Dates,MCHP
2018-10-16,71.44999694824219
2019-07-31,68.62000274658203
2019-05-28,67.30000305175781
2019-04-26,66.37999725341797
2020-04-28,67.33000183105469
2019-11-25,69.83000183105469
2020-02-12,67.73999786376953
2020-05-01,69.0199966430664
2020-05-04,69.55999755859375
2019-06-12,68.6500015258789
2019-04-09,67.45999908447266
2019-03-08,67.7300033569336
2019-02-04,65.43000030517578
2018-07-27,65.87999725341797
2018-08-28,62.209999084472656
2019-01-03,60.869998931884766
2019-08-15,63.68000030517578
2018-10-31,62.43000030517578
2019-09-16,66.0
2020-02-18,66.25
2020-05-07,71.0
2018-08-17,69.4800033569336
2019-12-04,68.87000274658203
2020-02-21,70.61000061035156
2018-12-17,71.0
2019-08-30,73.43000030517578
2018-11-15,71.30000305175781
2019-07-29,70.22000122070312
2019-06-27,71.95999908447266
2019-04-24,71.63999938964844
2018-07-10,74.55000305175781
2018-09-12,75.54000091552734
2019-02-19,72.93000030517578
2019-01-18,74.22000122070312
2020-02-24,72.05999755859375
2020-05-13,75.4800033569336
2019-12-10,74.81999969482422
2020-02-27,74.51000213623047
2019-12-13,75.0999984741211
2020-05-19,74.80000305175781
2019-03-06,78.0999984741211
2018-11-30,76.86000061035156
2019-08-13,72.30999755859375
2019-07-12,72.79000091552734
2019-06-10,70.0199966430664
2019-05-09,73.23999786376953
2018-07-25,73.91000366210938
2018-09-27,73.80000305175781
2018-10-29,71.16000366210938
2019-10-16,71.6500015258789
2019-12-16,71.93000030517578
2020-03-04,71.83000183105469
2020-05-22,68.52999877929688
2019-10-01,68.80000305175781
2019-12-19,67.56999969482422
2018-09-10,66.44999694824219
2019-05-24,68.95999908447266
2018-08-09,71.52999877929688
2019-04-22,72.23999786376953
2019-03-21,70.2699966430664
2019-01-16,70.05000305175781
2019-08-28,67.37000274658203
2018-11-13,69.08999633789062
2018-10-12,71.80999755859375
2019-06-25,74.25
2020-03-10,75.44000244140625
2020-05-28,76.37999725341797
2019-10-07,76.47000122070312
2020-03-13,74.73999786376953
2019-10-10,75.23999786376953
2020-03-16,74.52999877929688
2020-06-03,76.77999877929688
2018-11-28,76.9000015258789
2018-09-25,76.95999908447266
2018-07-23,75.41999816894531
2018-08-24,79.01000213623047
2019-07-10,78.19999694824219
2019-05-07,81.0199966430664
2019-04-05,80.04000091552734
2019-03-04,80.3499984741211
2019-01-31,80.54000091552734
2019-09-12,81.73999786376953
2019-12-31,82.2699966430664
2020-03-19,88.5
2020-01-03,87.63999938964844
2020-06-09,86.7300033569336
2019-02-15,87.75
2019-01-14,90.19000244140625
2018-07-06,91.33000183105469
2018-08-07,90.6500015258789
2018-10-10,91.3499984741211
2018-12-13,90.62000274658203
2019-08-26,90.2699966430664
2019-07-25,89.66000366210938
2019-05-22,89.70999908447266
2019-03-19,90.26000213623047
2020-01-06,89.26000213623047
2020-03-25,88.44000244140625
2020-06-12,86.33999633789062
2019-10-22,87.88999938964844
2020-01-09,89.33999633789062
2020-06-15,88.41000366210938
2019-10-25,87.38999938964844
2020-03-31,85.94000244140625
2020-06-18,83.44999694824219
2019-04-03,85.58999633789062
2018-08-22,87.11000061035156
2018-10-25,86.7699966430664
2019-01-29,85.02999877929688
2018-12-28,84.69000244140625
2018-11-26,85.94999694824219
2019-08-09,85.69999694824219
2019-07-08,86.26000213623047
2019-06-06,84.22000122070312
2019-09-10,86.70999908447266
2020-01-15,84.87999725341797
2020-04-03,84.66000366210938
2019-10-31,84.30000305175781
2020-04-06,81.55000305175781
2020-06-24,82.06999969482422
2018-11-09,84.13999938964844
2019-07-23,87.43000030517578
2019-06-21,89.52999877929688
2019-05-20,90.23999786376953
2019-04-18,91.56999969482422
2018-09-06,92.9000015258789
2018-10-08,93.66000366210938
2019-02-13,92.87000274658203
2018-12-11,94.08999633789062
2019-09-25,95.37999725341797
2020-01-21,95.33000183105469
2020-04-09,96.13999938964844
2019-11-06,100.27999877929688
2020-01-24,99.7300033569336
2020-01-27,98.44999694824219
2020-04-15,97.72000122070312
2018-12-26,97.47000122070312
2019-08-07,97.51000213623047
2019-06-04,96.0
2018-09-21,98.25
2018-07-19,99.80000305175781
2018-08-20,100.66999816894531
2018-10-23,98.95999908447266
2019-05-03,100.66999816894531
2019-04-01,96.7300033569336
2019-02-28,95.75
2019-11-12,89.94999694824219
2020-01-30,89.56999969482422
2019-11-15,89.36000061035156
2020-04-21,85.7300033569336
2019-04-16,84.20999908447266
2019-03-15,83.70999908447266
2019-02-11,84.81999969482422
2019-01-10,83.69999694824219
2019-08-22,80.4800033569336
2018-11-07,80.75
2018-08-03,80.98999786376953
2018-09-04,80.5
2019-06-19,82.13999938964844
2019-09-23,80.54000091552734
2019-11-18,78.56999969482422
2020-02-05,80.63999938964844
2020-04-24,79.87999725341797
2019-03-29,80.38999938964844
2019-11-21,80.94000244140625
2020-04-27,84.9800033569336
2020-02-11,82.58000183105469
2020-04-30,83.73999786376953
2019-05-01,84.75
2019-02-26,87.23999786376953
2019-01-25,84.87000274658203
2018-12-24,84.2300033569336
2019-09-06,81.41000366210938
2018-07-17,82.70999908447266
2018-09-19,82.4000015258789
2019-08-05,85.75
2019-10-08,87.0
2019-12-11,85.2699966430664
2019-11-27,85.11000061035156
2020-02-14,86.83999633789062
2020-05-06,85.75
2019-01-08,87.98999786376953
2018-12-07,88.0
2019-08-20,90.26000213623047
2018-11-05,91.4000015258789
2019-07-19,89.47000122070312
2018-10-04,88.62999725341797
2019-06-17,88.30000305175781
2019-05-16,87.16000366210938
2018-08-01,90.01000213623047
2019-03-13,89.25
2019-12-03,90.30999755859375
2020-02-20,92.0999984741211
2019-12-06,91.5
2020-05-12,90.79000091552734
2019-12-09,91.13999938964844
2020-02-26,93.76000213623047
2020-05-15,92.9800033569336
2019-03-28,94.19999694824219
2018-09-17,97.44999694824219
2018-08-16,98.66000366210938
2018-10-19,98.63999938964844
2019-04-29,98.37999725341797
2019-01-23,96.83000183105469
2019-09-04,96.80000305175781
2018-11-20,94.44999694824219
2019-07-02,91.16000366210938
2019-05-31,85.79000091552734
2019-12-12,85.33000183105469
2020-05-18,86.0
2019-09-27,88.72000122070312
2020-03-03,89.77999877929688
2020-05-21,86.95999908447266
2019-05-14,86.81999969482422
2018-08-31,87.08999633789062
2018-07-30,87.62000274658203
2018-10-02,87.97000122070312
2019-04-12,90.20999908447266
2019-03-11,89.62000274658203
2019-02-07,89.76000213623047
2019-07-17,88.5999984741211
2019-09-19,88.69000244140625
2019-10-21,86.25
2019-12-18,85.4000015258789
2020-03-06,83.97000122070312
2019-10-03,86.51000213623047
2020-03-09,87.33999633789062
2020-05-27,85.25
2019-12-24,86.38999938964844
2020-03-12,87.83000183105469
2018-12-20,89.16000366210938
2019-08-01,91.08999633789062
2018-08-14,91.22000122070312
2018-07-13,92.91000366210938
2018-10-17,96.43000030517578
2019-05-29,95.91999816894531
2019-03-26,93.80999755859375
2019-02-22,93.69000244140625
2019-10-04,93.7300033569336
2019-11-05,93.68000030517578
2019-12-27,92.44000244140625
2020-06-02,90.29000091552734
2019-12-30,92.27999877929688
2020-03-18,90.19000244140625
2020-06-05,93.12999725341797
2019-07-15,92.25
2018-12-03,91.5199966430664
2019-06-13,94.87000274658203
2019-01-04,91.9000015258789
2018-08-29,90.6500015258789
2019-02-05,92.5199966430664
2018-11-01,93.5
2019-08-16,91.19000244140625
2019-04-10,90.62000274658203
2019-09-17,91.54000091552734
2019-10-15,94.1500015258789
2020-01-02,94.9800033569336
2020-06-08,96.20999908447266
2019-10-18,96.5999984741211
2020-03-24,97.12999725341797
2020-06-11,95.56999969482422
2020-01-08,96.41000366210938
2019-04-25,97.33000183105469
2019-07-30,93.9000015258789
2019-02-20,92.62000274658203
2018-07-11,94.02999877929688
2018-09-13,95.6500015258789
2018-10-15,96.16999816894531
2019-06-28,97.30999755859375
2018-12-18,95.08999633789062
2018-11-16,95.58000183105469
2019-10-02,98.76000213623047
2020-03-27,99.76000213623047
2020-01-10,97.5
2019-10-24,96.0999984741211
2020-03-30,94.20999908447266
2020-06-17,95.27999877929688
2020-01-14,94.8499984741211
2020-04-02,92.68000030517578
2019-01-02,93.52999877929688
2019-08-14,95.05999755859375
2018-10-30,94.05999755859375
2019-06-11,93.13999938964844
2019-05-10,91.7300033569336
2019-04-08,91.23999786376953
2018-08-27,91.1500015258789
2018-07-26,92.30999755859375
2018-09-28,93.37000274658203
2019-03-07,95.97000122070312
2019-10-30,94.97000122070312
2020-01-17,95.1500015258789
2020-06-23,91.76000213623047
2020-04-08,95.63999938964844
2020-06-26,96.63999938964844
2019-03-22,98.01000213623047
2019-01-17,98.7699966430664
2019-08-29,99.29000091552734
2018-11-14,98.7699966430664
2019-06-26,99.33999633789062
2018-09-11,102.93000030517578
2018-07-09,103.01000213623047
2018-08-10,103.5
2019-04-23,102.44000244140625
2019-09-30,102.23999786376953
2020-01-23,104.0999984741211
2019-11-08,104.94000244140625
2020-04-14,104.80999755859375
2019-11-11,105.25
2020-01-29,106.05999755859375
2020-04-17,105.5199966430664
2018-07-24,105.04000091552734
2018-09-26,106.02999877929688
2019-05-08,105.4000015258789
2019-03-05,103.66000366210938
2019-02-01,107.9000015258789
2018-12-31,110.5999984741211
2018-11-29,110.38999938964844
2019-08-12,110.5999984741211
2019-07-11,111.25
2019-09-13,110.62999725341797
2019-11-14,109.26000213623047
2020-04-20,108.3499984741211
2020-02-04,109.08000183105469
2020-04-23,109.0
2018-12-14,109.7699966430664
2019-08-27,109.73999786376953
2018-08-08,111.31999969482422
2018-10-11,102.87999725341797
2018-11-12,104.1500015258789
2019-07-26,104.33000183105469
2019-06-24,101.55999755859375
2019-05-23,100.5999984741211
2019-03-20,98.33999633789062
2019-01-15,100.70999908447266
2019-11-20,107.98999786376953
2020-02-07,108.54000091552734
2020-02-10,107.66000366210938
2020-04-29,105.22000122070312
2019-11-26,109.0
2020-02-13,109.5
2019-01-30,109.0199966430664
2018-08-23,110.75
2018-09-24,108.22000122070312
2018-11-27,108.04000091552734
2018-10-26,108.7699966430664
2019-07-09,107.16999816894531
2019-06-07,101.0
2019-05-06,100.91999816894531
2019-04-04,98.4000015258789
2019-09-11,92.12000274658203
2019-11-29,86.79000091552734
2020-05-05,91.5999984741211
2019-12-02,94.2699966430664
2020-02-19,90.80999755859375
2020-05-08,90.02999877929688
2019-05-21,85.38999938964844
2019-03-18,80.37999725341797
2018-09-07,80.9800033569336
2018-08-06,78.94999694824219
2018-10-09,69.76000213623047
2019-02-14,66.75
2018-12-12,61.45000076293945
2019-07-24,58.5
2019-09-26,56.31999969482422
2019-10-28,55.56999969482422
2019-12-05,62.119998931884766
2020-05-11,64.26000213623047
2019-07-03,69.88999938964844
2020-02-25,75.75
2020-05-14,75.44999694824219
2020-02-28,71.44000244140625
2019-08-08,69.4000015258789
2019-06-05,68.11000061035156
2018-07-20,65.0999984741211
2018-08-21,61.7599983215332
2018-10-24,64.3499984741211
2019-04-02,67.87999725341797
2019-03-01,76.5999984741211
2019-01-28,75.37999725341797
2018-12-27,79.5
2019-09-09,78.12999725341797
2020-03-02,81.61000061035156
2020-05-20,79.4800033569336
2019-12-17,78.93000030517578
2020-03-05,80.58999633789062
2019-02-12,78.95999908447266
2019-01-11,76.48999786376953
2018-12-10,78.01000213623047
2019-08-23,79.0
2018-11-08,79.2300033569336
2019-07-22,82.5999984741211
2019-06-20,87.62000274658203
2018-09-05,90.05000305175781
2019-04-17,91.4800033569336
2019-09-24,85.47000122070312
2019-12-20,81.70999908447266
2020-05-26,83.6500015258789
2019-04-30,85.0
2019-12-23,85.45999908447266
2020-03-11,84.83999633789062
2020-05-29,88.0
2019-12-26,88.08999633789062
2020-06-01,87.11000061035156
2019-05-02,82.79000091552734
2019-02-27,82.62000274658203
2018-11-23,85.80999755859375
2019-08-06,88.45999908447266
2018-07-18,89.54000091552734
2018-09-20,90.47000122070312
2018-10-22,86.91999816894531
2019-07-05,91.45999908447266
2019-06-03,95.37000274658203
2019-10-09,96.54000091552734
2019-10-11,95.6500015258789
2020-03-17,94.9800033569336
2020-06-04,96.25
2019-10-14,103.05000305175781
2020-03-20,108.08999633789062
2018-11-06,109.16000366210938
2019-06-18,111.06999969482422
2019-05-17,106.95999908447266
2019-04-15,106.5
2019-03-14,101.5
2019-01-09,101.45999908447266
2018-08-02,96.62000274658203
2018-10-05,104.9800033569336
2019-08-21,104.83000183105469
2019-10-17,103.88999938964844
2020-03-23,106.88999938964844
2020-06-10,103.76000213623047
2019-02-25,105.0199966430664
2020-01-07,103.05000305175781
2020-03-26,99.97000122070312
2019-10-23,101.69999694824219
