Dates,MCHP
2020-02-12,67.11000061035156
2020-05-01,68.30999755859375
2020-05-04,68.4000015258789
2019-06-12,67.1500015258789
2019-04-09,66.83999633789062
2019-03-08,66.51000213623047
2019-02-04,64.69999694824219
2018-07-27,61.27000045776367
2018-08-28,62.11000061035156
2019-01-03,60.70000076293945
2019-08-15,61.22999954223633
2018-10-31,62.0099983215332
2019-09-16,65.08000183105469
2020-02-18,65.66999816894531
2020-05-07,68.51000213623047
2018-08-17,67.80000305175781
2019-12-04,68.7699966430664
2020-02-21,69.05999755859375
2018-12-17,70.30000305175781
2019-08-30,71.27999877929688
2018-11-15,69.52999877929688
2019-07-29,70.18000030517578
2019-06-27,71.0999984741211
2019-04-24,71.51000213623047
2018-07-10,74.26000213623047
2018-09-12,73.41000366210938
2019-02-19,71.44999694824219
2019-01-18,72.91999816894531
2020-02-24,72.02999877929688
2020-05-13,74.69000244140625
2019-12-10,73.16000366210938
2020-02-27,72.93000030517578
2019-12-13,74.37999725341797
2020-05-19,73.77999877929688
2019-03-06,76.9000015258789
2018-11-30,74.38999938964844
2019-08-13,71.58999633789062
2019-07-12,69.94999694824219
2019-06-10,69.55000305175781
2019-05-09,71.87000274658203
2018-07-25,72.5
2018-09-27,72.05000305175781
2018-10-29,71.1500015258789
2019-10-16,70.76000213623047
2019-12-16,71.69000244140625
2020-03-04,68.19000244140625
2020-05-22,67.41999816894531
2019-10-01,67.6500015258789
2019-12-19,65.66999816894531
2018-09-10,66.0
2019-05-24,68.69000244140625
2018-08-09,70.41000366210938
2019-04-22,70.91999816894531
2019-03-21,70.0
2019-01-16,66.16000366210938
2019-08-28,67.08000183105469
2018-11-13,68.70999908447266
2018-10-12,70.87000274658203
2019-06-25,74.1500015258789
2020-03-10,75.23999786376953
2020-05-28,75.94000244140625
2019-10-07,74.19000244140625
2020-03-13,74.41999816894531
2019-10-10,74.91999816894531
2020-03-16,73.25
2020-06-03,75.73999786376953
2018-11-28,74.38999938964844
2018-09-25,73.73999786376953
2018-07-23,74.94999694824219
2018-08-24,78.52999877929688
2019-07-10,78.0199966430664
2019-05-07,79.29000091552734
2019-04-05,78.20999908447266
2019-03-04,79.80999755859375
2019-01-31,79.91000366210938
2019-09-12,80.7699966430664
2019-12-31,82.2699966430664
2020-03-19,88.01000213623047
2020-01-03,86.54000091552734
2020-06-09,86.02999877929688
2019-02-15,87.0
2019-01-14,90.16999816894531
2018-07-06,90.5999984741211
2018-08-07,89.9000015258789
2018-10-10,90.08000183105469
2018-12-13,90.05999755859375
2019-08-26,89.5
2019-07-25,88.47000122070312
2019-05-22,88.45999908447266
2019-03-19,89.69000244140625
2020-01-06,88.91999816894531
2020-03-25,86.62999725341797
2020-06-12,86.31999969482422
2019-10-22,87.12999725341797
2020-01-09,87.58999633789062
2020-06-15,87.2300033569336
2019-10-25,86.4000015258789
2020-03-31,84.25
2020-06-18,83.05000305175781
2019-04-03,85.26000213623047
2018-08-22,86.01000213623047
2018-10-25,84.9800033569336
2019-01-29,83.91999816894531
2018-12-28,84.33999633789062
2018-11-26,84.76000213623047
2019-08-09,85.44999694824219
2019-07-08,83.66999816894531
2019-06-06,84.22000122070312
2019-09-10,85.4000015258789
2020-01-15,83.01000213623047
2020-04-03,83.79000091552734
2019-10-31,81.1500015258789
2020-04-06,80.02999877929688
2020-06-24,81.94999694824219
2018-11-09,84.11000061035156
2019-07-23,86.51000213623047
2019-06-21,88.6500015258789
2019-05-20,90.19000244140625
2019-04-18,91.31999969482422
2018-09-06,91.94999694824219
2018-10-08,92.55999755859375
2019-02-13,92.25
2018-12-11,93.0199966430664
2019-09-25,94.63999938964844
2020-01-21,94.76000213623047
2020-04-09,96.08000183105469
2019-11-06,97.05000305175781
2020-01-24,98.0199966430664
2020-01-27,97.4800033569336
2020-04-15,97.55999755859375
2018-12-26,97.43000030517578
2019-08-07,95.5999984741211
2019-06-04,95.08999633789062
2018-09-21,98.1500015258789
2018-07-19,98.55999755859375
2018-08-20,98.88999938964844
2018-10-23,98.12000274658203
2019-05-03,99.5199966430664
2019-04-01,95.88999938964844
2019-02-28,92.69999694824219
2019-11-12,89.75
2020-01-30,86.7699966430664
2019-11-15,86.95999908447266
2020-04-21,82.9000015258789
2019-04-16,83.5
2019-03-15,83.41999816894531
2019-02-11,83.81999969482422
2019-01-10,83.05999755859375
2019-08-22,78.7300033569336
2018-11-07,80.19000244140625
2018-08-03,80.68000030517578
2018-09-04,79.7300033569336
2019-06-19,80.37000274658203
2019-09-23,77.66000366210938
2019-11-18,78.19000244140625
2020-02-05,80.55000305175781
2020-04-24,79.55999755859375
2019-03-29,79.33999633789062
2019-11-21,80.44999694824219
2020-04-27,80.98999786376953
2020-02-11,81.61000061035156
2020-04-30,83.16999816894531
2019-05-01,84.5999984741211
2019-02-26,83.66000366210938
2019-01-25,83.19999694824219
2018-12-24,83.63999938964844
2019-09-06,80.1500015258789
2018-07-17,81.12000274658203
2018-09-19,81.8499984741211
2019-08-05,84.58999633789062
2019-10-08,85.2300033569336
2019-12-11,84.5199966430664
2019-11-27,84.68000030517578
2020-02-14,83.86000061035156
2020-05-06,85.05999755859375
2019-01-08,87.0
2018-12-07,86.61000061035156
2019-08-20,90.0
2018-11-05,89.30000305175781
2019-07-19,88.4800033569336
2018-10-04,87.81999969482422
2019-06-17,87.80000305175781
2019-05-16,87.12999725341797
2018-08-01,89.1500015258789
2019-03-13,88.30000305175781
2019-12-03,89.83999633789062
2020-02-20,91.62000274658203
2019-12-06,90.22000122070312
2020-05-12,90.02999877929688
2019-12-09,90.91999816894531
2020-02-26,92.25
2020-05-15,92.73999786376953
2019-03-28,93.70999908447266
2018-09-17,96.66999816894531
2018-08-16,97.08000183105469
2018-10-19,97.41999816894531
2019-04-29,97.41000366210938
2019-01-23,95.93000030517578
2019-09-04,92.87000274658203
2018-11-20,90.44000244140625
2019-07-02,87.86000061035156
2019-05-31,82.87999725341797
2019-12-12,84.01000213623047
2020-05-18,85.45999908447266
2019-09-27,88.01000213623047
2020-03-03,87.16999816894531
2020-05-21,86.52999877929688
2019-05-14,86.48999786376953
2018-08-31,86.45999908447266
2018-07-30,85.93000030517578
2018-10-02,87.5
2019-04-12,89.45999908447266
2019-03-11,88.48999786376953
2019-02-07,88.4000015258789
2019-07-17,88.0199966430664
2019-09-19,84.45999908447266
2019-10-21,84.05999755859375
2019-12-18,84.08999633789062
2020-03-06,83.16000366210938
2019-10-03,86.13999938964844
2020-03-09,86.16999816894531
2020-05-27,84.08999633789062
2019-12-24,82.58999633789062
2020-03-12,87.83000183105469
2018-12-20,88.68000030517578
2019-08-01,90.91999816894531
2018-08-14,90.80000305175781
2018-07-13,91.80999755859375
2018-10-17,94.44999694824219
2019-05-29,94.94000244140625
2019-03-26,93.22000122070312
2019-02-22,92.6500015258789
2019-10-04,92.19999694824219
2019-11-05,92.3499984741211
2019-12-27,90.31999969482422
2020-06-02,90.06999969482422
2019-12-30,89.94000244140625
2020-03-18,89.22000122070312
2020-06-05,91.36000061035156
2019-07-15,90.66000366210938
2018-12-03,91.30000305175781
2019-06-13,92.36000061035156
2019-01-04,90.22000122070312
2018-08-29,89.37999725341797
2019-02-05,92.0
2018-11-01,92.23999786376953
2019-08-16,89.08999633789062
2019-04-10,90.22000122070312
2019-09-17,91.16999816894531
2019-10-15,93.68000030517578
2020-01-02,94.31999969482422
2020-06-08,95.1500015258789
2019-10-18,95.93000030517578
2020-03-24,95.25
2020-06-11,93.27999877929688
2020-01-08,95.72000122070312
2019-04-25,96.26000213623047
2019-07-30,91.70999908447266
2019-02-20,92.62000274658203
2018-07-11,93.13999938964844
2018-09-13,95.19999694824219
2018-10-15,94.44000244140625
2019-06-28,94.98999786376953
2018-12-18,93.80999755859375
2018-11-16,95.44000244140625
2019-10-02,98.61000061035156
2020-03-27,98.76000213623047
2020-01-10,93.30999755859375
2019-10-24,94.62000274658203
2020-03-30,93.76000213623047
2020-06-17,94.47000122070312
2020-01-14,93.20999908447266
2020-04-02,92.5
2019-01-02,92.80999755859375
2019-08-14,94.11000061035156
2018-10-30,92.25
2019-06-11,91.5
2019-05-10,90.45999908447266
2019-04-08,90.29000091552734
2018-08-27,91.1500015258789
2018-07-26,92.26000213623047
2018-09-28,92.27999877929688
2019-03-07,95.11000061035156
2019-10-30,94.2699966430664
2020-01-17,93.66999816894531
2020-06-23,90.81999969482422
2020-04-08,94.5
2020-06-26,95.93000030517578
2019-03-22,97.66999816894531
2019-01-17,98.4000015258789
2019-08-29,98.23999786376953
2018-11-14,98.30999755859375
2019-06-26,98.87999725341797
2018-09-11,101.83999633789062
2018-07-09,102.87999725341797
2018-08-10,102.41000366210938
2019-04-23,101.37999725341797
2019-09-30,101.44000244140625
2020-01-23,102.44000244140625
2019-11-08,104.2699966430664
2020-04-14,104.01000213623047
2019-11-11,104.76000213623047
2020-01-29,105.08999633789062
2020-04-17,104.29000091552734
2018-07-24,103.76000213623047
2018-09-26,105.20999908447266
2019-05-08,104.86000061035156
2019-03-05,103.01000213623047
2019-02-01,106.87000274658203
2018-12-31,108.83000183105469
2018-11-29,108.30000305175781
2019-08-12,109.33999633789062
2019-07-11,110.56999969482422
2019-09-13,109.87000274658203
2019-11-14,106.91999816894531
2020-04-20,107.48999786376953
2020-02-04,108.12000274658203
2020-04-23,108.48999786376953
2018-12-14,108.80000305175781
2019-08-27,108.45999908447266
2018-08-08,106.29000091552734
2018-10-11,102.33000183105469
2018-11-12,103.58000183105469
2019-07-26,102.4000015258789
2019-06-24,99.6500015258789
2019-05-23,96.93000030517578
2019-03-20,97.2699966430664
2019-01-15,100.08000183105469
2019-11-20,105.23999786376953
2020-02-07,106.62999725341797
2020-02-10,105.88999938964844
2020-04-29,105.01000213623047
2019-11-26,108.13999938964844
2020-02-13,109.31999969482422
2019-01-30,108.12999725341797
2018-08-23,108.6500015258789
2018-09-24,106.8499984741211
2018-11-27,107.77999877929688
2018-10-26,107.08999633789062
2019-07-09,104.5999984741211
2019-06-07,99.94000244140625
2019-05-06,96.2699966430664
2019-04-04,94.1500015258789
2019-09-11,89.76000213623047
2019-11-29,86.0
2020-05-05,90.08999633789062
2019-12-02,89.19999694824219
2020-02-19,89.02999877929688
2020-05-08,88.08000183105469
2019-05-21,84.93000030517578
2019-03-18,77.94999694824219
2018-09-07,76.05000305175781
2018-08-06,73.22000122070312
2018-10-09,61.84000015258789
2019-02-14,62.38999938964844
2018-12-12,55.77000045776367
2019-07-24,54.86000061035156
2019-09-26,54.56999969482422
2019-10-28,53.150001525878906
2019-12-05,58.290000915527344
2020-05-11,62.36000061035156
2019-07-03,69.88999938964844
2020-02-25,73.79000091552734
2020-05-14,72.29000091552734
2020-02-28,67.94000244140625
2019-08-08,67.33000183105469
2019-06-05,67.37999725341797
2018-07-20,62.0
2018-08-21,61.619998931884766
2018-10-24,63.02000045776367
2019-04-02,67.25
2019-03-01,72.48999786376953
2019-01-28,74.38999938964844
2018-12-27,77.86000061035156
2019-09-09,76.51000213623047
2020-03-02,80.5999984741211
2020-05-20,77.31999969482422
2019-12-17,76.66000366210938
2020-03-05,78.18000030517578
2019-02-12,77.55999755859375
2019-01-11,74.58000183105469
2018-12-10,76.76000213623047
2019-08-23,78.5
2018-11-08,78.80000305175781
2019-07-22,82.5999984741211
2019-06-20,86.30999755859375
2018-09-05,89.55000305175781
2019-04-17,87.08000183105469
2019-09-24,81.36000061035156
2019-12-20,80.12000274658203
2020-05-26,82.97000122070312
2019-04-30,83.3499984741211
2019-12-23,84.55999755859375
2020-03-11,83.5
2020-05-29,87.12999725341797
2019-12-26,85.98999786376953
2020-06-01,82.55999755859375
2019-05-02,81.08999633789062
2019-02-27,82.12999725341797
2018-11-23,85.55999755859375
2019-08-06,88.08999633789062
2018-07-18,89.0199966430664
2018-09-20,87.47000122070312
2018-10-22,86.43000030517578
2019-07-05,91.0
2019-06-03,95.06999969482422
2019-10-09,95.01000213623047
2019-10-11,95.12999725341797
2020-03-17,94.05000305175781
2020-06-04,95.93000030517578
2019-10-14,102.80000305175781
2020-03-20,105.73999786376953
2018-11-06,109.16000366210938
2019-06-18,106.45999908447266
2019-05-17,105.29000091552734
2019-04-15,103.66000366210938
2019-03-14,97.16999816894531
2019-01-09,96.86000061035156
2018-08-02,96.51000213623047
2018-10-05,102.0
2019-08-21,103.8499984741211
2019-10-17,103.19000244140625
2020-03-23,103.37000274658203
2020-06-10,102.04000091552734
2019-02-25,103.98999786376953
2020-01-07,100.55000305175781
2020-03-26,99.0
2019-10-23,99.5
