Dates,BXP
2019-05-14,594100.0
2018-08-31,582300.0
2018-07-30,760400.0
2018-10-02,567400.0
2019-04-12,404800.0
2019-03-11,492800.0
2019-02-07,742100.0
2019-07-17,473900.0
2019-09-19,566700.0
2019-10-21,462700.0
2019-12-18,587000.0
2020-03-06,333600.0
2019-10-03,364500.0
2020-03-09,453500.0
2020-05-27,548200.0
2019-12-24,575500.0
2020-03-12,619400.0
2018-12-20,472600.0
2019-08-01,984700.0
2018-08-14,1045900.0
2018-07-13,738400.0
2018-10-17,1146400.0
2019-05-29,868800.0
2019-03-26,792500.0
2019-02-22,832800.0
2019-10-04,843900.0
2019-11-05,768900.0
2019-12-27,3669500.0
2020-06-02,1006200.0
2019-12-30,1213200.0
2020-03-18,992800.0
2020-06-05,739600.0
2019-07-15,894000.0
2018-12-03,780200.0
2019-06-13,634300.0
2019-01-04,1489500.0
2018-08-29,1021900.0
2019-02-05,496500.0
2018-11-01,330000.0
2019-08-16,818200.0
2019-04-10,1187300.0
2019-09-17,409400.0
2019-10-15,571100.0
2020-01-02,384500.0
2020-06-08,555600.0
2019-10-18,520300.0
2020-03-24,542300.0
2020-06-11,507100.0
2020-01-08,530800.0
2019-04-25,680000.0
2019-07-30,752200.0
2019-02-20,534700.0
2018-07-11,510400.0
2018-09-13,515900.0
2018-10-15,1042000.0
2019-06-28,1170700.0
2018-12-18,917200.0
2018-11-16,614900.0
2019-10-02,532900.0
2020-03-27,822900.0
2020-01-10,751700.0
2019-10-24,678700.0
2020-03-30,370400.0
2020-06-17,429600.0
2020-01-14,532600.0
2020-04-02,559900.0
2019-01-02,579100.0
2019-08-14,490300.0
2018-10-30,489600.0
2019-06-11,386500.0
2019-05-10,336800.0
2019-04-08,335500.0
2018-08-27,448900.0
2018-07-26,348500.0
2018-09-28,532100.0
2019-03-07,348500.0
2019-10-30,343700.0
2020-01-17,507100.0
2020-06-23,379800.0
2020-04-08,493600.0
2020-06-26,436600.0
2019-03-22,579800.0
2019-01-17,519500.0
2019-08-29,451700.0
2018-11-14,653000.0
2019-06-26,927300.0
2018-09-11,841500.0
2018-07-09,530000.0
2018-08-10,731300.0
2019-04-23,956800.0
2019-09-30,656100.0
2020-01-23,1230800.0
2019-11-08,565200.0
2020-04-14,132900.0
2019-11-11,222800.0
2020-01-29,325800.0
2020-04-17,277600.0
2018-07-24,458700.0
2018-09-26,605700.0
2019-05-08,456800.0
2019-03-05,587100.0
2019-02-01,619800.0
2018-12-31,628600.0
2018-11-29,652300.0
2019-08-12,498600.0
2019-07-11,523800.0
2019-09-13,468400.0
2019-11-14,540800.0
2020-04-20,430200.0
2020-02-04,791800.0
2020-04-23,609000.0
2018-12-14,481100.0
2019-08-27,559800.0
2018-08-08,449600.0
2018-10-11,600700.0
2018-11-12,786000.0
2019-07-26,913400.0
2019-06-24,753900.0
2019-05-23,917000.0
2019-03-20,771400.0
2019-01-15,939000.0
2019-11-20,595800.0
2020-02-07,897900.0
2020-02-10,641300.0
2020-04-29,844800.0
2019-11-26,517700.0
2020-02-13,563600.0
2019-01-30,492500.0
2018-08-23,616800.0
2018-09-24,524900.0
2018-11-27,680300.0
2018-10-26,527200.0
2019-07-09,811600.0
2019-06-07,792800.0
2019-05-06,1064700.0
2019-04-04,1230600.0
2019-09-11,1186500.0
2019-11-29,2158400.0
2020-05-05,1327900.0
2019-12-02,1148400.0
2020-02-19,834600.0
2020-05-08,857100.0
2019-05-21,1041900.0
2019-03-18,1695300.0
2018-09-07,1588500.0
2018-08-06,1314000.0
2018-10-09,1870500.0
2019-02-14,1659000.0
2018-12-12,1617000.0
2019-07-24,1623400.0
2019-09-26,1498100.0
2019-10-28,1519100.0
2019-12-05,2424000.0
2020-05-11,2675400.0
2019-07-03,1897500.0
2020-02-25,2039300.0
2020-05-14,1698900.0
2020-02-28,1689200.0
2019-08-08,1625700.0
2019-06-05,1526900.0
2018-07-20,1626300.0
2018-08-21,1902000.0
2018-10-24,1855300.0
2019-04-02,1800400.0
2019-03-01,2103600.0
2019-01-28,1272100.0
2018-12-27,1938400.0
2019-09-09,1147800.0
2020-03-02,918800.0
2020-05-20,1091500.0
2019-12-17,1149400.0
2020-03-05,1685400.0
2019-02-12,1113500.0
2019-01-11,1725000.0
2018-12-10,1208400.0
2019-08-23,1180200.0
2018-11-08,1096100.0
2019-07-22,1377400.0
2019-06-20,1248600.0
2018-09-05,1521300.0
2019-04-17,1427500.0
2019-09-24,996600.0
2019-12-20,1714600.0
2020-05-26,1375600.0
2019-04-30,1523100.0
2019-12-23,1954700.0
2020-03-11,1843600.0
2020-05-29,1673700.0
2019-12-26,2575500.0
2020-06-01,3014400.0
2019-05-02,3009900.0
2019-02-27,2998300.0
2018-11-23,2837100.0
2019-08-06,1961000.0
2018-07-18,2015300.0
2018-09-20,1839700.0
2018-10-22,2020000.0
2019-07-05,2187700.0
2019-06-03,2861500.0
2019-10-09,1730800.0
2019-10-11,2389600.0
2020-03-17,1118200.0
2020-06-04,1662000.0
2019-10-14,2562900.0
2020-03-20,1982700.0
2018-11-06,2451900.0
2019-06-18,1945500.0
2019-05-17,1915600.0
2019-04-15,1862200.0
2019-03-14,2163200.0
2019-01-09,1789800.0
2018-08-02,1138200.0
2018-10-05,1137700.0
2019-08-21,1463800.0
2019-10-17,1864500.0
2020-03-23,3879600.0
2020-06-10,2805000.0
2019-02-25,1300500.0
2020-01-07,1300600.0
2020-03-26,1647600.0
2019-10-23,1827700.0
