Dates,BXP
2018-09-21,137.6300048828125
2018-07-19,137.72000122070312
2018-08-20,140.35000610351562
2018-10-23,138.5399932861328
2019-05-03,136.10000610351562
2019-04-01,134.6199951171875
2019-02-28,133.74000549316406
2019-11-12,132.94000244140625
2020-01-30,130.8699951171875
2019-11-15,132.5
2020-04-21,131.3699951171875
2019-04-16,133.05999755859375
2019-03-15,134.19000244140625
2019-02-11,135.75
2019-01-10,134.39999389648438
2019-08-22,133.88999938964844
2018-11-07,133.36000061035156
2018-08-03,132.89999389648438
2018-09-04,132.10000610351562
2019-06-19,132.83999633789062
2019-09-23,133.42999267578125
2019-11-18,132.63999938964844
2020-02-05,132.7100067138672
2020-04-24,131.9199981689453
2019-03-29,132.41000366210938
2019-11-21,132.47999572753906
2020-04-27,135.25999450683594
2020-02-11,135.9199981689453
2020-04-30,137.25
2019-05-01,136.57000732421875
2019-02-26,135.22999572753906
2019-01-25,134.72000122070312
2018-12-24,135.24000549316406
2019-09-06,135.86000061035156
2018-07-17,137.0399932861328
2018-09-19,138.88999938964844
2019-08-05,137.8699951171875
2019-10-08,139.25
2019-12-11,138.5
2019-11-27,136.39999389648438
2020-02-14,134.3300018310547
2020-05-06,131.75999450683594
2019-01-08,129.5399932861328
2018-12-07,130.35000610351562
2019-08-20,129.75999450683594
2018-11-05,131.3800048828125
2019-07-19,133.22999572753906
2018-10-04,132.57000732421875
2019-06-17,132.72999572753906
2019-05-16,132.72999572753906
2018-08-01,134.17999267578125
2019-03-13,134.8000030517578
2019-12-03,132.91000366210938
2020-02-20,132.86000061035156
2019-12-06,131.9499969482422
2020-05-12,131.97000122070312
2019-12-09,130.77999877929688
2020-02-26,131.02000427246094
2020-05-15,128.6199951171875
2019-03-28,130.22000122070312
2018-09-17,130.5800018310547
2018-08-16,130.85000610351562
2018-10-19,131.5399932861328
2019-04-29,133.02000427246094
2019-01-23,134.27999877929688
2019-09-04,136.6300048828125
2018-11-20,132.97000122070312
2019-07-02,131.24000549316406
2019-05-31,129.1300048828125
2019-12-12,128.99000549316406
2020-05-18,129.72999572753906
2019-09-27,131.27999877929688
2020-03-03,131.0
2020-05-21,128.9499969482422
2019-05-14,128.08999633789062
2018-08-31,126.87000274658203
2018-07-30,127.44000244140625
2018-10-02,128.75999450683594
2019-04-12,129.22000122070312
2019-03-11,128.60000610351562
2019-02-07,128.49000549316406
2019-07-17,128.2899932861328
2019-09-19,128.19000244140625
2019-10-21,127.11000061035156
2019-12-18,128.16000366210938
2020-03-06,126.98999786376953
2019-10-03,128.64999389648438
2020-03-09,128.99000549316406
2020-05-27,128.8699951171875
2019-12-24,130.50999450683594
2020-03-12,129.89999389648438
2018-12-20,130.58999633789062
2019-08-01,130.94000244140625
2018-08-14,130.91000366210938
2018-07-13,132.02999877929688
2018-10-17,133.5500030517578
2019-05-29,134.08999633789062
2019-03-26,132.1300048828125
2019-02-22,132.24000549316406
2019-10-04,131.47999572753906
2019-11-05,131.02000427246094
2019-12-27,132.1199951171875
2020-06-02,131.42999267578125
2019-12-30,131.02000427246094
2020-03-18,130.9199981689453
2020-06-05,132.66000366210938
2019-07-15,131.9600067138672
2018-12-03,130.52000427246094
2019-06-13,130.2899932861328
2019-01-04,128.22999572753906
2018-08-29,128.17999267578125
2019-02-05,128.8699951171875
2018-11-01,129.35000610351562
2019-08-16,128.27999877929688
2019-04-10,128.33999633789062
2019-09-17,128.25
2019-10-15,129.25999450683594
2020-01-02,128.1199951171875
2020-06-08,128.91000366210938
2019-10-18,129.5399932861328
2020-03-24,128.32000732421875
2020-06-11,128.57000732421875
2020-01-08,129.99000549316406
2019-04-25,131.14999389648438
2019-07-30,131.25999450683594
2019-02-20,132.6199951171875
2018-07-11,133.52999877929688
2018-09-13,132.85000610351562
2018-10-15,133.88999938964844
2019-06-28,140.05999755859375
2018-12-18,138.92999267578125
2018-11-16,138.42999267578125
2019-10-02,138.6199951171875
2020-03-27,138.6300048828125
2020-01-10,138.38999938964844
2019-10-24,138.22999572753906
2020-03-30,138.61000061035156
2020-06-17,138.7100067138672
2020-01-14,138.75999450683594
2020-04-02,137.00999450683594
2019-01-02,137.86000061035156
2019-08-14,138.72000122070312
2018-10-30,138.75
2019-06-11,139.41000366210938
2019-05-10,138.25
2019-04-08,137.7100067138672
2018-08-27,138.57000732421875
2018-07-26,139.63999938964844
2018-09-28,138.86000061035156
2019-03-07,139.11000061035156
2019-10-30,139.3800048828125
2020-01-17,138.47000122070312
2020-06-23,138.6300048828125
2020-04-08,139.88999938964844
2020-06-26,139.13999938964844
2019-03-22,140.3000030517578
2019-01-17,140.16000366210938
2019-08-29,140.1199951171875
2018-11-14,139.97999572753906
2019-06-26,137.6300048828125
2018-09-11,136.16000366210938
2018-07-09,135.9199981689453
2018-08-10,136.32000732421875
2019-04-23,136.10000610351562
2019-09-30,136.5800018310547
2020-01-23,136.67999267578125
2019-11-08,136.5399932861328
2020-04-14,136.8800048828125
2019-11-11,137.16000366210938
2020-01-29,137.67999267578125
2020-04-17,137.1699981689453
2018-07-24,137.86000061035156
2018-09-26,138.5399932861328
2019-05-08,136.8699951171875
2019-03-05,138.14999389648438
2019-02-01,137.2100067138672
2018-12-31,135.82000732421875
2018-11-29,135.4199981689453
2019-08-12,135.5500030517578
2019-07-11,136.9600067138672
2019-09-13,136.67999267578125
2019-11-14,137.72999572753906
2020-04-20,139.2899932861328
2020-02-04,140.72999572753906
2020-04-23,140.80999755859375
2018-12-14,141.14999389648438
2019-08-27,142.1999969482422
2018-08-08,142.24000549316406
2018-10-11,141.74000549316406
2018-11-12,142.52000427246094
2019-07-26,143.92999267578125
2019-06-24,143.63999938964844
2019-05-23,144.33999633789062
2019-03-20,144.7899932861328
2019-01-15,145.44000244140625
2019-11-20,146.07000732421875
2020-02-07,146.0
2020-02-10,144.3000030517578
2020-04-29,143.55999755859375
2019-11-26,144.49000549316406
2020-02-13,145.72000122070312
2019-01-30,146.0399932861328
2018-08-23,147.27999877929688
2018-09-24,147.50999450683594
2018-11-27,147.8300018310547
2018-10-26,147.00999450683594
2019-07-09,146.9499969482422
2019-06-07,145.35000610351562
2019-05-06,144.50999450683594
2019-04-04,137.7899932861328
2019-09-11,135.2899932861328
2019-11-29,128.9499969482422
2020-05-05,134.5500030517578
2019-12-02,137.4199981689453
2020-02-19,138.3800048828125
2020-05-08,137.82000732421875
2019-05-21,134.1699981689453
2019-03-18,127.2699966430664
2018-09-07,130.3800048828125
2018-08-06,127.18000030517578
2018-10-09,117.44999694824219
2019-02-14,118.23999786376953
2018-12-12,110.66999816894531
2019-07-24,109.4000015258789
2019-09-26,99.7699966430664
2019-10-28,88.83000183105469
2019-12-05,95.83999633789062
2020-05-11,83.94000244140625
2019-07-03,88.33999633789062
2020-02-25,97.7699966430664
2020-05-14,93.41999816894531
2020-02-28,96.87999725341797
2019-08-08,96.08000183105469
2019-06-05,93.87000274658203
2018-07-20,88.76000213623047
2018-08-21,87.47000122070312
2018-10-24,85.2300033569336
2019-04-02,91.94000244140625
2019-03-01,98.6500015258789
2019-01-28,100.76000213623047
2018-12-27,107.1500015258789
2019-09-09,106.33000183105469
2020-03-02,106.08000183105469
2020-05-20,103.4800033569336
2019-12-17,99.83000183105469
2020-03-05,98.37000274658203
2019-02-12,94.75
2019-01-11,89.66999816894531
2018-12-10,91.88999938964844
2019-08-23,91.31999969482422
2018-11-08,90.76000213623047
2019-07-22,94.36000061035156
2019-06-20,98.86000061035156
2018-09-05,102.94000244140625
2019-04-17,97.9800033569336
2019-09-24,94.87999725341797
2019-12-20,91.88999938964844
2020-05-26,91.75
2019-04-30,88.08999633789062
2019-12-23,86.75
2020-03-11,88.5999984741211
2020-05-29,87.13999938964844
2019-12-26,84.12000274658203
2020-06-01,77.87000274658203
2019-05-02,76.81999969482422
2019-02-27,75.68000030517578
2018-11-23,82.16000366210938
2019-08-06,81.26000213623047
2018-07-18,81.01000213623047
2018-09-20,81.66000366210938
2018-10-22,80.7300033569336
2019-07-05,84.75
2019-06-03,89.37999725341797
2019-10-09,90.69999694824219
2019-10-11,87.70999908447266
2020-03-17,89.30999755859375
2020-06-04,92.0999984741211
2019-10-14,96.5
2020-03-20,97.08000183105469
2018-11-06,106.2699966430664
2019-06-18,107.9000015258789
2019-05-17,105.88999938964844
2019-04-15,104.04000091552734
2019-03-14,98.19999694824219
2019-01-09,97.18000030517578
2018-08-02,95.58000183105469
2018-10-05,100.45999908447266
2019-08-21,99.91999816894531
2019-10-17,97.0
2020-03-23,97.56999969482422
2020-06-10,94.04000091552734
2019-02-25,95.22000122070312
2020-01-07,92.33000183105469
2020-03-26,90.48999786376953
2019-10-23,90.36000061035156
