Dates,BXP
2019-04-16,131.30999755859375
2019-03-15,132.72000122070312
2019-02-11,133.82000732421875
2019-01-10,133.72999572753906
2019-08-22,133.57000732421875
2018-11-07,132.92999267578125
2018-08-03,132.72999572753906
2018-09-04,132.10000610351562
2019-06-19,132.11000061035156
2019-09-23,132.66000366210938
2019-11-18,132.6300048828125
2020-02-05,131.72999572753906
2020-04-24,129.67999267578125
2019-03-29,131.25
2019-11-21,131.99000549316406
2020-04-27,132.72000122070312
2020-02-11,135.32000732421875
2020-04-30,136.3699951171875
2019-05-01,136.57000732421875
2019-02-26,135.22999572753906
2019-01-25,133.25
2018-12-24,134.92999267578125
2019-09-06,135.11000061035156
2018-07-17,136.25
2018-09-19,137.50999450683594
2019-08-05,136.0500030517578
2019-10-08,138.25
2019-12-11,138.5
2019-11-27,136.39999389648438
2020-02-14,133.9600067138672
2020-05-06,130.94000244140625
2019-01-08,128.5399932861328
2018-12-07,128.25
2019-08-20,129.75999450683594
2018-11-05,129.3800048828125
2019-07-19,131.58999633789062
2018-10-04,132.08999633789062
2019-06-17,131.7100067138672
2019-05-16,132.1199951171875
2018-08-01,132.07000732421875
2019-03-13,133.75
2019-12-03,132.5500030517578
2020-02-20,132.86000061035156
2019-12-06,131.5500030517578
2020-05-12,131.69000244140625
2019-12-09,130.25999450683594
2020-02-26,130.72999572753906
2020-05-15,127.80000305175781
2019-03-28,129.0500030517578
2018-09-17,129.5500030517578
2018-08-16,130.19000244140625
2018-10-19,130.8300018310547
2019-04-29,131.66000366210938
2019-01-23,132.99000549316406
2019-09-04,134.5
2018-11-20,132.3800048828125
2019-07-02,130.42999267578125
2019-05-31,129.1300048828125
2019-12-12,127.72000122070312
2020-05-18,126.1500015258789
2019-09-27,128.77000427246094
2020-03-03,130.7100067138672
2020-05-21,128.8800048828125
2019-05-14,126.75
2018-08-31,126.4800033569336
2018-07-30,125.55000305175781
2018-10-02,127.47000122070312
2019-04-12,129.1300048828125
2019-03-11,127.9000015258789
2019-02-07,127.75
2019-07-17,128.2100067138672
2019-09-19,127.48999786376953
2019-10-21,126.79000091552734
2019-12-18,127.75
2020-03-06,126.19999694824219
2019-10-03,127.43000030517578
2020-03-09,128.63999938964844
2020-05-27,127.7699966430664
2019-12-24,129.72999572753906
2020-03-12,129.89999389648438
2018-12-20,129.9199981689453
2019-08-01,129.83999633789062
2018-08-14,129.6699981689453
2018-07-13,130.7100067138672
2018-10-17,132.6199951171875
2019-05-29,133.49000549316406
2019-03-26,131.3300018310547
2019-02-22,131.89999389648438
2019-10-04,131.47999572753906
2019-11-05,130.94000244140625
2019-12-27,130.52999877929688
2020-06-02,129.52000427246094
2019-12-30,130.61000061035156
2020-03-18,129.61000061035156
2020-06-05,130.75
2019-07-15,131.9600067138672
2018-12-03,129.89999389648438
2019-06-13,129.8800048828125
2019-01-04,128.00999450683594
2018-08-29,125.44000244140625
2019-02-05,128.02999877929688
2018-11-01,128.13999938964844
2019-08-16,127.5999984741211
2019-04-10,127.9000015258789
2019-09-17,127.93000030517578
2019-10-15,127.77999877929688
2020-01-02,128.1199951171875
2020-06-08,127.31999969482422
2019-10-18,128.36000061035156
2020-03-24,128.07000732421875
2020-06-11,127.91000366210938
2020-01-08,128.10000610351562
2019-04-25,130.14999389648438
2019-07-30,130.16000366210938
2019-02-20,131.22999572753906
2018-07-11,132.10000610351562
2018-09-13,132.36000061035156
2018-10-15,133.27999877929688
2019-06-28,135.9600067138672
2018-12-18,138.3800048828125
2018-11-16,137.75999450683594
2019-10-02,137.32000732421875
2020-03-27,138.00999450683594
2020-01-10,136.94000244140625
2019-10-24,137.6699981689453
2020-03-30,137.89999389648438
2020-06-17,137.83999633789062
2020-01-14,138.25999450683594
2020-04-02,135.42999267578125
2019-01-02,136.9600067138672
2019-08-14,138.07000732421875
2018-10-30,137.88999938964844
2019-06-11,139.41000366210938
2019-05-10,138.25
2019-04-08,137.7100067138672
2018-08-27,137.27000427246094
2018-07-26,138.4499969482422
2018-09-28,137.42999267578125
2019-03-07,138.4499969482422
2019-10-30,138.75999450683594
2020-01-17,138.44000244140625
2020-06-23,136.55999755859375
2020-04-08,138.38999938964844
2020-06-26,137.8300018310547
2019-03-22,139.27999877929688
2019-01-17,139.36000061035156
2019-08-29,140.0399932861328
2018-11-14,139.97999572753906
2019-06-26,137.5
2018-09-11,135.6300048828125
2018-07-09,135.69000244140625
2018-08-10,136.25
2019-04-23,134.27000427246094
2019-09-30,135.27999877929688
2020-01-23,136.47000122070312
2019-11-08,136.16000366210938
2020-04-14,136.07000732421875
2019-11-11,136.41000366210938
2020-01-29,137.57000732421875
2020-04-17,136.75
2018-07-24,136.4199981689453
2018-09-26,138.3000030517578
2019-05-08,134.4199981689453
2019-03-05,137.05999755859375
2019-02-01,136.72000122070312
2018-12-31,135.52000427246094
2018-11-29,134.5500030517578
2019-08-12,134.69000244140625
2019-07-11,135.1999969482422
2019-09-13,136.67999267578125
2019-11-14,136.82000732421875
2020-04-20,137.69000244140625
2020-02-04,139.6300048828125
2020-04-23,139.55999755859375
2018-12-14,141.0
2019-08-27,139.80999755859375
2018-08-08,142.10000610351562
2018-10-11,141.2100067138672
2018-11-12,141.36000061035156
2019-07-26,141.92999267578125
2019-06-24,142.52999877929688
2019-05-23,143.3300018310547
2019-03-20,144.0
2019-01-15,143.61000061035156
2019-11-20,144.92999267578125
2020-02-07,145.38999938964844
2020-02-10,144.27999877929688
2020-04-29,142.9600067138672
2019-11-26,143.38999938964844
2020-02-13,144.42999267578125
2019-01-30,144.72000122070312
2018-08-23,145.77999877929688
2018-09-24,147.5
2018-11-27,147.7899932861328
2018-10-26,144.97000122070312
2019-07-09,146.47000122070312
2019-06-07,144.1699981689453
2019-05-06,144.4600067138672
2019-04-04,137.24000549316406
2019-09-11,134.49000549316406
2019-11-29,125.77999877929688
2020-05-05,129.6300048828125
2019-12-02,134.4199981689453
2020-02-19,134.77000427246094
2020-05-08,135.94000244140625
2019-05-21,133.14999389648438
2019-03-18,124.22000122070312
2018-09-07,126.63999938964844
2018-08-06,126.72000122070312
2018-10-09,112.69000244140625
2019-02-14,118.08999633789062
2018-12-12,106.52999877929688
2019-07-24,99.30000305175781
2019-09-26,97.05999755859375
2019-10-28,86.20999908447266
2019-12-05,86.83999633789062
2020-05-11,82.0
2019-07-03,81.0
2020-02-25,87.98999786376953
2020-05-14,91.95999908447266
2020-02-28,89.45999908447266
2019-08-08,93.91999816894531
2019-06-05,92.04000091552734
2018-07-20,87.54000091552734
2018-08-21,83.80999755859375
2018-10-24,81.91000366210938
2019-04-02,88.01000213623047
2019-03-01,96.5
2019-01-28,94.02999877929688
2018-12-27,102.2699966430664
2019-09-09,104.83000183105469
2020-03-02,102.8499984741211
2020-05-20,102.08999633789062
2019-12-17,99.83000183105469
2020-03-05,97.04000091552734
2019-02-12,94.01000213623047
2019-01-11,88.08999633789062
2018-12-10,90.26000213623047
2019-08-23,90.94999694824219
2018-11-08,89.31999969482422
2019-07-22,91.30999755859375
2019-06-20,97.0
2018-09-05,101.0
2019-04-17,96.5999984741211
2019-09-24,94.58000183105469
2019-12-20,91.37000274658203
2020-05-26,90.97000122070312
2019-04-30,87.44000244140625
2019-12-23,84.81999969482422
2020-03-11,87.86000061035156
2020-05-29,86.20999908447266
2019-12-26,83.93000030517578
2020-06-01,77.83000183105469
2019-05-02,73.44000244140625
2019-02-27,74.9800033569336
2018-11-23,78.37999725341797
2019-08-06,80.4800033569336
2018-07-18,78.66999816894531
2018-09-20,80.7300033569336
2018-10-22,79.88999938964844
2019-07-05,81.80999755859375
2019-06-03,87.70999908447266
2019-10-09,90.0
2019-10-11,86.51000213623047
2020-03-17,85.80999755859375
2020-06-04,90.44000244140625
2019-10-14,91.56999969482422
2020-03-20,94.87000274658203
2018-11-06,103.12999725341797
2019-06-18,104.8499984741211
2019-05-17,103.7300033569336
2019-04-15,103.37999725341797
2019-03-14,93.69999694824219
2019-01-09,96.93000030517578
2018-08-02,92.08999633789062
2018-10-05,99.37000274658203
2019-08-21,99.66000366210938
2019-10-17,95.58000183105469
2020-03-23,96.83000183105469
2020-06-10,91.0
2019-02-25,94.7300033569336
2020-01-07,90.9800033569336
2020-03-26,88.91999816894531
2019-10-23,89.62999725341797
