Dates,BXP
2020-01-14,135.6199951171875
2020-04-02,136.7100067138672
2019-01-02,137.80999755859375
2019-08-14,137.55999755859375
2018-10-30,138.6999969482422
2019-06-11,138.27000427246094
2019-05-10,138.0500030517578
2019-04-08,136.75
2018-08-27,137.58999633789062
2018-07-26,137.5399932861328
2018-09-28,138.50999450683594
2019-03-07,139.00999450683594
2019-10-30,138.5399932861328
2020-01-17,136.8699951171875
2020-06-23,138.47000122070312
2020-04-08,138.0
2020-06-26,139.1199951171875
2019-03-22,139.27999877929688
2019-01-17,139.8699951171875
2019-08-29,139.61000061035156
2018-11-14,137.2899932861328
2019-06-26,135.1300048828125
2018-09-11,135.11000061035156
2018-07-09,135.64999389648438
2018-08-10,134.47000122070312
2019-04-23,135.4600067138672
2019-09-30,135.69000244140625
2020-01-23,135.77999877929688
2019-11-08,135.80999755859375
2020-04-14,135.94000244140625
2019-11-11,137.13999938964844
2020-01-29,137.67999267578125
2020-04-17,136.6699981689453
2018-07-24,137.86000061035156
2018-09-26,135.5800018310547
2019-05-08,136.63999938964844
2019-03-05,137.60000610351562
2019-02-01,135.2100067138672
2018-12-31,134.49000549316406
2018-11-29,134.55999755859375
2019-08-12,135.0800018310547
2019-07-11,136.77000427246094
2019-09-13,136.39999389648438
2019-11-14,137.3300018310547
2020-04-20,139.27999877929688
2020-02-04,139.55999755859375
2020-04-23,140.36000061035156
2018-12-14,139.89999389648438
2019-08-27,142.13999938964844
2018-08-08,142.00999450683594
2018-10-11,141.0399932861328
2018-11-12,141.17999267578125
2019-07-26,142.92999267578125
2019-06-24,143.58999633789062
2019-05-23,143.35000610351562
2019-03-20,143.1699981689453
2019-01-15,144.55999755859375
2019-11-20,145.05999755859375
2020-02-07,144.3800048828125
2020-02-10,142.7100067138672
2020-04-29,143.16000366210938
2019-11-26,144.22000122070312
2020-02-13,145.02000427246094
2019-01-30,145.5800018310547
2018-08-23,147.22999572753906
2018-09-24,147.50999450683594
2018-11-27,144.89999389648438
2018-10-26,146.9199981689453
2019-07-09,145.77999877929688
2019-06-07,144.35000610351562
2019-05-06,136.75
2019-04-04,135.41000366210938
2019-09-11,128.25
2019-11-29,128.94000244140625
2020-05-05,134.5399932861328
2019-12-02,132.89999389648438
2020-02-19,138.1199951171875
2020-05-08,136.72999572753906
2019-05-21,132.5800018310547
2019-03-18,122.86000061035156
2018-09-07,130.27000427246094
2018-08-06,121.29000091552734
2018-10-09,111.88999938964844
2019-02-14,117.05999755859375
2018-12-12,96.93000030517578
2019-07-24,105.83999633789062
2019-09-26,88.20999908447266
2019-10-28,85.56999969482422
2019-12-05,82.0
2020-05-11,77.93000030517578
2019-07-03,87.58999633789062
2020-02-25,90.86000061035156
2020-05-14,92.9000015258789
2020-02-28,93.81999969482422
2019-08-08,92.95999908447266
2019-06-05,92.2300033569336
2018-07-20,85.25
2018-08-21,82.69000244140625
2018-10-24,83.04000091552734
2019-04-02,90.72000122070312
2019-03-01,92.66000366210938
2019-01-28,99.91000366210938
2018-12-27,106.0
2019-09-09,100.55999755859375
2020-03-02,105.68000030517578
2020-05-20,99.68000030517578
2019-12-17,94.06999969482422
2020-03-05,95.5
2019-02-12,91.44000244140625
2019-01-11,88.43000030517578
2018-12-10,90.66999816894531
2019-08-23,88.91999816894531
2018-11-08,90.36000061035156
2019-07-22,94.13999938964844
2019-06-20,97.06999969482422
2018-09-05,98.25
2019-04-17,97.18000030517578
2019-09-24,92.93000030517578
2019-12-20,89.66999816894531
2020-05-26,87.43000030517578
2019-04-30,83.27999877929688
2019-12-23,85.8499984741211
2020-03-11,86.91000366210938
2020-05-29,83.86000061035156
2019-12-26,78.7699966430664
2020-06-01,74.80000305175781
2019-05-02,76.69999694824219
2019-02-27,74.94999694824219
2018-11-23,80.93000030517578
2019-08-06,77.81999969482422
2018-07-18,80.83000183105469
2018-09-20,79.91000366210938
2018-10-22,78.01000213623047
2019-07-05,84.5199966430664
2019-06-03,88.80999755859375
2019-10-09,87.76000213623047
2019-10-11,85.9800033569336
2020-03-17,89.0
2020-06-04,90.20999908447266
2019-10-14,95.54000091552734
2020-03-20,96.98999786376953
2018-11-06,102.04000091552734
2019-06-18,107.16000366210938
2019-05-17,104.33000183105469
2019-04-15,100.1500015258789
2019-03-14,92.58999633789062
2019-01-09,96.54000091552734
2018-08-02,94.94999694824219
2018-10-05,99.16999816894531
2019-08-21,97.37999725341797
2019-10-17,94.83000183105469
2020-03-23,90.76000213623047
2020-06-10,93.62999725341797
2019-02-25,92.5999984741211
2020-01-07,89.69000244140625
2020-03-26,90.05000305175781
2019-10-23,87.23999786376953
