Dates,VLO
2019-03-07,97.58999633789062
2019-10-30,96.83999633789062
2020-01-17,95.83999633789062
2020-06-23,94.83999633789062
2020-04-08,94.94999694824219
2020-06-26,93.16000366210938
2019-03-22,93.93000030517578
2019-01-17,93.3499984741211
2019-08-29,92.70999908447266
2018-11-14,94.83000183105469
2019-06-26,93.16000366210938
2018-09-11,94.58999633789062
2018-07-09,94.4800033569336
2018-08-10,96.16999816894531
2019-04-23,95.5
2019-09-30,94.88999938964844
2020-01-23,95.23999786376953
2019-11-08,95.30000305175781
2020-04-14,95.16000366210938
2019-11-11,95.23999786376953
2020-01-29,94.77999877929688
2020-04-17,93.01000213623047
2018-07-24,92.94999694824219
2018-09-26,94.62999725341797
2019-05-08,94.3499984741211
2019-03-05,91.11000061035156
2019-02-01,91.05999755859375
2018-12-31,92.5199966430664
2018-11-29,93.69999694824219
2019-08-12,95.52999877929688
2019-07-11,97.05000305175781
2019-09-13,96.02999877929688
2019-11-14,94.56999969482422
2020-04-20,93.06999969482422
2020-02-04,91.94000244140625
2020-04-23,90.54000091552734
2018-12-14,90.63999938964844
2019-08-27,89.19000244140625
2018-08-08,89.12000274658203
2018-10-11,86.81999969482422
2018-11-12,85.62000274658203
2019-07-26,86.93000030517578
2019-06-24,85.94000244140625
2019-05-23,87.55999755859375
2019-03-20,84.30000305175781
2019-01-15,81.70999908447266
2019-11-20,82.58999633789062
2020-02-07,84.04000091552734
2020-02-10,82.73999786376953
2020-04-29,83.4000015258789
2019-11-26,84.12999725341797
2020-02-13,85.66000366210938
2019-01-30,84.87000274658203
2018-08-23,84.19999694824219
2018-09-24,82.37000274658203
2018-11-27,82.76000213623047
2018-10-26,83.26000213623047
2019-07-09,83.30000305175781
2019-06-07,80.04000091552734
2019-05-06,78.41999816894531
2019-04-04,74.88999938964844
2019-09-11,69.37000274658203
2019-11-29,63.529998779296875
2020-05-05,66.97000122070312
2019-12-02,68.43000030517578
2020-02-19,65.93000030517578
2020-05-08,62.099998474121094
2019-05-21,59.560001373291016
2019-03-18,58.400001525878906
2018-09-07,60.72999954223633
2018-08-06,58.68000030517578
2018-10-09,50.06999969482422
2019-02-14,48.099998474121094
2018-12-12,43.0099983215332
2019-07-24,42.11000061035156
2019-09-26,36.40999984741211
2019-10-28,34.790000915527344
2019-12-05,38.4900016784668
2020-05-11,37.310001373291016
2019-07-03,35.880001068115234
2020-02-25,36.47999954223633
2020-05-14,40.939998626708984
2020-02-28,42.709999084472656
2019-08-08,42.790000915527344
2019-06-05,48.97999954223633
2018-07-20,42.08000183105469
2018-08-21,42.810001373291016
2018-10-24,41.7400016784668
2019-04-02,42.849998474121094
2019-03-01,49.45000076293945
2019-01-28,48.540000915527344
2018-12-27,53.79999923706055
2019-09-09,51.939998626708984
2020-03-02,49.810001373291016
2020-05-20,48.0099983215332
2019-12-17,46.540000915527344
2020-03-05,46.150001525878906
2019-02-12,48.439998626708984
2019-01-11,48.099998474121094
2018-12-10,51.970001220703125
2019-08-23,52.02000045776367
2018-11-08,52.79999923706055
2019-07-22,52.54999923706055
2019-06-20,57.560001373291016
2018-09-05,61.13999938964844
2019-04-17,65.91999816894531
2019-09-24,60.83000183105469
2019-12-20,58.45000076293945
2020-05-26,65.5
2019-04-30,63.400001525878906
2019-12-23,62.029998779296875
2020-03-11,62.81999969482422
2020-05-29,65.0199966430664
2019-12-26,66.51000213623047
2020-06-01,61.81999969482422
2019-05-02,57.650001525878906
2019-02-27,59.189998626708984
2018-11-23,61.9900016784668
2019-08-06,64.26000213623047
2018-07-18,65.83000183105469
2018-09-20,67.0199966430664
2018-10-22,65.55000305175781
2019-07-05,68.22000122070312
2019-06-03,70.0999984741211
2019-10-09,70.22000122070312
2019-10-11,66.95999908447266
2020-03-17,66.83000183105469
2020-06-04,67.2699966430664
2019-10-14,69.25
2020-03-20,69.62000274658203
2018-11-06,73.08999633789062
2019-06-18,76.0
2019-05-17,73.1500015258789
2019-04-15,71.62000274658203
2019-03-14,64.55000305175781
2019-01-09,63.88999938964844
2018-08-02,60.869998931884766
2018-10-05,66.69000244140625
2019-08-21,65.83999633789062
2019-10-17,61.70000076293945
2020-03-23,66.0199966430664
2020-06-10,62.43000030517578
2019-02-25,63.400001525878906
2020-01-07,61.36000061035156
2020-03-26,57.25
2019-10-23,57.04999923706055
