Dates,VLO
2019-10-07,78.94999694824219
2020-03-13,78.7699966430664
2019-10-10,79.0
2020-03-16,80.48999786376953
2020-06-03,82.58999633789062
2018-11-28,82.01000213623047
2018-09-25,79.77999877929688
2018-07-23,78.94999694824219
2018-08-24,82.19000244140625
2019-07-10,81.02999877929688
2019-05-07,81.13999938964844
2019-04-05,83.27999877929688
2019-03-04,87.81999969482422
2019-01-31,85.26000213623047
2019-09-12,84.79000091552734
2019-12-31,85.95999908447266
2020-03-19,85.91999816894531
2020-01-03,83.91000366210938
2020-06-09,84.13999938964844
2019-02-15,83.33999633789062
2019-01-14,82.33000183105469
2018-07-06,83.45999908447266
2018-08-07,83.61000061035156
2018-10-10,84.4000015258789
2018-12-13,84.79000091552734
2019-08-26,85.43000030517578
2019-07-25,84.4800033569336
2019-05-22,85.31999969482422
2019-03-19,84.9800033569336
2020-01-06,84.41000366210938
2020-03-25,83.08999633789062
2020-06-12,81.55999755859375
2019-10-22,82.88999938964844
2020-01-09,82.52999877929688
2020-06-15,81.1500015258789
2019-10-25,81.3499984741211
2020-03-31,80.58999633789062
2020-06-18,79.75
2019-04-03,83.4800033569336
2018-08-22,83.8499984741211
2018-10-25,84.22000122070312
2019-01-29,84.94000244140625
2018-12-28,85.08000183105469
2018-11-26,86.75
2019-08-09,86.43000030517578
2019-07-08,86.44000244140625
2019-06-06,86.37999725341797
2019-09-10,84.62999725341797
2020-01-15,85.4800033569336
2020-04-03,87.0
2019-10-31,86.0199966430664
2020-04-06,84.83000183105469
2020-06-24,84.83000183105469
2018-11-09,86.43000030517578
2019-07-23,84.44999694824219
2019-06-21,84.26000213623047
2019-05-20,84.3499984741211
2019-04-18,86.69000244140625
2018-09-06,86.19999694824219
2018-10-08,85.11000061035156
2019-02-13,88.43000030517578
2018-12-11,89.04000091552734
2019-09-25,88.41000366210938
2020-01-21,87.6500015258789
2020-04-09,88.31999969482422
2019-11-06,89.41999816894531
2020-01-24,88.04000091552734
2020-01-27,91.1500015258789
2020-04-15,90.27999877929688
2018-12-26,87.7300033569336
2019-08-07,90.83000183105469
2019-06-04,90.08000183105469
2018-09-21,89.5999984741211
2018-07-19,90.66000366210938
2018-08-20,89.7699966430664
2018-10-23,88.25
2019-05-03,88.44000244140625
2019-04-01,86.38999938964844
2019-02-28,84.36000061035156
2019-11-12,82.4000015258789
2020-01-30,81.73999786376953
2019-11-15,83.7300033569336
2020-04-21,81.41000366210938
2019-04-16,82.95999908447266
2019-03-15,83.37000274658203
2019-02-11,85.47000122070312
2019-01-10,83.70999908447266
2019-08-22,82.08000183105469
2018-11-07,82.47000122070312
2018-08-03,80.3499984741211
2018-09-04,75.41000366210938
2019-06-19,76.22000122070312
2019-09-23,75.08999633789062
2019-11-18,74.86000061035156
2020-02-05,72.87000274658203
2020-04-24,70.4000015258789
2019-03-29,72.0
2019-11-21,73.8499984741211
2020-04-27,73.13999938964844
2020-02-11,74.47000122070312
2020-04-30,74.7300033569336
2019-05-01,75.86000061035156
2019-02-26,76.36000061035156
2019-01-25,76.5
2018-12-24,77.26000213623047
2019-09-06,76.76000213623047
2018-07-17,76.93000030517578
2018-09-19,77.80000305175781
2019-08-05,78.16000366210938
2019-10-08,79.75
2019-12-11,81.91000366210938
2019-11-27,80.76000213623047
2020-02-14,81.62999725341797
2020-05-06,84.93000030517578
2019-01-08,83.93000030517578
2018-12-07,85.61000061035156
2019-08-20,84.25
2018-11-05,80.69999694824219
2019-07-19,81.9800033569336
2018-10-04,81.83999633789062
2019-06-17,81.36000061035156
2019-05-16,82.23999786376953
2018-08-01,83.4000015258789
2019-03-13,84.43000030517578
2019-12-03,84.75
2020-02-20,84.31999969482422
2019-12-06,84.20999908447266
2020-05-12,83.23999786376953
2019-12-09,83.3499984741211
2020-02-26,83.6500015258789
2020-05-15,84.3499984741211
2019-03-28,84.7699966430664
2018-09-17,86.16999816894531
2018-08-16,83.44999694824219
2018-10-19,84.30999755859375
2019-04-29,84.02999877929688
2019-01-23,84.79000091552734
2019-09-04,85.25
2018-11-20,84.33999633789062
2019-07-02,82.06999969482422
2019-05-31,75.77999877929688
2019-12-12,76.83999633789062
2020-05-18,75.80999755859375
2019-09-27,78.76000213623047
2020-03-03,78.8499984741211
2020-05-21,77.1500015258789
2019-05-14,78.73999786376953
2018-08-31,76.0
2018-07-30,76.72000122070312
2018-10-02,78.12000274658203
2019-04-12,79.69999694824219
2019-03-11,78.01000213623047
2019-02-07,78.4000015258789
2019-07-17,77.41999816894531
2019-09-19,74.18000030517578
2019-10-21,73.70999908447266
2019-12-18,71.70999908447266
2020-03-06,72.76000213623047
2019-10-03,75.23999786376953
2020-03-09,75.27999877929688
2020-05-27,74.56999969482422
2019-12-24,74.77999877929688
2020-03-12,76.79000091552734
2018-12-20,78.12999725341797
2019-08-01,79.37999725341797
2018-08-14,81.68000030517578
2018-07-13,82.66999816894531
2018-10-17,83.69999694824219
2019-05-29,85.52999877929688
2019-03-26,82.38999938964844
2019-02-22,84.30999755859375
2019-10-04,83.5999984741211
2019-11-05,83.55000305175781
2019-12-27,82.8499984741211
2020-06-02,84.13999938964844
2019-12-30,83.0999984741211
2020-03-18,83.66000366210938
2020-06-05,83.12000274658203
2019-07-15,84.44000244140625
2018-12-03,85.23999786376953
2019-06-13,85.22000122070312
2019-01-04,82.80000305175781
2018-08-29,83.54000091552734
2019-02-05,84.5199966430664
2018-11-01,83.41999816894531
2019-08-16,83.31999969482422
2019-04-10,85.06999969482422
2019-09-17,85.80000305175781
2019-10-15,88.0
2020-01-02,88.52999877929688
2020-06-08,89.44999694824219
2019-10-18,89.08999633789062
2020-03-24,90.0999984741211
2020-06-11,91.05999755859375
2020-01-08,93.20999908447266
2019-04-25,94.16999816894531
2019-07-30,93.8499984741211
2019-02-20,96.91000366210938
2018-07-11,99.2699966430664
2018-09-13,100.06999969482422
2018-10-15,100.81999969482422
2019-06-28,98.80999755859375
2018-12-18,96.9800033569336
2018-11-16,99.86000061035156
2019-10-02,101.23999786376953
2020-03-27,101.08999633789062
2020-01-10,100.3499984741211
2019-10-24,101.4000015258789
2020-03-30,100.86000061035156
2020-06-17,100.68000030517578
2020-01-14,100.4800033569336
2020-04-02,100.25
2019-01-02,100.81999969482422
2019-08-14,100.61000061035156
2018-10-30,101.05999755859375
2019-06-11,97.62000274658203
2019-05-10,97.19000244140625
2019-04-08,98.41000366210938
2018-08-27,97.51000213623047
2018-07-26,97.3499984741211
2018-09-28,97.44000244140625
2019-03-07,97.0999984741211
2019-10-30,95.48999786376953
2020-01-17,95.5999984741211
2020-06-23,93.88999938964844
2020-04-08,93.20999908447266
2020-06-26,92.98999786376953
2019-03-22,93.61000061035156
2019-01-17,92.5199966430664
2019-08-29,94.56999969482422
2018-11-14,92.88999938964844
2019-06-26,94.52999877929688
2018-09-11,93.80999755859375
2018-07-09,95.13999938964844
2018-08-10,95.68000030517578
2019-04-23,94.51000213623047
2019-09-30,94.58999633789062
2020-01-23,95.2699966430664
2019-11-08,95.23999786376953
2020-04-14,95.0999984741211
2019-11-11,94.41999816894531
2020-01-29,93.19999694824219
2020-04-17,92.87999725341797
2018-07-24,93.6500015258789
2018-09-26,95.12999725341797
2019-05-08,91.5199966430664
2019-03-05,91.52999877929688
2019-02-01,92.7300033569336
2018-12-31,93.08999633789062
2018-11-29,95.18000030517578
2019-08-12,96.88999938964844
2019-07-11,96.25
2019-09-13,95.4000015258789
2019-11-14,92.26000213623047
2020-04-20,91.9800033569336
2020-02-04,91.22000122070312
2020-04-23,90.25
2018-12-14,89.62000274658203
2019-08-27,89.51000213623047
2018-08-08,89.26000213623047
2018-10-11,85.05000305175781
2018-11-12,85.94999694824219
2019-07-26,86.45999908447266
2019-06-24,88.19000244140625
2019-05-23,84.30999755859375
2019-03-20,80.25
2019-01-15,81.23999786376953
2019-11-20,83.77999877929688
2020-02-07,83.2699966430664
2020-02-10,84.04000091552734
2020-04-29,84.37000274658203
2019-11-26,84.23999786376953
2020-02-13,85.04000091552734
2019-01-30,83.69999694824219
2018-08-23,82.63999938964844
2018-09-24,82.5199966430664
2018-11-27,83.2300033569336
2018-10-26,84.16999816894531
2019-07-09,82.9000015258789
2019-06-07,78.0999984741211
2019-05-06,74.44000244140625
2019-04-04,71.72000122070312
2019-09-11,66.19000244140625
2019-11-29,66.25
2020-05-05,67.87000274658203
2019-12-02,64.44000244140625
2020-02-19,64.1500015258789
2020-05-08,61.70000076293945
2019-05-21,63.09000015258789
2019-03-18,58.400001525878906
2018-09-07,60.45000076293945
2018-08-06,54.41999816894531
2018-10-09,43.959999084472656
2019-02-14,49.900001525878906
2018-12-12,41.630001068115234
2019-07-24,39.02000045776367
2019-09-26,35.02000045776367
2019-10-28,37.40999984741211
2019-12-05,38.65999984741211
2020-05-11,32.619998931884766
2019-07-03,34.650001525878906
2020-02-25,39.630001068115234
2020-05-14,45.599998474121094
2020-02-28,45.040000915527344
2019-08-08,47.189998626708984
2019-06-05,45.36000061035156
2018-07-20,41.0
2018-08-21,41.5
2018-10-24,40.34000015258789
2019-04-02,46.099998474121094
2019-03-01,48.0099983215332
2019-01-28,51.599998474121094
2018-12-27,50.099998474121094
2019-09-09,49.70000076293945
2020-03-02,50.95000076293945
2020-05-20,46.70000076293945
2019-12-17,45.0
2020-03-05,51.7599983215332
2019-02-12,50.310001373291016
2019-01-11,49.45000076293945
2018-12-10,50.56999969482422
2019-08-23,52.06999969482422
2018-11-08,52.5
2019-07-22,55.56999969482422
2019-06-20,57.869998931884766
2018-09-05,66.27999877929688
2019-04-17,63.349998474121094
2019-09-24,58.7599983215332
2019-12-20,63.65999984741211
2020-05-26,63.02000045776367
2019-04-30,60.90999984741211
2019-12-23,61.2599983215332
2020-03-11,65.91999816894531
2020-05-29,65.56999969482422
2019-12-26,63.34000015258789
2020-06-01,59.04999923706055
2019-05-02,59.40999984741211
2019-02-27,58.779998779296875
2018-11-23,64.3499984741211
2019-08-06,64.05000305175781
2018-07-18,67.33999633789062
2018-09-20,65.7300033569336
2018-10-22,65.68000030517578
2019-07-05,68.69999694824219
2019-06-03,70.18000030517578
2019-10-09,67.12999725341797
2019-10-11,66.63999938964844
2020-03-17,66.58000183105469
2020-06-04,68.19000244140625
2019-10-14,70.54000091552734
2020-03-20,70.05000305175781
2018-11-06,74.63999938964844
2019-06-18,75.62000274658203
2019-05-17,71.2699966430664
2019-04-15,69.05000305175781
2019-03-14,60.68000030517578
2019-01-09,63.790000915527344
2018-08-02,63.59000015258789
2018-10-05,66.16000366210938
2019-08-21,62.31999969482422
2019-10-17,64.62999725341797
2020-03-23,63.15999984741211
2020-06-10,62.65999984741211
2019-02-25,62.650001525878906
2020-01-07,58.02000045776367
2020-03-26,57.279998779296875
2019-10-23,56.31999969482422
