Dates,VLO
2018-08-13,116.62000274658203
2018-10-16,115.80999755859375
2019-07-31,115.1500015258789
2019-05-28,115.3499984741211
2019-04-26,110.75
2020-04-28,106.31999969482422
2019-11-25,106.54000091552734
2020-02-12,103.68000030517578
2020-05-01,103.9800033569336
2020-05-04,103.27999877929688
2019-06-12,101.31999969482422
2019-04-09,92.5
2019-03-08,91.0999984741211
2019-02-04,87.93000030517578
2018-07-27,86.33000183105469
2018-08-28,85.94999694824219
2019-01-03,82.63999938964844
2019-08-15,86.16000366210938
2018-10-31,87.66999816894531
2019-09-16,91.0199966430664
2020-02-18,90.30999755859375
2020-05-07,90.91999816894531
2018-08-17,89.87000274658203
2019-12-04,89.91999816894531
2020-02-21,90.05999755859375
2018-12-17,88.05999755859375
2019-08-30,86.4800033569336
2018-11-15,85.76000213623047
2019-07-29,83.13999938964844
2019-06-27,81.25
2019-04-24,80.87999725341797
2018-07-10,83.02999877929688
2018-09-12,79.52999877929688
2019-02-19,78.0
2019-01-18,78.48999786376953
2020-02-24,77.0
2020-05-13,77.94000244140625
2019-12-10,77.02999877929688
2020-02-27,76.25
2019-12-13,78.33999633789062
2020-05-19,78.38999938964844
2019-03-06,79.52999877929688
2018-11-30,79.25
2019-08-13,76.83000183105469
2019-07-12,75.55000305175781
2019-06-10,71.4800033569336
2019-05-09,72.55999755859375
2018-07-25,73.33000183105469
2018-09-27,73.0199966430664
2018-10-29,72.9800033569336
2019-10-16,71.25
2019-12-16,70.66999816894531
2020-03-04,70.23999786376953
2020-05-22,70.01000213623047
2019-10-01,70.16000366210938
2019-12-19,68.91000366210938
2018-09-10,68.80999755859375
2019-05-24,71.7300033569336
2018-08-09,72.55000305175781
2019-04-22,73.70999908447266
2019-03-21,73.16999816894531
2019-01-16,72.94999694824219
2019-08-28,74.5999984741211
2018-11-13,76.01000213623047
2018-10-12,76.55000305175781
2019-06-25,75.80000305175781
2020-03-10,76.31999969482422
2020-05-28,76.9000015258789
2019-10-07,77.25
2020-03-13,77.88999938964844
2019-10-10,78.0999984741211
2020-03-16,78.37000274658203
2020-06-03,80.47000122070312
2018-11-28,80.94999694824219
2018-09-25,79.44000244140625
2018-07-23,78.19999694824219
2018-08-24,79.69999694824219
2019-07-10,80.2300033569336
2019-05-07,80.01000213623047
2019-04-05,81.23999786376953
2019-03-04,84.30000305175781
2019-01-31,84.5999984741211
2019-09-12,83.80999755859375
2019-12-31,84.4000015258789
2020-03-19,85.11000061035156
2020-01-03,83.55999755859375
2020-06-09,82.12999725341797
2019-02-15,83.26000213623047
2019-01-14,82.13999938964844
2018-07-06,82.5
2018-08-07,82.44999694824219
2018-10-10,84.05999755859375
2018-12-13,83.80999755859375
2019-08-26,84.5999984741211
2019-07-25,84.36000061035156
2019-05-22,84.55000305175781
2019-03-19,84.86000061035156
2020-01-06,84.37999725341797
2020-03-25,82.91000366210938
2020-06-12,81.52999877929688
2019-10-22,81.94999694824219
2020-01-09,80.91000366210938
2020-06-15,80.5199966430664
2019-10-25,80.75
2020-03-31,80.3499984741211
2020-06-18,78.55000305175781
2019-04-03,80.16999816894531
2018-08-22,82.76000213623047
2018-10-25,83.47000122070312
2019-01-29,83.81999969482422
2018-12-28,84.6500015258789
2018-11-26,85.30000305175781
2019-08-09,86.20999908447266
2019-07-08,85.33000183105469
2019-06-06,86.22000122070312
2019-09-10,83.47000122070312
2020-01-15,84.05999755859375
2020-04-03,85.87999725341797
2019-10-31,85.61000061035156
2020-04-06,84.22000122070312
2020-06-24,83.88999938964844
2018-11-09,85.43000030517578
2019-07-23,84.41999816894531
2019-06-21,83.8499984741211
2019-05-20,83.04000091552734
2019-04-18,84.23999786376953
2018-09-06,86.02999877929688
2018-10-08,84.7699966430664
2019-02-13,85.58000183105469
2018-12-11,88.12999725341797
2019-09-25,87.88999938964844
2020-01-21,86.62000274658203
2020-04-09,86.95999908447266
2019-11-06,88.69000244140625
2020-01-24,87.80999755859375
2020-01-27,88.51000213623047
2020-04-15,89.72000122070312
2018-12-26,87.61000061035156
2019-08-07,87.6500015258789
2019-06-04,89.01000213623047
2018-09-21,89.12000274658203
2018-07-19,89.73999786376953
2018-08-20,89.7300033569336
2018-10-23,87.63999938964844
2019-05-03,88.25
2019-04-01,85.66000366210938
2019-02-28,82.6500015258789
2019-11-12,82.08999633789062
2020-01-30,78.79000091552734
2019-11-15,81.33000183105469
2020-04-21,80.7300033569336
2019-04-16,81.30999755859375
2019-03-15,81.63999938964844
2019-02-11,83.76000213623047
2019-01-10,83.68000030517578
2019-08-22,81.9000015258789
2018-11-07,82.19000244140625
2018-08-03,79.94000244140625
2018-09-04,75.16999816894531
2019-06-19,75.36000061035156
2019-09-23,75.04000091552734
2019-11-18,73.63999938964844
2020-02-05,72.0
2020-04-24,69.44000244140625
2019-03-29,70.66000366210938
2019-11-21,72.25
2020-04-27,72.16999816894531
2020-02-11,72.80000305175781
2020-04-30,74.06999969482422
2019-05-01,75.55999755859375
2019-02-26,76.31999969482422
2019-01-25,75.2699966430664
2018-12-24,76.47000122070312
2019-09-06,75.97000122070312
2018-07-17,76.33000183105469
2018-09-19,77.44999694824219
2019-08-05,77.47000122070312
2019-10-08,79.30999755859375
2019-12-11,80.16999816894531
2019-11-27,80.51000213623047
2020-02-14,80.19000244140625
2020-05-06,82.0999984741211
2019-01-08,83.58000183105469
2018-12-07,84.0
2019-08-20,83.79000091552734
2018-11-05,79.73999786376953
2019-07-19,80.62000274658203
2018-10-04,81.25
2019-06-17,80.75
2019-05-16,80.87999725341797
2018-08-01,82.16000366210938
2019-03-13,83.56999969482422
2019-12-03,84.06999969482422
2020-02-20,83.05000305175781
2019-12-06,83.62000274658203
2020-05-12,82.33999633789062
2019-12-09,81.9800033569336
2020-02-26,83.27999877929688
2020-05-15,83.3499984741211
2019-03-28,84.0999984741211
2018-09-17,84.0999984741211
2018-08-16,82.16000366210938
2018-10-19,83.08000183105469
2019-04-29,83.25
2019-01-23,82.9000015258789
2019-09-04,84.44999694824219
2018-11-20,83.66000366210938
2019-07-02,81.01000213623047
2019-05-31,75.08000183105469
2019-12-12,75.83999633789062
2020-05-18,74.20999908447266
2019-09-27,76.12999725341797
2020-03-03,78.23999786376953
2020-05-21,76.6500015258789
2019-05-14,76.33999633789062
2018-08-31,75.97000122070312
2018-07-30,75.5199966430664
2018-10-02,77.19000244140625
2019-04-12,79.08000183105469
2019-03-11,77.94000244140625
2019-02-07,77.7300033569336
2019-07-17,77.36000061035156
2019-09-19,73.77999877929688
2019-10-21,73.5199966430664
2019-12-18,71.38999938964844
2020-03-06,71.0
2019-10-03,73.0
2020-03-09,75.11000061035156
2020-05-27,73.23999786376953
2019-12-24,74.08999633789062
2020-03-12,75.12000274658203
2018-12-20,76.4800033569336
2019-08-01,78.41999816894531
2018-08-14,79.43000030517578
2018-07-13,81.12000274658203
2018-10-17,81.12000274658203
2019-05-29,83.91999816894531
2019-03-26,79.27999877929688
2019-02-22,81.51000213623047
2019-10-04,82.62999725341797
2019-11-05,83.33000183105469
2019-12-27,82.75
2020-06-02,82.37000274658203
2019-12-30,82.2699966430664
2020-03-18,82.61000061035156
2020-06-05,81.66000366210938
2019-07-15,83.5
2018-12-03,84.3499984741211
2019-06-13,84.44999694824219
2019-01-04,82.2699966430664
2018-08-29,81.30000305175781
2019-02-05,83.44999694824219
2018-11-01,83.41999816894531
2019-08-16,82.26000213623047
2019-04-10,83.91999816894531
2019-09-17,84.87999725341797
2019-10-15,86.83999633789062
2020-01-02,87.25
2020-06-08,87.83000183105469
2019-10-18,88.66999816894531
2020-03-24,89.44999694824219
2020-06-11,89.62000274658203
2020-01-08,91.58999633789062
2019-04-25,92.73999786376953
2019-07-30,93.23999786376953
2019-02-20,95.1500015258789
2018-07-11,96.98999786376953
2018-09-13,99.62999725341797
2018-10-15,99.20999908447266
2019-06-28,97.79000091552734
2018-12-18,96.12999725341797
2018-11-16,97.5
2019-10-02,100.23999786376953
2020-03-27,99.94999694824219
2020-01-10,99.66000366210938
2019-10-24,100.25
2020-03-30,99.61000061035156
2020-06-17,99.33999633789062
2020-01-14,100.0
2020-04-02,99.13999938964844
2019-01-02,99.76000213623047
2019-08-14,99.54000091552734
2018-10-30,99.88999938964844
2019-06-11,97.19000244140625
2019-05-10,94.7699966430664
2019-04-08,97.2699966430664
2018-08-27,97.3499984741211
2018-07-26,96.95999908447266
2018-09-28,97.08999633789062
2019-03-07,96.68000030517578
2019-10-30,95.37999725341797
2020-01-17,95.5199966430664
2020-06-23,93.75
2020-04-08,92.93000030517578
2020-06-26,91.94000244140625
2019-03-22,93.38999938964844
2019-01-17,92.2699966430664
2019-08-29,92.33000183105469
2018-11-14,92.30999755859375
2019-06-26,92.91999816894531
2018-09-11,93.23999786376953
2018-07-09,93.69999694824219
2018-08-10,95.30000305175781
2019-04-23,93.97000122070312
2019-09-30,94.20999908447266
2020-01-23,94.37999725341797
2019-11-08,94.5
2020-04-14,94.69000244140625
2019-11-11,94.18000030517578
2020-01-29,93.12000274658203
2020-04-17,92.73999786376953
2018-07-24,92.73999786376953
2018-09-26,94.26000213623047
2019-05-08,90.8499984741211
2019-03-05,90.5199966430664
2019-02-01,90.30999755859375
2018-12-31,91.98999786376953
2018-11-29,92.93000030517578
2019-08-12,95.38999938964844
2019-07-11,95.80999755859375
2019-09-13,94.80999755859375
2019-11-14,91.66000366210938
2020-04-20,91.43000030517578
2020-02-04,90.91000366210938
2020-04-23,89.12000274658203
2018-12-14,89.55999755859375
2019-08-27,86.94999694824219
2018-08-08,88.2300033569336
2018-10-11,84.7699966430664
2018-11-12,84.88999938964844
2019-07-26,86.33000183105469
2019-06-24,85.05000305175781
2019-05-23,83.31999969482422
2019-03-20,79.73999786376953
2019-01-15,81.0
2019-11-20,81.7699966430664
2020-02-07,82.80999755859375
2020-02-10,82.2300033569336
2020-04-29,83.05999755859375
2019-11-26,83.43000030517578
2020-02-13,84.38999938964844
2019-01-30,83.62000274658203
2018-08-23,81.86000061035156
2018-09-24,82.0999984741211
2018-11-27,81.33999633789062
2018-10-26,83.01000213623047
2019-07-09,81.94000244140625
2019-06-07,77.69999694824219
2019-05-06,73.98999786376953
2019-04-04,71.5999984741211
2019-09-11,65.76000213623047
2019-11-29,62.40999984741211
2020-05-05,63.849998474121094
2019-12-02,63.630001068115234
2020-02-19,63.029998779296875
2020-05-08,60.75
2019-05-21,58.220001220703125
2019-03-18,57.36000061035156
2018-09-07,57.029998779296875
2018-08-06,53.529998779296875
2018-10-09,42.689998626708984
2019-02-14,41.75
2018-12-12,41.189998626708984
2019-07-24,38.0
2019-09-26,31.0
2019-10-28,31.889999389648438
2019-12-05,36.41999816894531
2020-05-11,32.459999084472656
2019-07-03,33.5099983215332
2020-02-25,33.849998474121094
2020-05-14,40.13999938964844
2020-02-28,42.02000045776367
2019-08-08,41.0
2019-06-05,43.83000183105469
2018-07-20,40.5
2018-08-21,40.5
2018-10-24,39.66999816894531
2019-04-02,42.849998474121094
2019-03-01,46.34000015258789
2019-01-28,48.119998931884766
2018-12-27,48.34000015258789
2019-09-09,48.93000030517578
2020-03-02,49.529998779296875
2020-05-20,46.0099983215332
2019-12-17,44.439998626708984
2020-03-05,45.75
2019-02-12,48.279998779296875
2019-01-11,47.619998931884766
2018-12-10,50.36000061035156
2019-08-23,50.88999938964844
2018-11-08,51.61000061035156
2019-07-22,52.08000183105469
2019-06-20,56.40999984741211
2018-09-05,60.540000915527344
2019-04-17,62.18000030517578
2019-09-24,58.34000015258789
2019-12-20,57.779998779296875
2020-05-26,62.41999816894531
2019-04-30,60.59000015258789
2019-12-23,60.86000061035156
2020-03-11,61.560001373291016
2020-05-29,65.01000213623047
2019-12-26,63.34000015258789
2020-06-01,58.72999954223633
2019-05-02,55.810001373291016
2019-02-27,57.790000915527344
2018-11-23,61.61000061035156
2019-08-06,62.5099983215332
2018-07-18,65.7300033569336
2018-09-20,65.36000061035156
2018-10-22,63.95000076293945
2019-07-05,68.19000244140625
2019-06-03,68.75
2019-10-09,66.52999877929688
2019-10-11,65.75
2020-03-17,65.30000305175781
2020-06-04,66.5199966430664
2019-10-14,68.6500015258789
2020-03-20,69.16000366210938
2018-11-06,73.05999755859375
2019-06-18,74.22000122070312
2019-05-17,71.02999877929688
2019-04-15,68.68000030517578
2019-03-14,60.279998779296875
2019-01-09,61.66999816894531
2018-08-02,59.560001373291016
2018-10-05,64.41000366210938
2019-08-21,62.29999923706055
2019-10-17,61.34000015258789
2020-03-23,63.02000045776367
2020-06-10,61.459999084472656
2019-02-25,62.5
2020-01-07,57.290000915527344
2020-03-26,56.59000015258789
2019-10-23,55.65999984741211
