Dates,MTB
2020-01-15,153.2899932861328
2020-04-03,155.5800018310547
2019-10-31,155.30999755859375
2020-04-06,157.39999389648438
2020-06-24,157.02000427246094
2018-11-09,161.72999572753906
2019-07-23,161.74000549316406
2019-06-21,161.8800048828125
2019-05-20,163.2899932861328
2019-04-18,163.22000122070312
2018-09-06,164.05999755859375
2018-10-08,162.1300048828125
2019-02-13,163.0500030517578
2018-12-11,164.5
2019-09-25,167.75999450683594
2020-01-21,163.72000122070312
2020-04-09,168.27999877929688
2019-11-06,168.47999572753906
2020-01-24,166.33999633789062
2020-01-27,166.49000549316406
2020-04-15,167.14999389648438
2018-12-26,166.55999755859375
2019-08-07,167.77999877929688
2019-06-04,168.9600067138672
2018-09-21,170.63999938964844
2018-07-19,170.07000732421875
2018-08-20,167.8699951171875
2018-10-23,169.39999389648438
2019-05-03,170.36000061035156
2019-04-01,169.77999877929688
2019-02-28,167.5500030517578
2019-11-12,167.19000244140625
2020-01-30,166.11000061035156
2019-11-15,167.38999938964844
2020-04-21,161.6699981689453
2019-04-16,162.69000244140625
2019-03-15,161.30999755859375
2019-02-11,163.89999389648438
2019-01-10,163.77999877929688
2019-08-22,165.57000732421875
2018-11-07,166.3000030517578
2018-08-03,165.63999938964844
2018-09-04,162.75
2019-06-19,164.9199981689453
2019-09-23,162.22999572753906
2019-11-18,164.75
2020-02-05,162.17999267578125
2020-04-24,159.60000610351562
2019-03-29,162.30999755859375
2019-11-21,167.25999450683594
2020-04-27,166.36000061035156
2020-02-11,166.88999938964844
2020-04-30,165.75999450683594
2019-05-01,167.60000610351562
2019-02-26,167.75999450683594
2019-01-25,165.4499969482422
2018-12-24,166.64999389648438
2019-09-06,167.89999389648438
2018-07-17,164.94000244140625
2018-09-19,166.99000549316406
2019-08-05,165.86000061035156
2019-10-08,165.8300018310547
2019-12-11,165.50999450683594
2019-11-27,165.4499969482422
2020-02-14,165.47999572753906
2020-05-06,166.02000427246094
2019-01-08,168.72000122070312
2018-12-07,170.07000732421875
2019-08-20,170.80999755859375
2018-11-05,170.0800018310547
2019-07-19,171.5500030517578
2018-10-04,174.00999450683594
2019-06-17,173.02999877929688
2019-05-16,174.24000549316406
2018-08-01,171.3000030517578
2019-03-13,173.77000427246094
2019-12-03,174.07000732421875
2020-02-20,172.3300018310547
2019-12-06,171.11000061035156
2020-05-12,170.44000244140625
2019-12-09,162.75999450683594
2020-02-26,162.8699951171875
2020-05-15,161.52999877929688
2019-03-28,162.61000061035156
2018-09-17,163.72000122070312
2018-08-16,163.32000732421875
2018-10-19,164.9499969482422
2019-04-29,163.6999969482422
2019-01-23,164.47000122070312
2019-09-04,164.25
2018-11-20,155.75999450683594
2019-07-02,157.6199951171875
2019-05-31,153.9600067138672
2019-12-12,154.75999450683594
2020-05-18,150.60000610351562
2019-09-27,152.8699951171875
2020-03-03,153.0
2020-05-21,149.86000061035156
2019-05-14,151.32000732421875
2018-08-31,144.75999450683594
2018-07-30,144.6699981689453
2018-10-02,147.52000427246094
2019-04-12,149.19000244140625
2019-03-11,146.36000061035156
2019-02-07,147.3800048828125
2019-07-17,148.30999755859375
2019-09-19,143.89999389648438
2019-10-21,145.6199951171875
2019-12-18,143.86000061035156
2020-03-06,145.33999633789062
2019-10-03,147.27999877929688
2020-03-09,146.2100067138672
2020-05-27,142.99000549316406
2019-12-24,143.97999572753906
2020-03-12,147.10000610351562
2018-12-20,146.44000244140625
2019-08-01,154.14999389648438
2018-08-14,155.08999633789062
2018-07-13,155.00999450683594
2018-10-17,156.7899932861328
2019-05-29,158.44000244140625
2019-03-26,159.61000061035156
2019-02-22,158.1199951171875
2019-10-04,159.44000244140625
2019-11-05,156.9600067138672
2019-12-27,156.3000030517578
2020-06-02,156.14999389648438
2019-12-30,155.4199981689453
2020-03-18,157.24000549316406
2020-06-05,156.88999938964844
2019-07-15,158.19000244140625
2018-12-03,157.97000122070312
2019-06-13,153.72000122070312
2019-01-04,149.75
2018-08-29,151.05999755859375
2019-02-05,154.0500030517578
2018-11-01,154.02000427246094
2019-08-16,150.5
2019-04-10,152.4199981689453
2019-09-17,154.9499969482422
2019-10-15,156.47999572753906
2020-01-02,156.57000732421875
2020-06-08,158.82000732421875
2019-10-18,158.92999267578125
2020-03-24,152.11000061035156
2020-06-11,152.22999572753906
2020-01-08,154.0399932861328
2019-04-25,156.33999633789062
2019-07-30,157.8000030517578
2019-02-20,156.27999877929688
2018-07-11,156.5800018310547
2018-09-13,158.66000366210938
2018-10-15,157.97000122070312
2019-06-28,156.86000061035156
2018-12-18,156.52999877929688
2018-11-16,160.72999572753906
2019-10-02,164.0500030517578
2020-03-27,166.17999267578125
2020-01-10,166.25
2019-10-24,166.8300018310547
2020-03-30,167.58999633789062
2020-06-17,166.66000366210938
2020-01-14,165.47999572753906
2020-04-02,163.17999267578125
2019-01-02,163.11000061035156
2019-08-14,163.97000122070312
2018-10-30,162.97000122070312
2019-06-11,162.8800048828125
2019-05-10,162.97000122070312
2019-04-08,163.0399932861328
2018-08-27,164.91000366210938
2018-07-26,166.02000427246094
2018-09-28,165.74000549316406
2019-03-07,166.77999877929688
2019-10-30,164.74000549316406
2020-01-17,164.61000061035156
2020-06-23,161.77000427246094
2020-04-08,164.0
2020-06-26,165.05999755859375
2019-03-22,166.22999572753906
2019-01-17,166.74000549316406
2019-08-29,167.0399932861328
2018-11-14,166.44000244140625
2019-06-26,171.97999572753906
2018-09-11,170.10000610351562
2018-07-09,170.02999877929688
2018-08-10,169.77999877929688
2019-04-23,168.14999389648438
2019-09-30,168.39999389648438
2020-01-23,169.50999450683594
2019-11-08,168.6999969482422
2020-04-14,169.33999633789062
2019-11-11,169.83999633789062
2020-01-29,169.5500030517578
2020-04-17,169.4199981689453
2018-07-24,169.75
2018-09-26,171.07000732421875
2019-05-08,169.32000732421875
2019-03-05,167.9199981689453
2019-02-01,165.88999938964844
2018-12-31,166.72999572753906
2018-11-29,167.25999450683594
2019-08-12,165.99000549316406
2019-07-11,166.85000610351562
2019-09-13,166.5800018310547
2019-11-14,162.6199951171875
2020-04-20,163.9499969482422
2020-02-04,163.02999877929688
2020-04-23,160.97000122070312
2018-12-14,161.8699951171875
2019-08-27,170.3699951171875
2018-08-08,171.49000549316406
2018-10-11,168.02999877929688
2018-11-12,170.72999572753906
2019-07-26,169.10000610351562
2019-06-24,170.69000244140625
2019-05-23,168.52000427246094
2019-03-20,169.08999633789062
2019-01-15,170.52999877929688
2019-11-20,173.0399932861328
2020-02-07,171.13999938964844
2020-02-10,169.9499969482422
2020-04-29,168.80999755859375
2019-11-26,169.36000061035156
2020-02-13,169.58999633789062
2019-01-30,170.58999633789062
2018-08-23,169.77999877929688
2018-09-24,166.8000030517578
2018-11-27,168.25999450683594
2018-10-26,169.52999877929688
2019-07-09,168.57000732421875
2019-06-07,163.86000061035156
2019-05-06,155.9499969482422
2019-04-04,153.4600067138672
2019-09-11,144.6699981689453
2019-11-29,140.3800048828125
2020-05-05,147.50999450683594
2019-12-02,139.22999572753906
2020-02-19,143.08999633789062
2020-05-08,131.58999633789062
2019-05-21,125.12999725341797
2019-03-18,108.5999984741211
2018-09-07,116.83999633789062
2018-08-06,111.18000030517578
2018-10-09,102.27999877929688
2019-02-14,112.75
2018-12-12,99.52999877929688
2019-07-24,109.76000213623047
2019-09-26,107.75
2019-10-28,104.83999633789062
2019-12-05,98.76000213623047
2020-05-11,88.0999984741211
2019-07-03,98.7699966430664
2020-02-25,105.0
2020-05-14,110.70999908447266
2020-02-28,107.29000091552734
2019-08-08,106.9000015258789
2019-06-05,103.43000030517578
2018-07-20,95.86000061035156
2018-08-21,95.73999786376953
2018-10-24,91.66999816894531
2019-04-02,102.79000091552734
2019-03-01,103.62000274658203
2019-01-28,107.63999938964844
2018-12-27,114.75
2019-09-09,110.76000213623047
2020-03-02,109.37999725341797
2020-05-20,100.94999694824219
2019-12-17,96.29000091552734
2020-03-05,105.4800033569336
2019-02-12,105.5999984741211
2019-01-11,104.62999725341797
2018-12-10,104.05999755859375
2019-08-23,103.55999755859375
2018-11-08,105.05999755859375
2019-07-22,110.31999969482422
2019-06-20,111.79000091552734
2018-09-05,118.55999755859375
2019-04-17,112.08000183105469
2019-09-24,107.19999694824219
2019-12-20,104.4000015258789
2020-05-26,102.63999938964844
2019-04-30,100.12000274658203
2019-12-23,101.62000274658203
2020-03-11,104.87000274658203
2020-05-29,99.33999633789062
2019-12-26,95.30999755859375
2020-06-01,89.4800033569336
2019-05-02,92.37999725341797
2019-02-27,89.12000274658203
2018-11-23,96.55000305175781
2019-08-06,91.54000091552734
2018-07-18,96.12000274658203
2018-09-20,96.7699966430664
2018-10-22,98.02999877929688
2019-07-05,107.86000061035156
2019-06-03,112.9000015258789
2019-10-09,109.06999969482422
2019-10-11,105.66000366210938
2020-03-17,108.52999877929688
2020-06-04,106.0
2019-10-14,113.77999877929688
2020-03-20,117.9000015258789
2018-11-06,123.30000305175781
2019-06-18,127.4000015258789
2019-05-17,123.88999938964844
2019-04-15,116.75
2019-03-14,106.27999877929688
2019-01-09,108.95999908447266
2018-08-02,110.72000122070312
2018-10-05,113.26000213623047
2019-08-21,110.06999969482422
2019-10-17,110.44999694824219
2020-03-23,111.05000305175781
2020-06-10,108.51000213623047
2019-02-25,108.47000122070312
2020-01-07,102.91999816894531
2020-03-26,105.13999938964844
2019-10-23,100.45999908447266
