Dates,MTB
2020-05-21,149.50999450683594
2019-05-14,148.82000732421875
2018-08-31,143.89999389648438
2018-07-30,144.22000122070312
2018-10-02,145.64999389648438
2019-04-12,149.05999755859375
2019-03-11,146.27000427246094
2019-02-07,146.6199951171875
2019-07-17,146.47000122070312
2019-09-19,143.00999450683594
2019-10-21,144.19000244140625
2019-12-18,143.4600067138672
2020-03-06,142.9600067138672
2019-10-03,146.69000244140625
2020-03-09,145.64999389648438
2020-05-27,141.5
2019-12-24,142.1999969482422
2020-03-12,146.16000366210938
2018-12-20,146.08999633789062
2019-08-01,147.75
2018-08-14,152.80999755859375
2018-07-13,152.36000061035156
2018-10-17,153.19000244140625
2019-05-29,156.3000030517578
2019-03-26,156.63999938964844
2019-02-22,156.27999877929688
2019-10-04,156.6300048828125
2019-11-05,156.6300048828125
2019-12-27,156.07000732421875
2020-06-02,154.50999450683594
2019-12-30,153.86000061035156
2020-03-18,155.6699981689453
2020-06-05,155.32000732421875
2019-07-15,156.57000732421875
2018-12-03,157.7100067138672
2019-06-13,153.6699981689453
2019-01-04,149.72000122070312
2018-08-29,147.00999450683594
2019-02-05,150.8000030517578
2018-11-01,153.0500030517578
2019-08-16,149.88999938964844
2019-04-10,151.25999450683594
2019-09-17,153.0800018310547
2019-10-15,156.33999633789062
2020-01-02,154.6300048828125
2020-06-08,156.52000427246094
2019-10-18,158.5
2020-03-24,150.3000030517578
2020-06-11,151.6199951171875
2020-01-08,151.97000122070312
2019-04-25,153.1199951171875
2019-07-30,155.24000549316406
2019-02-20,154.1999969482422
2018-07-11,155.22999572753906
2018-09-13,157.1699981689453
2018-10-15,157.10000610351562
2019-06-28,155.2899932861328
2018-12-18,154.3699951171875
2018-11-16,157.1999969482422
2019-10-02,162.24000549316406
2020-03-27,164.41000366210938
2020-01-10,164.75999450683594
2019-10-24,166.5500030517578
2020-03-30,165.74000549316406
2020-06-17,165.7899932861328
2020-01-14,165.0800018310547
2020-04-02,162.5800018310547
2019-01-02,161.25999450683594
2019-08-14,163.57000732421875
2018-10-30,162.42999267578125
2019-06-11,162.1999969482422
2019-05-10,161.07000732421875
2019-04-08,162.02999877929688
2018-08-27,163.0
2018-07-26,164.7100067138672
2018-09-28,164.6699981689453
2019-03-07,165.50999450683594
2019-10-30,164.41000366210938
2020-01-17,164.39999389648438
2020-06-23,160.4600067138672
2020-04-08,161.7899932861328
2020-06-26,163.7100067138672
2019-03-22,166.16000366210938
2019-01-17,165.72999572753906
2019-08-29,165.97000122070312
2018-11-14,166.0399932861328
2019-06-26,166.97999572753906
2018-09-11,168.9499969482422
2018-07-09,169.97999572753906
2018-08-10,168.4199981689453
2019-04-23,168.0500030517578
2019-09-30,167.63999938964844
2020-01-23,168.19000244140625
2019-11-08,168.00999450683594
2020-04-14,168.22000122070312
2019-11-11,168.55999755859375
2020-01-29,168.7899932861328
2020-04-17,169.14999389648438
2018-07-24,169.0
2018-09-26,168.9499969482422
2019-05-08,167.5
2019-03-05,166.67999267578125
2019-02-01,165.44000244140625
2018-12-31,166.30999755859375
2018-11-29,166.3000030517578
2019-08-12,164.92999267578125
2019-07-11,164.8000030517578
2019-09-13,166.05999755859375
2019-11-14,161.72999572753906
2020-04-20,162.74000549316406
2020-02-04,162.75
2020-04-23,160.75
2018-12-14,160.6999969482422
2019-08-27,158.41000366210938
2018-08-08,168.08999633789062
2018-10-11,168.02000427246094
2018-11-12,168.99000549316406
2019-07-26,168.80999755859375
2019-06-24,166.02000427246094
2019-05-23,167.6999969482422
2019-03-20,169.02999877929688
2019-01-15,170.2899932861328
2019-11-20,172.05999755859375
2020-02-07,171.00999450683594
2020-02-10,168.55999755859375
2020-04-29,167.3800048828125
2019-11-26,168.89999389648438
2020-02-13,169.36000061035156
2019-01-30,168.67999267578125
2018-08-23,169.02999877929688
2018-09-24,165.47000122070312
2018-11-27,166.64999389648438
2018-10-26,167.6300048828125
2019-07-09,167.27999877929688
2019-06-07,163.08999633789062
2019-05-06,155.86000061035156
2019-04-04,153.41000366210938
2019-09-11,144.60000610351562
2019-11-29,136.3800048828125
2020-05-05,137.50999450683594
2019-12-02,138.6699981689453
2020-02-19,135.4600067138672
2020-05-08,128.82000732421875
2019-05-21,122.47000122070312
2019-03-18,108.5999984741211
2018-09-07,109.26000213623047
2018-08-06,108.68000030517578
2018-10-09,101.02999877929688
2019-02-14,106.73999786376953
2018-12-12,94.61000061035156
2019-07-24,99.0
2019-09-26,100.5999984741211
2019-10-28,101.58000183105469
2019-12-05,98.52999877929688
2020-05-11,87.63999938964844
2019-07-03,90.77999877929688
2020-02-25,93.83999633789062
2020-05-14,103.70999908447266
2020-02-28,104.98999786376953
2019-08-08,103.41999816894531
2019-06-05,101.5999984741211
2018-07-20,94.44999694824219
2018-08-21,94.12000274658203
2018-10-24,90.94999694824219
2019-04-02,95.87999725341797
2019-03-01,103.11000061035156
2019-01-28,103.1500015258789
2018-12-27,109.44000244140625
2019-09-09,109.2300033569336
2020-03-02,107.1500015258789
2020-05-20,100.5999984741211
2019-12-17,95.69000244140625
2020-03-05,100.01000213623047
2019-02-12,100.83999633789062
2019-01-11,100.41999816894531
2018-12-10,103.75
2019-08-23,102.56999969482422
2018-11-08,102.31999969482422
2019-07-22,105.41999816894531
2019-06-20,111.47000122070312
2018-09-05,114.80999755859375
2019-04-17,111.9000015258789
2019-09-24,105.68000030517578
2019-12-20,101.56999969482422
2020-05-26,102.37999725341797
2019-04-30,99.41000366210938
2019-12-23,101.25
2020-03-11,103.04000091552734
2020-05-29,98.91000366210938
2019-12-26,95.26000213623047
2020-06-01,88.9000015258789
2019-05-02,85.08999633789062
2019-02-27,88.56999969482422
2018-11-23,93.04000091552734
2019-08-06,91.33999633789062
2018-07-18,93.0
2018-09-20,95.44000244140625
2018-10-22,94.91000366210938
2019-07-05,102.2300033569336
2019-06-03,109.83000183105469
2019-10-09,108.19999694824219
2019-10-11,104.55999755859375
2020-03-17,105.36000061035156
2020-06-04,104.98999786376953
2019-10-14,109.0
2020-03-20,112.29000091552734
2018-11-06,121.77999877929688
2019-06-18,124.22000122070312
2019-05-17,120.38999938964844
2019-04-15,116.69999694824219
2019-03-14,105.87000274658203
2019-01-09,105.83999633789062
2018-08-02,102.13999938964844
2018-10-05,110.4800033569336
2019-08-21,109.66000366210938
2019-10-17,108.12000274658203
2020-03-23,107.55999755859375
2020-06-10,108.22000122070312
2019-02-25,108.27999877929688
2020-01-07,102.43000030517578
2020-03-26,101.52999877929688
2019-10-23,98.68000030517578
