Dates,MTB
2019-07-31,161.9362030029297
2019-05-28,161.21263122558594
2019-04-26,157.8708953857422
2020-04-28,152.75833129882812
2019-11-25,150.92086791992188
2020-02-12,151.38735961914062
2020-05-01,151.12078857421875
2020-05-04,154.13880920410156
2019-06-12,153.06298828125
2019-04-09,154.8338165283203
2019-03-08,150.42576599121094
2019-02-04,151.1779022216797
2018-07-27,147.23635864257812
2018-08-28,150.7685089111328
2019-01-03,150.93035888671875
2019-08-15,153.80560302734375
2018-10-31,155.3765106201172
2019-09-16,157.48056030273438
2020-02-18,156.13815307617188
2020-05-07,156.30950927734375
2018-08-17,156.80458068847656
2019-12-04,156.3190155029297
2020-02-21,157.5186309814453
2018-12-17,159.34658813476562
2019-08-30,158.72776794433594
2018-11-15,157.2139892578125
2019-07-29,159.4703369140625
2019-06-27,157.36630249023438
2019-04-24,160.22247314453125
2018-07-10,160.93653869628906
2018-09-12,160.4985809326172
2019-02-19,160.20346069335938
2019-01-18,159.7845458984375
2020-02-24,159.2323455810547
2020-05-13,161.91717529296875
2019-12-10,159.41323852539062
2020-02-27,160.3748016357422
2019-12-13,160.60333251953125
2020-05-19,161.86753845214844
2019-03-06,161.4365692138672
2018-11-30,154.2822265625
2019-08-13,154.4833526611328
2019-07-12,151.1982879638672
2019-06-10,148.78482055664062
2019-05-09,147.07046508789062
2018-07-25,147.78875732421875
2018-09-27,143.35443115234375
2018-10-29,141.56346130371094
2019-10-16,140.16517639160156
2019-12-16,138.01026916503906
2020-03-04,135.56802368164062
2020-05-22,135.1370391845703
2019-10-01,132.8576202392578
2019-12-19,130.0035400390625
2018-09-10,135.1178741455078
2019-05-24,134.70603942871094
2018-08-09,135.2615203857422
2019-04-22,137.08123779296875
2019-03-21,138.766845703125
2019-01-16,137.78038024902344
2019-08-28,142.0135955810547
2018-11-13,143.7566680908203
2018-10-12,144.37921142578125
2019-06-25,145.91159057617188
2020-03-10,144.0823211669922
2020-05-28,144.43667602539062
2019-10-07,144.6569366455078
2020-03-13,145.0496368408203
2019-10-10,147.89410400390625
2020-03-16,156.31265258789062
2020-06-03,158.59207153320312
2018-11-28,159.63601684570312
2018-09-25,160.46922302246094
2018-07-23,161.30247497558594
2018-08-24,161.19711303710938
2019-07-10,160.58416748046875
2019-05-07,160.9002227783203
2019-04-05,159.15711975097656
2019-03-04,157.58642578125
2019-01-31,157.06927490234375
2019-09-12,156.88729858398438
2019-12-31,155.5464630126953
2020-03-19,154.8281707763672
2020-01-03,159.6455841064453
2020-06-09,158.41006469726562
2019-02-15,161.2354278564453
2019-01-14,162.81570434570312
2018-07-06,163.40948486328125
2018-08-07,161.99205017089844
2018-10-10,164.98977661132812
2018-12-13,166.1486358642578
2019-08-26,168.5621337890625
2019-07-25,165.76553344726562
2019-05-22,165.1813201904297
2019-03-19,165.1813201904297
2020-01-06,163.3041534423828
2020-03-25,165.23878479003906
2020-06-12,165.7463836669922
2019-10-22,166.25692749023438
2020-01-09,166.49774169921875
2020-06-15,166.33401489257812
2019-10-25,163.66563415527344
2020-03-31,161.48858642578125
2020-06-18,161.6812286376953
2019-04-03,162.88536071777344
2018-08-22,164.1087646484375
2018-10-25,165.8523406982422
2019-01-29,166.96978759765625
2018-12-28,166.18951416015625
2018-11-26,168.31842041015625
2019-08-09,165.0624542236328
2019-07-08,157.7798309326172
2019-06-06,154.43719482421875
2019-09-10,148.1467742919922
2020-01-15,147.66513061523438
2020-04-03,149.87110900878906
2019-10-31,149.6110076904297
2020-04-06,151.62432861328125
2020-06-24,151.25827026367188
2018-11-09,155.79544067382812
2019-07-23,155.80508422851562
2019-06-21,155.93992614746094
2019-05-20,157.29820251464844
2019-04-18,157.2307891845703
2018-09-06,158.0399169921875
2018-10-08,156.18077087402344
2019-02-13,157.0670166015625
2018-12-11,158.4637908935547
2019-09-25,161.60415649414062
2020-01-21,157.71241760253906
2020-04-09,162.10508728027344
2019-11-06,162.29774475097656
2020-01-24,160.23626708984375
2020-01-27,160.38076782226562
2020-04-15,161.0165557861328
2018-12-26,160.4481964111328
2019-08-07,161.62342834472656
2019-06-04,162.7601318359375
2018-09-21,164.37847900390625
2018-07-19,163.82940673828125
2018-08-20,161.7101287841797
2018-10-23,163.1840057373047
2019-05-03,164.1087646484375
2019-04-01,163.550048828125
2019-02-28,161.40188598632812
2019-11-12,161.0550994873047
2020-01-30,160.01470947265625
2019-11-15,161.2477569580078
2020-04-21,155.73764038085938
2019-04-16,156.72023010253906
2019-03-15,155.39083862304688
2019-02-11,157.8857879638672
2019-01-10,157.77023315429688
2019-08-22,159.49453735351562
2018-11-07,160.19775390625
2018-08-03,159.5619659423828
2018-09-04,156.77801513671875
2019-06-19,158.86837768554688
2019-09-23,156.27708435058594
2019-11-18,158.7046356201172
2020-02-05,156.2289276123047
2020-04-24,154.69747924804688
2019-03-29,157.32420349121094
2019-11-21,162.1221466064453
2020-04-27,161.2498016357422
2020-02-11,161.76351928710938
2020-04-30,160.66824340820312
2019-05-01,162.45172119140625
2019-02-26,162.60679626464844
2019-01-25,160.3677520751953
2018-12-24,161.53089904785156
2019-09-06,162.74249267578125
2018-07-17,159.87342834472656
2018-09-19,161.86045837402344
2019-08-05,160.76516723632812
2019-10-08,160.73609924316406
2019-12-11,160.4259033203125
2019-11-27,160.3677520751953
2020-02-14,160.39683532714844
2020-05-06,160.9202423095703
2019-01-08,163.53732299804688
2018-12-07,164.84585571289062
2019-08-20,165.5631103515625
2018-11-05,164.85552978515625
2019-07-19,166.28036499023438
2018-10-04,168.66481018066406
2019-06-17,167.71493530273438
2019-05-16,168.88775634765625
2018-08-01,166.03807067871094
2019-03-13,168.43218994140625
2019-12-03,168.7229766845703
2020-02-20,167.0364227294922
2019-12-06,165.85389709472656
2020-05-12,165.20448303222656
2019-12-09,157.76039123535156
2020-02-26,157.8670196533203
2020-05-15,156.56817626953125
2019-03-28,157.614990234375
2018-09-17,158.69090270996094
2018-08-16,158.30320739746094
2018-10-19,159.88311767578125
2019-04-29,158.6715087890625
2019-01-23,159.41786193847656
2019-09-04,159.20462036132812
2018-11-20,150.97540283203125
2019-07-02,152.77828979492188
2019-05-31,149.23069763183594
2019-12-12,150.006103515625
2020-05-18,145.9739227294922
2019-09-27,148.17417907714844
2020-03-03,148.30018615722656
2020-05-21,145.25665283203125
2019-05-14,146.6717987060547
2018-08-31,140.31329345703125
2018-07-30,140.22605895996094
2018-10-02,142.98854064941406
2019-04-12,144.60723876953125
2019-03-11,141.86416625976562
2019-02-07,142.85284423828125
2019-07-17,143.75425720214844
2019-09-19,139.479736328125
2019-10-21,141.1468963623047
2019-12-18,139.4409637451172
2020-03-06,140.87548828125
2019-10-03,142.7559051513672
2020-03-09,142.68759155273438
2020-05-27,139.545166015625
2019-12-24,140.5113067626953
2020-03-12,143.55615234375
2018-12-20,142.91204833984375
2019-08-01,150.43629455566406
2018-08-14,151.35366821289062
2018-07-13,151.27557373046875
2018-10-17,153.0126953125
2019-05-29,154.62295532226562
2019-03-26,155.7647705078125
2019-02-22,154.31065368652344
2019-10-04,155.59884643554688
2019-11-05,153.17860412597656
2019-12-27,152.53451538085938
2020-06-02,152.3881072998047
2019-12-30,151.6757049560547
2020-03-18,153.4518585205078
2020-06-05,153.1103057861328
2019-07-15,154.3789825439453
2018-12-03,154.16427612304688
2019-06-13,150.01666259765625
2019-01-04,146.14230346679688
2018-08-29,147.42074584960938
2019-02-05,150.3386993408203
2018-11-01,150.30943298339844
2019-08-16,146.87425231933594
2019-04-10,148.74798583984375
2019-09-17,151.21702575683594
2019-10-15,152.71017456054688
2020-01-02,152.79800415039062
2020-06-08,154.99378967285156
2019-10-18,155.1011505126953
2020-03-24,148.44544982910156
2020-06-11,148.5625457763672
2020-01-08,150.3289337158203
2019-04-25,152.5735321044922
2019-07-30,153.9983673095703
2019-02-20,152.51498413085938
2018-07-11,152.80776977539062
2018-09-13,154.837646484375
2018-10-15,154.16427612304688
2019-06-28,153.08099365234375
2018-12-18,152.7589569091797
2018-11-16,156.8577880859375
2019-10-02,160.09779357910156
2020-03-27,162.17648315429688
2020-01-10,162.2447967529297
2019-10-24,162.81082153320312
2020-03-30,163.55252075195312
2020-06-17,162.64492797851562
2020-01-14,161.49334716796875
2020-04-02,159.24874877929688
2019-01-02,159.18045043945312
2019-08-14,160.0197296142578
2018-10-30,159.04380798339844
2019-06-11,158.9559783935547
2019-05-10,159.04380798339844
2019-04-08,159.11212158203125
2018-08-27,160.9370880126953
2018-07-26,162.0203399658203
2018-09-28,161.74708557128906
2019-03-07,162.7620391845703
2019-10-30,161.8385772705078
2020-01-17,161.7108612060547
2020-06-23,158.92088317871094
2020-04-08,161.1116180419922
2020-06-26,162.15293884277344
2019-03-22,163.30233764648438
2019-01-17,163.80335998535156
2019-08-29,164.0980682373047
2018-11-14,163.50863647460938
2019-06-26,168.95106506347656
2018-09-11,167.1041717529297
2018-07-09,167.035400390625
2018-08-10,166.78981018066406
2019-04-23,165.18850708007812
2019-09-30,165.43409729003906
2020-01-23,166.52455139160156
2019-11-08,165.7288360595703
2020-04-14,166.35755920410156
2019-11-11,166.8487548828125
2020-01-29,166.56385803222656
2020-04-17,166.43614196777344
2018-07-24,166.76034545898438
2018-09-26,168.05709838867188
2019-05-08,166.33792114257812
2019-03-05,164.9625701904297
2019-02-01,162.96832275390625
2018-12-31,163.7935333251953
2018-11-29,164.31419372558594
2019-08-12,163.06655883789062
2019-07-11,163.9114227294922
2019-09-13,163.6461639404297
2019-11-14,159.75592041015625
2020-04-20,161.06248474121094
2020-02-04,160.15869140625
2020-04-23,158.13497924804688
2018-12-14,159.0191192626953
2019-08-27,167.36941528320312
2018-08-08,168.46971130371094
2018-10-11,165.0706329345703
2018-11-12,167.7230682373047
2019-07-26,166.12179565429688
2019-06-24,167.68377685546875
2019-05-23,165.55201721191406
2019-03-20,166.11196899414062
2019-01-15,167.52659606933594
2019-11-20,169.9923858642578
2020-02-07,168.1258544921875
2020-02-10,166.95681762695312
2020-04-29,165.83689880371094
2019-11-26,166.37721252441406
2020-02-13,166.60316467285156
2019-01-30,167.58554077148438
2018-08-23,166.78981018066406
2018-09-24,163.8623046875
2018-11-27,165.29656982421875
2018-10-26,166.54420471191406
2019-07-09,165.60113525390625
2019-06-07,160.9740753173828
2019-05-06,153.20338439941406
2019-04-04,150.7572479248047
2019-09-11,142.12205505371094
2019-11-29,138.9642333984375
2020-05-05,146.02230834960938
2019-12-02,137.82582092285156
2020-02-19,141.6468963623047
2020-05-08,130.26287841796875
2019-05-21,123.86802673339844
2019-03-18,107.5047378540039
2018-09-07,115.66162872314453
2018-08-06,110.0587158203125
2018-10-09,101.24847412109375
2019-02-14,111.61288452148438
2018-12-12,98.52620697021484
2019-07-24,108.65303802490234
2019-09-26,106.6633071899414
2019-10-28,103.78265380859375
2019-12-05,97.76397705078125
2020-05-11,87.21148681640625
2019-07-03,97.77387237548828
2020-02-25,103.94104766845703
2020-05-14,109.59346008300781
2020-02-28,106.20795440673828
2019-08-08,105.82188415527344
2019-06-05,102.38687896728516
2018-07-20,94.89322662353516
2018-08-21,94.77442932128906
2018-10-24,90.7454833984375
2019-04-02,101.75333404541016
2019-03-01,102.57496643066406
2019-01-28,106.5544204711914
2018-12-27,113.59271240234375
2019-09-09,109.64295959472656
2020-03-02,108.27687072753906
2020-05-20,99.931884765625
2019-12-17,95.31888580322266
2020-03-05,104.41620635986328
2019-02-12,104.53499603271484
2019-01-11,103.57477569580078
2018-12-10,103.0105209350586
2019-08-23,102.51556396484375
2018-11-08,104.00043487548828
2019-07-22,109.20738983154297
2019-06-20,110.66256713867188
2018-09-05,117.36428833007812
2019-04-17,110.94964599609375
2019-09-24,106.11885070800781
2019-12-20,103.34709930419922
2020-05-26,101.60484313964844
2019-04-30,99.11026763916016
2019-12-23,100.59513854980469
2020-03-11,103.81236267089844
2020-05-29,98.33812713623047
2019-12-26,94.34877014160156
2020-06-01,88.57757568359375
2019-05-02,91.44831848144531
2019-02-27,88.22119903564453
2018-11-23,95.5762710571289
2019-08-06,90.61679077148438
2018-07-18,95.15060424804688
2018-09-20,95.7940444946289
2018-10-22,97.04133605957031
2019-07-05,106.77220153808594
2019-06-03,111.7613754272461
2019-10-09,107.97000122070312
2019-10-11,105.66000366210938
2020-03-17,108.52999877929688
2020-06-04,106.0
2019-10-14,113.77999877929688
2020-03-20,117.9000015258789
2018-11-06,123.30000305175781
2019-06-18,127.4000015258789
2019-05-17,123.88999938964844
2019-04-15,116.75
2019-03-14,106.27999877929688
2019-01-09,108.95999908447266
2018-08-02,110.72000122070312
2018-10-05,113.26000213623047
2019-08-21,110.06999969482422
2019-10-17,110.44999694824219
2020-03-23,111.05000305175781
2020-06-10,108.51000213623047
2019-02-25,108.47000122070312
2020-01-07,102.91999816894531
2020-03-26,105.13999938964844
2019-10-23,100.45999908447266
