Dates,MTB
2018-10-23,167.8699951171875
2019-05-03,169.89999389648438
2019-04-01,167.75999450683594
2019-02-28,168.0399932861328
2019-11-12,167.07000732421875
2020-01-30,165.1699981689453
2019-11-15,165.3000030517578
2020-04-21,164.85000610351562
2019-04-16,161.63999938964844
2019-03-15,161.3000030517578
2019-02-11,162.52999877929688
2019-01-10,162.0800018310547
2019-08-22,163.6699981689453
2018-11-07,165.7100067138672
2018-08-03,166.02000427246094
2018-09-04,164.27999877929688
2019-06-19,163.1699981689453
2019-09-23,164.24000549316406
2019-11-18,161.44000244140625
2020-02-05,165.02999877929688
2020-04-24,159.75
2019-03-29,159.17999267578125
2019-11-21,164.16000366210938
2020-04-27,167.35000610351562
2020-02-11,165.92999267578125
2020-04-30,166.60000610351562
2019-05-01,166.9600067138672
2019-02-26,168.8000030517578
2019-01-25,167.9499969482422
2018-12-24,165.82000732421875
2019-09-06,167.0399932861328
2018-07-17,168.14999389648438
2018-09-19,164.85000610351562
2019-08-05,167.74000549316406
2019-10-08,166.36000061035156
2019-12-11,165.9199981689453
2019-11-27,165.2100067138672
2020-02-14,165.67999267578125
2020-05-06,166.2899932861328
2019-01-08,166.66000366210938
2018-12-07,166.92999267578125
2019-08-20,171.25
2018-11-05,170.5
2019-07-19,170.6199951171875
2018-10-04,172.60000610351562
2019-06-17,173.24000549316406
2019-05-16,172.1999969482422
2018-08-01,173.75
2019-03-13,171.91000366210938
2019-12-03,173.5500030517578
2020-02-20,174.3699951171875
2019-12-06,172.7100067138672
2020-05-12,170.85000610351562
2019-12-09,166.0
2020-02-26,163.5800018310547
2020-05-15,161.3300018310547
2019-03-28,161.5399932861328
2018-09-17,162.08999633789062
2018-08-16,164.5
2018-10-19,163.30999755859375
2019-04-29,164.6999969482422
2019-01-23,162.8800048828125
2019-09-04,164.25999450683594
2018-11-20,163.88999938964844
2019-07-02,155.75
2019-05-31,154.69000244140625
2019-12-12,154.6999969482422
2020-05-18,151.33999633789062
2019-09-27,151.83999633789062
2020-03-03,152.47000122070312
2020-05-21,150.72000122070312
2019-05-14,150.02999877929688
2018-08-31,148.22999572753906
2018-07-30,145.72999572753906
2018-10-02,145.80999755859375
2019-04-12,150.0
2019-03-11,148.11000061035156
2019-02-07,147.2100067138672
2019-07-17,148.67999267578125
2019-09-19,147.57000732421875
2019-10-21,144.89999389648438
2019-12-18,146.07000732421875
2020-03-06,143.3000030517578
2019-10-03,146.72000122070312
2020-03-09,147.2100067138672
2020-05-27,144.8000030517578
2019-12-24,144.3800048828125
2020-03-12,146.16000366210938
2018-12-20,147.02999877929688
2019-08-01,147.91000366210938
2018-08-14,154.9199981689453
2018-07-13,155.33999633789062
2018-10-17,154.39999389648438
2019-05-29,157.49000549316406
2019-03-26,157.33999633789062
2019-02-22,158.82000732421875
2019-10-04,157.42999267578125
2019-11-05,158.22000122070312
2019-12-27,157.5500030517578
2020-06-02,155.0
2019-12-30,156.27999877929688
2020-03-18,155.69000244140625
2020-06-05,157.13999938964844
2019-07-15,157.92999267578125
2018-12-03,158.6199951171875
2019-06-13,159.0399932861328
2019-01-04,152.5399932861328
2018-08-29,149.19000244140625
2019-02-05,150.8000030517578
2018-11-01,153.49000549316406
2019-08-16,151.42999267578125
2019-04-10,151.8000030517578
2019-09-17,153.0800018310547
2019-10-15,157.6999969482422
2020-01-02,155.6699981689453
2020-06-08,157.4499969482422
2019-10-18,159.00999450683594
2020-03-24,152.11000061035156
2020-06-11,151.83999633789062
2020-01-08,153.33999633789062
2019-04-25,154.07000732421875
2019-07-30,156.07000732421875
2019-02-20,157.8000030517578
2018-07-11,155.91000366210938
2018-09-13,157.69000244140625
2018-10-15,157.7100067138672
2019-06-28,157.74000549316406
2018-12-18,156.22999572753906
2018-11-16,158.13999938964844
2019-10-02,162.77999877929688
2020-03-27,164.77999877929688
2020-01-10,165.35000610351562
2019-10-24,167.0
2020-03-30,166.35000610351562
2020-06-17,166.1999969482422
2020-01-14,166.47000122070312
2020-04-02,164.25999450683594
2019-01-02,162.80999755859375
2019-08-14,163.92999267578125
2018-10-30,163.33999633789062
2019-06-11,163.7100067138672
2019-05-10,162.9600067138672
2019-04-08,163.83999633789062
2018-08-27,163.50999450683594
2018-07-26,165.3300018310547
2018-09-28,165.02999877929688
2019-03-07,166.5500030517578
2019-10-30,165.4600067138672
2020-01-17,165.75
2020-06-23,162.3699951171875
2020-04-08,162.13999938964844
2020-06-26,164.25
2019-03-22,167.47999572753906
2019-01-17,165.72999572753906
2019-08-29,166.63999938964844
2018-11-14,166.97000122070312
2019-06-26,167.0399932861328
2018-09-11,171.1699981689453
2018-07-09,171.80999755859375
2018-08-10,170.49000549316406
2019-04-23,170.33999633789062
2019-09-30,168.33999633789062
2020-01-23,169.55999755859375
2019-11-08,170.1300048828125
2020-04-14,169.22000122070312
2019-11-11,169.75999450683594
2020-01-29,170.3000030517578
2020-04-17,170.4600067138672
2018-07-24,169.0
2018-09-26,170.36000061035156
2019-05-08,168.36000061035156
2019-03-05,169.0
2019-02-01,167.27999877929688
2018-12-31,166.61000061035156
2018-11-29,167.69000244140625
2019-08-12,167.52000427246094
2019-07-11,166.39999389648438
2019-09-13,166.57000732421875
2019-11-14,165.6699981689453
2020-04-20,163.50999450683594
2020-02-04,164.4600067138672
2020-04-23,162.0
2018-12-14,161.4600067138672
2019-08-27,164.47000122070312
2018-08-08,170.82000732421875
2018-10-11,168.32000732421875
2018-11-12,169.4499969482422
2019-07-26,171.39999389648438
2019-06-24,167.80999755859375
2019-05-23,169.32000732421875
2019-03-20,169.4499969482422
2019-01-15,171.1300048828125
2019-11-20,173.1300048828125
2020-02-07,174.0
2020-02-10,169.2899932861328
2020-04-29,169.3000030517578
2019-11-26,169.74000549316406
2020-02-13,170.55999755859375
2019-01-30,168.7100067138672
2018-08-23,170.02999877929688
2018-09-24,169.14999389648438
2018-11-27,167.13999938964844
2018-10-26,167.6300048828125
2019-07-09,168.4600067138672
2019-06-07,165.74000549316406
2019-05-06,164.0
2019-04-04,156.9199981689453
2019-09-11,150.0399932861328
2019-11-29,140.00999450683594
2020-05-05,140.3800048828125
2019-12-02,146.82000732421875
2020-02-19,140.55999755859375
2020-05-08,137.07000732421875
2019-05-21,126.11000061035156
2019-03-18,112.26000213623047
2018-09-07,116.01000213623047
2018-08-06,112.70999908447266
2018-10-09,102.0999984741211
2019-02-14,112.26000213623047
2018-12-12,96.02999877929688
2019-07-24,101.97000122070312
2019-09-26,101.37000274658203
2019-10-28,105.41999816894531
2019-12-05,106.73999786376953
2020-05-11,97.80999755859375
2019-07-03,94.0
2020-02-25,98.2699966430664
2020-05-14,105.79000091552734
2020-02-28,105.5999984741211
2019-08-08,106.55000305175781
2019-06-05,105.30000305175781
2018-07-20,97.95999908447266
2018-08-21,94.62999725341797
2018-10-24,94.56999969482422
2019-04-02,97.19999694824219
2019-03-01,109.83999633789062
2019-01-28,105.0
2018-12-27,110.83000183105469
2019-09-09,114.5999984741211
2020-03-02,113.45999908447266
2020-05-20,104.58999633789062
2019-12-17,100.5999984741211
2020-03-05,100.41000366210938
2019-02-12,107.45999908447266
2019-01-11,101.66000366210938
2018-12-10,106.94999694824219
2019-08-23,104.08999633789062
2018-11-08,104.94000244140625
2019-07-22,106.30000305175781
2019-06-20,114.52999877929688
2018-09-05,117.37000274658203
2019-04-17,114.95999908447266
2019-09-24,109.20999908447266
2019-12-20,105.19999694824219
2020-05-26,106.87999725341797
2019-04-30,104.30999755859375
2019-12-23,101.62999725341797
2020-03-11,104.69000244140625
2020-05-29,102.98999786376953
2019-12-26,100.08000183105469
2020-06-01,94.5
2019-05-02,87.2699966430664
2019-02-27,91.22000122070312
2018-11-23,93.31999969482422
2019-08-06,95.55999755859375
2018-07-18,93.08999633789062
2018-09-20,95.5199966430664
2018-10-22,97.4800033569336
2019-07-05,102.98999786376953
2019-06-03,115.19000244140625
2019-10-09,114.7699966430664
2019-10-11,105.76000213623047
2020-03-17,106.25
2020-06-04,110.27999877929688
2019-10-14,109.93000030517578
2020-03-20,113.08000183105469
2018-11-06,128.99000549316406
2019-06-18,126.27999877929688
2019-05-17,121.69000244140625
2019-04-15,121.75
2019-03-14,108.87000274658203
2019-01-09,113.11000061035156
2018-08-02,102.45999908447266
2018-10-05,116.1500015258789
2019-08-21,113.26000213623047
2019-10-17,108.47000122070312
2020-03-23,112.33000183105469
2020-06-10,109.37000274658203
2019-02-25,110.69000244140625
2020-01-07,106.33000183105469
2020-03-26,102.0
2019-10-23,102.69000244140625
