Dates,PRU
2019-04-01,1813200.0
2019-02-28,2516200.0
2019-11-12,1472200.0
2020-01-30,1222900.0
2019-11-15,1774300.0
2020-04-21,3054400.0
2019-04-16,2673000.0
2019-03-15,1828500.0
2019-02-11,1572400.0
2019-01-10,1476300.0
2019-08-22,1175000.0
2018-11-07,1660100.0
2018-08-03,1325500.0
2018-09-04,2353000.0
2019-06-19,1535600.0
2019-09-23,2166500.0
2019-11-18,2319100.0
2020-02-05,1889300.0
2020-04-24,2907800.0
2019-03-29,2368900.0
2019-11-21,2123200.0
2020-04-27,2807300.0
2020-02-11,2488400.0
2020-04-30,1591700.0
2019-05-01,1686100.0
2019-02-26,1240100.0
2019-01-25,1441700.0
2018-12-24,1324700.0
2019-09-06,1302100.0
2018-07-17,1230700.0
2018-09-19,1464700.0
2019-08-05,1413900.0
2019-10-08,2431700.0
2019-12-11,3062800.0
2019-11-27,1598200.0
2020-02-14,1717400.0
2020-05-06,1773800.0
2019-01-08,1186500.0
2018-12-07,2235200.0
2019-08-20,1857800.0
2018-11-05,1634900.0
2019-07-19,1199400.0
2018-10-04,1125300.0
2019-06-17,1185100.0
2019-05-16,1353100.0
2018-08-01,1482400.0
2019-03-13,2242400.0
2019-12-03,1201900.0
2020-02-20,1291600.0
2019-12-06,1308700.0
2020-05-12,1644700.0
2019-12-09,1628500.0
2020-02-26,2069200.0
2020-05-15,1126000.0
2019-03-28,1210300.0
2018-09-17,1279900.0
2018-08-16,1351200.0
2018-10-19,1368500.0
2019-04-29,1204200.0
2019-01-23,1200300.0
2019-09-04,2048400.0
2018-11-20,7697800.0
2019-07-02,4275600.0
2019-05-31,4216900.0
2019-12-12,2655200.0
2020-05-18,3028200.0
2019-09-27,2415400.0
2020-03-03,1671700.0
2020-05-21,2274800.0
2019-05-14,2707300.0
2018-08-31,3510400.0
2018-07-30,2674400.0
2018-10-02,2693000.0
2019-04-12,2188700.0
2019-03-11,2003800.0
2019-02-07,2316800.0
2019-07-17,1727600.0
2019-09-19,2424900.0
2019-10-21,1556400.0
2019-12-18,2360100.0
2020-03-06,1961900.0
2019-10-03,1945700.0
2020-03-09,1637600.0
2020-05-27,2183800.0
2019-12-24,2579100.0
2020-03-12,3320900.0
2018-12-20,2313100.0
2019-08-01,2804800.0
2018-08-14,3052100.0
2018-07-13,2311100.0
2018-10-17,2364600.0
2019-05-29,3342900.0
2019-03-26,2208400.0
2019-02-22,2688400.0
2019-10-04,2198600.0
2019-11-05,1735800.0
2019-12-27,3000900.0
2020-06-02,1783100.0
2019-12-30,2336600.0
2020-03-18,2427600.0
2020-06-05,1653900.0
2019-07-15,2150000.0
2018-12-03,1961100.0
2019-06-13,1981500.0
2019-01-04,2338900.0
2018-08-29,2281800.0
2019-02-05,2449000.0
2018-11-01,1775300.0
2019-08-16,2113800.0
2019-04-10,1801800.0
2019-09-17,1567400.0
2019-10-15,2548300.0
2020-01-02,1077100.0
2020-06-08,1463400.0
2019-10-18,1387300.0
2020-03-24,1687600.0
2020-06-11,2070400.0
2020-01-08,1381000.0
2019-04-25,1470800.0
2019-07-30,1794400.0
2019-02-20,2005200.0
2018-07-11,1503400.0
2018-09-13,2047900.0
2018-10-15,1734800.0
2019-06-28,1432100.0
2018-12-18,2976000.0
2018-11-16,2566100.0
2019-10-02,2321700.0
2020-03-27,4400500.0
2020-01-10,2768500.0
2019-10-24,2071900.0
2020-03-30,3701300.0
2020-06-17,2002200.0
2020-01-14,3237900.0
2020-04-02,2326100.0
2019-01-02,1631000.0
2019-08-14,2248800.0
2018-10-30,2141300.0
2019-06-11,2110800.0
2019-05-10,2772700.0
2019-04-08,2119400.0
2018-08-27,2382700.0
2018-07-26,3143000.0
2018-09-28,2003400.0
2019-03-07,1306500.0
2019-10-30,793600.0
2020-01-17,1708800.0
2020-06-23,2954200.0
2020-04-08,1838900.0
2020-06-26,1472900.0
2019-03-22,1425100.0
2019-01-17,1218600.0
2019-08-29,1382600.0
2018-11-14,1435400.0
2019-06-26,2276100.0
2018-09-11,1731000.0
2018-07-09,1613600.0
2018-08-10,1400900.0
2019-04-23,2067900.0
2019-09-30,3429500.0
2020-01-23,5207900.0
2019-11-08,1763300.0
2020-04-14,597000.0
2019-11-11,1099900.0
2020-01-29,1097100.0
2020-04-17,852100.0
2018-07-24,1355300.0
2018-09-26,1744600.0
2019-05-08,1526300.0
2019-03-05,1689000.0
2019-02-01,1740400.0
2018-12-31,3611400.0
2018-11-29,2279500.0
2019-08-12,1429200.0
2019-07-11,1517000.0
2019-09-13,1907500.0
2019-11-14,2023900.0
2020-04-20,2203200.0
2020-02-04,2501500.0
2020-04-23,2076200.0
2018-12-14,1640400.0
2019-08-27,1992500.0
2018-08-08,1924000.0
2018-10-11,2104300.0
2018-11-12,1755500.0
2019-07-26,1290000.0
2019-06-24,1442400.0
2019-05-23,2695900.0
2019-03-20,1508400.0
2019-01-15,2080900.0
2019-11-20,3808500.0
2020-02-07,1762500.0
2020-02-10,1510300.0
2020-04-29,1178700.0
2019-11-26,1490600.0
2020-02-13,1535500.0
2019-01-30,1449600.0
2018-08-23,1195700.0
2018-09-24,1442600.0
2018-11-27,1421900.0
2018-10-26,1422200.0
2019-07-09,2103100.0
2019-06-07,3387100.0
2019-05-06,2961200.0
2019-04-04,3064800.0
2019-09-11,3928000.0
2019-11-29,5092900.0
2020-05-05,5088800.0
2019-12-02,3844400.0
2020-02-19,3976000.0
2020-05-08,3709400.0
2019-05-21,5168300.0
2019-03-18,7662100.0
2018-09-07,7946300.0
2018-08-06,5755700.0
2018-10-09,7775400.0
2019-02-14,8143900.0
2018-12-12,6806800.0
2019-07-24,8187500.0
2019-09-26,7466100.0
2019-10-28,5083800.0
2019-12-05,6519000.0
2020-05-11,6673400.0
2019-07-03,4764100.0
2020-02-25,5927500.0
2020-05-14,5747500.0
2020-02-28,4724600.0
2019-08-08,3227000.0
2019-06-05,4656000.0
2018-07-20,4233900.0
2018-08-21,3999400.0
2018-10-24,4530000.0
2019-04-02,4675700.0
2019-03-01,5451900.0
2019-01-28,3952000.0
2018-12-27,3738100.0
2019-09-09,3091900.0
2020-03-02,3748600.0
2020-05-20,3839700.0
2019-12-17,3092900.0
2020-03-05,4589200.0
2019-02-12,2925600.0
2019-01-11,3250700.0
2018-12-10,3659300.0
2019-08-23,2411700.0
2018-11-08,2785400.0
2019-07-22,2953300.0
2019-06-20,3180000.0
2018-09-05,3403800.0
2019-04-17,2809400.0
2019-09-24,2569100.0
2019-12-20,2244000.0
2020-05-26,2256600.0
2019-04-30,4459700.0
2019-12-23,3514700.0
2020-03-11,1996100.0
2020-05-29,2183600.0
2019-12-26,2559500.0
2020-06-01,3847000.0
2019-05-02,3204500.0
2019-02-27,2547700.0
2018-11-23,2643200.0
2019-08-06,2347900.0
2018-07-18,2268400.0
2018-09-20,2815800.0
2018-10-22,3307800.0
2019-07-05,4561400.0
2019-06-03,3499600.0
2019-10-09,2497100.0
2019-10-11,4599400.0
2020-03-17,3798600.0
2020-06-04,6232000.0
2019-10-14,5487400.0
2020-03-20,5616500.0
2018-11-06,5575800.0
2019-06-18,5548500.0
2019-05-17,3426500.0
2019-04-15,3539600.0
2019-03-14,4916100.0
2019-01-09,2729600.0
2018-08-02,3452400.0
2018-10-05,3594700.0
2019-08-21,2466600.0
2019-10-17,2473900.0
2020-03-23,8417500.0
2020-06-10,2629100.0
2019-02-25,2826500.0
2020-01-07,3838500.0
2020-03-26,4092900.0
2019-10-23,8980500.0
