Dates,PRU
2019-02-21,93.09591674804688
2018-12-19,93.32562255859375
2018-07-12,93.23374938964844
2018-09-14,94.12500762939453
2018-08-13,96.29345703125
2018-10-16,95.98104858398438
2019-07-31,97.3868637084961
2019-05-28,97.35009765625
2019-04-26,94.44660186767578
2020-04-28,89.7697525024414
2019-11-25,89.82488250732422
2020-02-12,89.49411010742188
2020-05-01,89.88920593261719
2020-05-04,91.60740661621094
2019-06-12,89.6135482788086
2019-04-09,89.67786407470703
2019-03-08,87.94127655029297
2019-02-04,87.36241912841797
2018-07-27,83.44819641113281
2018-08-28,84.86319732666016
2019-01-03,82.8417739868164
2019-08-15,83.38387298583984
2018-10-31,84.93670654296875
2019-09-16,86.16793060302734
2020-02-18,87.17864990234375
2020-05-07,88.12504577636719
2018-08-17,89.88001251220703
2019-12-04,90.3945541381836
2020-02-21,92.51705932617188
2018-12-17,89.09900665283203
2019-08-30,88.06990814208984
2018-11-15,86.06686401367188
2019-07-29,86.93975830078125
2019-06-27,85.31342315673828
2019-04-24,85.0928955078125
2018-07-10,84.12813568115234
2018-09-12,84.2108383178711
2019-02-19,82.57530975341797
2019-01-18,83.65034484863281
2020-02-24,83.21417236328125
2020-05-13,85.21866607666016
2019-12-10,85.27435302734375
2020-02-27,87.4922866821289
2019-12-13,86.2209243774414
2020-05-19,87.00971984863281
2019-03-06,87.47372436523438
2018-11-30,82.75946044921875
2019-08-13,81.05192565917969
2019-07-12,79.68775939941406
2019-06-10,77.30279541015625
2019-05-09,76.2262954711914
2018-07-25,76.88518524169922
2018-09-27,76.78311157226562
2018-10-29,76.43974304199219
2019-10-16,75.75301361083984
2019-12-16,75.98502349853516
2020-03-04,74.79717254638672
2020-05-22,74.61158752441406
2019-10-01,72.80197143554688
2019-12-19,71.29859161376953
2018-09-10,74.76934051513672
2019-05-24,75.5395736694336
2018-08-09,74.96422576904297
2019-04-22,75.67878723144531
2019-03-21,76.71815490722656
2019-01-16,75.4189453125
2019-08-28,78.91752624511719
2018-11-13,78.88040924072266
2018-10-12,79.34439849853516
2019-06-25,80.62504577636719
2020-03-10,81.02409362792969
2020-05-28,81.42313385009766
2019-10-07,82.15625762939453
2020-03-13,82.5738525390625
2019-10-10,83.96587371826172
2020-03-16,84.60619354248047
2020-06-03,85.61771392822266
2018-11-28,84.2349853515625
2018-09-25,84.11434936523438
2018-07-23,84.80106353759766
2018-08-24,86.2209243774414
2019-07-10,85.92395782470703
2019-05-07,84.52266693115234
2019-04-05,84.74537658691406
2019-03-04,85.50634765625
2019-01-31,86.26731872558594
2019-09-12,86.48075866699219
2019-12-31,86.29515838623047
2020-03-19,86.68492889404297
2020-01-03,84.70825958251953
2020-06-09,84.43914031982422
2019-02-15,84.91242980957031
2019-01-14,86.63851928710938
2018-07-06,87.11180877685547
2018-08-07,85.0794677734375
2018-10-10,87.37164306640625
2018-12-13,88.12202453613281
2019-08-26,89.12564086914062
2019-07-25,88.62852478027344
2019-05-22,89.11627197265625
2019-03-19,89.63213348388672
2020-01-06,89.64151763916016
2020-03-25,90.11050415039062
2020-06-12,89.9041519165039
2019-10-22,90.60762786865234
2020-01-09,90.72957611083984
2020-06-15,90.85150146484375
2019-10-25,89.57586669921875
2020-03-31,88.27208709716797
2020-06-18,87.51234436035156
2019-04-03,88.69417572021484
2018-08-22,88.8630142211914
2018-10-25,89.22881317138672
2019-01-29,89.3601303100586
2018-12-28,90.02609252929688
2018-11-26,91.21731567382812
2019-08-09,90.79522705078125
2019-07-08,88.0844955444336
2019-06-06,88.39402770996094
2019-09-10,84.37952423095703
2020-01-15,84.3701400756836
2020-04-03,85.78646850585938
2019-10-31,85.85214233398438
2020-04-06,86.00221252441406
2020-06-24,86.18041229248047
2018-11-09,89.92291259765625
2019-07-23,89.19129943847656
2019-06-21,90.47631072998047
2019-05-20,91.07661437988281
2019-04-18,92.36163330078125
2018-09-06,92.75556945800781
2018-10-08,91.22669982910156
2019-02-13,92.28659057617188
2018-12-11,93.3840103149414
2019-09-25,95.1661605834961
2020-01-21,95.0535888671875
2020-04-09,97.57672882080078
2019-11-06,97.69866943359375
2020-01-24,97.3891372680664
2020-01-27,97.04208374023438
2020-04-15,97.22968292236328
2018-12-26,96.38551330566406
2019-08-07,96.36674499511719
2019-06-04,97.4454116821289
2018-09-21,98.7679443359375
2018-07-19,99.15250396728516
2018-08-20,98.11137390136719
2018-10-23,95.52257537841797
2019-05-03,96.73255157470703
2019-04-01,95.7007827758789
2019-02-28,94.61275482177734
2019-11-12,94.54708862304688
2020-01-30,94.57524108886719
2019-11-15,94.9879379272461
2020-04-21,90.17616271972656
2019-04-16,92.46480560302734
2019-03-15,92.13652038574219
2019-02-11,93.24332427978516
2019-01-10,92.68053436279297
2019-08-22,93.1495132446289
2018-11-07,94.20943450927734
2018-08-03,93.46843719482422
2018-09-04,91.08599853515625
2019-06-19,92.64026641845703
2019-09-23,91.30397033691406
2019-11-18,91.24710845947266
2020-02-05,90.7542953491211
2020-04-24,87.55096435546875
2019-03-29,89.29479217529297
2019-11-21,92.70660400390625
2020-04-27,93.63538360595703
2020-02-11,94.63997650146484
2020-04-30,94.22296905517578
2019-05-01,94.52623748779297
2019-02-26,94.52623748779297
2019-01-25,93.59746551513672
2018-12-24,94.1376724243164
2019-09-06,94.04290008544922
2018-07-17,92.82032775878906
2018-09-19,94.289306640625
2019-08-05,93.79649353027344
2019-10-08,94.8958511352539
2019-12-11,94.39356231689453
2019-11-27,94.10923767089844
2020-02-14,93.1330795288086
2020-05-06,93.37001037597656
2019-01-08,94.04290008544922
2018-12-07,95.72037506103516
2019-08-20,96.68704986572266
2018-11-05,95.70142364501953
2019-07-19,97.0945816040039
2018-10-04,97.36941528320312
2019-06-17,96.54490661621094
2019-05-16,96.27952575683594
2018-08-01,95.48344421386719
2019-03-13,95.85305786132812
2019-12-03,97.15144348144531
2020-02-20,96.56385040283203
2019-12-06,96.75338745117188
2020-05-12,94.87690734863281
2019-12-09,96.13738250732422
2020-02-26,95.73933410644531
2020-05-15,95.51187133789062
2019-03-28,96.55437469482422
2018-09-17,97.1893539428711
2018-08-16,97.10405731201172
2018-10-19,97.87171936035156
2019-04-29,97.1419677734375
2019-01-23,96.99031829833984
2019-09-04,96.01416778564453
2018-11-20,86.32840728759766
2019-07-02,83.93065643310547
2019-05-31,81.45709228515625
2019-12-12,81.72245788574219
2020-05-18,80.71786499023438
2019-09-27,81.53290557861328
2020-03-03,80.38615417480469
2020-05-21,78.39594268798828
2019-05-14,79.21098327636719
2018-08-31,76.19721221923828
2018-07-30,75.90341186523438
2018-10-02,77.74199676513672
2019-04-12,78.88371276855469
2019-03-11,77.3774185180664
2019-02-07,78.09698486328125
2019-07-17,78.74939727783203
2019-09-19,75.91909790039062
2019-10-21,76.3796157836914
2019-12-18,75.11318969726562
2020-03-06,75.2091293334961
2019-10-03,76.30286407470703
2020-03-09,76.84014129638672
2020-05-27,75.44898223876953
2019-12-24,76.41800689697266
2020-03-12,78.59588623046875
2018-12-20,78.83574676513672
2019-08-01,80.78337097167969
2018-08-14,83.19152069091797
2018-07-13,84.4483642578125
2018-10-17,84.64025115966797
2019-05-29,86.17532348632812
2019-03-26,85.48454284667969
2019-02-22,84.70741271972656
2019-10-04,85.56129455566406
2019-11-05,85.398193359375
2019-12-27,85.46536254882812
2020-06-02,86.0218276977539
2019-12-30,85.56129455566406
2020-03-18,86.12735748291016
2020-06-05,86.09857177734375
2019-07-15,86.50153350830078
2018-12-03,86.30004119873047
2019-06-13,83.73838806152344
2019-01-04,81.6276626586914
2018-08-29,82.06900024414062
2019-02-05,83.80555725097656
2018-11-01,83.46015930175781
2019-08-16,81.50293731689453
2019-04-10,82.56790161132812
2019-09-17,84.1125717163086
2019-10-15,85.79155731201172
2020-01-02,85.71479797363281
2020-06-08,86.30004119873047
2019-10-18,85.8203353881836
2020-03-24,85.753173828125
2020-06-11,86.05059814453125
2020-01-08,87.19230651855469
2019-04-25,87.50891876220703
2019-07-30,87.85431671142578
2019-02-20,87.55690002441406
2018-07-11,88.02701568603516
2018-09-13,89.34142303466797
2018-10-15,89.22628784179688
2019-06-28,88.56429290771484
2018-12-18,87.44176483154297
2018-11-16,89.197509765625
2019-10-02,90.66542053222656
2020-03-27,88.31483459472656
2020-01-10,86.8757095336914
2019-10-24,88.11335754394531
2020-03-30,89.1207504272461
2020-06-17,88.50672149658203
2020-01-14,89.5237045288086
2020-04-02,89.02481842041016
2019-01-02,89.04399871826172
2019-08-14,89.84991455078125
2018-10-30,89.36061096191406
2019-06-11,89.6676254272461
2019-05-10,89.34142303466797
2019-04-08,89.76356506347656
2018-08-27,91.08757781982422
2018-07-26,90.82576751708984
2018-09-28,90.98091125488281
2019-03-07,91.06817626953125
2019-10-30,90.77729034423828
2020-01-17,90.11793518066406
2020-06-23,87.63565826416016
2020-04-08,88.0041275024414
2020-06-26,88.24653625488281
2019-03-22,89.4876708984375
2019-01-17,89.98219299316406
2019-08-29,89.64281463623047
2018-11-14,89.61372375488281
2019-06-26,91.6790542602539
2018-09-11,91.281494140625
2018-07-09,91.62086486816406
2018-08-10,92.24143981933594
2019-04-23,92.37718200683594
2019-09-30,91.37845611572266
2020-01-23,91.66935729980469
2019-11-08,91.41724395751953
2020-04-14,90.96151733398438
2019-11-11,91.15544891357422
2020-01-29,90.38943481445312
2020-04-17,90.05975341796875
2018-07-24,90.89363861083984
2018-09-26,91.96023559570312
2019-05-08,90.42822265625
2019-03-05,90.65123748779297
2019-02-01,90.55427551269531
2018-12-31,91.13604736328125
2018-11-29,91.8244857788086
2019-08-12,91.54330444335938
2019-07-11,92.18325805664062
2019-09-13,92.0475082397461
2019-11-14,91.45602416992188
2020-04-20,92.49353790283203
2020-02-04,94.15161895751953
2020-04-23,92.59049987792969
2018-12-14,93.03652954101562
2019-08-27,92.62928771972656
2018-08-08,90.6803207397461
2018-10-11,87.60658264160156
2018-11-12,89.20647430419922
2019-07-26,89.11920928955078
2019-06-24,90.28277587890625
2019-05-23,88.2950210571289
2019-03-20,88.72166442871094
2019-01-15,90.69001770019531
2019-11-20,92.73594665527344
2020-02-07,92.43536376953125
2020-02-10,91.79540252685547
2020-04-29,92.00872802734375
2019-11-26,92.95896911621094
2020-02-13,93.03652954101562
2019-01-30,92.66807556152344
2018-08-23,92.67788696289062
2018-09-24,91.40267944335938
2018-11-27,91.32420349121094
2018-10-26,91.9912338256836
2019-07-09,90.833740234375
2019-06-07,86.15473175048828
2019-05-06,82.45663452148438
2019-04-04,80.35745239257812
2019-09-11,76.0413818359375
2019-11-29,74.0108642578125
2020-05-05,78.04246520996094
2019-12-02,73.62830352783203
2020-02-19,75.69805908203125
2020-05-08,70.8817138671875
2019-05-21,68.47843933105469
2019-03-18,57.12913131713867
2018-09-07,61.670814514160156
2018-08-06,56.864280700683594
2018-10-09,45.42668151855469
2019-02-14,51.91060256958008
2018-12-12,42.52313995361328
2019-07-24,45.877906799316406
2019-09-26,45.299163818359375
2019-10-28,43.523685455322266
2019-12-05,41.45392990112305
2020-05-11,38.47191619873047
2019-07-03,46.56455612182617
2020-02-25,50.62559127807617
2020-05-14,53.60760498046875
2020-02-28,52.028316497802734
2019-08-08,52.724769592285156
2019-06-05,51.14548110961914
2018-07-20,46.103519439697266
2018-08-21,45.740577697753906
2018-10-24,45.210880279541016
2019-04-02,48.202701568603516
2019-03-01,51.06700897216797
2019-01-28,53.97054672241211
2018-12-27,57.58035659790039
2019-09-09,56.893707275390625
2020-03-02,57.49207305908203
2020-05-20,53.48008346557617
2019-12-17,51.39071273803711
2020-03-05,55.520408630371094
2019-02-12,53.215232849121094
2019-01-11,50.80215835571289
2018-12-10,52.587440490722656
2019-08-23,52.22450256347656
2018-11-08,54.71604919433594
2019-07-22,58.12967300415039
2019-06-20,59.493160247802734
2018-09-05,63.25991439819336
2019-04-17,61.18035125732422
2019-09-24,58.404335021972656
2019-12-20,57.75692367553711
2020-05-26,57.62940216064453
2019-04-30,53.087711334228516
2019-12-23,55.63812255859375
2020-03-11,57.85501480102539
2020-05-29,55.96182632446289
2019-12-26,53.225040435791016
2020-06-01,50.370548248291016
2019-05-02,52.3618278503418
2019-02-27,51.920413970947266
2018-11-23,56.03049087524414
2019-08-06,53.93130874633789
2018-07-18,55.48117446899414
2018-09-20,56.56999969482422
2018-10-22,56.279998779296875
2019-07-05,60.459999084472656
2019-06-03,63.20000076293945
2019-10-09,61.849998474121094
2019-10-11,60.959999084472656
2020-03-17,60.880001068115234
2020-06-04,60.959999084472656
2019-10-14,63.709999084472656
2020-03-20,65.45999908447266
2018-11-06,69.2300033569336
2019-06-18,74.7300033569336
2019-05-17,71.76000213623047
2019-04-15,67.87999725341797
2019-03-14,60.349998474121094
2019-01-09,63.15999984741211
2018-08-02,64.54000091552734
2018-10-05,65.80000305175781
2019-08-21,63.81999969482422
2019-10-17,64.04000091552734
2020-03-23,63.09000015258789
2020-06-10,62.540000915527344
2019-02-25,63.18000030517578
2020-01-07,59.70000076293945
2020-03-26,60.45000076293945
2019-10-23,58.099998474121094
