Dates,PRU
2019-07-12,85.87000274658203
2019-06-10,83.30000305175781
2019-05-09,82.13999938964844
2018-07-25,82.8499984741211
2018-09-27,82.73999786376953
2018-10-29,82.37000274658203
2019-10-16,81.62999725341797
2019-12-16,81.87999725341797
2020-03-04,80.5999984741211
2020-05-22,80.4000015258789
2019-10-01,78.44999694824219
2019-12-19,76.83000183105469
2018-09-10,80.56999969482422
2019-05-24,81.4000015258789
2018-08-09,80.77999877929688
2019-04-22,81.55000305175781
2019-03-21,82.66999816894531
2019-01-16,81.2699966430664
2019-08-28,85.04000091552734
2018-11-13,85.0
2018-10-12,85.5
2019-06-25,86.87999725341797
2020-03-10,87.30999755859375
2020-05-28,87.73999786376953
2019-10-07,88.52999877929688
2020-03-13,88.9800033569336
2019-10-10,90.4800033569336
2020-03-16,91.16999816894531
2020-06-03,92.26000213623047
2018-11-28,90.7699966430664
2018-09-25,90.63999938964844
2018-07-23,91.37999725341797
2018-08-24,92.91000366210938
2019-07-10,92.58999633789062
2019-05-07,91.08000183105469
2019-04-05,91.31999969482422
2019-03-04,92.13999938964844
2019-01-31,92.95999908447266
2019-09-12,93.19000244140625
2019-12-31,92.98999786376953
2020-03-19,93.41000366210938
2020-01-03,91.27999877929688
2020-06-09,90.98999786376953
2019-02-15,91.5
2019-01-14,93.36000061035156
2018-07-06,93.87000274658203
2018-08-07,91.68000030517578
2018-10-10,94.1500015258789
2018-12-13,93.94999694824219
2019-08-26,95.0199966430664
2019-07-25,94.48999786376953
2019-05-22,95.01000213623047
2019-03-19,95.55999755859375
2020-01-06,95.56999969482422
2020-03-25,96.06999969482422
2020-06-12,95.8499984741211
2019-10-22,96.5999984741211
2020-01-09,96.7300033569336
2020-06-15,96.86000061035156
2019-10-25,95.5
2020-03-31,94.11000061035156
2020-06-18,93.30000305175781
2019-04-03,94.55999755859375
2018-08-22,94.73999786376953
2018-10-25,95.12999725341797
2019-01-29,95.2699966430664
2018-12-28,95.9800033569336
2018-11-26,97.25
2019-08-09,96.80000305175781
2019-07-08,93.91000366210938
2019-06-06,94.23999786376953
2019-09-10,89.95999908447266
2020-01-15,89.94999694824219
2020-04-03,91.45999908447266
2019-10-31,91.52999877929688
2020-04-06,91.69000244140625
2020-06-24,91.87999725341797
2018-11-09,95.87000274658203
2019-07-23,95.08999633789062
2019-06-21,96.45999908447266
2019-05-20,97.0999984741211
2019-04-18,98.47000122070312
2018-09-06,98.88999938964844
2018-10-08,97.26000213623047
2019-02-13,98.38999938964844
2018-12-11,99.55999755859375
2019-09-25,101.45999908447266
2020-01-21,101.33999633789062
2020-04-09,104.02999877929688
2019-11-06,104.16000366210938
2020-01-24,103.83000183105469
2020-01-27,103.45999908447266
2020-04-15,103.66000366210938
2018-12-26,102.76000213623047
2019-08-07,102.73999786376953
2019-06-04,103.88999938964844
2018-09-21,105.30000305175781
2018-07-19,105.70999908447266
2018-08-20,104.5999984741211
2018-10-23,101.83999633789062
2019-05-03,103.12999725341797
2019-04-01,102.02999877929688
2019-02-28,100.87000274658203
2019-11-12,100.80000305175781
2020-01-30,100.83000183105469
2019-11-15,101.2699966430664
2020-04-21,96.13999938964844
2019-04-16,98.58000183105469
2019-03-15,98.2300033569336
2019-02-11,99.41000366210938
2019-01-10,98.80999755859375
2019-08-22,99.30999755859375
2018-11-07,100.44000244140625
2018-08-03,99.6500015258789
2018-09-04,97.11000061035156
2019-06-19,97.75
2019-09-23,96.33999633789062
2019-11-18,96.27999877929688
2020-02-05,95.76000213623047
2020-04-24,92.37999725341797
2019-03-29,94.22000122070312
2019-11-21,97.81999969482422
2020-04-27,98.80000305175781
2020-02-11,99.86000061035156
2020-04-30,99.41999816894531
2019-05-01,99.73999786376953
2019-02-26,99.73999786376953
2019-01-25,98.76000213623047
2018-12-24,99.33000183105469
2019-09-06,99.2300033569336
2018-07-17,97.94000244140625
2018-09-19,99.48999786376953
2019-08-05,98.97000122070312
2019-10-08,100.12999725341797
2019-12-11,99.5999984741211
2019-11-27,99.30000305175781
2020-02-14,98.2699966430664
2020-05-06,98.5199966430664
2019-01-08,99.2300033569336
2018-12-07,101.0
2019-08-20,102.0199966430664
2018-11-05,100.9800033569336
2019-07-19,102.44999694824219
2018-10-04,102.73999786376953
2019-06-17,101.87000274658203
2019-05-16,101.58999633789062
2018-08-01,100.75
2019-03-13,101.13999938964844
2019-12-03,102.51000213623047
2020-02-20,101.88999938964844
2019-12-06,102.08999633789062
2020-05-12,100.11000061035156
2019-12-09,101.44000244140625
2020-02-26,101.0199966430664
2020-05-15,100.77999877929688
2019-03-28,101.87999725341797
2018-09-17,102.55000305175781
2018-08-16,102.45999908447266
2018-10-19,103.2699966430664
2019-04-29,102.5
2019-01-23,102.33999633789062
2019-09-04,101.30999755859375
2018-11-20,91.08999633789062
2019-07-02,88.55999755859375
2019-05-31,85.94999694824219
2019-12-12,86.2300033569336
2020-05-18,85.16999816894531
2019-09-27,86.02999877929688
2020-03-03,84.81999969482422
2020-05-21,82.72000122070312
2019-05-14,83.58000183105469
2018-08-31,80.4000015258789
2018-07-30,80.08999633789062
2018-10-02,82.02999877929688
2019-04-12,82.22000122070312
2019-03-11,80.6500015258789
2019-02-07,81.4000015258789
2019-07-17,82.08000183105469
2019-09-19,79.12999725341797
2019-10-21,79.61000061035156
2019-12-18,78.29000091552734
2020-03-06,78.38999938964844
2019-10-03,79.52999877929688
2020-03-09,80.08999633789062
2020-05-27,78.63999938964844
2019-12-24,79.6500015258789
2020-03-12,81.91999816894531
2018-12-20,82.16999816894531
2019-08-01,84.19999694824219
2018-08-14,86.70999908447266
2018-07-13,88.0199966430664
2018-10-17,88.22000122070312
2019-05-29,89.81999969482422
2019-03-26,89.0999984741211
2019-02-22,88.29000091552734
2019-10-04,89.18000030517578
2019-11-05,89.01000213623047
2019-12-27,89.08000183105469
2020-06-02,89.66000366210938
2019-12-30,89.18000030517578
2020-03-18,89.7699966430664
2020-06-05,89.73999786376953
2019-07-15,90.16000366210938
2018-12-03,89.94999694824219
2019-06-13,87.27999877929688
2019-01-04,85.08000183105469
2018-08-29,85.54000091552734
2019-02-05,87.3499984741211
2018-11-01,86.98999786376953
2019-08-16,84.94999694824219
2019-04-10,86.05999755859375
2019-09-17,87.66999816894531
2019-10-15,89.41999816894531
2020-01-02,89.33999633789062
2020-06-08,89.94999694824219
2019-10-18,89.44999694824219
2020-03-24,89.37999725341797
2020-06-11,89.69000244140625
2020-01-08,90.87999725341797
2019-04-25,91.20999908447266
2019-07-30,91.56999969482422
2019-02-20,91.26000213623047
2018-07-11,91.75
2018-09-13,93.12000274658203
2018-10-15,93.0
2019-06-28,92.30999755859375
2018-12-18,91.13999938964844
2018-11-16,92.97000122070312
2019-10-02,94.5
2020-03-27,92.05000305175781
2020-01-10,90.55000305175781
2019-10-24,91.83999633789062
2020-03-30,92.88999938964844
2020-06-17,92.25
2020-01-14,93.30999755859375
2020-04-02,92.79000091552734
2019-01-02,92.80999755859375
2019-08-14,93.6500015258789
2018-10-30,93.13999938964844
2019-06-11,93.45999908447266
2019-05-10,93.12000274658203
2019-04-08,93.55999755859375
2018-08-27,94.94000244140625
2018-07-26,93.66999816894531
2018-09-28,93.83000183105469
2019-03-07,93.91999816894531
2019-10-30,93.62000274658203
2020-01-17,92.94000244140625
2020-06-23,90.37999725341797
2020-04-08,90.76000213623047
2020-06-26,91.01000213623047
2019-03-22,92.29000091552734
2019-01-17,92.80000305175781
2019-08-29,92.44999694824219
2018-11-14,92.41999816894531
2019-06-26,94.55000305175781
2018-09-11,94.13999938964844
2018-07-09,94.48999786376953
2018-08-10,95.12999725341797
2019-04-23,95.2699966430664
2019-09-30,94.23999786376953
2020-01-23,94.54000091552734
2019-11-08,94.27999877929688
2020-04-14,93.80999755859375
2019-11-11,94.01000213623047
2020-01-29,93.22000122070312
2020-04-17,92.87999725341797
2018-07-24,93.73999786376953
2018-09-26,94.83999633789062
2019-05-08,93.26000213623047
2019-03-05,93.48999786376953
2019-02-01,93.38999938964844
2018-12-31,93.98999786376953
2018-11-29,94.69999694824219
2019-08-12,94.41000366210938
2019-07-11,95.06999969482422
2019-09-13,94.93000030517578
2019-11-14,94.31999969482422
2020-04-20,95.38999938964844
2020-02-04,97.0999984741211
2020-04-23,95.48999786376953
2018-12-14,95.94999694824219
2019-08-27,95.52999877929688
2018-08-08,93.5199966430664
2018-10-11,90.3499984741211
2018-11-12,92.0
2019-07-26,91.91000366210938
2019-06-24,93.11000061035156
2019-05-23,91.05999755859375
2019-03-20,91.5
2019-01-15,93.52999877929688
2019-11-20,95.63999938964844
2020-02-07,95.33000183105469
2020-02-10,94.66999816894531
2020-04-29,94.88999938964844
2019-11-26,95.87000274658203
2020-02-13,95.94999694824219
2019-01-30,95.56999969482422
2018-08-23,94.4800033569336
2018-09-24,93.18000030517578
2018-11-27,93.0999984741211
2018-10-26,93.77999877929688
2019-07-09,92.5999984741211
2019-06-07,87.83000183105469
2019-05-06,84.05999755859375
2019-04-04,81.91999816894531
2019-09-11,77.5199966430664
2019-11-29,75.44999694824219
2020-05-05,79.55999755859375
2019-12-02,75.05999755859375
2020-02-19,77.16999816894531
2020-05-08,72.26000213623047
2019-05-21,69.80999755859375
2019-03-18,58.2400016784668
2018-09-07,62.869998931884766
2018-08-06,57.970001220703125
2018-10-09,46.310001373291016
2019-02-14,52.91999816894531
2018-12-12,43.349998474121094
2019-07-24,46.77000045776367
2019-09-26,46.18000030517578
2019-10-28,44.369998931884766
2019-12-05,42.2599983215332
2020-05-11,39.220001220703125
2019-07-03,47.470001220703125
2020-02-25,51.61000061035156
2020-05-14,54.650001525878906
2020-02-28,53.040000915527344
2019-08-08,53.75
2019-06-05,52.13999938964844
2018-07-20,47.0
2018-08-21,46.630001068115234
2018-10-24,46.09000015258789
2019-04-02,49.13999938964844
2019-03-01,52.060001373291016
2019-01-28,55.02000045776367
2018-12-27,58.70000076293945
2019-09-09,58.0
2020-03-02,58.61000061035156
2020-05-20,54.52000045776367
2019-12-17,52.38999938964844
2020-03-05,56.599998474121094
2019-02-12,54.25
2019-01-11,51.790000915527344
2018-12-10,53.61000061035156
2019-08-23,53.2400016784668
2018-11-08,55.779998779296875
2019-07-22,59.2599983215332
2019-06-20,60.650001525878906
2018-09-05,64.48999786376953
2019-04-17,62.369998931884766
2019-09-24,59.540000915527344
2019-12-20,58.880001068115234
2020-05-26,58.75
2019-04-30,54.119998931884766
2019-12-23,56.720001220703125
2020-03-11,58.97999954223633
2020-05-29,57.04999923706055
2019-12-26,54.2599983215332
2020-06-01,51.349998474121094
2019-05-02,53.380001068115234
2019-02-27,52.93000030517578
2018-11-23,57.119998931884766
2019-08-06,54.97999954223633
2018-07-18,56.560001373291016
2018-09-20,57.66999816894531
2018-10-22,56.279998779296875
2019-07-05,60.459999084472656
2019-06-03,63.20000076293945
2019-10-09,61.849998474121094
2019-10-11,60.959999084472656
2020-03-17,60.880001068115234
2020-06-04,60.959999084472656
2019-10-14,63.709999084472656
2020-03-20,65.45999908447266
2018-11-06,69.2300033569336
2019-06-18,74.7300033569336
2019-05-17,71.76000213623047
2019-04-15,67.87999725341797
2019-03-14,60.349998474121094
2019-01-09,63.15999984741211
2018-08-02,64.54000091552734
2018-10-05,65.80000305175781
2019-08-21,63.81999969482422
2019-10-17,64.04000091552734
2020-03-23,63.09000015258789
2020-06-10,62.540000915527344
2019-02-25,63.18000030517578
2020-01-07,59.70000076293945
2020-03-26,60.45000076293945
2019-10-23,58.099998474121094
