Dates,PRU
2018-09-10,80.5999984741211
2019-05-24,81.4000015258789
2018-08-09,82.01000213623047
2019-04-22,82.0999984741211
2019-03-21,83.19000244140625
2019-01-16,83.04000091552734
2019-08-28,85.30999755859375
2018-11-13,86.2300033569336
2018-10-12,86.62000274658203
2019-06-25,87.2300033569336
2020-03-10,87.55999755859375
2020-05-28,87.94999694824219
2019-10-07,88.88999938964844
2020-03-13,89.0
2019-10-10,91.27999877929688
2020-03-16,91.58999633789062
2020-06-03,92.98999786376953
2018-11-28,92.16000366210938
2018-09-25,91.75
2018-07-23,91.83000183105469
2018-08-24,93.43000030517578
2019-07-10,92.79000091552734
2019-05-07,92.69999694824219
2019-04-05,91.68000030517578
2019-03-04,92.19999694824219
2019-01-31,93.01000213623047
2019-09-12,93.2699966430664
2019-12-31,93.29000091552734
2020-03-19,93.8499984741211
2020-01-03,92.8499984741211
2020-06-09,91.19999694824219
2019-02-15,91.7699966430664
2019-01-14,93.86000061035156
2018-07-06,94.94999694824219
2018-08-07,93.27999877929688
2018-10-10,94.3499984741211
2018-12-13,94.2699966430664
2019-08-26,95.27999877929688
2019-07-25,95.55000305175781
2019-05-22,95.4800033569336
2019-03-19,96.41000366210938
2020-01-06,96.62999725341797
2020-03-25,96.2300033569336
2020-06-12,96.18000030517578
2019-10-22,97.98999786376953
2020-01-09,97.91000366210938
2020-06-15,97.29000091552734
2019-10-25,97.0199966430664
2020-03-31,95.0
2020-06-18,93.3499984741211
2019-04-03,94.87000274658203
2018-08-22,95.41999816894531
2018-10-25,95.66999816894531
2019-01-29,95.62000274658203
2018-12-28,96.5199966430664
2018-11-26,97.62999725341797
2019-08-09,98.41999816894531
2019-07-08,97.11000061035156
2019-06-06,94.44000244140625
2019-09-10,93.37000274658203
2020-01-15,90.91000366210938
2020-04-03,91.77999877929688
2019-10-31,91.94999694824219
2020-04-06,92.4800033569336
2020-06-24,92.8499984741211
2018-11-09,95.98999786376953
2019-07-23,96.79000091552734
2019-06-21,97.11000061035156
2019-05-20,97.95999908447266
2019-04-18,98.87000274658203
2018-09-06,98.97000122070312
2018-10-08,98.23999786376953
2019-02-13,98.70999908447266
2018-12-11,100.41999816894531
2019-09-25,102.72000122070312
2020-01-21,101.97000122070312
2020-04-09,104.08000183105469
2019-11-06,105.33999633789062
2020-01-24,104.54000091552734
2020-01-27,103.87999725341797
2020-04-15,104.22000122070312
2018-12-26,103.5199966430664
2019-08-07,103.37999725341797
2019-06-04,103.91999816894531
2018-09-21,105.95999908447266
2018-07-19,105.86000061035156
2018-08-20,106.4000015258789
2018-10-23,103.0
2019-05-03,103.8499984741211
2019-04-01,102.4800033569336
2019-02-28,101.4800033569336
2019-11-12,101.69999694824219
2020-01-30,101.4000015258789
2019-11-15,101.48999786376953
2020-04-21,98.95999908447266
2019-04-16,99.36000061035156
2019-03-15,98.70999908447266
2019-02-11,100.33000183105469
2019-01-10,99.69000244140625
2019-08-22,99.94000244140625
2018-11-07,100.94999694824219
2018-08-03,99.97000122070312
2018-09-04,98.29000091552734
2019-06-19,97.95999908447266
2019-09-23,98.43000030517578
2019-11-18,96.38999938964844
2020-02-05,97.44999694824219
2020-04-24,94.58000183105469
2019-03-29,94.2699966430664
2019-11-21,97.88999938964844
2020-04-27,98.97000122070312
2020-02-11,100.27999877929688
2020-04-30,100.06999969482422
2019-05-01,101.4800033569336
2019-02-26,100.91000366210938
2019-01-25,99.95999908447266
2018-12-24,99.58000183105469
2019-09-06,99.70999908447266
2018-07-17,99.62000274658203
2018-09-19,100.12999725341797
2019-08-05,100.80000305175781
2019-10-08,100.36000061035156
2019-12-11,101.0
2019-11-27,100.47000122070312
2020-02-14,99.55000305175781
2020-05-06,99.19000244140625
2019-01-08,99.69000244140625
2018-12-07,101.19000244140625
2019-08-20,103.08000183105469
2018-11-05,102.0999984741211
2019-07-19,102.91000366210938
2018-10-04,102.93000030517578
2019-06-17,102.51000213623047
2019-05-16,101.94000244140625
2018-08-01,102.63999938964844
2019-03-13,101.41000366210938
2019-12-03,102.62999725341797
2020-02-20,102.66999816894531
2019-12-06,102.69000244140625
2020-05-12,101.75
2019-12-09,101.68000030517578
2020-02-26,102.7699966430664
2020-05-15,101.23999786376953
2019-03-28,102.12000274658203
2018-09-17,102.66999816894531
2018-08-16,102.95999908447266
2018-10-19,103.54000091552734
2019-04-29,103.55999755859375
2019-01-23,102.41000366210938
2019-09-04,102.54000091552734
2018-11-20,95.0
2019-07-02,90.94999694824219
2019-05-31,87.18000030517578
2019-12-12,87.0
2020-05-18,85.38999938964844
2019-09-27,86.4000015258789
2020-03-03,85.93000030517578
2020-05-21,83.81999969482422
2019-05-14,85.18000030517578
2018-08-31,82.0
2018-07-30,81.13999938964844
2018-10-02,82.54000091552734
2019-04-12,83.04000091552734
2019-03-11,81.81999969482422
2019-02-07,81.7300033569336
2019-07-17,82.52999877929688
2019-09-19,82.16999816894531
2019-10-21,80.3499984741211
2019-12-18,80.2699966430664
2020-03-06,78.93000030517578
2019-10-03,79.87000274658203
2020-03-09,80.88999938964844
2020-05-27,79.26000213623047
2019-12-24,80.01000213623047
2020-03-12,82.62000274658203
2018-12-20,82.5999984741211
2019-08-01,84.58999633789062
2018-08-14,86.75
2018-07-13,88.05000305175781
2018-10-17,88.5999984741211
2019-05-29,90.68000030517578
2019-03-26,89.87999725341797
2019-02-22,88.6500015258789
2019-10-04,89.38999938964844
2019-11-05,90.12999725341797
2019-12-27,90.2699966430664
2020-06-02,90.16999816894531
2019-12-30,90.12000274658203
2020-03-18,90.23999786376953
2020-06-05,90.0
2019-07-15,91.05999755859375
2018-12-03,90.66999816894531
2019-06-13,90.79000091552734
2019-01-04,86.5
2018-08-29,85.58000183105469
2019-02-05,87.37000274658203
2018-11-01,87.97000122070312
2019-08-16,85.73999786376953
2019-04-10,86.66999816894531
2019-09-17,88.63999938964844
2019-10-15,90.80000305175781
2020-01-02,89.55999755859375
2020-06-08,90.93000030517578
2019-10-18,90.43000030517578
2020-03-24,90.73999786376953
2020-06-11,90.19000244140625
2020-01-08,91.2300033569336
2019-04-25,91.77999877929688
2019-07-30,91.5999984741211
2019-02-20,92.26000213623047
2018-07-11,92.18000030517578
2018-09-13,93.36000061035156
2018-10-15,93.94000244140625
2019-06-28,92.76000213623047
2018-12-18,91.61000061035156
2018-11-16,93.04000091552734
2019-10-02,94.91000366210938
2020-03-27,93.8499984741211
2020-01-10,91.94000244140625
2019-10-24,92.83000183105469
2020-03-30,95.01000213623047
2020-06-17,92.58000183105469
2020-01-14,93.75
2020-04-02,93.13999938964844
2019-01-02,93.06999969482422
2019-08-14,93.80999755859375
2018-10-30,93.63999938964844
2019-06-11,93.87000274658203
2019-05-10,93.5
2019-04-08,93.93000030517578
2018-08-27,95.29000091552734
2018-07-26,93.93000030517578
2018-09-28,93.93000030517578
2019-03-07,94.56999969482422
2019-10-30,94.30000305175781
2020-01-17,94.48999786376953
2020-06-23,91.72000122070312
2020-04-08,91.70999908447266
2020-06-26,91.9000015258789
2019-03-22,92.95999908447266
2019-01-17,93.0
2019-08-29,92.75
2018-11-14,92.66999816894531
2019-06-26,94.87000274658203
2018-09-11,95.63999938964844
2018-07-09,95.30000305175781
2018-08-10,95.33999633789062
2019-04-23,95.58999633789062
2019-09-30,95.44000244140625
2020-01-23,95.37999725341797
2019-11-08,94.8499984741211
2020-04-14,94.55000305175781
2019-11-11,94.54000091552734
2020-01-29,94.33999633789062
2020-04-17,93.6500015258789
2018-07-24,93.75
2018-09-26,94.9000015258789
2019-05-08,93.72000122070312
2019-03-05,93.5199966430664
2019-02-01,93.80000305175781
2018-12-31,95.36000061035156
2018-11-29,95.05999755859375
2019-08-12,94.98999786376953
2019-07-11,95.08000183105469
2019-09-13,95.62999725341797
2019-11-14,95.0
2020-04-20,95.54000091552734
2020-02-04,97.0999984741211
2020-04-23,96.44999694824219
2018-12-14,96.08000183105469
2019-08-27,95.77999877929688
2018-08-08,95.66000366210938
2018-10-11,91.80999755859375
2018-11-12,92.54000091552734
2019-07-26,93.0199966430664
2019-06-24,93.19999694824219
2019-05-23,92.5999984741211
2019-03-20,93.0
2019-01-15,94.41999816894531
2019-11-20,96.91999816894531
2020-02-07,96.62000274658203
2020-02-10,95.3499984741211
2020-04-29,94.91999816894531
2019-11-26,96.83000183105469
2020-02-13,97.23999786376953
2019-01-30,95.91000366210938
2018-08-23,94.94000244140625
2018-09-24,94.73999786376953
2018-11-27,93.6500015258789
2018-10-26,94.5
2019-07-09,93.33000183105469
2019-06-07,89.55999755859375
2019-05-06,88.22000122070312
2019-04-04,85.08000183105469
2019-09-11,80.66999816894531
2019-11-29,75.94000244140625
2020-05-05,79.7300033569336
2019-12-02,80.12999725341797
2020-02-19,77.20999908447266
2020-05-08,74.18000030517578
2019-05-21,71.79000091552734
2019-03-18,65.83000183105469
2018-09-07,63.220001220703125
2018-08-06,60.61000061035156
2018-10-09,53.04999923706055
2019-02-14,52.9900016784668
2018-12-12,48.06999969482422
2019-07-24,46.970001220703125
2019-09-26,47.900001525878906
2019-10-28,47.88999938964844
2019-12-05,46.310001373291016
2020-05-11,42.0
2019-07-03,47.97999954223633
2020-02-25,56.40999984741211
2020-05-14,57.779998779296875
2020-02-28,55.349998474121094
2019-08-08,54.119998931884766
2019-06-05,53.779998779296875
2018-07-20,49.849998474121094
2018-08-21,48.90999984741211
2018-10-24,47.369998931884766
2019-04-02,50.220001220703125
2019-03-01,54.04999923706055
2019-01-28,55.43000030517578
2018-12-27,60.630001068115234
2019-09-09,59.369998931884766
2020-03-02,59.90999984741211
2020-05-20,55.9900016784668
2019-12-17,54.38999938964844
2020-03-05,56.970001220703125
2019-02-12,55.86000061035156
2019-01-11,53.060001373291016
2018-12-10,54.060001373291016
2019-08-23,54.9900016784668
2018-11-08,56.20000076293945
2019-07-22,59.7400016784668
2019-06-20,63.2400016784668
2018-09-05,64.93000030517578
2019-04-17,64.29000091552734
2019-09-24,60.5
2019-12-20,58.9900016784668
2020-05-26,60.65999984741211
2019-04-30,58.83000183105469
2019-12-23,58.84000015258789
2020-03-11,59.040000915527344
2020-05-29,58.04999923706055
2019-12-26,57.900001525878906
2020-06-01,53.939998626708984
2019-05-02,53.47999954223633
2019-02-27,53.7599983215332
2018-11-23,57.619998931884766
2019-08-06,56.959999084472656
2018-07-18,57.150001525878906
2018-09-20,57.970001220703125
2018-10-22,56.93000030517578
2019-07-05,61.58000183105469
2019-06-03,64.95999908447266
2019-10-09,64.33000183105469
2019-10-11,61.97999954223633
2020-03-17,61.400001525878906
2020-06-04,61.59000015258789
2019-10-14,64.11000061035156
2020-03-20,65.52999877929688
2018-11-06,71.44999694824219
2019-06-18,74.76000213623047
2019-05-17,72.66999816894531
2019-04-15,71.06999969482422
2019-03-14,64.22000122070312
2019-01-09,63.83000183105469
2018-08-02,65.22000122070312
2018-10-05,68.48999786376953
2019-08-21,66.41999816894531
2019-10-17,65.2300033569336
2020-03-23,65.80000305175781
2020-06-10,63.029998779296875
2019-02-25,64.5
2020-01-07,62.20000076293945
2020-03-26,60.81999969482422
2019-10-23,59.65999984741211
