Dates,TRV
2019-04-26,130.91000366210938
2020-04-28,127.9800033569336
2019-11-25,124.26000213623047
2020-02-12,123.33999633789062
2020-05-01,123.81999969482422
2020-05-04,124.7699966430664
2019-06-12,126.62000274658203
2019-04-09,124.33000183105469
2019-03-08,125.9000015258789
2019-02-04,122.5
2018-07-27,123.47000122070312
2018-08-28,121.97000122070312
2019-01-03,121.0199966430664
2019-08-15,122.81999969482422
2018-10-31,122.97000122070312
2019-09-16,126.22000122070312
2020-02-18,124.9800033569336
2020-05-07,126.69999694824219
2018-08-17,125.16000366210938
2019-12-04,126.23999786376953
2020-02-21,129.1199951171875
2018-12-17,130.0500030517578
2019-08-30,131.13999938964844
2018-11-15,130.3000030517578
2019-07-29,126.87999725341797
2019-06-27,127.1500015258789
2019-04-24,122.4800033569336
2018-07-10,124.9800033569336
2018-09-12,128.92999267578125
2019-02-19,130.9499969482422
2019-01-18,128.10000610351562
2020-02-24,127.44000244140625
2020-05-13,127.68000030517578
2019-12-10,129.86000061035156
2020-02-27,129.52000427246094
2019-12-13,130.0500030517578
2020-05-19,130.38999938964844
2019-03-06,130.57000732421875
2018-11-30,130.22000122070312
2019-08-13,125.48999786376953
2019-07-12,124.63999938964844
2019-06-10,123.44999694824219
2019-05-09,123.68000030517578
2018-07-25,122.20999908447266
2018-09-27,122.02999877929688
2018-10-29,120.33000183105469
2019-10-16,120.72000122070312
2019-12-16,120.41000366210938
2020-03-04,119.61000061035156
2020-05-22,118.5
2019-10-01,117.79000091552734
2019-12-19,115.41000366210938
2018-09-10,112.5
2019-05-24,115.75
2018-08-09,119.1500015258789
2019-04-22,118.4800033569336
2019-03-21,117.48999786376953
2019-01-16,117.05000305175781
2019-08-28,116.66000366210938
2018-11-13,118.20999908447266
2018-10-12,119.37999725341797
2019-06-25,118.66000366210938
2020-03-10,118.52999877929688
2020-05-28,119.88999938964844
2019-10-07,119.87000274658203
2020-03-13,120.52999877929688
2019-10-10,122.29000091552734
2020-03-16,121.63999938964844
2020-06-03,123.72000122070312
2018-11-28,123.5
2018-09-25,122.66999816894531
2018-07-23,122.75
2018-08-24,125.01000213623047
2019-07-10,124.23999786376953
2019-05-07,124.73999786376953
2019-04-05,124.70999908447266
2019-03-04,125.4000015258789
2019-01-31,126.02999877929688
2019-09-12,126.48999786376953
2019-12-31,126.12000274658203
2020-03-19,125.9800033569336
2020-01-03,125.19000244140625
2020-06-09,126.52999877929688
2019-02-15,126.04000091552734
2019-01-14,126.43000030517578
2018-07-06,127.79000091552734
2018-08-07,127.12999725341797
2018-10-10,128.0500030517578
2018-12-13,128.30999755859375
2019-08-26,129.0500030517578
2019-07-25,129.91000366210938
2019-05-22,130.2100067138672
2019-03-19,131.3000030517578
2020-01-06,132.4600067138672
2020-03-25,132.80999755859375
2020-06-12,132.5800018310547
2019-10-22,133.52000427246094
2020-01-09,133.24000549316406
2020-06-15,132.4199981689453
2019-10-25,132.7100067138672
2020-03-31,131.72000122070312
2020-06-18,130.30999755859375
2019-04-03,132.1300048828125
2018-08-22,132.2100067138672
2018-10-25,132.97000122070312
2019-01-29,133.16000366210938
2018-12-28,133.47999572753906
2018-11-26,134.64999389648438
2019-08-09,135.5500030517578
2019-07-08,133.10000610351562
2019-06-06,130.67999267578125
2019-09-10,133.9199981689453
2020-01-15,135.11000061035156
2020-04-03,135.60000610351562
2019-10-31,135.1300048828125
2020-04-06,136.7100067138672
2020-06-24,137.72000122070312
2018-11-09,137.55999755859375
2019-07-23,138.3800048828125
2019-06-21,137.50999450683594
2019-05-20,136.89999389648438
2019-04-18,136.52999877929688
2018-09-06,136.80999755859375
2018-10-08,135.49000549316406
2019-02-13,135.42999267578125
2018-12-11,135.72999572753906
2019-09-25,136.97999572753906
2020-01-21,137.80999755859375
2020-04-09,137.3800048828125
2019-11-06,138.27999877929688
2020-01-24,138.75
2020-01-27,138.3800048828125
2020-04-15,137.0
2018-12-26,138.67999267578125
2019-08-07,138.22999572753906
2019-06-04,139.25
2018-09-21,140.5
2018-07-19,141.8300018310547
2018-08-20,143.6199951171875
2018-10-23,143.39999389648438
2019-05-03,142.86000061035156
2019-04-01,142.00999450683594
2019-02-28,142.8300018310547
2019-11-12,141.5
2020-01-30,140.83999633789062
2019-11-15,141.16000366210938
2020-04-21,142.3800048828125
2019-04-16,143.07000732421875
2019-03-15,145.05999755859375
2019-02-11,146.3699951171875
2019-01-10,145.97000122070312
2019-08-22,147.5
2018-11-07,148.36000061035156
2018-08-03,147.47999572753906
2018-09-04,147.32000732421875
2019-06-19,147.3800048828125
2019-09-23,148.0
2019-11-18,145.75999450683594
2020-02-05,145.49000549316406
2020-04-24,145.13999938964844
2019-03-29,145.49000549316406
2019-11-21,147.36000061035156
2020-04-27,148.0800018310547
2020-02-11,149.52000427246094
2020-04-30,147.92999267578125
2019-05-01,149.36000061035156
2019-02-26,150.0
2019-01-25,149.52999877929688
2018-12-24,149.7899932861328
2019-09-06,149.69000244140625
2018-07-17,150.3000030517578
2018-09-19,149.86000061035156
2019-08-05,150.32000732421875
2019-10-08,152.0399932861328
2019-12-11,152.24000549316406
2019-11-27,151.74000549316406
2020-02-14,152.00999450683594
2020-05-06,152.89999389648438
2019-01-08,147.4499969482422
2018-12-07,149.7899932861328
2019-08-20,150.89999389648438
2018-11-05,151.72000122070312
2019-07-19,153.38999938964844
2018-10-04,153.80999755859375
2019-06-17,153.97999572753906
2019-05-16,153.19000244140625
2018-08-01,154.30999755859375
2019-03-13,152.97000122070312
2019-12-03,152.9199981689453
2020-02-20,153.1699981689453
2019-12-06,154.8800048828125
2020-05-12,154.0399932861328
2019-12-09,152.35000610351562
2020-02-26,151.64999389648438
2020-05-15,150.1699981689453
2019-03-28,148.5
2018-09-17,147.60000610351562
2018-08-16,147.9499969482422
2018-10-19,148.36000061035156
2019-04-29,149.6699981689453
2019-01-23,148.1300048828125
2019-09-04,148.27999877929688
2018-11-20,146.2899932861328
2019-07-02,146.5
2019-05-31,146.27999877929688
2019-12-12,143.72000122070312
2020-05-18,144.25
2019-09-27,147.86000061035156
2020-03-03,148.5
2020-05-21,148.5399932861328
2019-05-14,146.6300048828125
2018-08-31,146.74000549316406
2018-07-30,143.44000244140625
2018-10-02,146.17999267578125
2019-04-12,148.39999389648438
2019-03-11,147.6300048828125
2019-02-07,146.75
2019-07-17,147.63999938964844
2019-09-19,147.3300018310547
2019-10-21,145.60000610351562
2019-12-18,148.25999450683594
2020-03-06,146.8800048828125
2019-10-03,147.57000732421875
2020-03-09,147.6699981689453
2020-05-27,146.24000549316406
2019-12-24,148.4600067138672
2020-03-12,151.75
2018-12-20,151.77999877929688
2019-08-01,152.7899932861328
2018-08-14,148.85000610351562
2018-07-13,145.86000061035156
2018-10-17,147.17999267578125
2019-05-29,148.38999938964844
2019-03-26,145.7100067138672
2019-02-22,146.47999572753906
2019-10-04,145.83999633789062
2019-11-05,146.8000030517578
2019-12-27,146.55999755859375
2020-06-02,146.17999267578125
2019-12-30,146.88999938964844
2020-03-18,146.85000610351562
2020-06-05,146.89999389648438
2019-07-15,148.5399932861328
2018-12-03,147.97999572753906
2019-06-13,149.27000427246094
2019-01-04,144.8300018310547
2018-08-29,142.1199951171875
2019-02-05,142.0
2018-11-01,144.63999938964844
2019-08-16,142.42999267578125
2019-04-10,141.39999389648438
2019-09-17,141.16000366210938
2019-10-15,143.16000366210938
2020-01-02,142.42999267578125
2020-06-08,143.49000549316406
2019-10-18,142.83999633789062
2020-03-24,142.61000061035156
2020-06-11,140.75999450683594
2020-01-08,141.99000549316406
2019-04-25,132.57000732421875
2019-07-30,130.07000732421875
2019-02-20,132.33999633789062
2018-07-11,131.0500030517578
2018-09-13,130.75
2018-10-15,129.0500030517578
2019-06-28,129.10000610351562
2018-12-18,129.41000366210938
2018-11-16,131.52000427246094
2019-10-02,131.13999938964844
2020-03-27,130.19000244140625
2020-01-10,131.27999877929688
2019-10-24,132.6999969482422
2020-03-30,132.72999572753906
2020-06-17,133.0
2020-01-14,133.69000244140625
2020-04-02,132.6999969482422
2019-01-02,133.83999633789062
2019-08-14,133.88999938964844
2018-10-30,133.64999389648438
2019-06-11,134.64999389648438
2019-05-10,134.77999877929688
2019-04-08,135.9499969482422
2018-08-27,134.7100067138672
2018-07-26,135.57000732421875
2018-09-28,134.8300018310547
2019-03-07,137.0800018310547
2019-10-30,136.8300018310547
2020-01-17,136.99000549316406
2020-06-23,134.77999877929688
2020-04-08,133.4499969482422
2020-06-26,135.41000366210938
2019-03-22,135.19000244140625
2019-01-17,135.30999755859375
2019-08-29,135.4499969482422
2018-11-14,135.25999450683594
2019-06-26,134.6199951171875
2018-09-11,135.1300048828125
2018-07-09,136.07000732421875
2018-08-10,136.27999877929688
2019-04-23,137.1699981689453
2019-09-30,135.39999389648438
2020-01-23,137.14999389648438
2019-11-08,136.8000030517578
2020-04-14,136.4499969482422
2019-11-11,135.9600067138672
2020-01-29,136.47999572753906
2020-04-17,136.97999572753906
2018-07-24,136.30999755859375
2018-09-26,137.52000427246094
2019-05-08,136.5500030517578
2019-03-05,136.14999389648438
2019-02-01,135.88999938964844
2018-12-31,135.94000244140625
2018-11-29,136.6999969482422
2019-08-12,135.8000030517578
2019-07-11,135.50999450683594
2019-09-13,136.0
2019-11-14,136.5
2020-04-20,138.0
2020-02-04,139.0
2020-04-23,140.77000427246094
2018-12-14,141.2899932861328
2019-08-27,136.2899932861328
2018-08-08,133.72999572753906
2018-10-11,134.35000610351562
2018-11-12,134.49000549316406
2019-07-26,134.5
2019-06-24,132.60000610351562
2019-05-23,133.66000366210938
2019-03-20,132.50999450683594
2019-01-15,134.41000366210938
2019-11-20,133.86000061035156
2020-02-07,137.27999877929688
2020-02-10,136.39999389648438
2020-04-29,136.00999450683594
2019-11-26,136.33999633789062
2020-02-13,137.57000732421875
2019-01-30,135.91000366210938
2018-08-23,136.6199951171875
2018-09-24,137.47999572753906
2018-11-27,136.0
2018-10-26,133.97999572753906
2019-07-09,134.25999450683594
2019-06-07,133.52000427246094
2019-05-06,134.11000061035156
2019-04-04,131.27999877929688
2019-09-11,127.3499984741211
2019-11-29,121.72000122070312
2020-05-05,119.80999755859375
2019-12-02,127.58000183105469
2020-02-19,126.26000213623047
2020-05-08,127.6500015258789
2019-05-21,124.20999908447266
2019-03-18,116.12000274658203
2018-09-07,118.58000183105469
2018-08-06,115.69000244140625
2018-10-09,105.61000061035156
2019-02-14,107.51000213623047
2018-12-12,97.8499984741211
2019-07-24,87.11000061035156
2019-09-26,90.25
2019-10-28,81.16000366210938
2019-12-05,86.1500015258789
2020-05-11,87.5999984741211
2019-07-03,91.31999969482422
2020-02-25,93.37000274658203
2020-05-14,93.08999633789062
2020-02-28,94.87000274658203
2019-08-08,99.8499984741211
2019-06-05,100.73999786376953
2018-07-20,94.76000213623047
2018-08-21,94.55000305175781
2018-10-24,96.08999633789062
2019-04-02,98.0
2019-03-01,102.47000122070312
2019-01-28,101.5999984741211
2018-12-27,106.33999633789062
2019-09-09,109.61000061035156
2020-03-02,107.2300033569336
2020-05-20,103.0199966430664
2019-12-17,101.95999908447266
2020-03-05,103.30000305175781
2019-02-12,103.29000091552734
2019-01-11,98.48999786376953
2018-12-10,103.51000213623047
2019-08-23,101.75
2018-11-08,100.88999938964844
2019-07-22,101.69999694824219
2019-06-20,104.97000122070312
2018-09-05,105.88999938964844
2019-04-17,104.2699966430664
2019-09-24,99.4800033569336
2019-12-20,95.22000122070312
2020-05-26,97.62000274658203
2019-04-30,97.62000274658203
2019-12-23,94.19999694824219
2020-03-11,97.5
2020-05-29,96.62999725341797
2019-12-26,95.70999908447266
2020-06-01,92.87000274658203
2019-05-02,88.19999694824219
2019-02-27,89.2300033569336
2018-11-23,93.98999786376953
2019-08-06,94.79000091552734
2018-07-18,94.58000183105469
2018-09-20,95.0
2018-10-22,99.29000091552734
2019-07-05,103.72000122070312
2019-06-03,106.9800033569336
2019-10-09,108.48999786376953
2019-10-11,106.33000183105469
2020-03-17,106.79000091552734
2020-06-04,110.06999969482422
2019-10-14,113.02999877929688
2020-03-20,113.9800033569336
2018-11-06,121.2699966430664
2019-06-18,125.0
2019-05-17,124.29000091552734
2019-04-15,123.75
2019-03-14,116.41000366210938
2019-01-09,114.72000122070312
2018-08-02,109.5
2018-10-05,119.44999694824219
2019-08-21,116.80999755859375
2019-10-17,113.87000274658203
2020-03-23,117.75
2020-06-10,115.26000213623047
2019-02-25,117.87000274658203
2020-01-07,114.58999633789062
2020-03-26,112.55000305175781
2019-10-23,113.26000213623047
