Dates,AA
2007-12-31,87.82965087890625
2008-01-02,86.82038879394531
2008-01-04,86.96456909179688
2008-01-07,83.79261016845703
2008-01-03,79.5633316040039
2008-01-08,74.49299621582031
2008-01-09,75.09375
2008-01-10,75.55032348632812
2008-01-11,76.2471923828125
2008-01-14,79.05870056152344
2008-01-15,74.94956970214844
2008-03-14,73.60388946533203
2008-06-18,69.182373046875
2009-01-28,69.92729949951172
2008-04-15,69.182373046875
2008-11-25,70.14356994628906
2009-04-02,74.03643035888672
2008-10-07,73.7480697631836
2008-01-25,75.6224136352539
2008-02-26,78.48197937011719
2008-04-30,78.5781021118164
2008-09-05,79.51526641845703
2008-08-04,82.37483978271484
2008-07-03,81.89424133300781
2009-03-16,78.50601196289062
2009-02-12,77.88123321533203
2008-12-10,78.77033996582031
2009-04-08,81.12528228759766
2008-03-12,81.84618377685547
2008-10-22,80.47647094726562
2008-08-19,85.33052825927734
2008-07-18,84.97007751464844
2008-06-16,85.83515930175781
2009-02-27,86.98860168457031
2008-05-15,88.50248718261719
2009-01-26,87.22889709472656
2009-03-31,87.82965087890625
2009-04-14,93.35655212402344
2009-04-17,92.5155029296875
2009-04-20,93.76506042480469
2008-07-01,94.00536346435547
2008-05-30,89.24742126464844
2009-02-10,92.08296203613281
2009-01-09,91.31400299072266
2008-01-23,93.02012634277344
2008-03-27,92.20310974121094
2008-04-28,87.94979858398438
2008-12-08,85.6429214477539
2008-11-06,90.7372817993164
2008-09-03,90.80937194824219
2009-04-23,92.44341278076172
2008-09-18,92.25116729736328
2008-07-16,89.15129852294922
2009-02-25,92.75579833984375
2008-03-10,85.59485626220703
2008-02-07,83.3360366821289
2008-04-11,84.20111846923828
2008-05-13,85.88321685791016
2008-12-23,86.58009338378906
2008-11-21,85.01814270019531
2008-10-20,86.77233123779297
2009-04-29,86.65218353271484
2009-05-05,87.80561828613281
2008-11-04,87.54129028320312
2008-10-03,92.61161804199219
2008-07-31,93.71700286865234
2008-03-25,89.96832275390625
2008-02-22,89.34353637695312
2009-03-12,88.52651977539062
2008-05-28,86.77233123779297
2009-01-07,84.46544647216797
2009-04-13,81.5337905883789
2009-05-15,83.72052001953125
2009-05-08,86.4359130859375
2008-06-12,85.4747085571289
2009-02-23,87.13278198242188
2009-01-22,87.10874938964844
2008-11-19,85.78710174560547
2008-09-16,84.89798736572266
2008-02-05,83.74455261230469
2008-04-09,85.83515930175781
2008-08-15,85.88321685791016
2008-07-14,83.26394653320312
2009-03-27,83.57633972167969
2009-05-14,83.43215942382812
2008-09-22,86.77233123779297
2008-07-29,88.64666748046875
2008-06-27,91.31400299072266
2009-03-10,91.5302734375
2009-02-06,95.2789535522461
2009-01-05,93.81311798095703
2008-12-04,99.98883056640625
2008-02-20,101.21436309814453
2008-04-24,100.9260025024414
2008-10-01,102.7042236328125
2009-05-13,103.689453125
2009-05-26,107.14977264404297
2008-03-06,103.8816909790039
2008-11-17,100.2051010131836
2008-10-16,98.04239654541016
2008-08-13,96.72074890136719
2008-06-10,97.03314208984375
2008-05-09,99.89270782470703
2009-01-20,96.93701934814453
2008-04-07,97.53777313232422
2008-12-19,97.6338882446289
2009-03-25,95.15879821777344
2009-05-29,93.47669982910156
2009-06-01,96.31224060058594
2009-02-04,94.24565887451172
2008-01-17,101.33451080322266
2008-04-22,102.65615844726562
2008-12-02,94.4859619140625
2008-10-31,90.68921661376953
2008-09-29,94.82238006591797
2008-08-28,95.39910125732422
2008-06-25,94.79834747314453
2009-04-09,93.9572982788086
2009-05-11,94.00536346435547
2008-08-11,89.72801971435547
2008-07-10,90.61712646484375
2008-02-01,88.64666748046875
2008-03-04,88.7668228149414
2009-02-19,84.82589721679688
2008-05-07,85.01814270019531
2008-12-17,85.59485626220703
2008-10-14,82.75932312011719
2008-09-12,77.16033172607422
2009-03-23,78.77033996582031
2008-10-29,80.23616790771484
2008-08-26,77.6889877319336
2008-03-19,75.79061889648438
2008-07-25,83.143798828125
2008-06-23,83.23992156982422
2009-03-06,83.96082305908203
2008-05-22,82.92752838134766
2009-02-02,83.57633972167969
2009-04-07,81.07721710205078
2009-01-16,81.24542999267578
2008-12-15,81.60588073730469
2008-11-13,81.41364288330078
2009-02-17,78.65019226074219
2008-04-03,75.16584014892578
2008-01-30,76.4394302368164
2008-05-05,78.48197937011719
2008-09-10,80.16407775878906
2008-07-08,83.72052001953125
2008-06-06,81.10124969482422
2009-04-16,77.232421875
2008-07-23,74.58911895751953
2009-03-04,76.48748779296875
2008-05-20,77.30451202392578
2008-12-30,76.41539764404297
2008-11-28,76.31928253173828
2008-03-17,75.04569244384766
2008-02-14,74.39688110351562
2008-04-18,77.49674987792969
2008-10-27,76.55957794189453
2008-09-25,76.4394302368164
2009-04-22,74.75733184814453
2008-10-10,74.75733184814453
2008-09-08,76.19912719726562
2008-08-07,77.232421875
2009-03-19,77.56884002685547
2008-06-04,75.50225830078125
2009-01-14,75.95883178710938
2008-01-28,77.08824157714844
2008-04-01,77.8572006225586
2008-02-29,77.20838928222656
2008-11-11,73.19538116455078
2009-04-28,71.6093978881836
2009-05-01,68.62967681884766
2008-11-26,68.00489807128906
2008-09-23,66.17861938476562
2008-08-22,64.4484634399414
2008-07-21,65.33757019042969
2008-06-19,66.37085723876953
2009-03-02,68.89401245117188
2008-04-16,64.7127914428711
2008-02-12,63.679500579833984
2009-01-29,60.4835090637207
