Dates,AA
2007-12-31,88.57457733154297
2008-01-02,88.38233947753906
2008-01-04,88.11801147460938
2008-01-07,86.33979034423828
2008-01-03,84.1290283203125
2008-01-08,80.62065124511719
2008-01-09,75.47823333740234
2008-01-10,76.92002868652344
2008-01-11,76.7037582397461
2008-01-14,79.13079071044922
2008-01-15,78.2176513671875
2008-03-14,76.00688934326172
2008-06-18,74.37284851074219
2009-01-28,72.18611907958984
2008-04-15,70.02342224121094
2008-11-25,70.1676025390625
2009-04-02,74.25270080566406
2008-10-07,76.63166809082031
2008-01-25,75.74256134033203
2008-02-26,79.61138916015625
2008-04-30,80.30825805664062
2008-09-05,80.11602020263672
2008-08-04,82.7833480834961
2008-07-03,83.74455261230469
2009-03-16,80.83692169189453
2009-02-12,80.1881103515625
2008-12-10,79.89974975585938
2009-04-08,81.24542999267578
2008-03-12,82.30274963378906
2008-10-22,83.23992156982422
2008-08-19,85.35456085205078
2008-07-18,87.54129028320312
2008-06-16,86.36382293701172
2009-02-27,88.26219177246094
2008-05-15,88.55055236816406
2009-01-26,89.89623260498047
2009-03-31,88.0459213256836
2009-04-14,93.59684753417969
2009-04-17,94.3177490234375
2009-04-20,95.20686340332031
2008-07-01,94.41387176513672
2008-05-30,93.28446197509766
2009-02-10,92.41938018798828
2009-01-09,93.57282257080078
2008-01-23,94.07745361328125
2008-03-27,94.38983917236328
2008-04-28,91.07369995117188
2008-12-08,88.14203643798828
2008-11-06,90.88146209716797
2008-09-03,92.10698699951172
2009-04-23,93.11624908447266
2008-09-18,93.35655212402344
2008-07-16,91.33802795410156
2009-02-25,95.32701110839844
2008-03-10,93.1402816772461
2008-02-07,85.40261840820312
2008-04-11,85.42665100097656
2008-05-13,86.60411834716797
2008-12-23,87.13278198242188
2008-11-21,87.80561828613281
2008-10-20,87.18083953857422
2009-04-29,87.30098724365234
2009-05-05,87.80561828613281
2008-11-04,87.80561828613281
2008-10-03,94.17356872558594
2008-07-31,93.8611831665039
2008-03-25,94.77432250976562
2008-02-22,90.42488861083984
2009-03-12,90.16056060791016
2008-05-28,89.17533111572266
2009-01-07,86.86844635009766
2009-04-13,84.34529876708984
2009-05-15,84.60962677001953
2009-05-08,86.53202819824219
2008-06-12,87.39710998535156
2009-02-23,87.68547058105469
2009-01-22,87.54129028320312
2008-11-19,87.2529296875
2008-09-16,86.24366760253906
2008-02-05,85.40261840820312
2008-04-09,86.00337219238281
2008-08-15,87.0606918334961
2008-07-14,85.78710174560547
2009-03-27,84.68171691894531
2009-05-14,84.7538070678711
2008-09-22,87.37307739257812
2008-07-29,88.93502807617188
2008-06-27,91.33802795410156
2009-03-10,92.77983093261719
2009-02-06,95.59133911132812
2009-01-05,95.37506866455078
2008-12-04,100.06092071533203
2008-02-20,102.12750244140625
2008-04-24,103.06466674804688
2008-10-01,105.1312484741211
2009-05-13,103.83363342285156
2009-05-26,107.58231353759766
2008-03-06,105.94827270507812
2008-11-17,104.79483032226562
2008-10-16,100.32524871826172
2008-08-13,98.52300262451172
2008-06-10,97.53777313232422
2008-05-09,100.01286315917969
2009-01-20,99.70046997070312
2008-04-07,98.73927307128906
2008-12-19,97.85015869140625
2009-03-25,98.57106018066406
2009-05-29,96.12000274658203
2009-06-01,96.4564208984375
2009-02-04,97.29747009277344
2008-01-17,101.67092895507812
2008-04-22,106.30872344970703
2008-12-02,100.32524871826172
2008-10-31,96.6246337890625
2008-09-29,95.51924896240234
2008-08-28,96.6486587524414
2008-06-25,96.79283905029297
2009-04-09,95.23088836669922
2009-05-11,95.61537170410156
2008-08-11,93.57282257080078
2008-07-10,91.21788024902344
2008-02-01,91.31400299072266
2008-03-04,89.67996215820312
2009-02-19,88.31024932861328
2008-05-07,86.0994873046875
2008-12-17,87.0606918334961
2008-10-14,85.35456085205078
2008-09-12,83.52828216552734
2009-03-23,79.41915130615234
2008-10-29,82.99961853027344
2008-08-26,80.59661865234375
2008-03-19,81.94229888916016
2008-07-25,84.00888061523438
2008-06-23,84.6576919555664
2009-03-06,85.69097900390625
2008-05-22,84.84992980957031
2009-02-02,83.86470031738281
2009-04-07,83.40812683105469
2009-01-16,82.56707763671875
2008-12-15,82.11051177978516
2008-11-13,82.06244659423828
2009-02-17,81.26946258544922
2008-04-03,79.202880859375
2008-01-30,77.83316802978516
2008-05-05,79.94780731201172
2008-09-10,80.45243835449219
2008-07-08,83.72052001953125
2008-06-06,83.62439727783203
2009-04-16,81.10124969482422
2008-07-23,77.28047943115234
2009-03-04,76.96808624267578
2008-05-20,78.65019226074219
2008-12-30,77.90525817871094
2008-11-28,76.92002868652344
2008-03-17,76.2712173461914
2008-02-14,76.4394302368164
2008-04-18,78.07347106933594
2008-10-27,78.0494384765625
2008-09-25,77.232421875
2009-04-22,77.80914306640625
2008-10-10,75.98285675048828
2008-09-08,76.39137268066406
2008-08-07,77.78511047363281
2009-03-19,77.64093017578125
2008-06-04,77.5928726196289
2009-01-14,76.2712173461914
2008-01-28,77.80914306640625
2008-04-01,78.5781021118164
2008-02-29,78.09750366210938
2008-11-11,76.89600372314453
2009-04-28,73.67597961425781
2009-05-01,72.52253723144531
2008-11-26,68.91803741455078
2008-09-23,71.05670928955078
2008-08-22,66.8514633178711
2008-07-21,66.70728302001953
2008-06-19,66.65921783447266
2009-03-02,69.39864349365234
2008-04-16,68.07698822021484
2008-02-12,64.23219299316406
2009-01-29,64.20816040039062
2009-04-03,62.83845138549805
2009-05-04,66.0824966430664
2009-05-07,66.0824966430664
2008-02-27,65.38562774658203
2009-03-17,64.01592254638672
2008-06-02,62.40591049194336
2009-02-13,58.87350082397461
2008-05-01,55.96586990356445
2009-01-12,54.33182907104492
2008-12-11,53.70705032348633
2008-10-08,50.895538330078125
2008-08-05,50.895538330078125
2009-05-20,45.65700149536133
2008-04-14,45.512821197509766
2008-03-13,37.222469329833984
2008-05-16,38.11157989501953
2008-10-23,31.719600677490234
2008-08-20,33.97842025756836
2008-06-17,36.04499816894531
2009-01-27,30.66227912902832
2008-12-26,29.508840560913086
2008-11-24,31.407209396362305
2009-04-01,29.845260620117188
2009-05-19,30.7343692779541
2009-05-22,28.259279251098633
2008-12-09,26.07254981994629
2008-11-07,23.885820388793945
2008-01-24,23.357160568237305
2008-02-25,26.024490356445312
2008-03-28,28.23525047302246
2008-04-29,28.547639846801758
2008-10-06,27.826740264892578
2008-09-04,29.124359130859375
2008-07-02,30.20570945739746
2009-02-11,29.91735076904297
2009-05-28,28.16316032409668
2009-02-26,27.1058406829834
2008-07-17,28.932119369506836
2008-05-14,27.32210922241211
2008-12-24,26.120609283447266
2008-02-08,27.153900146484375
2008-03-11,28.427490234375
2008-10-21,25.68807029724121
2008-09-19,23.9819393157959
2008-08-18,22.516109466552734
2009-03-30,19.512359619140625
2008-08-01,20.425500869750977
2008-09-02,22.444019317626953
2009-03-13,23.6695499420166
2009-01-08,25.279560089111328
2008-01-22,25.95240020751953
2008-03-26,25.039260864257812
