Dates,AA
2008-12-17,5009400.0
2008-10-14,9098700.0
2008-09-12,8318700.0
2009-03-23,4813800.0
2008-10-29,8030900.0
2008-08-26,9359500.0
2008-03-19,9938000.0
2008-07-25,11968100.0
2008-06-23,8401200.0
2009-03-06,6959500.0
2008-05-22,7840400.0
2009-02-02,6688200.0
2009-04-07,8415200.0
2009-01-16,6392100.0
2008-12-15,4835400.0
2008-11-13,4697300.0
2009-02-17,5184600.0
2008-04-03,5843000.0
2008-01-30,4095300.0
2008-05-05,8144600.0
2008-09-10,5285200.0
2008-07-08,6210300.0
2008-06-06,4504300.0
2009-04-16,5588200.0
2008-07-23,5447600.0
2009-03-04,5988500.0
2008-05-20,4477100.0
2008-12-30,3258000.0
2008-11-28,4873200.0
2008-03-17,5122500.0
2008-02-14,5113600.0
2008-04-18,5994700.0
2008-10-27,4470600.0
2008-09-25,3802400.0
2009-04-22,3785700.0
2008-10-10,3822800.0
2008-09-08,4010200.0
2008-08-07,3185600.0
2009-03-19,3199200.0
2008-06-04,3694200.0
2009-01-14,2345600.0
2008-01-28,2677600.0
2008-04-01,3357300.0
2008-02-29,2397800.0
2008-11-11,6090100.0
2009-04-28,7531200.0
2009-05-01,6309600.0
2008-11-26,7277700.0
2008-09-23,7627200.0
2008-08-22,8646500.0
2008-07-21,7199000.0
2008-06-19,6994700.0
2009-03-02,5646400.0
2008-04-16,5746000.0
2008-02-12,10624800.0
2009-01-29,8705300.0
2009-04-03,10564700.0
2009-05-04,9396600.0
2009-05-07,5509400.0
2008-02-27,5378000.0
2009-03-17,5564600.0
2008-06-02,7926900.0
2009-02-13,9148600.0
2008-05-01,12244800.0
2009-01-12,6629400.0
2008-12-11,9410800.0
2008-10-08,10796300.0
2008-08-05,10158000.0
2009-05-20,12918200.0
2008-04-14,10907200.0
2008-03-13,24228400.0
2008-05-16,12903300.0
2008-10-23,18529900.0
2008-08-20,12565600.0
2008-06-17,11598000.0
2009-01-27,13879100.0
2008-12-26,12511700.0
2008-11-24,10803700.0
2009-04-01,9811600.0
2009-05-19,8889800.0
2009-05-22,17517300.0
2008-12-09,18909200.0
2008-11-07,13253800.0
2008-01-24,10324700.0
2008-02-25,13700400.0
2008-03-28,13161700.0
2008-04-29,11869600.0
2008-10-06,10205400.0
2008-09-04,8783300.0
2008-07-02,11589100.0
2009-02-11,9099200.0
2009-05-28,10207300.0
2009-02-26,8185800.0
2008-07-17,8948300.0
2008-05-14,8752400.0
2008-12-24,7543100.0
2008-02-08,13675500.0
2008-03-11,10832500.0
2008-10-21,10510600.0
2008-09-19,9581300.0
2008-08-18,14112300.0
2009-03-30,21235700.0
2008-08-01,20117100.0
2008-09-02,14219300.0
2009-03-13,10886800.0
2009-01-08,7674200.0
2008-01-22,5163600.0
2008-03-26,9887700.0
2008-05-29,9040900.0
2008-11-05,10671100.0
2009-02-09,14881000.0
2008-06-30,21092200.0
2009-02-24,16222000.0
2008-11-20,12113200.0
2008-09-17,9400400.0
2009-01-23,9993100.0
2008-04-10,11403800.0
2008-02-06,7781800.0
2008-05-12,8197300.0
2008-07-15,9905800.0
2008-12-22,9710600.0
2008-06-13,12074600.0
2008-10-24,9513700.0
2009-01-06,6867100.0
2008-05-27,1893300.0
2008-12-05,3183600.0
2009-03-11,4197100.0
2008-11-03,10593700.0
2008-10-02,12301200.0
2008-02-21,12752800.0
2008-03-24,13813900.0
2008-04-25,10549500.0
2008-07-30,14698500.0
2008-09-15,8318700.0
2008-08-14,8446300.0
2008-06-11,13073500.0
2009-01-21,18692600.0
2008-11-18,13899700.0
2008-03-07,12336200.0
2008-02-04,10094300.0
2008-04-08,13034200.0
2008-10-17,16557600.0
2009-03-26,10869100.0
2008-08-21,13682100.0
2009-04-15,9633500.0
2008-01-18,7211700.0
2008-02-19,10839300.0
2008-12-03,9700300.0
2008-09-30,11069700.0
2008-08-29,8021700.0
2008-07-28,8625900.0
2008-06-26,9965000.0
2009-03-09,10676000.0
2009-02-05,9549400.0
2008-04-23,9768000.0
2009-04-24,18521400.0
2008-06-09,10598800.0
2009-02-20,16747000.0
2008-03-05,9504600.0
2008-05-08,13549000.0
2008-12-18,12987300.0
2008-10-15,8286200.0
2008-08-12,11641100.0
2008-07-11,12467700.0
2009-03-24,12117100.0
2009-04-27,13995100.0
2009-04-30,12263000.0
2008-08-27,10795000.0
2008-01-16,14631500.0
2008-04-21,11863200.0
2008-03-20,17018800.0
2008-06-24,19469400.0
2008-05-23,14910600.0
2009-02-03,11896800.0
2009-01-02,14260700.0
2008-12-01,13265200.0
2008-10-30,13194200.0
2008-11-14,10866500.0
2008-10-13,14465000.0
2008-09-11,34904300.0
2008-03-03,35015400.0
2008-01-31,100751600.0
2008-04-04,44348400.0
2008-05-06,33189800.0
2008-07-09,25403700.0
2009-02-18,29446300.0
2008-12-16,19992800.0
2009-05-12,14300300.0
2009-05-18,23161000.0
2008-05-21,34701600.0
2008-12-31,15704900.0
2008-10-28,26353000.0
2008-03-18,20501800.0
2008-02-15,16777100.0
2008-09-26,21923300.0
2008-08-25,31353600.0
2008-07-24,20457600.0
2009-03-05,18928800.0
2009-04-06,16854100.0
2009-05-21,16215400.0
2008-08-08,12593800.0
2008-07-07,10869900.0
2008-06-05,14666000.0
2009-01-15,15231900.0
2008-04-02,11370100.0
2008-01-29,12646600.0
2008-11-12,11696300.0
2008-09-09,9170100.0
2009-03-20,8877400.0
2009-04-21,9516200.0
2009-05-27,11419300.0
2008-02-11,15015600.0
2008-09-24,20158400.0
2008-07-22,12289700.0
2008-06-20,12156600.0
2009-03-03,23614700.0
2008-05-19,17020000.0
2009-01-30,12064000.0
2008-02-13,10348000.0
2008-04-17,15969100.0
2008-12-29,12088300.0
2009-05-06,19186600.0
2008-05-02,10618200.0
2009-01-13,12227300.0
2008-12-12,14930200.0
2008-11-10,17622700.0
2008-10-09,11379900.0
2008-08-06,12276100.0
2009-03-18,13082100.0
2008-02-28,15259500.0
2008-03-31,12337800.0
2008-06-03,18536400.0
