Dates,AA
2007-12-31,76.66422271728516
2008-01-02,75.78324890136719
2008-01-04,75.90911102294922
2008-01-07,73.14038848876953
2008-01-03,69.44876861572266
2008-01-08,65.02300262451172
2008-01-09,65.54736328125
2008-01-10,65.94593811035156
2008-01-11,66.55419158935547
2008-01-14,69.00826263427734
2008-01-15,65.42151641845703
2008-03-14,64.24691772460938
2008-06-18,60.387489318847656
2009-01-28,61.03772735595703
2008-04-15,60.387489318847656
2008-11-25,61.22649383544922
2009-04-02,64.62448120117188
2008-10-07,64.37279510498047
2008-01-25,66.00885009765625
2008-02-26,68.50489044189453
2008-04-30,68.58877563476562
2008-09-05,69.40678405761719
2008-08-04,71.90283966064453
2008-07-03,71.48336029052734
2009-03-16,68.52586364746094
2009-02-12,68.33610534667969
2008-12-10,69.11626434326172
2009-04-08,71.18257141113281
2008-03-12,71.81510925292969
2008-10-22,70.61328887939453
2008-08-19,74.87240600585938
2008-07-18,74.55614471435547
2008-06-16,75.3151626586914
2009-02-27,76.3272705078125
2008-05-15,77.65559387207031
2009-01-26,76.53810119628906
2009-03-31,77.06523132324219
2009-04-14,81.91474151611328
2009-04-17,81.17681121826172
2009-04-20,82.27320098876953
2008-07-01,82.48405456542969
2008-05-30,78.30924987792969
2009-02-10,80.7972640991211
2009-01-09,80.1225357055664
2008-01-23,81.61957550048828
2008-03-27,80.90266418457031
2008-04-28,77.170654296875
2008-12-08,75.14649963378906
2008-11-06,79.61651611328125
2008-09-03,79.6797866821289
2009-04-23,81.113525390625
2008-09-18,80.94486236572266
2008-07-16,78.22489166259766
2009-02-25,81.38764953613281
2008-03-10,75.1043472290039
2008-02-07,73.1223373413086
2008-04-11,73.88143157958984
2008-05-13,75.35736083984375
2008-12-23,75.96880340576172
2008-11-21,74.59830474853516
2008-10-20,76.13750457763672
2009-04-29,76.03207397460938
2009-05-05,77.04415130615234
2008-11-04,76.81221008300781
2008-10-03,81.2611083984375
2008-07-31,82.23104095458984
2008-03-25,78.94178771972656
2008-02-22,78.39358520507812
