Dates,AA
2007-12-31,87.27696228027344
2008-01-02,86.50800323486328
2008-01-04,85.88321685791016
2008-01-07,82.92752838134766
2008-01-03,77.92929077148438
2008-01-08,74.13255310058594
2008-01-09,72.40238952636719
2008-01-10,74.37284851074219
2008-01-11,74.61315155029297
2008-01-14,76.36734008789062
2008-01-15,74.80538940429688
2008-03-14,72.42642211914062
2008-06-18,68.91803741455078
2009-01-28,68.96610260009766
2008-04-15,65.16935729980469
2008-11-25,64.13607025146484
2009-04-02,69.68699645996094
2008-10-07,73.41165161132812
2008-01-25,72.23417663574219
2008-02-26,75.86270904541016
2008-04-30,77.16033172607422
2008-09-05,76.77584838867188
2008-08-04,79.46720886230469
2008-07-03,81.65393829345703
2009-03-16,78.14556121826172
2009-02-12,77.52078247070312
2008-12-10,76.65570068359375
2009-04-08,77.78511047363281
2008-03-12,79.9958724975586
2008-10-22,79.92378234863281
2008-08-19,80.8128890991211
2008-07-18,84.22515106201172
2008-06-16,84.39335632324219
2009-02-27,86.12351989746094
2008-05-15,85.33052825927734
2009-01-26,87.10874938964844
2009-03-31,85.49874114990234
2009-04-14,87.66143798828125
2009-04-17,91.50624084472656
2009-04-20,90.71324920654297
2008-07-01,91.77056884765625
2008-05-30,88.7668228149414
2009-02-10,89.223388671875
2009-01-09,89.15129852294922
2008-01-23,91.5542984008789
2008-03-27,91.93878173828125
2008-04-28,86.82038879394531
2008-12-08,85.45068359375
2008-11-06,86.86844635009766
2008-09-03,89.72801971435547
2009-04-23,88.62264251708984
2008-09-18,88.69473266601562
2008-07-16,86.48397064208984
2009-02-25,90.1845932006836
2008-03-10,85.59485626220703
2008-02-07,81.22139739990234
2008-04-11,83.31201171875
2008-05-13,84.87396240234375
2008-12-23,85.4747085571289
2008-11-21,84.84992980957031
2008-10-20,83.6724624633789
2009-04-29,84.82589721679688
2009-05-05,85.69097900390625
2008-11-04,86.84442138671875
2008-10-03,86.84442138671875
2008-07-31,91.19384765625
2008-03-25,89.43965911865234
2008-02-22,87.70950317382812
2009-03-12,87.10874938964844
2008-05-28,84.53753662109375
2009-01-07,83.88873291015625
2009-04-13,81.12528228759766
2009-05-15,81.94229888916016
2009-05-08,84.15306091308594
2008-06-12,84.4894790649414
2009-02-23,85.69097900390625
2009-01-22,85.78710174560547
2008-11-19,84.9220199584961
2008-09-16,84.22515106201172
2008-02-05,83.16783142089844
2008-04-09,83.04768371582031
2008-08-15,84.87396240234375
