Dates,AZN
2018-06-20,36.16999816894531
2018-06-21,35.65999984741211
2018-06-25,35.15999984741211
2018-06-22,35.310001373291016
2018-06-26,35.18000030517578
2018-06-27,34.9900016784668
2018-06-28,34.93000030517578
2018-06-29,35.31999969482422
2018-07-02,34.81999969482422
2018-07-03,34.97999954223633
2018-07-05,34.9900016784668
2018-07-16,35.2599983215332
2018-09-18,35.43000030517578
2019-01-24,35.77000045776367
2019-09-05,35.459999084472656
2018-11-21,36.9900016784668
2020-01-13,37.18000030517578
2020-04-01,36.849998474121094
2020-06-19,37.22999954223633
2019-10-29,37.369998931884766
2020-01-16,37.349998474121094
2020-06-22,37.369998931884766
2018-10-03,37.310001373291016
2018-07-31,37.52000045776367
2019-03-12,37.470001220703125
2019-02-08,38.72999954223633
2019-01-07,38.33000183105469
2018-12-06,38.70000076293945
2019-08-19,39.25
2019-07-18,38.869998931884766
2019-05-15,38.7599983215332
2019-09-20,38.7599983215332
2019-11-01,38.380001068115234
2020-04-07,39.27000045776367
2020-06-25,39.279998779296875
2020-06-16,39.7599983215332
2019-11-04,39.720001220703125
2020-01-22,39.439998626708984
2019-11-07,39.119998931884766
2020-04-13,38.63999938964844
2019-07-01,38.40999984741211
2019-05-30,38.380001068115234
2018-08-15,38.939998626708984
2018-10-18,39.08000183105469
2019-03-27,38.95000076293945
2019-01-22,38.709999084472656
2018-12-21,38.5099983215332
2019-09-03,38.65999984741211
2018-11-19,38.79999923706055
2019-08-02,38.849998474121094
2020-01-28,39.0099983215332
2020-04-16,38.41999816894531
2019-11-13,37.95000076293945
2020-01-31,37.77000045776367
2018-12-04,37.29999923706055
2018-11-02,37.2400016784668
2019-07-16,37.9900016784668
2018-08-30,38.0
2018-10-01,37.939998626708984
2019-06-14,37.689998626708984
2019-05-13,37.58000183105469
2019-04-11,37.68000030517578
2019-02-06,37.599998474121094
2019-09-18,37.4900016784668
2020-02-03,37.75
2020-04-22,37.77000045776367
2019-11-19,37.90999984741211
2020-02-06,38.810001373291016
2019-11-22,39.2599983215332
2019-03-25,39.72999954223633
2019-02-21,39.7400016784668
2018-12-19,39.79999923706055
2018-07-12,39.75
2018-09-14,40.15999984741211
2018-08-13,39.88999938964844
2018-10-16,39.34000015258789
2019-07-31,38.5099983215332
2019-05-28,38.38999938964844
2019-04-26,38.47999954223633
2020-04-28,38.130001068115234
2019-11-25,37.54999923706055
2020-02-12,37.599998474121094
2020-05-01,39.16999816894531
2020-05-04,39.43000030517578
2019-06-12,39.20000076293945
2019-04-09,39.5099983215332
2019-03-08,39.720001220703125
2019-02-04,39.7599983215332
2018-07-27,39.41999816894531
2018-08-28,38.06999969482422
2019-01-03,38.130001068115234
2019-08-15,38.5099983215332
2018-10-31,38.54999923706055
2019-09-16,39.41999816894531
2020-02-18,38.7599983215332
2020-05-07,38.43000030517578
2018-08-17,39.209999084472656
2019-12-04,38.40999984741211
2020-02-21,39.2400016784668
2018-12-17,41.279998779296875
2019-08-30,41.040000915527344
2018-11-15,41.38999938964844
2019-07-29,41.779998779296875
2019-06-27,41.72999954223633
2019-04-24,41.40999984741211
2018-07-10,40.709999084472656
2018-09-12,40.939998626708984
2019-02-19,40.97999954223633
2019-01-18,40.40999984741211
2020-02-24,40.40999984741211
2020-05-13,40.310001373291016
2019-12-10,39.91999816894531
2020-02-27,40.13999938964844
2019-12-13,40.45000076293945
2020-05-19,40.13999938964844
2019-03-06,40.0
2018-11-30,40.349998474121094
2019-08-13,39.0
2019-07-12,38.709999084472656
2019-06-10,38.86000061035156
2019-05-09,39.310001373291016
2018-07-25,39.310001373291016
2018-09-27,39.5
2018-10-29,39.209999084472656
2019-10-16,39.279998779296875
2019-12-16,38.59000015258789
2020-03-04,38.529998779296875
2020-05-22,38.90999984741211
2019-10-01,38.209999084472656
2019-12-19,37.869998931884766
2018-09-10,37.619998931884766
2019-05-24,37.29999923706055
2018-08-09,38.099998474121094
2019-04-22,38.13999938964844
2019-03-21,38.0
2019-01-16,38.84000015258789
2019-08-28,39.380001068115234
2018-11-13,39.13999938964844
2018-10-12,38.58000183105469
