Dates,AZN
2018-08-27,47.970001220703125
2018-07-26,48.77000045776367
2018-09-28,48.7599983215332
2019-03-07,48.77000045776367
2019-10-30,48.47999954223633
2020-01-17,48.380001068115234
2020-06-23,47.88999938964844
2020-04-08,48.20000076293945
2020-06-26,47.619998931884766
2019-03-22,47.68000030517578
2019-01-17,47.77000045776367
2019-08-29,47.97999954223633
2018-11-14,48.189998626708984
2019-06-26,47.91999816894531
2018-09-11,48.36000061035156
2018-07-09,49.310001373291016
2018-08-10,48.970001220703125
2019-04-23,49.2400016784668
2019-09-30,49.970001220703125
2020-01-23,50.459999084472656
2019-11-08,49.88999938964844
2020-04-14,49.869998931884766
2019-11-11,49.849998474121094
2020-01-29,50.439998626708984
2020-04-17,50.0099983215332
2018-07-24,49.86000061035156
2018-09-26,50.38999938964844
2019-05-08,50.09000015258789
2019-03-05,49.880001068115234
2019-02-01,50.06999969482422
2018-12-31,49.95000076293945
2018-11-29,50.08000183105469
2019-08-12,49.849998474121094
2019-07-11,49.66999816894531
2019-09-13,50.18000030517578
2019-11-14,50.79999923706055
2020-04-20,50.5099983215332
2020-02-04,51.33000183105469
2020-04-23,50.79999923706055
2018-12-14,50.45000076293945
2019-08-27,50.20000076293945
2018-08-08,49.279998779296875
2018-10-11,48.900001525878906
2018-11-12,49.599998474121094
2019-07-26,49.65999984741211
2019-06-24,49.09000015258789
2019-05-23,48.70000076293945
2019-03-20,48.5099983215332
2019-01-15,48.7599983215332
2019-11-20,49.72999954223633
2020-02-07,50.029998779296875
2020-02-10,49.400001525878906
2020-04-29,49.90999984741211
2019-11-26,49.779998779296875
2020-02-13,49.58000183105469
2019-01-30,49.33000183105469
2018-08-23,47.849998474121094
2018-09-24,49.11000061035156
2018-11-27,49.310001373291016
2018-10-26,48.939998626708984
2019-07-09,50.16999816894531
2019-06-07,47.59000015258789
2019-05-06,47.08000183105469
2019-04-04,47.56999969482422
2019-09-11,45.06999969482422
2019-11-29,43.79999923706055
2020-05-05,45.869998931884766
2019-12-02,45.52000045776367
2020-02-19,48.599998474121094
2020-05-08,48.380001068115234
2019-05-21,47.52000045776367
2019-03-18,45.22999954223633
2018-09-07,46.900001525878906
2018-08-06,44.58000183105469
2018-10-09,40.7599983215332
2019-02-14,42.279998779296875
2018-12-12,37.790000915527344
2019-07-24,40.93000030517578
2019-09-26,39.36000061035156
2019-10-28,40.130001068115234
2019-12-05,39.41999816894531
2020-05-11,38.779998779296875
2019-07-03,40.88999938964844
2020-02-25,40.380001068115234
2020-05-14,42.36000061035156
2020-02-28,42.470001220703125
2019-08-08,44.529998779296875
2019-06-05,44.65999984741211
2018-07-20,43.779998779296875
2018-08-21,43.7599983215332
2018-10-24,43.959999084472656
2019-04-02,44.310001373291016
2019-03-01,43.099998474121094
2019-01-28,43.849998474121094
2018-12-27,44.65999984741211
2019-09-09,47.36000061035156
2020-03-02,48.68000030517578
2020-05-20,48.029998779296875
2019-12-17,49.130001068115234
2020-03-05,50.029998779296875
2019-02-12,50.439998626708984
2019-01-11,50.06999969482422
2018-12-10,50.36000061035156
2019-08-23,50.38999938964844
2018-11-08,51.18000030517578
2019-07-22,51.47999954223633
2019-06-20,50.970001220703125
2018-09-05,50.720001220703125
2019-04-17,52.279998779296875
2019-09-24,51.86000061035156
2019-12-20,52.349998474121094
2020-05-26,53.470001220703125
2019-04-30,54.040000915527344
2019-12-23,52.7400016784668
2020-03-11,53.290000915527344
2020-05-29,53.95000076293945
2019-12-26,54.11000061035156
2020-06-01,55.310001373291016
2019-05-02,53.5
2019-02-27,53.40999984741211
2018-11-23,53.45000076293945
2019-08-06,53.56999969482422
2018-07-18,53.779998779296875
2018-09-20,55.279998779296875
2018-10-22,55.220001220703125
2019-07-05,53.11000061035156
2019-06-03,52.470001220703125
2019-10-09,53.5
2019-10-11,54.599998474121094
2020-03-17,55.15999984741211
2020-06-04,54.720001220703125
2019-10-14,55.0
2020-03-20,53.869998931884766
2018-11-06,53.849998474121094
2019-06-18,52.58000183105469
2019-05-17,52.72999954223633
2019-04-15,53.63999938964844
2019-03-14,51.56999969482422
2019-01-09,51.470001220703125
2018-08-02,52.63999938964844
2018-10-05,53.58000183105469
2019-08-21,53.900001525878906
2019-10-17,52.65999984741211
2020-03-23,53.02000045776367
2020-06-10,53.41999816894531
2019-02-25,54.25
2020-01-07,52.130001068115234
2020-03-26,53.0099983215332
2019-10-23,52.70000076293945
