Dates,AZN
2018-06-20,33.867469787597656
2018-06-21,32.9488410949707
2018-06-25,32.864479064941406
2018-06-22,32.78011703491211
2018-06-26,32.69575119018555
2018-06-27,32.38641357421875
2018-06-28,32.71449661254883
2018-06-29,32.911346435546875
2018-07-02,32.63950729370117
2018-07-03,32.5832633972168
2018-07-05,32.742618560791016
2018-07-16,32.976966857910156
2018-09-18,33.14569091796875
2019-01-24,33.37065887451172
2019-09-05,33.22067642211914
2018-11-21,34.6454963684082
2020-01-13,34.83297348022461
2020-04-01,34.364280700683594
2020-06-19,34.84233856201172
2019-10-29,34.99232482910156
2020-01-16,34.71111297607422
2020-06-22,34.84233856201172
2018-10-03,34.83297348022461
2018-07-31,35.07668685913086
2019-03-12,35.095436096191406
2019-02-08,35.76097869873047
2019-01-07,35.83596420288086
2018-12-06,36.07968521118164
2019-08-19,36.67960739135742
2019-07-18,36.323402404785156
2019-05-15,36.31402587890625
2019-09-20,36.23904037475586
2019-11-01,35.88283920288086
2020-04-07,36.43588638305664
2020-06-25,36.792091369628906
2020-06-16,37.5601692199707
2019-11-04,37.34207534790039
2020-01-22,37.000709533691406
2019-11-07,36.96277618408203
2020-04-13,36.460205078125
2019-07-01,35.99555969238281
2019-05-30,36.14727783203125
2018-08-15,36.839500427246094
2018-10-18,36.75415802001953
2019-03-27,36.65933609008789
2019-01-22,36.13779830932617
2018-12-21,36.31796646118164
2019-09-03,36.602439880371094
2018-11-19,36.64985656738281
2019-08-02,36.81105422973633
2020-01-28,36.905879974365234
2020-04-16,36.35589599609375
2019-11-13,35.8628044128418
2020-01-31,35.49298858642578
2018-12-04,35.15161895751953
2018-11-02,35.25592803955078
2019-07-16,35.79642868041992
2018-08-30,36.005043029785156
2018-10-01,35.92918395996094
2019-06-14,35.682640075683594
2019-05-13,35.51195526123047
2019-04-11,35.61626434326172
2019-02-06,35.54988098144531
2019-09-18,35.36971664428711
2020-02-03,35.76798629760742
2020-04-22,35.73005294799805
2019-11-19,35.89125061035156
2020-02-06,36.687782287597656
2019-11-22,37.0576057434082
2019-03-25,37.664485931396484
2019-02-21,37.52224349975586
2018-12-19,37.45586395263672
2018-07-12,37.67396545410156
2018-09-14,38.00585174560547
2018-08-13,37.46534729003906
2018-10-16,37.03863525390625
2019-07-31,36.36537551879883
2019-05-28,36.29900360107422
2019-04-26,36.080902099609375
2020-04-28,35.69211959838867
2019-11-25,35.227481842041016
2020-02-12,35.53091812133789
2020-05-01,37.0576057434082
2020-05-04,37.256736755371094
2019-06-12,36.934329986572266
2019-04-09,37.18087387084961
2019-03-08,37.44638442993164
2019-02-04,37.54120635986328
2018-07-27,35.90073776245117
2018-08-28,35.82487487792969
2019-01-03,35.93866729736328
2019-08-15,36.03349304199219
2018-10-31,36.460205078125
2019-09-16,36.77312469482422
2020-02-18,36.51709747314453
2020-05-07,35.89125061035156
2018-08-17,36.97226333618164
2019-12-04,36.37486267089844
2020-02-21,37.18087387084961
2018-12-17,38.546356201171875
2019-08-30,38.84979248046875
2018-11-15,38.79289627075195
2019-07-29,39.3428840637207
2019-06-27,39.25754165649414
2019-04-24,39.25754165649414
2018-07-10,38.56531524658203
