Dates,AZN
2020-04-06,42.84000015258789
2020-06-24,40.13999938964844
2018-11-09,40.939998626708984
2019-07-23,41.09000015258789
2019-06-21,40.810001373291016
2019-05-20,40.47999954223633
2019-04-18,40.470001220703125
2018-09-06,40.77000045776367
2018-10-08,40.5099983215332
2019-02-13,40.439998626708984
2018-12-11,39.65999984741211
2019-09-25,39.470001220703125
2020-01-21,39.630001068115234
2020-04-09,39.27000045776367
2019-11-06,38.7400016784668
2020-01-24,38.349998474121094
2020-01-27,38.560001373291016
2020-04-15,38.630001068115234
2018-12-26,38.58000183105469
2019-08-07,38.400001525878906
2019-06-04,37.65999984741211
2018-09-21,38.099998474121094
2018-07-19,36.83000183105469
2018-08-20,37.25
2018-10-23,37.459999084472656
2019-05-03,38.08000183105469
2019-04-01,37.75
2019-02-28,37.81999969482422
2019-11-12,38.27000045776367
2020-01-30,38.2599983215332
2019-11-15,37.38999938964844
2020-04-21,37.119998931884766
2019-04-16,37.63999938964844
2019-03-15,37.58000183105469
2019-02-11,37.65999984741211
2019-01-10,37.58000183105469
2019-08-22,37.33000183105469
2018-11-07,37.61000061035156
2018-08-03,37.63999938964844
2018-09-04,38.439998626708984
2019-06-19,38.900001525878906
2019-09-23,38.0
2019-11-18,37.439998626708984
2020-02-05,37.33000183105469
2020-04-24,37.119998931884766
2019-03-29,37.7599983215332
2019-11-21,38.189998626708984
2020-04-27,38.279998779296875
2020-02-11,38.72999954223633
2020-04-30,38.88999938964844
2019-05-01,39.08000183105469
2019-02-26,39.310001373291016
2019-01-25,39.52000045776367
2018-12-24,39.599998474121094
2019-09-06,39.619998931884766
2018-07-17,39.54999923706055
2018-09-19,40.5099983215332
2019-08-05,41.150001525878906
2019-10-08,41.529998779296875
2019-12-11,40.65999984741211
2019-11-27,41.310001373291016
2020-02-14,41.22999954223633
2020-05-06,40.7599983215332
2019-01-08,40.86000061035156
2018-12-07,41.099998474121094
2019-08-20,41.2400016784668
2018-11-05,41.310001373291016
2019-07-19,41.83000183105469
2018-10-04,40.900001525878906
2019-06-17,40.599998474121094
2019-05-16,40.65999984741211
2018-08-01,41.02000045776367
2019-03-13,40.20000076293945
2019-12-03,39.849998474121094
2020-02-20,40.060001373291016
2019-12-06,40.119998931884766
2020-05-12,40.29999923706055
2019-12-09,40.22999954223633
2020-02-26,40.060001373291016
2020-05-15,40.130001068115234
2019-03-28,40.459999084472656
2018-09-17,39.849998474121094
2018-08-16,42.4900016784668
2018-10-19,42.88999938964844
2019-04-29,44.34000015258789
2019-01-23,43.66999816894531
2019-09-04,42.970001220703125
2018-11-20,43.56999969482422
2019-07-02,44.0
2019-05-31,43.15999984741211
2019-12-12,43.2599983215332
2020-05-18,43.40999984741211
2019-09-27,43.779998779296875
2020-03-03,44.58000183105469
2020-05-21,44.150001525878906
2019-05-14,44.400001525878906
2018-08-31,43.79999923706055
2018-07-30,43.959999084472656
2018-10-02,43.959999084472656
2019-04-12,44.33000183105469
2019-03-11,44.47999954223633
2019-02-07,44.97999954223633
2019-07-17,45.16999816894531
2019-09-19,44.5
2019-10-21,44.470001220703125
2019-12-18,44.790000915527344
2020-03-06,44.59000015258789
2019-10-03,45.20000076293945
2020-03-09,44.81999969482422
2020-05-27,45.060001373291016
2019-12-24,45.2400016784668
2020-03-12,44.560001373291016
2018-12-20,44.72999954223633
2019-08-01,43.369998931884766
2018-08-14,42.189998626708984
2018-07-13,42.849998474121094
2018-10-17,42.72999954223633
2019-05-29,42.720001220703125
2019-03-26,42.439998626708984
2019-02-22,42.84000015258789
2019-10-04,43.349998474121094
2019-11-05,44.43000030517578
2019-12-27,44.959999084472656
2020-06-02,44.560001373291016
2019-12-30,45.02000045776367
2020-03-18,45.04999923706055
2020-06-05,45.369998931884766
2019-07-15,45.119998931884766
2018-12-03,44.529998779296875
2019-06-13,43.54999923706055
2019-01-04,42.25
2018-08-29,42.779998779296875
2019-02-05,43.130001068115234
2018-11-01,43.380001068115234
2019-08-16,42.900001525878906
2019-04-10,43.36000061035156
2019-09-17,43.15999984741211
2019-10-15,43.540000915527344
2020-01-02,43.81999969482422
2020-06-08,43.66999816894531
2019-10-18,43.630001068115234
2020-03-24,43.970001220703125
2020-06-11,43.68000030517578
2020-01-08,43.650001525878906
2019-04-25,43.88999938964844
2019-07-30,44.279998779296875
2019-02-20,46.36000061035156
2018-07-11,47.11000061035156
2018-09-13,47.59000015258789
2018-10-15,47.13999938964844
2019-06-28,48.220001220703125
2018-12-18,48.22999954223633
2018-11-16,48.27000045776367
2019-10-02,48.04999923706055
2020-03-27,47.08000183105469
2020-01-10,47.13999938964844
2019-10-24,46.720001220703125
2020-03-30,46.310001373291016
2020-06-17,46.38999938964844
2020-01-14,46.93000030517578
2020-04-02,47.45000076293945
2019-01-02,47.11000061035156
2019-08-14,46.810001373291016
2018-10-30,47.779998779296875
2019-06-11,47.529998779296875
2019-05-10,46.91999816894531
2019-04-08,46.66999816894531
2018-08-27,47.810001373291016
2018-07-26,48.599998474121094
2018-09-28,48.619998931884766
2019-03-07,48.45000076293945
2019-10-30,48.349998474121094
2020-01-17,47.90999984741211
2020-06-23,47.5
2020-04-08,47.630001068115234
2020-06-26,47.5099983215332
2019-03-22,47.560001373291016
2019-01-17,47.529998779296875
2019-08-29,47.45000076293945
2018-11-14,48.04999923706055
2019-06-26,47.7400016784668
2018-09-11,48.20000076293945
2018-07-09,49.189998626708984
2018-08-10,48.88999938964844
2019-04-23,48.849998474121094
2019-09-30,49.18000030517578
2020-01-23,50.33000183105469
2019-11-08,49.7599983215332
2020-04-14,49.599998474121094
2019-11-11,49.77000045776367
2020-01-29,50.29999923706055
2020-04-17,49.810001373291016
2018-07-24,49.68000030517578
2018-09-26,50.130001068115234
2019-05-08,49.83000183105469
2019-03-05,49.7400016784668
2019-02-01,49.869998931884766
2018-12-31,49.75
2018-11-29,49.83000183105469
2019-08-12,49.79999923706055
2019-07-11,49.41999816894531
2019-09-13,49.63999938964844
2019-11-14,50.529998779296875
2020-04-20,50.220001220703125
2020-02-04,51.15999984741211
2020-04-23,50.47999954223633
2018-12-14,50.33000183105469
2019-08-27,49.9900016784668
2018-08-08,49.20000076293945
2018-10-11,48.61000061035156
2018-11-12,49.310001373291016
2019-07-26,49.630001068115234
2019-06-24,48.939998626708984
2019-05-23,48.470001220703125
2019-03-20,48.45000076293945
2019-01-15,48.720001220703125
2019-11-20,49.22999954223633
2020-02-07,49.5
2020-02-10,49.369998931884766
2020-04-29,49.349998474121094
2019-11-26,49.540000915527344
2020-02-13,49.36000061035156
2019-01-30,48.779998779296875
2018-08-23,47.400001525878906
2018-09-24,48.59000015258789
2018-11-27,49.060001373291016
2018-10-26,48.65999984741211
2019-07-09,49.68000030517578
2019-06-07,47.59000015258789
2019-05-06,46.689998626708984
2019-04-04,47.27000045776367
2019-09-11,45.04999923706055
2019-11-29,42.959999084472656
2020-05-05,44.349998474121094
2019-12-02,45.119998931884766
2020-02-19,46.7400016784668
2020-05-08,47.540000915527344
2019-05-21,46.72999954223633
2019-03-18,44.9900016784668
2018-09-07,44.97999954223633
2018-08-06,44.099998474121094
2018-10-09,39.470001220703125
2019-02-14,38.58000183105469
2018-12-12,36.150001525878906
2019-07-24,38.95000076293945
2019-09-26,38.22999954223633
2019-10-28,38.06999969482422
2019-12-05,39.36000061035156
2020-05-11,38.13999938964844
2019-07-03,39.36000061035156
2020-02-25,39.380001068115234
2020-05-14,40.400001525878906
2020-02-28,40.689998626708984
2019-08-08,42.79999923706055
2019-06-05,43.86000061035156
2018-07-20,43.439998626708984
2018-08-21,42.79999923706055
2018-10-24,43.540000915527344
2019-04-02,43.970001220703125
2019-03-01,42.91999816894531
2019-01-28,42.84000015258789
2018-12-27,43.5
2019-09-09,45.38999938964844
2020-03-02,47.529998779296875
2020-05-20,47.540000915527344
2019-12-17,48.40999984741211
2020-03-05,49.54999923706055
2019-02-12,49.790000915527344
2019-01-11,49.939998626708984
2018-12-10,50.310001373291016
2019-08-23,50.220001220703125
2018-11-08,50.540000915527344
2019-07-22,51.279998779296875
2019-06-20,50.86000061035156
2018-09-05,50.65999984741211
2019-04-17,51.61000061035156
2019-09-24,51.2599983215332
2019-12-20,51.7599983215332
2020-05-26,52.439998626708984
2019-04-30,53.93000030517578
2019-12-23,52.56999969482422
2020-03-11,52.959999084472656
2020-05-29,52.95000076293945
2019-12-26,53.900001525878906
2020-06-01,54.59000015258789
2019-05-02,53.20000076293945
2019-02-27,52.540000915527344
2018-11-23,53.34000015258789
2019-08-06,53.16999816894531
2018-07-18,53.650001525878906
2018-09-20,54.689998626708984
2018-10-22,54.27000045776367
2019-07-05,53.099998474121094
2019-06-03,50.810001373291016
2019-10-09,53.41999816894531
2019-10-11,53.16999816894531
2020-03-17,53.95000076293945
2020-06-04,54.099998474121094
2019-10-14,54.459999084472656
2020-03-20,53.7599983215332
2018-11-06,53.7400016784668
2019-06-18,51.380001068115234
2019-05-17,52.68000030517578
2019-04-15,53.619998931884766
2019-03-14,51.43000030517578
2019-01-09,50.95000076293945
2018-08-02,51.689998626708984
2018-10-05,53.5
2019-08-21,53.77000045776367
2019-10-17,52.279998779296875
2020-03-23,52.40999984741211
2020-06-10,53.0
2019-02-25,53.130001068115234
2020-01-07,52.0
2020-03-26,52.20000076293945
2019-10-23,52.52000045776367
