Dates,QRVO
2019-08-15,69.31999969482422
2018-10-31,70.94999694824219
2019-09-16,73.51000213623047
2020-02-18,78.48999786376953
2020-05-07,74.0
2018-08-17,69.31999969482422
2019-12-04,70.01000213623047
2020-02-21,70.27999877929688
2018-12-17,70.7300033569336
2019-08-30,68.1500015258789
2018-11-15,63.79999923706055
2019-07-29,63.650001525878906
2019-06-27,62.880001068115234
2019-04-24,65.16000366210938
2018-07-10,66.31999969482422
2018-09-12,63.150001525878906
2019-02-19,62.02000045776367
2019-01-18,63.58000183105469
2020-02-24,64.33000183105469
2020-05-13,65.47000122070312
2019-12-10,64.83000183105469
2020-02-27,67.0199966430664
2019-12-13,65.29000091552734
2020-05-19,65.80999755859375
2019-03-06,67.75
2018-11-30,64.16000366210938
2019-08-13,62.720001220703125
2019-07-12,61.130001068115234
2019-06-10,59.52000045776367
2019-05-09,59.58000183105469
2018-07-25,60.63999938964844
2018-09-27,60.77000045776367
2018-10-29,60.52000045776367
2019-10-16,60.34000015258789
2019-12-16,61.70000076293945
2020-03-04,59.63999938964844
2020-05-22,59.79999923706055
2019-10-01,57.68000030517578
2019-12-19,56.470001220703125
2018-09-10,60.02000045776367
2019-05-24,60.38999938964844
2018-08-09,60.790000915527344
2019-04-22,60.72999954223633
2019-03-21,61.18000030517578
2019-01-16,55.63999938964844
2019-08-28,59.369998931884766
2018-11-13,59.779998779296875
2018-10-12,59.369998931884766
2019-06-25,60.45000076293945
2020-03-10,61.86000061035156
2020-05-28,63.689998626708984
2019-10-07,61.18000030517578
2020-03-13,61.560001373291016
2019-10-10,61.40999984741211
2020-03-16,62.25
2020-06-03,63.279998779296875
2018-11-28,61.939998626708984
2018-09-25,61.90999984741211
2018-07-23,63.380001068115234
2018-08-24,65.76000213623047
2019-07-10,65.08999633789062
2019-05-07,63.65999984741211
2019-04-05,65.52999877929688
2019-03-04,65.36000061035156
2019-01-31,65.91999816894531
2019-09-12,65.95999908447266
2019-12-31,66.04000091552734
2020-03-19,68.62999725341797
2020-01-03,66.52999877929688
2020-06-09,64.51000213623047
2019-02-15,64.5
2019-01-14,65.18000030517578
2018-07-06,64.9000015258789
2018-08-07,64.66999816894531
2018-10-10,65.16000366210938
2018-12-13,64.87000274658203
2019-08-26,65.86000061035156
2019-07-25,66.05999755859375
2019-05-22,67.80000305175781
2019-03-19,68.69999694824219
2020-01-06,69.13999938964844
2020-03-25,69.3499984741211
2020-06-12,70.13999938964844
2019-10-22,70.5
2020-01-09,70.05000305175781
2020-06-15,69.86000061035156
2019-10-25,69.06999969482422
2020-03-31,68.3499984741211
2020-06-18,68.58000183105469
2019-04-03,69.37000274658203
2018-08-22,69.23999786376953
2018-10-25,69.08999633789062
2019-01-29,68.6500015258789
2018-12-28,69.66000366210938
2018-11-26,69.83000183105469
2019-08-09,70.11000061035156
2019-07-08,69.12000274658203
2019-06-06,73.88999938964844
2019-09-10,71.66999816894531
2020-01-15,70.87000274658203
2020-04-03,71.1500015258789
2019-10-31,70.56999969482422
2020-04-06,70.2300033569336
2020-06-24,71.7300033569336
2018-11-09,73.20999908447266
2019-07-23,74.06999969482422
2019-06-21,74.41000366210938
2019-05-20,74.04000091552734
2019-04-18,74.88999938964844
2018-09-06,75.25
2018-10-08,75.22000122070312
2019-02-13,76.2300033569336
2018-12-11,76.05000305175781
2019-09-25,77.19000244140625
2020-01-21,76.38999938964844
2020-04-09,78.30999755859375
2019-11-06,76.55999755859375
2020-01-24,76.68000030517578
2020-01-27,76.01000213623047
2020-04-15,76.5999984741211
2018-12-26,77.25
2019-08-07,77.30000305175781
2019-06-04,74.98999786376953
2018-09-21,75.44999694824219
2018-07-19,75.61000061035156
2018-08-20,75.58000183105469
2018-10-23,76.75
2019-05-03,75.18000030517578
2019-04-01,74.33000183105469
2019-02-28,73.68000030517578
2019-11-12,76.18000030517578
2020-01-30,75.1500015258789
2019-11-15,75.06999969482422
2020-04-21,71.05000305175781
2019-04-16,72.86000061035156
2019-03-15,73.3499984741211
2019-02-11,68.11000061035156
2019-01-10,63.93000030517578
2019-08-22,61.27000045776367
2018-11-07,61.540000915527344
2018-08-03,60.20000076293945
2018-09-04,60.65999984741211
2019-06-19,62.29999923706055
2019-09-23,60.75
2019-11-18,62.08000183105469
2020-02-05,61.869998931884766
2020-04-24,61.18000030517578
2019-03-29,61.880001068115234
2019-11-21,64.18000030517578
2020-04-27,63.439998626708984
2020-02-11,63.45000076293945
2020-04-30,64.37999725341797
2019-05-01,65.5
2019-02-26,64.30999755859375
2019-01-25,62.779998779296875
2018-12-24,63.310001373291016
2019-09-06,61.5
2018-07-17,61.65999984741211
2018-09-19,65.08999633789062
2019-08-05,65.58999633789062
2019-10-08,64.83999633789062
2019-12-11,63.88999938964844
2019-11-27,64.55000305175781
2020-02-14,63.459999084472656
2020-05-06,65.63999938964844
2019-01-08,67.05999755859375
2018-12-07,66.61000061035156
2019-08-20,70.58000183105469
2018-11-05,69.62000274658203
2019-07-19,68.98999786376953
2018-10-04,68.97000122070312
2019-06-17,68.95999908447266
2019-05-16,69.62999725341797
2018-08-01,69.33999633789062
2019-03-13,69.33999633789062
2019-12-03,70.26000213623047
2020-02-20,70.69000244140625
2019-12-06,70.55000305175781
2020-05-12,70.5199966430664
2019-12-09,71.23999786376953
2020-02-26,71.29000091552734
2020-05-15,72.80000305175781
2019-03-28,73.88999938964844
2018-09-17,75.33000183105469
2018-08-16,74.7300033569336
2018-10-19,74.91999816894531
2019-04-29,74.68000030517578
2019-01-23,75.48999786376953
2019-09-04,73.29000091552734
2018-11-20,71.33999633789062
2019-07-02,70.88999938964844
2019-05-31,68.1500015258789
2019-12-12,70.13999938964844
2020-05-18,70.7699966430664
2019-09-27,72.05999755859375
2020-03-03,69.48999786376953
2020-05-21,69.38999938964844
2019-05-14,71.69999694824219
2018-08-31,69.77999877929688
2018-07-30,70.11000061035156
2018-10-02,71.61000061035156
2019-04-12,72.0199966430664
2019-03-11,73.05999755859375
2019-02-07,74.69000244140625
2019-07-17,73.48999786376953
2019-09-19,70.33999633789062
2019-10-21,70.80000305175781
2019-12-18,70.20999908447266
2020-03-06,69.56999969482422
2019-10-03,71.51000213623047
2020-03-09,71.43000030517578
2020-05-27,70.27999877929688
2019-12-24,72.37000274658203
2020-03-12,75.16999816894531
2018-12-20,75.44999694824219
2019-08-01,76.0
2018-08-14,76.80000305175781
2018-07-13,76.2699966430664
2018-10-17,77.80000305175781
2019-05-29,77.51000213623047
2019-03-26,77.22000122070312
2019-02-22,76.3499984741211
2019-10-04,76.69999694824219
2019-11-05,75.19000244140625
2019-12-27,75.9800033569336
2020-06-02,77.36000061035156
2019-12-30,76.72000122070312
2020-03-18,76.93000030517578
2020-06-05,75.0999984741211
2019-07-15,73.2300033569336
2018-12-03,74.13999938964844
2019-06-13,73.16999816894531
2019-01-04,71.37000274658203
2018-08-29,72.83000183105469
2019-02-05,74.87999725341797
2018-11-01,73.95999908447266
2019-08-16,72.45999908447266
2019-04-10,73.29000091552734
2019-09-17,76.80000305175781
2019-10-15,77.36000061035156
2020-01-02,77.33999633789062
2020-06-08,79.83999633789062
2019-10-18,79.06999969482422
2020-03-24,78.95999908447266
2020-06-11,77.58999633789062
2020-01-08,78.75
2019-04-25,78.33000183105469
2019-07-30,78.68000030517578
2019-02-20,79.41000366210938
2018-07-11,79.0199966430664
2018-09-13,80.31999969482422
2018-10-15,79.8499984741211
2019-06-28,79.8499984741211
2018-12-18,80.86000061035156
2018-11-16,97.22000122070312
2019-10-02,101.51000213623047
2020-03-27,101.30000305175781
2020-01-10,101.4000015258789
2019-10-24,101.30999755859375
2020-03-30,104.04000091552734
2020-06-17,102.29000091552734
2020-01-14,102.58000183105469
2020-04-02,103.88999938964844
2019-01-02,103.69999694824219
2019-08-14,103.75
2018-10-30,103.25
2019-06-11,102.83999633789062
2019-05-10,101.88999938964844
2019-04-08,100.9000015258789
2018-08-27,101.72000122070312
2018-07-26,104.30999755859375
2018-09-28,104.11000061035156
2019-03-07,105.02999877929688
2019-10-30,104.20999908447266
2020-01-17,102.97000122070312
2020-06-23,102.13999938964844
2020-04-08,104.02999877929688
2020-06-26,105.80000305175781
2019-03-22,106.62000274658203
2019-01-17,108.44000244140625
2019-08-29,109.86000061035156
2018-11-14,113.83999633789062
2019-06-26,115.3499984741211
2018-09-11,113.41000366210938
2018-07-09,115.0
2018-08-10,114.3499984741211
2019-04-23,115.29000091552734
2019-09-30,117.27999877929688
2020-01-23,116.66999816894531
2019-11-08,116.94000244140625
2020-04-14,117.95999908447266
2019-11-11,117.5999984741211
2020-01-29,116.83999633789062
2020-04-17,116.20999908447266
2018-07-24,116.2300033569336
2018-09-26,115.95999908447266
2019-05-08,112.33999633789062
2019-03-05,111.63999938964844
2019-02-01,111.2300033569336
2018-12-31,112.91999816894531
2018-11-29,111.95999908447266
2019-08-12,113.41999816894531
2019-07-11,115.73999786376953
2019-09-13,115.91000366210938
2019-11-14,112.5
2020-04-20,113.80000305175781
2020-02-04,114.73999786376953
2020-04-23,114.87000274658203
2018-12-14,116.33000183105469
2019-08-27,118.68000030517578
2018-08-08,113.38999938964844
2018-10-11,109.9800033569336
2018-11-12,113.55999755859375
2019-07-26,112.56999969482422
2019-06-24,111.79000091552734
2019-05-23,105.86000061035156
2019-03-20,107.55999755859375
2019-01-15,107.88999938964844
2019-11-20,111.31999969482422
2020-02-07,109.7699966430664
2020-02-10,105.1500015258789
2020-04-29,105.3499984741211
2019-11-26,108.58999633789062
2020-02-13,111.7300033569336
2019-01-30,109.16999816894531
2018-08-23,106.0199966430664
2018-09-24,103.2300033569336
2018-11-27,104.23999786376953
2018-10-26,101.55999755859375
2019-07-09,98.19000244140625
2019-06-07,96.33999633789062
2019-05-06,96.5999984741211
2019-04-04,96.12999725341797
2019-09-11,94.80000305175781
2019-11-29,100.58000183105469
2020-05-05,100.44000244140625
2019-12-02,98.30000305175781
2020-02-19,102.37999725341797
2020-05-08,97.30000305175781
2019-05-21,94.36000061035156
2019-03-18,89.94999694824219
2018-09-07,96.0
2018-08-06,89.2699966430664
2018-10-09,76.81999969482422
2019-02-14,83.80000305175781
2018-12-12,70.69999694824219
2019-07-24,79.87999725341797
2019-09-26,73.0199966430664
2019-10-28,73.8499984741211
2019-12-05,70.8499984741211
2020-05-11,69.36000061035156
2019-07-03,78.79000091552734
2020-02-25,77.73999786376953
2020-05-14,83.48999786376953
2020-02-28,80.69000244140625
2019-08-08,81.4800033569336
2019-06-05,80.62999725341797
2018-07-20,74.58000183105469
2018-08-21,76.66000366210938
2018-10-24,73.44000244140625
2019-04-02,82.61000061035156
2019-03-01,81.8499984741211
2019-01-28,87.0199966430664
2018-12-27,83.11000061035156
2019-09-09,84.7300033569336
2020-03-02,89.83000183105469
2020-05-20,84.55999755859375
2019-12-17,86.81999969482422
2020-03-05,86.2699966430664
2019-02-12,84.7699966430664
2019-01-11,81.18000030517578
2018-12-10,86.58000183105469
2019-08-23,85.94999694824219
2018-11-08,89.88999938964844
2019-07-22,91.27999877929688
2019-06-20,93.13999938964844
2018-09-05,99.38999938964844
2019-04-17,98.02999877929688
2019-09-24,93.1500015258789
2019-12-20,94.13999938964844
2020-05-26,97.70999908447266
2019-04-30,98.30000305175781
2019-12-23,100.81999969482422
2020-03-11,103.0
2020-05-29,101.9000015258789
2019-12-26,100.66999816894531
2020-06-01,97.33000183105469
2019-05-02,98.80999755859375
2019-02-27,94.70999908447266
2018-11-23,99.04000091552734
2019-08-06,98.33000183105469
2018-07-18,103.33000183105469
2018-09-20,98.97000122070312
2018-10-22,101.54000091552734
2019-07-05,103.20999908447266
2019-06-03,105.68000030517578
2019-10-09,100.7699966430664
2019-10-11,104.73999786376953
2020-03-17,104.58000183105469
2020-06-04,109.68000030517578
2019-10-14,112.98999786376953
2020-03-20,113.4000015258789
2018-11-06,115.66999816894531
2019-06-18,117.55999755859375
2019-05-17,115.52999877929688
2019-04-15,114.87000274658203
2019-03-14,107.38999938964844
2019-01-09,108.9000015258789
2018-08-02,109.72000122070312
2018-10-05,112.58000183105469
2019-08-21,112.63999938964844
2019-10-17,111.25
2020-03-23,111.80000305175781
2020-06-10,112.25
2019-02-25,111.91999816894531
2020-01-07,108.5199966430664
2020-03-26,108.97000122070312
2019-10-23,107.37000274658203
