Dates,QRVO
2020-04-02,2141400.0
2019-01-02,1080200.0
2019-08-14,941500.0
2018-10-30,1241100.0
2019-06-11,1198800.0
2019-05-10,1329600.0
2019-04-08,1311800.0
2018-08-27,1137900.0
2018-07-26,948700.0
2018-09-28,1313600.0
2019-03-07,1235400.0
2019-10-30,710500.0
2020-01-17,1435000.0
2020-06-23,1872200.0
2020-04-08,1377300.0
2020-06-26,1118200.0
2019-03-22,1489700.0
2019-01-17,2193200.0
2019-08-29,1572800.0
2018-11-14,2613300.0
2019-06-26,2155500.0
2018-09-11,1790000.0
2018-07-09,2076900.0
2018-08-10,2004900.0
2019-04-23,1947500.0
2019-09-30,1923300.0
2020-01-23,2608400.0
2019-11-08,968200.0
2020-04-14,488500.0
2019-11-11,530500.0
2020-01-29,724900.0
2020-04-17,682000.0
2018-07-24,745800.0
2018-09-26,1870600.0
2019-05-08,2695100.0
2019-03-05,3186200.0
2019-02-01,1673100.0
2018-12-31,1735300.0
2018-11-29,1676200.0
2019-08-12,2412400.0
2019-07-11,1879400.0
2019-09-13,1518000.0
2019-11-14,1637400.0
2020-04-20,1443500.0
2020-02-04,1376300.0
2020-04-23,1001500.0
2018-12-14,1281700.0
2019-08-27,2014400.0
2018-08-08,2412000.0
2018-10-11,1739400.0
2018-11-12,1704500.0
2019-07-26,2187300.0
2019-06-24,5783200.0
2019-05-23,3557600.0
2019-03-20,1939800.0
2019-01-15,1961100.0
2019-11-20,1773900.0
2020-02-07,1802800.0
2020-02-10,2422400.0
2020-04-29,1867800.0
2019-11-26,1625300.0
2020-02-13,1584300.0
2019-01-30,1649300.0
2018-08-23,1660900.0
2018-09-24,2146500.0
2018-11-27,1718000.0
2018-10-26,2961500.0
2019-07-09,1834200.0
2019-06-07,2598800.0
2019-05-06,2817200.0
2019-04-04,1667000.0
2019-09-11,3169600.0
2019-11-29,4209000.0
2020-05-05,2626200.0
2019-12-02,3038300.0
2020-02-19,2502400.0
2020-05-08,2131700.0
2019-05-21,1800500.0
2019-03-18,2194100.0
2018-09-07,2774000.0
2018-08-06,2605000.0
2018-10-09,3090300.0
2019-02-14,2306200.0
2018-12-12,2589000.0
2019-07-24,2899400.0
2019-09-26,2306800.0
2019-10-28,1762700.0
2019-12-05,1744900.0
2020-05-11,1658000.0
2019-07-03,2202300.0
2020-02-25,1673700.0
2020-05-14,1408100.0
2020-02-28,1650100.0
2019-08-08,1267200.0
2019-06-05,2335900.0
2018-07-20,1693300.0
2018-08-21,1822000.0
2018-10-24,1530600.0
2019-04-02,3415600.0
2019-03-01,1750700.0
2019-01-28,1911900.0
2018-12-27,2357000.0
2019-09-09,1333700.0
2020-03-02,2415200.0
2020-05-20,1761400.0
2019-12-17,1634200.0
2020-03-05,1334400.0
2019-02-12,1683900.0
2019-01-11,1747400.0
2018-12-10,1565500.0
2019-08-23,957000.0
2018-11-08,1303200.0
2019-07-22,1691300.0
2019-06-20,1807500.0
2018-09-05,1473900.0
2019-04-17,2461100.0
2019-09-24,2200100.0
2019-12-20,1414100.0
2020-05-26,1886700.0
2019-04-30,2158700.0
2019-12-23,2844700.0
2020-03-11,2889600.0
2020-05-29,1949600.0
2019-12-26,1707600.0
2020-06-01,1972900.0
2019-05-02,1241000.0
2019-02-27,1676600.0
2018-11-23,1428800.0
2019-08-06,1238700.0
2018-07-18,1720900.0
2018-09-20,1607300.0
2018-10-22,1122500.0
2019-07-05,1428400.0
2019-06-03,1401300.0
2019-10-09,1333800.0
2019-10-11,1800700.0
2020-03-17,898500.0
2020-06-04,2131300.0
2019-10-14,2416000.0
2020-03-20,1525300.0
2018-11-06,1709900.0
2019-06-18,1381600.0
2019-05-17,1126400.0
2019-04-15,1131000.0
2019-03-14,1753800.0
2019-01-09,1094100.0
2018-08-02,1245100.0
2018-10-05,1726600.0
2019-08-21,1074900.0
2019-10-17,1017400.0
2020-03-23,1963600.0
2020-06-10,965800.0
2019-02-25,940700.0
2020-01-07,1089900.0
2020-03-26,799100.0
2019-10-23,1181100.0
