Dates,QRVO
2020-06-03,62.15999984741211
2018-11-28,61.27000045776367
2018-09-25,60.93000030517578
2018-07-23,62.27000045776367
2018-08-24,63.380001068115234
2019-07-10,63.630001068115234
2019-05-07,63.369998931884766
2019-04-05,64.08000183105469
2019-03-04,64.58000183105469
2019-01-31,65.3550033569336
2019-09-12,65.29000091552734
2019-12-31,65.51000213623047
2020-03-19,67.7300033569336
2020-01-03,66.2300033569336
2020-06-09,59.560001373291016
2019-02-15,64.31999969482422
2019-01-14,64.80999755859375
2018-07-06,64.7300033569336
2018-08-07,64.33999633789062
2018-10-10,64.80000305175781
2018-12-13,64.80000305175781
2019-08-26,64.83999633789062
2019-07-25,65.23999786376953
2019-05-22,66.52999877929688
2019-03-19,68.58000183105469
2020-01-06,68.12000274658203
2020-03-25,68.02999877929688
2020-06-12,68.87000274658203
2019-10-22,69.55000305175781
2020-01-09,69.19499969482422
2020-06-15,69.31999969482422
2019-10-25,69.0199966430664
2020-03-31,67.79000091552734
2020-06-18,66.94000244140625
2019-04-03,68.87000274658203
2018-08-22,68.33000183105469
2018-10-25,67.62999725341797
2019-01-29,68.5999984741211
2018-12-28,68.62000274658203
2018-11-26,69.41999816894531
2019-08-09,69.94999694824219
2019-07-08,68.56999969482422
2019-06-06,70.75
2019-09-10,71.66000366210938
2020-01-15,70.18000030517578
2020-04-03,70.79000091552734
2019-10-31,69.63999938964844
2020-04-06,69.51000213623047
2020-06-24,70.92500305175781
2018-11-09,72.62000274658203
2019-07-23,73.72000122070312
2019-06-21,74.12999725341797
2019-05-20,73.57499694824219
2019-04-18,74.30000305175781
2018-09-06,74.30999755859375
2018-10-08,74.9000015258789
2019-02-13,74.83000183105469
2018-12-11,75.9000015258789
2019-09-25,75.93000030517578
2020-01-21,76.08000183105469
2020-04-09,76.77999877929688
2019-11-06,76.45500183105469
2020-01-24,76.13999938964844
2020-01-27,75.95500183105469
2020-04-15,75.96199798583984
2018-12-26,76.66000366210938
2019-08-07,76.125
2019-06-04,72.55000305175781
2018-09-21,74.72000122070312
2018-07-19,74.66999816894531
2018-08-20,75.44999694824219
2018-10-23,75.52999877929688
2019-05-03,75.01000213623047
2019-04-01,72.61000061035156
2019-02-28,72.69999694824219
2019-11-12,74.50499725341797
2020-01-30,72.76000213623047
2019-11-15,72.73999786376953
2020-04-21,70.4800033569336
2019-04-16,71.62000274658203
2019-03-15,71.62999725341797
2019-02-11,68.05000305175781
2019-01-10,63.400001525878906
2019-08-22,60.70000076293945
2018-11-07,61.474998474121094
2018-08-03,59.470001220703125
2018-09-04,58.52000045776367
2019-06-19,61.18299865722656
2019-09-23,60.70000076293945
2019-11-18,60.150001525878906
2020-02-05,61.40999984741211
2020-04-24,60.95000076293945
2019-03-29,60.77000045776367
2019-11-21,62.779998779296875
2020-04-27,62.56999969482422
2020-02-11,62.060001373291016
2020-04-30,63.599998474121094
2019-05-01,64.94999694824219
2019-02-26,63.9900016784668
2019-01-25,62.650001525878906
2018-12-24,62.81999969482422
2019-09-06,60.369998931884766
2018-07-17,60.77000045776367
2018-09-19,62.04999923706055
2019-08-05,64.75
2019-10-08,64.75
2019-12-11,63.560001373291016
2019-11-27,63.540000915527344
2020-02-14,63.400001525878906
2020-05-06,64.61000061035156
2019-01-08,66.36000061035156
2018-12-07,66.5
2019-08-20,69.44999694824219
2018-11-05,69.33000183105469
2019-07-19,68.36000061035156
2018-10-04,68.27999877929688
2019-06-17,68.08999633789062
2019-05-16,68.47000122070312
2018-08-01,69.25499725341797
2019-03-13,68.73999786376953
2019-12-03,69.5199966430664
2020-02-20,70.0999984741211
2019-12-06,69.30000305175781
2020-05-12,69.83000183105469
2019-12-09,70.1500015258789
2020-02-26,70.79000091552734
2020-05-15,71.5999984741211
2019-03-28,72.87000274658203
2018-09-17,74.0
2018-08-16,74.06999969482422
2018-10-19,74.23999786376953
2019-04-29,74.11499786376953
2019-01-23,73.05000305175781
2019-09-04,73.0999984741211
2018-11-20,70.63999938964844
2019-07-02,68.22000122070312
2019-05-31,67.7300033569336
2019-12-12,68.63999938964844
2020-05-18,68.5739974975586
2019-09-27,70.11000061035156
2020-03-03,69.25
2020-05-21,68.8550033569336
2019-05-14,69.0199966430664
2018-08-31,69.16000366210938
2018-07-30,69.80000305175781
2018-10-02,70.2300033569336
2019-04-12,71.72000122070312
2019-03-11,71.80999755859375
2019-02-07,73.83000183105469
2019-07-17,73.44999694824219
2019-09-19,70.12000274658203
2019-10-21,70.47000122070312
2019-12-18,69.72000122070312
2020-03-06,68.69999694824219
2019-10-03,70.76000213623047
2020-03-09,70.19999694824219
2020-05-27,68.94000244140625
2019-12-24,71.1500015258789
2020-03-12,73.56999969482422
2018-12-20,74.7750015258789
2019-08-01,75.52999877929688
2018-08-14,75.18000030517578
2018-07-13,76.08000183105469
2018-10-17,75.88999938964844
2019-05-29,77.13500213623047
2019-03-26,75.8499984741211
2019-02-22,76.19999694824219
2019-10-04,75.43000030517578
2019-11-05,75.11000061035156
2019-12-27,75.4000015258789
2020-06-02,75.91999816894531
2019-12-30,76.19000244140625
2020-03-18,75.5999984741211
2020-06-05,74.68000030517578
2019-07-15,72.98999786376953
2018-12-03,73.11000061035156
2019-06-13,73.06999969482422
2019-01-04,70.86000061035156
2018-08-29,70.69999694824219
2019-02-05,73.83000183105469
2018-11-01,73.95999908447266
2019-08-16,71.95999908447266
2019-04-10,72.52999877929688
2019-09-17,75.12000274658203
2019-10-15,77.0999984741211
2020-01-02,76.70999908447266
2020-06-08,77.55999755859375
2019-10-18,78.86900329589844
2020-03-24,78.80999755859375
2020-06-11,76.9749984741211
2020-01-08,78.16000366210938
2019-04-25,78.30000305175781
2019-07-30,77.19000244140625
2019-02-20,78.45999908447266
2018-07-11,78.80000305175781
2018-09-13,79.4000015258789
2018-10-15,79.61000061035156
2019-06-28,79.41000366210938
2018-12-18,78.79000091552734
2018-11-16,91.30999755859375
2019-10-02,97.05999755859375
2020-03-27,100.00199890136719
2020-01-10,100.22000122070312
2019-10-24,100.87999725341797
2020-03-30,101.75
2020-06-17,101.93000030517578
2020-01-14,101.83000183105469
2020-04-02,99.45999908447266
2019-01-02,102.88999938964844
2019-08-14,103.2300033569336
2018-10-30,102.58000183105469
2019-06-11,102.33999633789062
2019-05-10,101.7300033569336
2019-04-08,100.72000122070312
2018-08-27,101.04000091552734
2018-07-26,101.86000061035156
2018-09-28,103.44999694824219
2019-03-07,104.0
2019-10-30,104.0
2020-01-17,102.53500366210938
2020-06-23,100.31999969482422
2020-04-08,102.77999877929688
2020-06-26,104.25
2019-03-22,106.43499755859375
2019-01-17,108.4000015258789
2019-08-29,108.27999877929688
2018-11-14,110.98999786376953
2019-06-26,112.54000091552734
2018-09-11,113.0999984741211
2018-07-09,114.76000213623047
2018-08-10,114.29000091552734
2019-04-23,113.83000183105469
2019-09-30,114.44000244140625
2020-01-23,116.2699966430664
2019-11-08,116.44000244140625
2020-04-14,116.41999816894531
2019-11-11,116.94000244140625
2020-01-29,116.52999877929688
2020-04-17,115.6709976196289
2018-07-24,115.25
2018-09-26,114.76000213623047
2019-05-08,112.05999755859375
2019-03-05,109.4000015258789
2019-02-01,110.7300033569336
2018-12-31,111.41999816894531
2018-11-29,110.79000091552734
2019-08-12,113.0
2019-07-11,113.86000061035156
2019-09-13,114.12000274658203
2019-11-14,112.05999755859375
2020-04-20,112.81999969482422
2020-02-04,113.58999633789062
2020-04-23,113.91999816894531
2018-12-14,115.55000305175781
2019-08-27,115.6500015258789
2018-08-08,112.27999877929688
2018-10-11,108.52999877929688
2018-11-12,110.23500061035156
2019-07-26,111.43000030517578
2019-06-24,109.37000274658203
2019-05-23,105.12000274658203
2019-03-20,105.93000030517578
2019-01-15,107.61000061035156
2019-11-20,108.72000122070312
2020-02-07,109.2699966430664
2020-02-10,104.86000061035156
2020-04-29,102.87999725341797
2019-11-26,106.44999694824219
2020-02-13,109.2249984741211
2019-01-30,108.62000274658203
2018-08-23,105.23500061035156
2018-09-24,102.51000213623047
2018-11-27,103.5999984741211
2018-10-26,99.5199966430664
2019-07-09,97.75
2019-06-07,93.30999755859375
2019-05-06,95.44000244140625
2019-04-04,95.80999755859375
2019-09-11,93.0999984741211
2019-11-29,91.18000030517578
2020-05-05,96.36000061035156
2019-12-02,97.26000213623047
2020-02-19,99.91999816894531
2020-05-08,96.56999969482422
2019-05-21,92.33000183105469
2019-03-18,87.04000091552734
2018-09-07,90.43000030517578
2018-08-06,88.66000366210938
2018-10-09,76.7699966430664
2019-02-14,77.37000274658203
2018-12-12,70.69999694824219
2019-07-24,70.83000183105469
2019-09-26,70.29000091552734
2019-10-28,70.0
2019-12-05,70.6500015258789
2020-05-11,67.54000091552734
2019-07-03,71.33999633789062
2020-02-25,75.91999816894531
2020-05-14,76.88999938964844
2020-02-28,78.81500244140625
2019-08-08,79.61000061035156
2019-06-05,80.12999725341797
2018-07-20,73.63300323486328
2018-08-21,73.33000183105469
2018-10-24,72.93000030517578
2019-04-02,75.41000366210938
2019-03-01,81.4800033569336
2019-01-28,81.56999969482422
2018-12-27,82.0199966430664
2019-09-09,81.66999816894531
2020-03-02,85.55000305175781
2020-05-20,83.91000366210938
2019-12-17,84.63999938964844
2020-03-05,84.97000122070312
2019-02-12,84.04000091552734
2019-01-11,80.80000305175781
2018-12-10,82.31999969482422
2019-08-23,85.5250015258789
2018-11-08,85.62999725341797
2019-07-22,90.25499725341797
2019-06-20,92.34200286865234
2018-09-05,95.05699920654297
2019-04-17,96.63999938964844
2019-09-24,92.7249984741211
2019-12-20,91.75
2020-05-26,96.23999786376953
2019-04-30,97.51000213623047
2019-12-23,99.2699966430664
2020-03-11,101.03299713134766
2020-05-29,100.56999969482422
2019-12-26,100.6500015258789
2020-06-01,95.83999633789062
2019-05-02,93.6240005493164
2019-02-27,93.30999755859375
2018-11-23,96.73999786376953
2019-08-06,98.22000122070312
2018-07-18,99.7699966430664
2018-09-20,98.80000305175781
2018-10-22,98.06999969482422
2019-07-05,102.91999816894531
2019-06-03,101.2699966430664
2019-10-09,100.11000061035156
2019-10-11,101.1500015258789
2020-03-17,103.79399871826172
2020-06-04,104.68699645996094
2019-10-14,110.69999694824219
2020-03-20,112.2699966430664
2018-11-06,114.93000030517578
2019-06-18,115.2300033569336
2019-05-17,113.7300033569336
2019-04-15,114.05999755859375
2019-03-14,106.94000244140625
2019-01-09,106.62999725341797
2018-08-02,105.61000061035156
2018-10-05,111.0999984741211
2019-08-21,112.38999938964844
2019-10-17,110.62000274658203
2020-03-23,110.55999755859375
2020-06-10,109.90499877929688
2019-02-25,111.83999633789062
2020-01-07,107.5
2020-03-26,106.5199966430664
2019-10-23,106.69000244140625
