Dates,QRVO
2019-11-25,73.58000183105469
2020-02-12,73.0999984741211
2020-05-01,75.55000305175781
2020-05-04,76.13999938964844
2019-06-12,75.06999969482422
2019-04-09,74.33999633789062
2019-03-08,73.31999969482422
2019-02-04,72.76000213623047
2018-07-27,71.55000305175781
2018-08-28,71.7300033569336
2019-01-03,71.18000030517578
2019-08-15,71.08999633789062
2018-10-31,71.16999816894531
2019-09-16,74.69000244140625
2020-02-18,78.88500213623047
2020-05-07,77.43499755859375
2018-08-17,73.0
2019-12-04,70.95999908447266
2020-02-21,70.68000030517578
2018-12-17,71.19000244140625
2019-08-30,69.0
2018-11-15,65.20999908447266
2019-07-29,65.62999725341797
2019-06-27,64.4800033569336
2019-04-24,65.4000015258789
2018-07-10,66.83000183105469
2018-09-12,66.23999786376953
2019-02-19,62.95000076293945
2019-01-18,64.44999694824219
2020-02-24,64.9000015258789
2020-05-13,66.05000305175781
2019-12-10,65.75
2020-02-27,67.12999725341797
2019-12-13,67.29000091552734
2020-05-19,66.30000305175781
2019-03-06,68.52999877929688
2018-11-30,67.58999633789062
2019-08-13,62.7400016784668
2019-07-12,63.380001068115234
2019-06-10,60.790000915527344
2019-05-09,61.689998626708984
2018-07-25,62.150001525878906
2018-09-27,61.7599983215332
2018-10-29,61.540000915527344
2019-10-16,62.310001373291016
2019-12-16,62.959999084472656
2020-03-04,62.29999923706055
2020-05-22,60.81999969482422
2019-10-01,61.029998779296875
2019-12-19,59.2400016784668
2018-09-10,60.06999969482422
2019-05-24,60.41999816894531
2018-08-09,62.220001220703125
2019-04-22,61.75
2019-03-21,62.0
2019-01-16,58.45000076293945
2019-08-28,59.45000076293945
2018-11-13,60.869998931884766
2018-10-12,60.029998779296875
2019-06-25,61.7400016784668
2020-03-10,62.380001068115234
2020-05-28,64.5199966430664
2019-10-07,62.79999923706055
2020-03-13,62.2599983215332
2019-10-10,62.470001220703125
2020-03-16,62.58000183105469
2020-06-03,63.56999969482422
2018-11-28,62.720001220703125
2018-09-25,62.33000183105469
2018-07-23,64.1500015258789
2018-08-24,66.30000305175781
2019-07-10,65.73999786376953
2019-05-07,65.18499755859375
2019-04-05,65.83999633789062
2019-03-04,65.7699966430664
2019-01-31,66.37999725341797
2019-09-12,66.41999816894531
2019-12-31,66.36000061035156
2020-03-19,70.68499755859375
2020-01-03,68.27999877929688
2020-06-09,65.08499908447266
2019-02-15,65.44999694824219
2019-01-14,65.73500061035156
2018-07-06,65.51000213623047
2018-08-07,65.37000274658203
2018-10-10,65.58000183105469
2018-12-13,65.52999877929688
2019-08-26,66.16000366210938
2019-07-25,66.79000091552734
2019-05-22,68.16000366210938
2019-03-19,69.91000366210938
2020-01-06,69.56999969482422
2020-03-25,69.62000274658203
2020-06-12,70.33999633789062
2019-10-22,71.2300033569336
2020-01-09,71.23999786376953
2020-06-15,70.55999755859375
2019-10-25,70.0
2020-03-31,69.0
2020-06-18,68.83000183105469
2019-04-03,69.75
2018-08-22,69.51499938964844
2018-10-25,69.75
2019-01-29,69.47200012207031
2018-12-28,70.29000091552734
2018-11-26,70.30000305175781
2019-08-09,70.87999725341797
2019-07-08,70.37000274658203
2019-06-06,74.62000274658203
2019-09-10,73.98999786376953
2020-01-15,71.87699890136719
2020-04-03,71.86000061035156
2019-10-31,71.6500015258789
2020-04-06,70.98999786376953
2020-06-24,71.82499694824219
2018-11-09,73.69000244140625
2019-07-23,75.51000213623047
2019-06-21,75.54000091552734
2019-05-20,74.41000366210938
2019-04-18,74.93000030517578
2018-09-06,75.37000274658203
2018-10-08,75.77999877929688
2019-02-13,76.72000122070312
2018-12-11,77.02999877929688
2019-09-25,77.23999786376953
2020-01-21,77.26000213623047
2020-04-09,78.76000213623047
2019-11-06,78.9800033569336
2020-01-24,76.99500274658203
2020-01-27,76.86000061035156
2020-04-15,76.91000366210938
2018-12-26,78.51000213623047
2019-08-07,77.81300354003906
2019-06-04,75.16000366210938
2018-09-21,75.5999984741211
2018-07-19,76.24800109863281
2018-08-20,77.66999816894531
2018-10-23,77.23999786376953
2019-05-03,76.75
2019-04-01,74.73999786376953
2019-02-28,74.45999908447266
2019-11-12,78.66999816894531
2020-01-30,75.37999725341797
2019-11-15,75.25
2020-04-21,73.01000213623047
2019-04-16,73.33999633789062
2019-03-15,73.97000122070312
2019-02-11,70.0
2019-01-10,66.62200164794922
2019-08-22,62.880001068115234
2018-11-07,67.9520034790039
2018-08-03,61.18000030517578
2018-09-04,60.77000045776367
2019-06-19,62.310001373291016
2019-09-23,62.91999816894531
2019-11-18,62.58000183105469
2020-02-05,63.72999954223633
2020-04-24,62.20100021362305
2019-03-29,62.75
2019-11-21,64.30000305175781
2020-04-27,65.0
2020-02-11,63.84000015258789
2020-04-30,64.62999725341797
2019-05-01,65.76000213623047
2019-02-26,66.0
2019-01-25,64.2300033569336
2018-12-24,63.82500076293945
2019-09-06,61.81999969482422
2018-07-17,62.349998474121094
2018-09-19,65.37000274658203
2019-08-05,66.05999755859375
2019-10-08,66.81999969482422
2019-12-11,64.58999633789062
2019-11-27,65.41999816894531
2020-02-14,64.98999786376953
2020-05-06,66.29000091552734
2019-01-08,67.8499984741211
2018-12-07,67.95999908447266
2019-08-20,72.70999908447266
2018-11-05,70.5
2019-07-19,69.91000366210938
2018-10-04,69.16999816894531
2019-06-17,69.1500015258789
2019-05-16,69.88999938964844
2018-08-01,70.5
2019-03-13,69.72000122070312
2019-12-03,70.37999725341797
2020-02-20,71.27999877929688
2019-12-06,70.72000122070312
2020-05-12,71.0
2019-12-09,71.52999877929688
2020-02-26,71.75
2020-05-15,73.2300033569336
2019-03-28,73.9000015258789
2018-09-17,75.80000305175781
2018-08-16,75.13500213623047
2018-10-19,75.19999694824219
2019-04-29,75.26000213623047
2019-01-23,75.55000305175781
2019-09-04,75.83999633789062
2018-11-20,75.47000122070312
2019-07-02,72.0
2019-05-31,69.36000061035156
2019-12-12,70.29000091552734
2020-05-18,71.0999984741211
2019-09-27,72.12000274658203
2020-03-03,71.33000183105469
2020-05-21,70.16999816894531
2019-05-14,72.36000061035156
2018-08-31,70.66999816894531
2018-07-30,71.31999969482422
2018-10-02,72.1500015258789
2019-04-12,73.125
2019-03-11,73.66999816894531
2019-02-07,75.18000030517578
2019-07-17,75.66000366210938
2019-09-19,72.91999816894531
2019-10-21,72.02999877929688
2019-12-18,71.79000091552734
2020-03-06,70.0
2019-10-03,72.27999877929688
2020-03-09,71.94999694824219
2020-05-27,70.94000244140625
2019-12-24,72.38999938964844
2020-03-12,75.4000015258789
2018-12-20,75.9800033569336
2019-08-01,76.3499984741211
2018-08-14,76.88999938964844
2018-07-13,77.47000122070312
2018-10-17,77.81999969482422
2019-05-29,78.68499755859375
2019-03-26,77.73999786376953
2019-02-22,77.62000274658203
2019-10-04,76.97000122070312
2019-11-05,76.79000091552734
2019-12-27,76.66000366210938
2020-06-02,77.97000122070312
2019-12-30,78.0
2020-03-18,76.98999786376953
2020-06-05,76.26000213623047
2019-07-15,75.21499633789062
2018-12-03,74.37000274658203
2019-06-13,75.54499816894531
2019-01-04,73.0
2018-08-29,72.98999786376953
2019-02-05,75.19000244140625
2018-11-01,74.86000061035156
2019-08-16,73.70999908447266
2019-04-10,73.76000213623047
2019-09-17,77.12999725341797
2019-10-15,78.4000015258789
2020-01-02,77.55000305175781
2020-06-08,79.87999725341797
2019-10-18,79.9800033569336
2020-03-24,80.69999694824219
2020-06-11,78.80999755859375
2020-01-08,79.06999969482422
2019-04-25,79.52999877929688
2019-07-30,79.30000305175781
2019-02-20,79.80000305175781
2018-07-11,79.6500015258789
2018-09-13,80.51000213623047
2018-10-15,80.9000015258789
2019-06-28,80.44000244140625
2018-12-18,81.30000305175781
2018-11-16,97.33999633789062
2019-10-02,101.92900085449219
2020-03-27,101.8499984741211
2020-01-10,102.30999755859375
2019-10-24,102.87999725341797
2020-03-30,104.22000122070312
2020-06-17,104.0
2020-01-14,102.72000122070312
2020-04-02,104.08999633789062
2019-01-02,104.19000244140625
2019-08-14,104.87999725341797
2018-10-30,104.1449966430664
2019-06-11,103.88800048828125
2019-05-10,103.94000244140625
2019-04-08,102.31999969482422
2018-08-27,102.2300033569336
2018-07-26,104.66999816894531
2018-09-28,104.55999755859375
2019-03-07,106.375
2019-10-30,105.8499984741211
2020-01-17,104.5
2020-06-23,102.30000305175781
2020-04-08,104.31999969482422
2020-06-26,106.0
2019-03-22,107.56999969482422
2019-01-17,111.34500122070312
2019-08-29,110.51000213623047
2018-11-14,114.52999877929688
2019-06-26,115.6500015258789
2018-09-11,115.95999908447266
2018-07-09,116.80999755859375
2018-08-10,115.94999694824219
2019-04-23,115.80999755859375
2019-09-30,118.18000030517578
2020-01-23,118.3550033569336
2019-11-08,117.76000213623047
2020-04-14,118.04000091552734
2019-11-11,117.94999694824219
2020-01-29,118.48999786376953
2020-04-17,116.88999938964844
2018-07-24,116.70999908447266
2018-09-26,117.4000015258789
2019-05-08,115.23999786376953
2019-03-05,112.9800033569336
2019-02-01,112.75
2018-12-31,113.7699966430664
2018-11-29,114.0
2019-08-12,115.8499984741211
2019-07-11,117.4990005493164
2019-09-13,116.56999969482422
2019-11-14,115.41000366210938
2020-04-20,114.19999694824219
2020-02-04,115.56999969482422
2020-04-23,115.75
2018-12-14,118.2300033569336
2019-08-27,118.77999877929688
2018-08-08,117.3949966430664
2018-10-11,111.68000030517578
2018-11-12,114.06999969482422
2019-07-26,114.69999694824219
2019-06-24,122.36499786376953
2019-05-23,111.08000183105469
2019-03-20,108.41999816894531
2019-01-15,110.5
2019-11-20,111.3499984741211
2020-02-07,111.7699966430664
2020-02-10,108.51000213623047
2020-04-29,105.36000061035156
2019-11-26,110.05000305175781
2020-02-13,112.2699966430664
2019-01-30,111.36000061035156
2018-08-23,110.36000061035156
2018-09-24,104.86000061035156
2018-11-27,106.37999725341797
2018-10-26,104.0
2019-07-09,101.19999694824219
2019-06-07,97.4800033569336
2019-05-06,97.7699966430664
2019-04-04,98.54000091552734
2019-09-11,97.19999694824219
2019-11-29,100.88999938964844
2020-05-05,101.77999877929688
2019-12-02,104.93000030517578
2020-02-19,102.77999877929688
2020-05-08,100.75
2019-05-21,95.91999816894531
2019-03-18,91.93000030517578
2018-09-07,96.12999725341797
2018-08-06,95.87999725341797
2018-10-09,85.7699966430664
2019-02-14,85.66000366210938
2018-12-12,78.19000244140625
2019-07-24,80.77999877929688
2019-09-26,78.11000061035156
2019-10-28,75.58999633789062
2019-12-05,78.52999877929688
2020-05-11,72.93000030517578
2019-07-03,79.01000213623047
2020-02-25,82.36499786376953
2020-05-14,83.80000305175781
2020-02-28,83.94000244140625
2019-08-08,82.6500015258789
2019-06-05,85.05699920654297
2018-07-20,79.19999694824219
2018-08-21,76.97000122070312
2018-10-24,76.63999938964844
2019-04-02,82.97000122070312
2019-03-01,86.2699966430664
2019-01-28,88.08999633789062
2018-12-27,88.55999755859375
2019-09-09,85.26000213623047
2020-03-02,90.0999984741211
2020-05-20,87.62999725341797
2019-12-17,87.25
2020-03-05,89.45999908447266
2019-02-12,86.13999938964844
2019-01-11,84.66000366210938
2018-12-10,86.94000244140625
2019-08-23,87.5199966430664
2018-11-08,89.97000122070312
2019-07-22,92.34500122070312
2019-06-20,95.44200134277344
2018-09-05,99.66000366210938
2019-04-17,99.5
2019-09-24,96.66000366210938
2019-12-20,94.4000015258789
2020-05-26,99.48999786376953
2019-04-30,101.6050033569336
2019-12-23,103.25800323486328
2020-03-11,108.77999877929688
2020-05-29,104.19999694824219
2019-12-26,105.37999725341797
2020-06-01,101.12000274658203
2019-05-02,98.86000061035156
2019-02-27,96.44999694824219
2018-11-23,99.55500030517578
2019-08-06,101.08000183105469
2018-07-18,103.4000015258789
2018-09-20,104.47000122070312
2018-10-22,101.58999633789062
2019-07-05,104.88999938964844
2019-06-03,105.8499984741211
2019-10-09,105.3949966430664
2019-10-11,105.33999633789062
2020-03-17,106.13999938964844
2020-06-04,109.80999755859375
2019-10-14,115.19999694824219
2020-03-20,114.2750015258789
2018-11-06,118.16000366210938
2019-06-18,118.94000244140625
2019-05-17,116.43000030517578
2019-04-15,117.16999816894531
2019-03-14,112.41000366210938
2019-01-09,111.69000244140625
2018-08-02,110.19499969482422
2018-10-05,116.20999908447266
2019-08-21,114.54000091552734
2019-10-17,113.02999877929688
2020-03-23,113.87999725341797
2020-06-10,112.80899810791016
2019-02-25,113.81999969482422
2020-01-07,112.08499908447266
2020-03-26,109.12999725341797
2019-10-23,109.37999725341797
