Dates,PEP
2020-01-30,126.05000305175781
2019-11-15,128.00999450683594
2020-04-21,127.16000366210938
2019-04-16,127.41000366210938
2019-03-15,129.35000610351562
2019-02-11,130.27000427246094
2019-01-10,130.50999450683594
2019-08-22,129.99000549316406
2018-11-07,129.0500030517578
2018-08-03,130.07000732421875
2018-09-04,129.97000122070312
2019-06-19,129.5
2019-09-23,127.62999725341797
2019-11-18,128.1699981689453
2020-02-05,128.61000061035156
2020-04-24,128.0
2019-03-29,128.97999572753906
2019-11-21,129.07000732421875
2020-04-27,131.38999938964844
2020-02-11,131.97999572753906
2020-04-30,133.47000122070312
2019-05-01,133.58999633789062
2019-02-26,133.1999969482422
2019-01-25,133.13999938964844
2018-12-24,132.94000244140625
2019-09-06,132.72999572753906
2018-07-17,132.52000427246094
2018-09-19,132.05999755859375
2019-08-05,132.85000610351562
2019-10-08,134.16000366210938
2019-12-11,133.9600067138672
2019-11-27,134.13999938964844
2020-02-14,133.80999755859375
2020-05-06,132.32000732421875
2019-01-08,131.69000244140625
2018-12-07,131.1300048828125
2019-08-20,131.8699951171875
2018-11-05,132.42999267578125
2019-07-19,133.99000549316406
2018-10-04,133.02000427246094
2019-06-17,132.55999755859375
2019-05-16,131.74000549316406
2018-08-01,134.41000366210938
2019-03-13,134.35000610351562
2019-12-03,133.27999877929688
2020-02-20,134.14999389648438
2019-12-06,133.8000030517578
2020-05-12,132.77999877929688
2019-12-09,132.8800048828125
2020-02-26,130.08999633789062
2020-05-15,130.27999877929688
2019-03-28,130.74000549316406
2018-09-17,129.2100067138672
2018-08-16,128.99000549316406
2018-10-19,131.22000122070312
2019-04-29,131.52999877929688
2019-01-23,130.47999572753906
2019-09-04,127.80999755859375
2018-11-20,127.13999938964844
2019-07-02,127.91999816894531
2019-05-31,124.4000015258789
2019-12-12,126.44999694824219
2020-05-18,127.77999877929688
2019-09-27,129.47000122070312
2020-03-03,128.60000610351562
2020-05-21,128.35000610351562
2019-05-14,129.92999267578125
2018-08-31,129.1199951171875
2018-07-30,130.72000122070312
2018-10-02,131.75999450683594
2019-04-12,132.57000732421875
2019-03-11,132.05999755859375
2019-02-07,132.33999633789062
2019-07-17,132.66000366210938
2019-09-19,130.27000427246094
2019-10-21,133.74000549316406
2019-12-18,134.75999450683594
2020-03-06,135.19000244140625
2019-10-03,136.02000427246094
2020-03-09,136.72999572753906
2020-05-27,137.4600067138672
2019-12-24,139.14999389648438
2020-03-12,135.97999572753906
2018-12-20,137.3699951171875
2019-08-01,136.39999389648438
2018-08-14,135.86000061035156
2018-07-13,136.36000061035156
2018-10-17,137.2899932861328
2019-05-29,136.44000244140625
2019-03-26,134.8800048828125
2019-02-22,135.6999969482422
2019-10-04,135.5
2019-11-05,135.47999572753906
2019-12-27,134.7100067138672
2020-06-02,135.44000244140625
2019-12-30,135.36000061035156
2020-03-18,135.08999633789062
2020-06-05,135.72000122070312
2019-07-15,135.60000610351562
2018-12-03,137.10000610351562
2019-06-13,137.3699951171875
2019-01-04,133.94000244140625
2018-08-29,137.92999267578125
2019-02-05,140.27999877929688
2018-11-01,138.33999633789062
2019-08-16,137.24000549316406
2019-04-10,137.85000610351562
2019-09-17,137.88999938964844
2019-10-15,137.63999938964844
2020-01-02,137.4499969482422
2020-06-08,136.3300018310547
2019-10-18,136.4199981689453
2020-03-24,136.9600067138672
2020-06-11,136.25
2020-01-08,136.1199951171875
2019-04-25,136.66000366210938
2019-07-30,137.4499969482422
2019-02-20,137.88999938964844
2018-07-11,136.63999938964844
2018-09-13,136.57000732421875
2018-10-15,136.0800018310547
2019-06-28,136.89999389648438
2018-12-18,137.1699981689453
2018-11-16,136.92999267578125
2019-10-02,135.16000366210938
2020-03-27,134.00999450683594
2020-01-10,134.44000244140625
2019-10-24,133.32000732421875
2020-03-30,133.1300048828125
2020-06-17,132.38999938964844
2020-01-14,131.97999572753906
2020-04-02,133.2899932861328
2019-01-02,133.3300018310547
2019-08-14,133.80999755859375
2018-10-30,134.05999755859375
2019-06-11,134.57000732421875
2019-05-10,133.74000549316406
2019-04-08,133.91000366210938
2018-08-27,134.07000732421875
2018-07-26,133.8300018310547
2018-09-28,135.6999969482422
2019-03-07,135.91000366210938
2019-10-30,135.8300018310547
2020-01-17,135.8800048828125
2020-06-23,135.4600067138672
2020-04-08,137.3000030517578
2020-06-26,136.33999633789062
2019-03-22,137.36000061035156
2019-01-17,137.16000366210938
2019-08-29,136.27000427246094
2018-11-14,137.10000610351562
2019-06-26,137.17999267578125
2018-09-11,137.94000244140625
2018-07-09,137.05999755859375
2018-08-10,136.1699981689453
2019-04-23,135.97000122070312
2019-09-30,136.47000122070312
2020-01-23,137.9199981689453
2019-11-08,137.0399932861328
2020-04-14,136.88999938964844
2019-11-11,136.69000244140625
2020-01-29,137.5399932861328
2020-04-17,136.80999755859375
2018-07-24,136.6699981689453
2018-09-26,135.82000732421875
2019-05-08,135.6300048828125
2019-03-05,136.14999389648438
2019-02-01,134.00999450683594
2018-12-31,134.6999969482422
2018-11-29,134.7899932861328
2019-08-12,134.52999877929688
2019-07-11,136.52999877929688
2019-09-13,136.85000610351562
2019-11-14,139.1999969482422
2020-04-20,139.61000061035156
2020-02-04,141.25999450683594
2020-04-23,141.86000061035156
2018-12-14,143.3800048828125
2019-08-27,143.64999389648438
2018-08-08,142.9199981689453
2018-10-11,142.13999938964844
2018-11-12,142.44000244140625
2019-07-26,141.72999572753906
2019-06-24,143.8300018310547
2019-05-23,142.02000427246094
2019-03-20,142.50999450683594
2019-01-15,143.22000122070312
2019-11-20,144.3000030517578
2020-02-07,144.3300018310547
2020-02-10,145.3699951171875
2020-04-29,145.66000366210938
2019-11-26,146.0800018310547
2020-02-13,146.0800018310547
2019-01-30,146.47000122070312
2018-08-23,146.99000549316406
2018-09-24,145.60000610351562
2018-11-27,145.52999877929688
2018-10-26,145.16000366210938
2019-07-09,145.85000610351562
2019-06-07,142.63999938964844
2019-05-06,141.10000610351562
2019-04-04,141.97999572753906
2019-09-11,136.3699951171875
2019-11-29,132.02999877929688
2020-05-05,137.5800018310547
2019-12-02,135.5800018310547
2020-02-19,142.38999938964844
2020-05-08,138.10000610351562
2019-05-21,137.25999450683594
2019-03-18,130.16000366210938
2018-09-07,134.13999938964844
2018-08-06,129.75
2018-10-09,115.33999633789062
2019-02-14,127.44999694824219
2018-12-12,113.08999633789062
2019-07-24,127.72000122070312
2019-09-26,120.91999816894531
2019-10-28,117.33999633789062
2019-12-05,103.93000030517578
2020-05-11,105.18000030517578
2019-07-03,113.83999633789062
2020-02-25,112.5
2020-05-14,120.26000213623047
2020-02-28,120.45999908447266
2019-08-08,125.4800033569336
2019-06-05,120.0999984741211
2018-07-20,118.12000274658203
2018-08-21,123.86000061035156
2018-10-24,124.58999633789062
2019-04-02,131.16000366210938
2019-03-01,130.47999572753906
2019-01-28,132.61000061035156
2018-12-27,133.6300048828125
2019-09-09,130.88999938964844
2020-03-02,138.39999389648438
2020-05-20,135.02999877929688
2019-12-17,135.63999938964844
2020-03-05,137.5500030517578
2019-02-12,134.5500030517578
2019-01-11,130.94000244140625
2018-12-10,132.6199951171875
2019-08-23,130.25999450683594
2018-11-08,134.36000061035156
2019-07-22,134.4600067138672
2019-06-20,136.32000732421875
2018-09-05,133.36000061035156
2019-04-17,132.2899932861328
2019-09-24,130.13999938964844
2019-12-20,130.9199981689453
2020-05-26,131.6699981689453
2019-04-30,130.77999877929688
2019-12-23,131.5500030517578
2020-03-11,134.22999572753906
2020-05-29,134.3800048828125
2019-12-26,132.94000244140625
2020-06-01,132.9600067138672
2019-05-02,133.0800018310547
2019-02-27,135.9499969482422
2018-11-23,135.52000427246094
2019-08-06,131.72999572753906
2018-07-18,131.25999450683594
2018-09-20,130.2100067138672
2018-10-22,130.47999572753906
2019-07-05,129.75
2019-06-03,130.80999755859375
2019-10-09,132.2899932861328
2019-10-11,131.5500030517578
2020-03-17,132.99000549316406
2020-06-04,132.6300048828125
2019-10-14,132.82000732421875
2020-03-20,130.57000732421875
2018-11-06,132.44000244140625
2019-06-18,132.2100067138672
2019-05-17,132.97000122070312
2019-04-15,134.1300048828125
2019-03-14,127.83999633789062
2019-01-09,129.0
2018-08-02,130.47999572753906
2018-10-05,131.6699981689453
2019-08-21,131.75999450683594
2019-10-17,132.77999877929688
2020-03-23,131.27999877929688
2020-06-10,131.0500030517578
2019-02-25,131.36000061035156
2020-01-07,129.55999755859375
2020-03-26,131.41000366210938
2019-10-23,128.92999267578125
