Dates,PEP
2018-11-26,116.05000305175781
2019-08-09,117.25
2019-07-08,117.3499984741211
2019-06-06,118.01000213623047
2019-09-10,119.44999694824219
2020-01-15,120.08000183105469
2020-04-03,121.26000213623047
2019-10-31,121.19000244140625
2020-04-06,121.58999633789062
2020-06-24,121.2699966430664
2018-11-09,121.58999633789062
2019-07-23,121.55999755859375
2019-06-21,120.73999786376953
2019-05-20,121.16999816894531
2019-04-18,120.81999969482422
2018-09-06,121.20999908447266
2018-10-08,120.8499984741211
2019-02-13,121.66000366210938
2018-12-11,121.16999816894531
2019-09-25,121.1500015258789
2020-01-21,122.36000061035156
2020-04-09,121.88999938964844
2019-11-06,123.83999633789062
2020-01-24,126.7300033569336
2020-01-27,125.87999725341797
2020-04-15,126.12000274658203
2018-12-26,126.66999816894531
2019-08-07,125.18000030517578
2019-06-04,126.12000274658203
2018-09-21,126.0199966430664
2018-07-19,126.33999633789062
2018-08-20,127.01000213623047
2018-10-23,126.16999816894531
2019-05-03,126.91999816894531
2019-04-01,126.76000213623047
2019-02-28,125.18000030517578
2019-11-12,124.94999694824219
2020-01-30,124.8499984741211
2019-11-15,125.62000274658203
2020-04-21,126.62999725341797
2019-04-16,127.29000091552734
2019-03-15,127.0999984741211
2019-02-11,128.75999450683594
2019-01-10,129.64999389648438
2019-08-22,129.5500030517578
2018-11-07,128.85000610351562
2018-08-03,128.9499969482422
2018-09-04,129.50999450683594
2019-06-19,128.9600067138672
2019-09-23,127.36000061035156
2019-11-18,126.83999633789062
2020-02-05,127.77999877929688
2020-04-24,126.98999786376953
2019-03-29,127.48999786376953
2019-11-21,128.02000427246094
2020-04-27,128.86000061035156
2020-02-11,130.55999755859375
2020-04-30,132.58999633789062
2019-05-01,132.36000061035156
2019-02-26,132.69000244140625
2019-01-25,132.66000366210938
2018-12-24,131.85000610351562
2019-09-06,132.55999755859375
2018-07-17,131.88999938964844
2018-09-19,131.86000061035156
2019-08-05,131.3300018310547
2019-10-08,133.33999633789062
2019-12-11,133.6300048828125
2019-11-27,133.94000244140625
2020-02-14,133.5399932861328
2020-05-06,132.3000030517578
2019-01-08,131.3800048828125
2018-12-07,130.75999450683594
2019-08-20,131.07000732421875
2018-11-05,131.35000610351562
2019-07-19,132.77000427246094
2018-10-04,131.5500030517578
2019-06-17,132.0399932861328
2019-05-16,130.72000122070312
2018-08-01,131.8699951171875
2019-03-13,133.35000610351562
2019-12-03,132.61000061035156
2020-02-20,132.5500030517578
2019-12-06,133.0500030517578
2020-05-12,132.47000122070312
2019-12-09,131.52000427246094
2020-02-26,130.00999450683594
2020-05-15,129.6300048828125
2019-03-28,130.41000366210938
2018-09-17,128.6199951171875
2018-08-16,128.38999938964844
2018-10-19,128.7100067138672
2019-04-29,131.17999267578125
2019-01-23,130.22999572753906
2019-09-04,126.23999786376953
2018-11-20,126.7699966430664
2019-07-02,126.5
2019-05-31,123.87999725341797
2019-12-12,124.37999725341797
2020-05-18,124.62999725341797
2019-09-27,127.0
2020-03-03,127.31999969482422
2020-05-21,127.87000274658203
2019-05-14,127.94000244140625
2018-08-31,128.8000030517578
2018-07-30,129.39999389648438
2018-10-02,130.63999938964844
2019-04-12,131.94000244140625
2019-03-11,131.92999267578125
2019-02-07,131.6199951171875
2019-07-17,131.32000732421875
2019-09-19,129.5399932861328
2019-10-21,130.58999633789062
2019-12-18,133.67999267578125
2020-03-06,134.27999877929688
2019-10-03,134.52000427246094
2020-03-09,135.75999450683594
2020-05-27,135.8800048828125
2019-12-24,137.25
2020-03-12,135.5500030517578
2018-12-20,136.02000427246094
2019-08-01,135.42999267578125
2018-08-14,134.67999267578125
2018-07-13,134.8800048828125
2018-10-17,136.74000549316406
2019-05-29,135.67999267578125
2019-03-26,134.3800048828125
2019-02-22,134.50999450683594
2019-10-04,134.10000610351562
2019-11-05,135.0800018310547
2019-12-27,134.47999572753906
2020-06-02,134.9600067138672
2019-12-30,134.5800018310547
2020-03-18,134.50999450683594
2020-06-05,135.00999450683594
2019-07-15,134.6699981689453
2018-12-03,135.8699951171875
2019-06-13,136.08999633789062
2019-01-04,133.49000549316406
2018-08-29,136.5
2019-02-05,137.6199951171875
2018-11-01,137.97000122070312
2019-08-16,137.0800018310547
2019-04-10,136.8300018310547
2019-09-17,136.63999938964844
2019-10-15,137.08999633789062
2020-01-02,137.24000549316406
2020-06-08,136.16000366210938
2019-10-18,135.5800018310547
2020-03-24,136.60000610351562
2020-06-11,136.22999572753906
2020-01-08,135.66000366210938
2019-04-25,136.30999755859375
2019-07-30,136.61000061035156
2019-02-20,136.7899932861328
2018-07-11,136.22999572753906
2018-09-13,136.14999389648438
2018-10-15,135.94000244140625
2019-06-28,135.41000366210938
2018-12-18,136.10000610351562
2018-11-16,136.6999969482422
2019-10-02,134.72999572753906
2020-03-27,132.60000610351562
2020-01-10,133.5500030517578
2019-10-24,133.1199951171875
2020-03-30,132.57000732421875
2020-06-17,131.97000122070312
2020-01-14,131.58999633789062
2020-04-02,132.00999450683594
2019-01-02,132.72999572753906
2019-08-14,132.8000030517578
2018-10-30,133.91000366210938
2019-06-11,134.07000732421875
2019-05-10,133.39999389648438
2019-04-08,133.08999633789062
2018-08-27,133.02000427246094
2018-07-26,133.2100067138672
2018-09-28,133.8699951171875
2019-03-07,135.3300018310547
2019-10-30,135.25999450683594
2020-01-17,134.44000244140625
2020-06-23,134.32000732421875
2020-04-08,134.5399932861328
2020-06-26,135.27000427246094
2019-03-22,136.33999633789062
2019-01-17,137.0
2019-08-29,136.1699981689453
2018-11-14,136.32000732421875
2019-06-26,136.75
2018-09-11,136.19000244140625
2018-07-09,136.16000366210938
2018-08-10,135.69000244140625
2019-04-23,135.6300048828125
2019-09-30,135.9499969482422
2020-01-23,135.16000366210938
2019-11-08,136.83999633789062
2020-04-14,136.27000427246094
2019-11-11,136.10000610351562
2020-01-29,136.6300048828125
2020-04-17,136.47999572753906
2018-07-24,136.02999877929688
2018-09-26,135.13999938964844
2019-05-08,135.1300048828125
2019-03-05,135.1999969482422
2019-02-01,133.9499969482422
2018-12-31,134.07000732421875
2018-11-29,134.52999877929688
2019-08-12,134.38999938964844
2019-07-11,134.6300048828125
2019-09-13,135.6999969482422
2019-11-14,136.8000030517578
2020-04-20,138.60000610351562
2020-02-04,139.89999389648438
2020-04-23,140.33999633789062
2018-12-14,141.72000122070312
2019-08-27,142.3699951171875
2018-08-08,142.4499969482422
2018-10-11,141.0500030517578
2018-11-12,141.75999450683594
2019-07-26,141.1699981689453
2019-06-24,141.52000427246094
2019-05-23,141.57000732421875
2019-03-20,141.83999633789062
2019-01-15,142.10000610351562
2019-11-20,143.42999267578125
2020-02-07,144.07000732421875
2020-02-10,143.8300018310547
2020-04-29,145.1300048828125
2019-11-26,144.8699951171875
2020-02-13,145.35000610351562
2019-01-30,143.52000427246094
2018-08-23,145.94000244140625
2018-09-24,145.39999389648438
2018-11-27,145.49000549316406
2018-10-26,143.9499969482422
2019-07-09,144.80999755859375
2019-06-07,142.55999755859375
2019-05-06,140.57000732421875
2019-04-04,141.16000366210938
2019-09-11,136.30999755859375
2019-11-29,128.35000610351562
2020-05-05,131.72000122070312
2019-12-02,134.74000549316406
2020-02-19,136.00999450683594
2020-05-08,136.6699981689453
2019-05-21,131.4499969482422
2019-03-18,128.17999267578125
2018-09-07,126.86000061035156
2018-08-06,127.62999725341797
2018-10-09,113.58999633789062
2019-02-14,115.06999969482422
2018-12-12,112.0
2019-07-24,116.38999938964844
2019-09-26,113.7699966430664
2019-10-28,116.05999755859375
2019-12-05,101.41999816894531
2020-05-11,102.87000274658203
2019-07-03,109.37000274658203
2020-02-25,111.04000091552734
2020-05-14,112.58000183105469
2020-02-28,117.98999786376953
2019-08-08,121.51000213623047
2019-06-05,119.52999877929688
2018-07-20,115.66999816894531
2018-08-21,116.4800033569336
2018-10-24,122.44000244140625
2019-04-02,125.29000091552734
2019-03-01,130.2899932861328
2019-01-28,129.1300048828125
2018-12-27,131.50999450683594
2019-09-09,129.42999267578125
2020-03-02,132.35000610351562
2020-05-20,133.6999969482422
2019-12-17,133.85000610351562
2020-03-05,134.91000366210938
2019-02-12,134.50999450683594
2019-01-11,130.58999633789062
2018-12-10,131.22000122070312
2019-08-23,130.02999877929688
2018-11-08,130.64999389648438
2019-07-22,133.88999938964844
2019-06-20,134.66000366210938
2018-09-05,132.89999389648438
2019-04-17,130.4199981689453
2019-09-24,129.52000427246094
2019-12-20,129.32000732421875
2020-05-26,130.77000427246094
2019-04-30,130.69000244140625
2019-12-23,130.1199951171875
2020-03-11,132.4600067138672
2020-05-29,133.1699981689453
2019-12-26,132.86000061035156
2020-06-01,131.4499969482422
2019-05-02,130.14999389648438
2019-02-27,132.7899932861328
2018-11-23,135.05999755859375
2019-08-06,131.39999389648438
2018-07-18,130.33999633789062
2018-09-20,129.61000061035156
2018-10-22,129.1699981689453
2019-07-05,129.39999389648438
2019-06-03,128.5800018310547
2019-10-09,130.11000061035156
2019-10-11,130.32000732421875
2020-03-17,131.19000244140625
2020-06-04,131.1199951171875
2019-10-14,132.60000610351562
2020-03-20,130.17999267578125
2018-11-06,130.77000427246094
2019-06-18,131.24000549316406
2019-05-17,131.0500030517578
2019-04-15,133.1699981689453
2019-03-14,127.45999908447266
2019-01-09,127.43000030517578
2018-08-02,126.52999877929688
2018-10-05,130.1199951171875
2019-08-21,131.49000549316406
2019-10-17,130.6300048828125
2020-03-23,131.22000122070312
2020-06-10,129.9499969482422
2019-02-25,130.97999572753906
2020-01-07,128.67999267578125
2020-03-26,128.0500030517578
2019-10-23,128.05999755859375
