Dates,PEP
2019-09-25,3501100.0
2020-01-21,4419800.0
2020-04-09,5263700.0
2019-11-06,7318200.0
2020-01-24,6331200.0
2020-01-27,3707000.0
2020-04-15,4464100.0
2018-12-26,3517200.0
2019-08-07,4433700.0
2019-06-04,3033800.0
2018-09-21,2793400.0
2018-07-19,4963600.0
2018-08-20,3810800.0
2018-10-23,2875900.0
2019-05-03,2854900.0
2019-04-01,2883900.0
2019-02-28,3558900.0
2019-11-12,3844700.0
2020-01-30,3127200.0
2019-11-15,3720400.0
2020-04-21,4297200.0
2019-04-16,5150300.0
2019-03-15,3751900.0
2019-02-11,4812900.0
2019-01-10,4011700.0
2019-08-22,3965600.0
2018-11-07,4080800.0
2018-08-03,3588000.0
2018-09-04,3901400.0
2019-06-19,2702700.0
2019-09-23,8806000.0
2019-11-18,5502700.0
2020-02-05,2710300.0
2020-04-24,4191200.0
2019-03-29,3588700.0
2019-11-21,4242400.0
2020-04-27,5084200.0
2020-02-11,5528000.0
2020-04-30,6332700.0
2019-05-01,2957900.0
2019-02-26,3553600.0
2019-01-25,3302800.0
2018-12-24,2851400.0
2019-09-06,3291800.0
2018-07-17,2725800.0
2018-09-19,4378200.0
2019-08-05,4349900.0
2019-10-08,3847500.0
2019-12-11,7696300.0
2019-11-27,3685800.0
2020-02-14,4176300.0
2020-05-06,6024100.0
2019-01-08,4750900.0
2018-12-07,6318500.0
2019-08-20,3544800.0
2018-11-05,3233300.0
2019-07-19,2859200.0
2018-10-04,3356000.0
2019-06-17,5854500.0
2019-05-16,8233200.0
2018-08-01,6141500.0
2019-03-13,3944200.0
2019-12-03,4481200.0
2020-02-20,3077900.0
2019-12-06,4019700.0
2020-05-12,4105100.0
2019-12-09,3698600.0
2020-02-26,5022000.0
2020-05-15,4411700.0
2019-03-28,4145800.0
2018-09-17,4669700.0
2018-08-16,3335200.0
2018-10-19,4580800.0
2019-04-29,4533400.0
2019-01-23,3367900.0
2019-09-04,5757600.0
2018-11-20,6199400.0
2019-07-02,5573300.0
2019-05-31,6192800.0
2019-12-12,6258600.0
2020-05-18,6149000.0
2019-09-27,3702100.0
2020-03-03,2929500.0
2020-05-21,2920800.0
2019-05-14,4088200.0
2018-08-31,6232700.0
2018-07-30,3701800.0
2018-10-02,3405000.0
2019-04-12,3101200.0
2019-03-11,3160300.0
2019-02-07,2936900.0
2019-07-17,2484200.0
2019-09-19,4239500.0
2019-10-21,3954100.0
2019-12-18,7187800.0
2020-03-06,3972600.0
2019-10-03,3045200.0
2020-03-09,3742800.0
2020-05-27,2989800.0
2019-12-24,3201700.0
2020-03-12,4994600.0
2018-12-20,3051600.0
2019-08-01,4062100.0
2018-08-14,4175000.0
2018-07-13,5005100.0
2018-10-17,4146900.0
2019-05-29,4008200.0
2019-03-26,2953600.0
2019-02-22,4013300.0
2019-10-04,2647800.0
2019-11-05,2804500.0
2019-12-27,6671100.0
2020-06-02,3346500.0
2019-12-30,4798500.0
2020-03-18,3579500.0
2020-06-05,4309600.0
2019-07-15,3559400.0
2018-12-03,3705200.0
2019-06-13,3638900.0
2019-01-04,5728600.0
2018-08-29,8829700.0
2019-02-05,5278700.0
2018-11-01,4273300.0
2019-08-16,4074900.0
2019-04-10,3065300.0
2019-09-17,2191000.0
2019-10-15,2761400.0
2020-01-02,2371500.0
2020-06-08,3369300.0
2019-10-18,2812000.0
2020-03-24,2322500.0
2020-06-11,3630400.0
2020-01-08,2829400.0
2019-04-25,3248100.0
2019-07-30,2323600.0
2019-02-20,2292500.0
2018-07-11,2520000.0
2018-09-13,3212600.0
2018-10-15,2550100.0
2019-06-28,2653400.0
2018-12-18,4492300.0
2018-11-16,3054900.0
2019-10-02,3202400.0
2020-03-27,4300800.0
2020-01-10,3645600.0
2019-10-24,3338700.0
2020-03-30,2604000.0
2020-06-17,2227200.0
2020-01-14,3246500.0
2020-04-02,3166600.0
2019-01-02,2141900.0
2019-08-14,3648700.0
2018-10-30,3619700.0
2019-06-11,3019100.0
2019-05-10,3047700.0
2019-04-08,3391200.0
2018-08-27,3014900.0
2018-07-26,3612400.0
2018-09-28,4947400.0
2019-03-07,2476100.0
2019-10-30,2978400.0
2020-01-17,3866300.0
2020-06-23,5000000.0
2020-04-08,4228200.0
2020-06-26,3351800.0
2019-03-22,3216900.0
2019-01-17,3882900.0
2019-08-29,2940200.0
2018-11-14,3339100.0
2019-06-26,3502100.0
2018-09-11,3557900.0
2018-07-09,4701000.0
2018-08-10,5491800.0
2019-04-23,5370500.0
2019-09-30,3641700.0
2020-01-23,10311300.0
2019-11-08,2992900.0
2020-04-14,1220600.0
2019-11-11,2934700.0
2020-01-29,2554000.0
2020-04-17,3024700.0
2018-07-24,3229400.0
2018-09-26,3784100.0
2019-05-08,4000100.0
2019-03-05,4085100.0
2019-02-01,5718100.0
2018-12-31,3681400.0
2018-11-29,3954700.0
2019-08-12,3099500.0
2019-07-11,5127200.0
2019-09-13,4159700.0
2019-11-14,5002600.0
2020-04-20,4977900.0
2020-02-04,6908700.0
2020-04-23,4440000.0
2018-12-14,5366100.0
2019-08-27,3915700.0
2018-08-08,2791500.0
2018-10-11,3895300.0
2018-11-12,2908300.0
2019-07-26,3263200.0
2019-06-24,4058500.0
2019-05-23,4753100.0
2019-03-20,3977800.0
2019-01-15,3494300.0
2019-11-20,3504900.0
2020-02-07,3571400.0
2020-02-10,3138500.0
2020-04-29,3775600.0
2019-11-26,3870500.0
2020-02-13,4217400.0
2019-01-30,5041400.0
2018-08-23,3555600.0
2018-09-24,4938700.0
2018-11-27,2978800.0
2018-10-26,2805900.0
2019-07-09,4271800.0
2019-06-07,5027700.0
2019-05-06,7585800.0
2019-04-04,6157200.0
2019-09-11,8603500.0
2019-11-29,14170000.0
2020-05-05,8504500.0
2019-12-02,8728300.0
2020-02-19,7635700.0
2020-05-08,6579100.0
2019-05-21,6754900.0
2019-03-18,8716300.0
2018-09-07,8258600.0
2018-08-06,7465100.0
2018-10-09,12808300.0
2019-02-14,12007700.0
2018-12-12,10733300.0
2019-07-24,14242300.0
2019-09-26,15250800.0
2019-10-28,9393500.0
2019-12-05,13093200.0
2020-05-11,13926800.0
2019-07-03,11447000.0
2020-02-25,9485500.0
2020-05-14,10376800.0
2020-02-28,9852500.0
2019-08-08,6916800.0
2019-06-05,7091700.0
2018-07-20,6873000.0
2018-08-21,6181800.0
2018-10-24,5552000.0
2019-04-02,8242200.0
2019-03-01,6253900.0
2019-01-28,5241100.0
2018-12-27,5502400.0
2019-09-09,3785000.0
2020-03-02,6278700.0
2020-05-20,5773100.0
2019-12-17,4564000.0
2020-03-05,4866500.0
2019-02-12,3995400.0
2019-01-11,4359500.0
2018-12-10,4085100.0
2019-08-23,5527700.0
2018-11-08,4065500.0
2019-07-22,4009200.0
2019-06-20,6674200.0
2018-09-05,6706800.0
2019-04-17,6780000.0
2019-09-24,4488000.0
2019-12-20,5245300.0
2020-05-26,3580000.0
2019-04-30,4192200.0
2019-12-23,5528000.0
2020-03-11,4209100.0
2020-05-29,3591100.0
2019-12-26,3914600.0
2020-06-01,5168500.0
2019-05-02,5522200.0
2019-02-27,20338200.0
2018-11-23,8480300.0
2019-08-06,6640300.0
2018-07-18,8213100.0
2018-09-20,4886300.0
2018-10-22,3429200.0
2019-07-05,5579300.0
2019-06-03,5686500.0
2019-10-09,4974400.0
2019-10-11,13338800.0
2020-03-17,4049200.0
2020-06-04,5327500.0
2019-10-14,5421200.0
2020-03-20,5229700.0
2018-11-06,7075700.0
2019-06-18,5613000.0
2019-05-17,6446900.0
2019-04-15,7069900.0
2019-03-14,8541000.0
2019-01-09,7037500.0
2018-08-02,5481000.0
2018-10-05,5197700.0
2019-08-21,3309700.0
2019-10-17,3417200.0
2020-03-23,8310100.0
2020-06-10,3379900.0
2019-02-25,3625600.0
2020-01-07,4853500.0
2020-03-26,4442000.0
2019-10-23,7372700.0
