Dates,PEP
2019-11-06,122.56514739990234
2020-01-24,122.64234161376953
2020-01-27,122.01509094238281
2020-04-15,122.64234161376953
2018-12-26,122.4782943725586
2019-08-07,121.7159423828125
2019-06-04,121.97648620605469
2018-09-21,122.25634765625
2018-07-19,123.5687484741211
2018-08-20,122.78709411621094
2018-10-23,122.39144134521484
2019-05-03,123.20204162597656
2019-04-01,122.8160400390625
2019-02-28,121.57118225097656
2019-11-12,121.60977935791016
2020-01-30,121.63874053955078
2019-11-15,123.53014373779297
2020-04-21,122.70989990234375
2019-04-16,122.9511489868164
2019-03-15,124.82325744628906
2019-02-11,125.7110595703125
2019-01-10,125.9426498413086
2019-08-22,125.44085693359375
2018-11-07,124.53376007080078
2018-08-03,125.51805877685547
2018-09-04,125.42156219482422
2019-06-19,124.96800231933594
2019-09-23,123.16343688964844
2019-11-18,123.68453979492188
2020-02-05,124.1091537475586
2020-04-24,123.52050018310547
2019-03-29,124.4661865234375
2019-11-21,124.55305480957031
2020-04-27,126.79186248779297
2020-02-11,128.293701171875
2020-04-30,129.74208068847656
2019-05-01,129.8587188720703
2019-02-26,129.4796142578125
2019-01-25,129.42127990722656
2018-12-24,129.22689819335938
2019-09-06,129.0227508544922
2018-07-17,128.81861877441406
2018-09-19,128.37147521972656
2019-08-05,129.13941955566406
2019-10-08,130.41282653808594
2019-12-11,130.21839904785156
2019-11-27,130.39337158203125
2020-02-14,130.0725860595703
2020-05-06,128.62420654296875
2019-01-08,128.0117950439453
2018-12-07,127.46746063232422
2019-08-20,128.186767578125
2018-11-05,128.7311248779297
2019-07-19,130.24755859375
2018-10-04,129.30465698242188
2019-06-17,128.85751342773438
2019-05-16,128.0604248046875
2018-08-01,130.6558380126953
2019-03-13,130.59751892089844
2019-12-03,129.55740356445312
2020-02-20,130.40309143066406
2019-12-06,130.06289672851562
2020-05-12,129.0713653564453
2019-12-09,129.1685791015625
2020-02-26,126.45648956298828
2020-05-15,126.64118194580078
2019-03-28,127.08833312988281
2018-09-17,125.60108184814453
2018-08-16,125.38722229003906
2018-10-19,127.55493927001953
2019-04-29,127.85626220703125
2019-01-23,126.83560180664062
2019-09-04,124.24017333984375
2018-11-20,123.5888900756836
2019-07-02,124.34710693359375
2019-05-31,120.92542266845703
2019-12-12,122.91815948486328
2020-05-18,124.21101379394531
2019-09-27,125.85380554199219
2020-03-03,125.00811767578125
2020-05-21,124.76509857177734
2019-05-14,126.30094909667969
2018-08-31,125.51358032226562
2018-07-30,127.06890106201172
2018-10-02,128.07984924316406
2019-04-12,128.86721801757812
2019-03-11,128.37147521972656
2019-02-07,128.64364624023438
2019-07-17,128.9547119140625
2019-09-19,126.63147735595703
2019-10-21,130.0045623779297
2019-12-18,130.9960479736328
2020-03-06,131.41404724121094
2019-10-03,132.22088623046875
2020-03-09,132.91102600097656
2020-05-27,133.6206512451172
2019-12-24,135.26344299316406
2020-03-12,133.09542846679688
2018-12-20,134.4559326171875
2019-08-01,133.50650024414062
2018-08-14,132.9779815673828
2018-07-13,133.46737670898438
2018-10-17,134.3776397705078
2019-05-29,133.54566955566406
2019-03-26,132.01876831054688
2019-02-22,132.82138061523438
2019-10-04,132.6256103515625
2019-11-05,132.6060333251953
2019-12-27,131.8523712158203
2020-06-02,132.56689453125
2019-12-30,132.4886016845703
2020-03-18,132.2243194580078
2020-06-05,132.8409423828125
2019-07-15,132.72349548339844
2018-12-03,134.19166564941406
2019-06-13,134.4559326171875
2019-01-04,131.0987091064453
2018-08-29,135.00405883789062
2019-02-05,137.30421447753906
2018-11-01,135.40536499023438
2019-08-16,134.32872009277344
2019-04-10,134.92576599121094
2019-09-17,134.96490478515625
2019-10-15,134.72021484375
2020-01-02,134.5342559814453
2020-06-08,133.43800354003906
2019-10-18,133.52609252929688
2020-03-24,134.05465698242188
2020-06-11,133.35971069335938
2020-01-08,133.2324676513672
2019-04-25,133.76101684570312
2019-07-30,134.5342559814453
2019-02-20,134.96490478515625
2018-07-11,133.74142456054688
2018-09-13,133.6729278564453
2018-10-15,133.1933135986328
2019-06-28,133.9959259033203
2018-12-18,134.2601776123047
2018-11-16,134.02528381347656
2019-10-02,132.29283142089844
2020-03-27,131.16722106933594
2020-01-10,131.58810424804688
2019-10-24,130.49185180664062
2020-03-30,130.30589294433594
2020-06-17,129.58157348632812
2020-01-14,129.18028259277344
2020-04-02,130.4624786376953
2019-01-02,130.50164794921875
2019-08-14,130.97146606445312
2018-10-30,131.21615600585938
2019-06-11,131.71536254882812
2019-05-10,130.90296936035156
2019-04-08,131.0693359375
2018-08-27,131.22596740722656
2018-07-26,130.99105834960938
2018-09-28,132.82138061523438
2019-03-07,133.0269317626953
2019-10-30,132.9486083984375
2020-01-17,132.99755859375
2020-06-23,132.58648681640625
2020-04-08,134.38743591308594
2020-06-26,134.38250732421875
2019-03-22,135.3878631591797
2019-01-17,135.19073486328125
2019-08-29,134.31350708007812
2018-11-14,135.131591796875
2019-06-26,135.21043395996094
2018-09-11,135.95953369140625
2018-07-09,135.0921630859375
2018-08-10,134.21495056152344
2019-04-23,134.01780700683594
2019-09-30,134.51063537597656
2020-01-23,135.9398193359375
2019-11-08,135.0724334716797
2020-04-14,134.9246063232422
2019-11-11,134.72747802734375
2020-01-29,135.5652618408203
2020-04-17,134.8457489013672
2018-07-24,134.707763671875
2018-09-26,133.86997985839844
2019-05-08,133.6826934814453
2019-03-05,134.1952362060547
2019-02-01,132.08595275878906
2018-12-31,132.76605224609375
2018-11-29,132.85475158691406
2019-08-12,132.59848022460938
2019-07-11,134.5697784423828
2019-09-13,134.8851776123047
2019-11-14,137.20143127441406
2020-04-20,137.60556030273438
2020-02-04,139.2318572998047
2020-04-23,139.8232421875
2018-12-14,141.32142639160156
2019-08-27,141.58753967285156
2018-08-08,140.86802673339844
2018-10-11,140.09922790527344
2018-11-12,140.39492797851562
2019-07-26,139.6951141357422
2019-06-24,141.7649688720703
2019-05-23,139.98095703125
2019-03-20,140.4639129638672
2019-01-15,141.16372680664062
2019-11-20,142.2282257080078
2020-02-07,142.25779724121094
2020-02-10,143.28285217285156
2020-04-29,143.56869506835938
2019-11-26,143.982666015625
2020-02-13,143.982666015625
2019-01-30,144.36705017089844
2018-08-23,144.87960815429688
2018-09-24,143.5095672607422
2018-11-27,143.4405517578125
2018-10-26,143.0758819580078
2019-07-09,143.75596618652344
2019-06-07,140.59205627441406
2019-05-06,139.0741729736328
2019-04-04,139.9415283203125
2019-09-11,134.41207885742188
2019-11-29,130.13438415527344
2020-05-05,135.60470581054688
2019-12-02,133.63340759277344
2020-02-19,140.34564208984375
2020-05-08,137.0363311767578
2019-05-21,136.20278930664062
2019-03-18,129.15748596191406
2018-09-07,133.10682678222656
2018-08-06,128.75064086914062
2018-10-09,114.45162963867188
2019-02-14,126.46835327148438
2018-12-12,112.21895599365234
2019-07-24,126.73628234863281
2019-09-26,119.98865509033203
2019-10-28,116.43622589111328
2019-12-05,103.1295166015625
2020-05-11,104.36988830566406
2019-07-03,112.96318054199219
2020-02-25,111.63350677490234
2020-05-14,119.333740234375
2020-02-28,119.53219604492188
2019-08-08,124.51353454589844
2019-06-05,119.17496490478516
2018-07-20,117.21022033691406
2018-08-21,122.906005859375
2018-10-24,123.63038635253906
2019-04-02,130.1497802734375
2019-03-01,129.4750213623047
2019-01-28,131.588623046875
2018-12-27,132.60076904296875
2019-09-09,129.88186645507812
2020-03-02,137.33401489257812
2020-05-20,133.98997497558594
2019-12-17,134.59527587890625
2020-03-05,136.49057006835938
2019-02-12,133.513671875
2019-01-11,129.9314727783203
2018-12-10,131.59852600097656
2019-08-23,129.2567138671875
2018-11-08,133.32513427734375
2019-07-22,133.42437744140625
2019-06-20,135.27005004882812
2018-09-05,132.3328399658203
2019-04-17,131.2710723876953
2019-09-24,129.13763427734375
2019-12-20,129.91163635253906
2020-05-26,130.65585327148438
2019-04-30,129.772705078125
2019-12-23,130.5367889404297
2020-03-11,133.19613647460938
2020-05-29,133.34498596191406
2019-12-26,131.91607666015625
2020-06-01,131.93592834472656
2019-05-02,132.05499267578125
2019-02-27,134.90289306640625
2018-11-23,134.47621154785156
2019-08-06,130.71539306640625
2018-07-18,130.24900817871094
2018-09-20,129.2071075439453
2018-10-22,129.4750213623047
2019-07-05,128.75064086914062
2019-06-03,129.80247497558594
2019-10-09,131.2710723876953
2019-10-11,130.5367889404297
2020-03-17,131.9656982421875
2020-06-04,131.60845947265625
2019-10-14,131.79701232910156
2020-03-20,130.57000732421875
2018-11-06,132.44000244140625
2019-06-18,132.2100067138672
2019-05-17,132.97000122070312
2019-04-15,134.1300048828125
2019-03-14,127.83999633789062
2019-01-09,129.0
2018-08-02,130.47999572753906
2018-10-05,131.6699981689453
2019-08-21,131.75999450683594
2019-10-17,132.77999877929688
2020-03-23,131.27999877929688
2020-06-10,131.0500030517578
2019-02-25,131.36000061035156
2020-01-07,129.55999755859375
2020-03-26,131.41000366210938
2019-10-23,128.92999267578125
