Dates,PEP
2020-05-13,115.87999725341797
2019-12-10,115.37000274658203
2020-02-27,115.9800033569336
2019-12-13,118.4000015258789
2020-05-19,118.12999725341797
2019-03-06,120.4800033569336
2018-11-30,119.37000274658203
2019-08-13,116.30999755859375
2019-07-12,116.37000274658203
2019-06-10,116.4000015258789
2019-05-09,116.9000015258789
2018-07-25,118.33999633789062
2018-09-27,117.13999938964844
2018-10-29,117.31999969482422
2019-10-16,114.37000274658203
2019-12-16,113.22000122070312
2020-03-04,112.62999725341797
2020-05-22,110.19999694824219
2019-10-01,110.95999908447266
2019-12-19,110.12999725341797
2018-09-10,106.22000122070312
2019-05-24,107.7699966430664
2018-08-09,110.08999633789062
2019-04-22,110.58000183105469
2019-03-21,109.1500015258789
2019-01-16,108.91000366210938
2019-08-28,109.54000091552734
2018-11-13,110.01000213623047
2018-10-12,110.13999938964844
2019-06-25,110.33000183105469
2020-03-10,107.41000366210938
2020-05-28,107.86000061035156
2019-10-07,107.8499984741211
2020-03-13,107.45999908447266
2019-10-10,108.98999786376953
2020-03-16,108.13999938964844
2020-06-03,109.97000122070312
2018-11-28,109.86000061035156
2018-09-25,109.68000030517578
2018-07-23,110.30999755859375
2018-08-24,110.1500015258789
2019-07-10,108.95999908447266
2019-05-07,108.93000030517578
2019-04-05,108.94000244140625
2019-03-04,110.97000122070312
2019-01-31,112.94999694824219
2019-09-12,112.20999908447266
2019-12-31,113.02999877929688
2020-03-19,113.41000366210938
2020-01-03,112.81999969482422
2020-06-09,112.93000030517578
2019-02-15,113.16000366210938
2019-01-14,113.2300033569336
2018-07-06,114.11000061035156
2018-08-07,113.0
2018-10-10,115.8499984741211
2018-12-13,116.80000305175781
2019-08-26,115.75
2019-07-25,115.5
2019-05-22,116.11000061035156
2019-03-19,117.16999816894531
2020-01-06,116.37000274658203
2020-03-25,115.54000091552734
2020-06-12,114.73999786376953
2019-10-22,115.86000061035156
2020-01-09,116.55000305175781
2020-06-15,115.9800033569336
2019-10-25,115.77999877929688
2020-03-31,116.20999908447266
2020-06-18,115.83000183105469
2019-04-03,115.30000305175781
2018-08-22,116.75
2018-10-25,116.87999725341797
2019-01-29,116.86000061035156
2018-12-28,115.68000030517578
2018-11-26,116.16999816894531
2019-08-09,117.36000061035156
2019-07-08,118.06999969482422
2019-06-06,118.01000213623047
2019-09-10,119.5
2020-01-15,120.26000213623047
2020-04-03,121.45999908447266
2019-10-31,122.45999908447266
2020-04-06,121.88999938964844
2020-06-24,122.29000091552734
2018-11-09,122.58999633789062
2019-07-23,121.9000015258789
2019-06-21,121.68000030517578
2019-05-20,121.80999755859375
2019-04-18,121.3499984741211
2018-09-06,121.72000122070312
2018-10-08,121.73999786376953
2019-02-13,122.3499984741211
2018-12-11,122.36000061035156
2019-09-25,121.52999877929688
2020-01-21,122.44000244140625
2020-04-09,123.22000122070312
2019-11-06,125.0
2020-01-24,128.22999572753906
2020-01-27,126.7699966430664
2020-04-15,126.68000030517578
2018-12-26,127.41000366210938
2019-08-07,125.6500015258789
2019-06-04,126.5199966430664
2018-09-21,126.13999938964844
2018-07-19,127.05000305175781
2018-08-20,127.8499984741211
2018-10-23,127.23999786376953
2019-05-03,127.0999984741211
2019-04-01,127.30000305175781
2019-02-28,126.63999938964844
2019-11-12,125.80000305175781
2020-01-30,125.7699966430664
2019-11-15,126.13999938964844
2020-04-21,127.0199966430664
2019-04-16,127.55999755859375
2019-03-15,127.0999984741211
2019-02-11,129.3699951171875
2019-01-10,129.9199981689453
2019-08-22,130.0399932861328
2018-11-07,130.5800018310547
2018-08-03,129.10000610351562
2018-09-04,129.60000610351562
2019-06-19,130.3300018310547
2019-09-23,129.5
2019-11-18,127.58000183105469
2020-02-05,128.14999389648438
2020-04-24,128.0
2019-03-29,127.86000061035156
2019-11-21,129.75
2020-04-27,129.22000122070312
2020-02-11,131.0800018310547
2020-04-30,132.83999633789062
2019-05-01,133.17999267578125
2019-02-26,134.05999755859375
2019-01-25,134.00999450683594
2018-12-24,133.4499969482422
2019-09-06,133.00999450683594
2018-07-17,132.72000122070312
2018-09-19,134.4199981689453
2019-08-05,132.05999755859375
2019-10-08,133.8699951171875
2019-12-11,134.16000366210938
2019-11-27,134.64999389648438
2020-02-14,133.97999572753906
2020-05-06,133.05999755859375
2019-01-08,132.25
2018-12-07,132.27999877929688
2019-08-20,131.99000549316406
2018-11-05,132.08999633789062
2019-07-19,132.97999572753906
2018-10-04,132.88999938964844
2019-06-17,133.10000610351562
2019-05-16,133.0
2018-08-01,132.39999389648438
2019-03-13,134.2100067138672
2019-12-03,134.0
2020-02-20,133.60000610351562
2019-12-06,134.0800018310547
2020-05-12,133.9199981689453
2019-12-09,132.61000061035156
2020-02-26,133.1699981689453
2020-05-15,130.49000549316406
2019-03-28,131.1300048828125
2018-09-17,131.1999969482422
2018-08-16,128.6300048828125
2018-10-19,129.44000244140625
2019-04-29,131.5
2019-01-23,131.33999633789062
2019-09-04,130.47999572753906
2018-11-20,128.9600067138672
2019-07-02,127.0999984741211
2019-05-31,128.35000610351562
2019-12-12,124.77999877929688
2020-05-18,126.4000015258789
2019-09-27,128.10000610351562
2020-03-03,129.7100067138672
2020-05-21,128.4499969482422
2019-05-14,128.27999877929688
2018-08-31,129.52000427246094
2018-07-30,129.66000366210938
2018-10-02,131.4199981689453
2019-04-12,132.07000732421875
2019-03-11,132.8000030517578
2019-02-07,132.91000366210938
2019-07-17,131.75
2019-09-19,132.4499969482422
2019-10-21,130.82000732421875
2019-12-18,134.1999969482422
2020-03-06,134.5
2019-10-03,135.61000061035156
2020-03-09,136.11000061035156
2020-05-27,136.35000610351562
2019-12-24,137.80999755859375
2020-03-12,138.8000030517578
2018-12-20,136.92999267578125
2019-08-01,136.39999389648438
2018-08-14,135.74000549316406
2018-07-13,135.27000427246094
2018-10-17,136.74000549316406
2019-05-29,136.0800018310547
2019-03-26,136.38999938964844
2019-02-22,134.9600067138672
2019-10-04,135.80999755859375
2019-11-05,135.41000366210938
2019-12-27,135.0
2020-06-02,134.9600067138672
2019-12-30,136.25
2020-03-18,135.2100067138672
2020-06-05,135.8699951171875
2019-07-15,136.24000549316406
2018-12-03,136.07000732421875
2019-06-13,136.92999267578125
2019-01-04,136.88999938964844
2018-08-29,138.44000244140625
2019-02-05,137.83999633789062
2018-11-01,139.2899932861328
2019-08-16,137.64999389648438
2019-04-10,137.32000732421875
2019-09-17,137.11000061035156
2019-10-15,138.0800018310547
2020-01-02,137.83999633789062
2020-06-08,137.47999572753906
2019-10-18,136.13999938964844
2020-03-24,137.07000732421875
2020-06-11,137.27000427246094
2020-01-08,136.33999633789062
2019-04-25,136.64999389648438
2019-07-30,136.61000061035156
2019-02-20,137.6999969482422
2018-07-11,137.77999877929688
2018-09-13,136.5500030517578
2018-10-15,136.8300018310547
2019-06-28,135.86000061035156
2018-12-18,136.8000030517578
2018-11-16,137.5500030517578
2019-10-02,136.8000030517578
2020-03-27,134.8300018310547
2020-01-10,134.5
2019-10-24,134.41000366210938
2020-03-30,133.2899932861328
2020-06-17,133.02999877929688
2020-01-14,132.67999267578125
2020-04-02,132.6300048828125
2019-01-02,133.60000610351562
2019-08-14,133.66000366210938
2018-10-30,134.0
2019-06-11,134.64999389648438
2019-05-10,134.30999755859375
2019-04-08,133.42999267578125
2018-08-27,133.9199981689453
2018-07-26,134.66000366210938
2018-09-28,134.2899932861328
2019-03-07,135.6999969482422
2019-10-30,136.05999755859375
2020-01-17,136.64999389648438
2020-06-23,136.66000366210938
2020-04-08,134.9499969482422
2020-06-26,136.19000244140625
2019-03-22,136.6699981689453
2019-01-17,137.14999389648438
2019-08-29,137.61000061035156
2018-11-14,137.0500030517578
2019-06-26,136.8000030517578
2018-09-11,136.92999267578125
2018-07-09,136.9499969482422
2018-08-10,137.0500030517578
2019-04-23,137.0500030517578
2019-09-30,136.22000122070312
2020-01-23,137.41000366210938
2019-11-08,137.69000244140625
2020-04-14,137.08999633789062
2019-11-11,136.86000061035156
2020-01-29,136.8800048828125
2020-04-17,136.6999969482422
2018-07-24,136.69000244140625
2018-09-26,136.8699951171875
2019-05-08,135.4600067138672
2019-03-05,135.3000030517578
2019-02-01,136.0
2018-12-31,134.4600067138672
2018-11-29,135.2899932861328
2019-08-12,135.1699981689453
2019-07-11,134.64999389648438
2019-09-13,136.17999267578125
2019-11-14,137.0399932861328
2020-04-20,139.35000610351562
2020-02-04,140.10000610351562
2020-04-23,140.61000061035156
2018-12-14,141.80999755859375
2019-08-27,143.08999633789062
2018-08-08,143.8300018310547
2018-10-11,141.64999389648438
2018-11-12,142.1300048828125
2019-07-26,142.0
2019-06-24,142.32000732421875
2019-05-23,143.80999755859375
2019-03-20,142.77000427246094
2019-01-15,143.1999969482422
2019-11-20,143.67999267578125
2020-02-07,144.63999938964844
2020-02-10,144.25999450683594
2020-04-29,145.92999267578125
2019-11-26,146.2100067138672
2020-02-13,146.67999267578125
2019-01-30,145.25
2018-08-23,146.57000732421875
2018-09-24,147.11000061035156
2018-11-27,145.6199951171875
2018-10-26,145.77000427246094
2019-07-09,145.05999755859375
2019-06-07,145.86000061035156
2019-05-06,142.58999633789062
2019-04-04,142.44000244140625
2019-09-11,141.41000366210938
2019-11-29,133.24000549316406
2020-05-05,132.0
2019-12-02,137.19000244140625
2020-02-19,136.19000244140625
2020-05-08,138.80999755859375
2019-05-21,131.55999755859375
2019-03-18,130.17999267578125
2018-09-07,132.0500030517578
2018-08-06,130.5800018310547
2018-10-09,122.0999984741211
2019-02-14,120.68000030517578
2018-12-12,114.69000244140625
2019-07-24,116.69999694824219
2019-09-26,120.83999633789062
2019-10-28,121.43000030517578
2019-12-05,118.23999786376953
2020-05-11,106.0
2019-07-03,109.93000030517578
2020-02-25,112.73999786376953
2020-05-14,112.70999908447266
2020-02-28,118.56999969482422
2019-08-08,121.61000061035156
2019-06-05,124.94000244140625
2018-07-20,117.2699966430664
2018-08-21,117.22000122070312
2018-10-24,123.19000244140625
2019-04-02,128.66000366210938
2019-03-01,132.7100067138672
2019-01-28,129.63999938964844
2018-12-27,132.08999633789062
2019-09-09,131.69000244140625
2020-03-02,133.22000122070312
2020-05-20,137.13999938964844
2019-12-17,136.97000122070312
2020-03-05,137.72999572753906
2019-02-12,136.94000244140625
2019-01-11,132.13999938964844
2018-12-10,132.44000244140625
2019-08-23,132.5
2018-11-08,130.8699951171875
2019-07-22,134.4199981689453
2019-06-20,136.77999877929688
2018-09-05,136.77000427246094
2019-04-17,132.41000366210938
2019-09-24,131.1199951171875
2019-12-20,130.1699981689453
2020-05-26,131.63999938964844
2019-04-30,131.5800018310547
2019-12-23,131.5500030517578
2020-03-11,133.07000732421875
2020-05-29,133.42999267578125
2019-12-26,134.75999450683594
2020-06-01,133.17999267578125
2019-05-02,132.7100067138672
2019-02-27,133.77000427246094
2018-11-23,136.85000610351562
2019-08-06,134.42999267578125
2018-07-18,132.5399932861328
2018-09-20,130.97999572753906
2018-10-22,129.61000061035156
2019-07-05,131.94000244140625
2019-06-03,129.72000122070312
2019-10-09,131.2100067138672
2019-10-11,132.00999450683594
2020-03-17,131.60000610351562
2020-06-04,133.0500030517578
2019-10-14,133.24000549316406
2020-03-20,131.58999633789062
2018-11-06,131.0
2019-06-18,131.3800048828125
2019-05-17,131.8300018310547
2019-04-15,133.27999877929688
2019-03-14,134.22000122070312
2019-01-09,129.14999389648438
2018-08-02,128.2899932861328
2018-10-05,132.67999267578125
2019-08-21,131.88999938964844
2019-10-17,131.4199981689453
2020-03-23,134.41000366210938
2020-06-10,130.5500030517578
2019-02-25,131.6199951171875
2020-01-07,130.52000427246094
2020-03-26,129.13999938964844
2019-10-23,131.67999267578125
