Dates,CTXS
2020-02-27,2567100.0
2019-12-13,1752000.0
2020-05-19,3402400.0
2019-03-06,2432600.0
2018-11-30,2078500.0
2019-08-13,1905700.0
2019-07-12,2333200.0
2019-06-10,1921200.0
2019-05-09,1263700.0
2018-07-25,1997800.0
2018-09-27,1865400.0
2018-10-29,1640000.0
2019-10-16,1977400.0
2019-12-16,1824400.0
2020-03-04,1518400.0
2020-05-22,3195600.0
2019-10-01,3849800.0
2019-12-19,1095400.0
2018-09-10,2051400.0
2019-05-24,1754200.0
2018-08-09,1317500.0
2019-04-22,1299400.0
2019-03-21,1333500.0
2019-01-16,1381500.0
2019-08-28,1881900.0
2018-11-13,1508600.0
2018-10-12,1643800.0
2019-06-25,2587100.0
2020-03-10,2374300.0
2020-05-28,1300600.0
2019-10-07,2091100.0
2020-03-13,2283800.0
2019-10-10,1110700.0
2020-03-16,1534200.0
2020-06-03,2157700.0
2018-11-28,3082400.0
2018-09-25,2778400.0
2018-07-23,5539300.0
2018-08-24,2526600.0
2019-07-10,1951800.0
2019-05-07,1797200.0
2019-04-05,2194200.0
2019-03-04,1935900.0
2019-01-31,2235100.0
2019-09-12,1415200.0
2019-12-31,1992100.0
2020-03-19,1469500.0
2020-01-03,2505200.0
2020-06-09,1259700.0
2019-02-15,1904300.0
2019-01-14,1726300.0
2018-07-06,1181000.0
2018-08-07,1993500.0
2018-10-10,1675900.0
2018-12-13,1187400.0
2019-08-26,2208100.0
2019-07-25,1710700.0
2019-05-22,1541500.0
2019-03-19,2060900.0
2020-01-06,1835200.0
2020-03-25,1375400.0
2020-06-12,2078500.0
2019-10-22,2261800.0
2020-01-09,2484600.0
2020-06-15,1941300.0
2019-10-25,1594100.0
2020-03-31,2116100.0
2020-06-18,7005700.0
2019-04-03,2769700.0
2018-08-22,3126600.0
2018-10-25,2757600.0
2019-01-29,2920100.0
2018-12-28,3839500.0
2018-11-26,1914400.0
2019-08-09,2046300.0
2019-07-08,1767300.0
2019-06-06,1761800.0
2019-09-10,2085300.0
2020-01-15,2909900.0
2020-04-03,3165800.0
2019-10-31,1772300.0
2020-04-06,2366100.0
2020-06-24,2836700.0
2018-11-09,3001000.0
2019-07-23,2385000.0
2019-06-21,7862300.0
2019-05-20,3839800.0
2019-04-18,2256700.0
2018-09-06,1654600.0
2018-10-08,1544600.0
2019-02-13,1376800.0
2018-12-11,1173700.0
2019-09-25,1337800.0
2020-01-21,1244800.0
2020-04-09,1594900.0
2019-11-06,1980300.0
2020-01-24,2223600.0
2020-01-27,1299100.0
2020-04-15,2303800.0
2018-12-26,2234400.0
2019-08-07,2806400.0
2019-06-04,2180300.0
2018-09-21,2284600.0
2018-07-19,1694600.0
2018-08-20,2384100.0
2018-10-23,1972600.0
2019-05-03,1248800.0
2019-04-01,1489100.0
2019-02-28,1911900.0
2019-11-12,1098300.0
2020-01-30,2079300.0
2019-11-15,1501300.0
2020-04-21,2843300.0
2019-04-16,1673500.0
2019-03-15,1352400.0
2019-02-11,1463600.0
2019-01-10,1612300.0
2019-08-22,1398800.0
2018-11-07,1171400.0
2018-08-03,1188000.0
2018-09-04,2183000.0
2019-06-19,1347800.0
2019-09-23,3789400.0
2019-11-18,1410200.0
2020-02-05,928200.0
2020-04-24,1844400.0
2019-03-29,2050700.0
2019-11-21,1983000.0
2020-04-27,1365600.0
2020-02-11,1854400.0
2020-04-30,1202700.0
2019-05-01,1273900.0
2019-02-26,1093300.0
2019-01-25,1541100.0
2018-12-24,1360300.0
2019-09-06,1213800.0
2018-07-17,2100600.0
2018-09-19,1592800.0
2019-08-05,2083700.0
2019-10-08,1987900.0
2019-12-11,3040200.0
2019-11-27,1574000.0
2020-02-14,1855600.0
2020-05-06,1558000.0
2019-01-08,780500.0
2018-12-07,1969800.0
2019-08-20,1542700.0
2018-11-05,1492000.0
2019-07-19,1043400.0
2018-10-04,1424900.0
2019-06-17,1828400.0
2019-05-16,1180400.0
2018-08-01,1542500.0
2019-03-13,1570100.0
2019-12-03,1595900.0
2020-02-20,1528700.0
2019-12-06,1295400.0
2020-05-12,1547900.0
2019-12-09,2225800.0
2020-02-26,2051800.0
2020-05-15,1539600.0
2019-03-28,1301600.0
2018-09-17,1830700.0
2018-08-16,10151900.0
2018-10-19,3051400.0
2019-04-29,1964500.0
2019-01-23,2479700.0
2019-09-04,2432200.0
2018-11-20,2511200.0
2019-07-02,2817000.0
2019-05-31,3571600.0
2019-12-12,3671700.0
2020-05-18,3223800.0
2019-09-27,2884000.0
2020-03-03,1918000.0
2020-05-21,2835700.0
2019-05-14,2266400.0
2018-08-31,2035900.0
2018-07-30,1957400.0
2018-10-02,1905300.0
2019-04-12,3091900.0
2019-03-11,1939600.0
2019-02-07,1389600.0
2019-07-17,1206300.0
2019-09-19,2279500.0
2019-10-21,1365400.0
2019-12-18,1803700.0
2020-03-06,1281200.0
2019-10-03,1226800.0
2020-03-09,1254300.0
2020-05-27,1405300.0
2019-12-24,1078400.0
2020-03-12,2171200.0
2018-12-20,1452800.0
2019-08-01,2114500.0
2018-08-14,1535400.0
2018-07-13,1575800.0
2018-10-17,1604300.0
2019-05-29,1506800.0
2019-03-26,1480400.0
2019-02-22,1756600.0
2019-10-04,1556300.0
2019-11-05,1506100.0
2019-12-27,3237900.0
2020-06-02,1300900.0
2019-12-30,2117900.0
2020-03-18,1370400.0
2020-06-05,1698300.0
2019-07-15,1572200.0
2018-12-03,1440500.0
2019-06-13,1677900.0
2019-01-04,1825700.0
2018-08-29,1437000.0
2019-02-05,1291700.0
2018-11-01,2565800.0
2019-08-16,1482600.0
2019-04-10,1020900.0
2019-09-17,1198400.0
2019-10-15,1157800.0
2020-01-02,1004600.0
2020-06-08,1049700.0
2019-10-18,1178400.0
2020-03-24,963300.0
2020-06-11,2334500.0
2020-01-08,2003000.0
2019-04-25,1598200.0
2019-07-30,2049400.0
2019-02-20,3182800.0
2018-07-11,2957500.0
2018-09-13,1590300.0
2018-10-15,1795300.0
2019-06-28,1643600.0
2018-12-18,1421900.0
2018-11-16,1510000.0
2019-10-02,1437400.0
2020-03-27,2124500.0
2020-01-10,1467200.0
2019-10-24,2039000.0
2020-03-30,1139400.0
2020-06-17,1546100.0
2020-01-14,1909500.0
2020-04-02,989200.0
2019-01-02,1213900.0
2019-08-14,2285400.0
2018-10-30,1458800.0
2019-06-11,1481900.0
2019-05-10,1536000.0
2019-04-08,1876000.0
2018-08-27,1800200.0
2018-07-26,1423700.0
2018-09-28,7134700.0
2019-03-07,1523900.0
2019-10-30,1147700.0
2020-01-17,1462900.0
2020-06-23,2036300.0
2020-04-08,980400.0
2020-06-26,874800.0
2019-03-22,1063900.0
2019-01-17,1323600.0
2019-08-29,1216600.0
2018-11-14,1190800.0
2019-06-26,1595100.0
2018-09-11,1032600.0
2018-07-09,1873000.0
2018-08-10,1147200.0
2019-04-23,1133400.0
2019-09-30,809300.0
2020-01-23,2323400.0
2019-11-08,1000800.0
2020-04-14,520900.0
2019-11-11,597300.0
2020-01-29,698600.0
2020-04-17,599400.0
2018-07-24,655200.0
2018-09-26,1352600.0
2019-05-08,1107000.0
2019-03-05,1046700.0
2019-02-01,933700.0
2018-12-31,1261600.0
2018-11-29,1605900.0
2019-08-12,964600.0
2019-07-11,1548900.0
2019-09-13,895100.0
2019-11-14,892100.0
2020-04-20,796000.0
2020-02-04,1416400.0
2020-04-23,1442000.0
2018-12-14,1948100.0
2019-08-27,4300600.0
2018-08-08,2063800.0
2018-10-11,1312300.0
2018-11-12,1530400.0
2019-07-26,1570500.0
2019-06-24,1541200.0
2019-05-23,2397800.0
2019-03-20,1373300.0
2019-01-15,1698700.0
2019-11-20,1882500.0
2020-02-07,1305500.0
2020-02-10,1014900.0
2020-04-29,1618800.0
2019-11-26,1006300.0
2020-02-13,1036000.0
2019-01-30,867900.0
2018-08-23,1257200.0
2018-09-24,1915100.0
2018-11-27,1273100.0
2018-10-26,1384700.0
2019-07-09,1740000.0
2019-06-07,2128200.0
2019-05-06,2277700.0
2019-04-04,1676200.0
2019-09-11,2536900.0
2019-11-29,4823400.0
2020-05-05,3897100.0
2019-12-02,2596200.0
2020-02-19,2649300.0
2020-05-08,4652300.0
2019-05-21,4220900.0
2019-03-18,2854100.0
2018-09-07,2749600.0
2018-08-06,3315400.0
2018-10-09,3493100.0
2019-02-14,3337800.0
2018-12-12,4232400.0
2019-07-24,5231600.0
2019-09-26,3862500.0
2019-10-28,3889200.0
2019-12-05,4509400.0
2020-05-11,3061600.0
2019-07-03,3012900.0
2020-02-25,3576400.0
2020-05-14,3458300.0
2020-02-28,3330300.0
2019-08-08,2991600.0
2019-06-05,2957000.0
2018-07-20,2344700.0
2018-08-21,2950400.0
2018-10-24,2793300.0
2019-04-02,3663100.0
2019-03-01,3177700.0
2019-01-28,2128300.0
2018-12-27,3334900.0
2019-09-09,2060900.0
2020-03-02,2305800.0
2020-05-20,1989000.0
2019-12-17,2055000.0
2020-03-05,2114000.0
2019-02-12,1562300.0
2019-01-11,1821400.0
2018-12-10,2119900.0
2019-08-23,5615000.0
2018-11-08,3317200.0
2019-07-22,2390900.0
2019-06-20,2388800.0
2018-09-05,2774100.0
2019-04-17,2177500.0
2019-09-24,1545400.0
2019-12-20,1500700.0
2020-05-26,1624900.0
2019-04-30,1533800.0
2019-12-23,1771700.0
2020-03-11,1485400.0
2020-05-29,1432100.0
2019-12-26,1934800.0
2020-06-01,1758500.0
2019-05-02,1430900.0
2019-02-27,1616100.0
2018-11-23,3602200.0
2019-08-06,2467600.0
2018-07-18,1804400.0
2018-09-20,1616100.0
2018-10-22,1616300.0
2019-07-05,2347600.0
2019-06-03,1642400.0
2019-10-09,1670800.0
2019-10-11,3616400.0
2020-03-17,1352200.0
2020-06-04,1617900.0
2019-10-14,1498900.0
2020-03-20,1413500.0
2018-11-06,2048300.0
2019-06-18,1765300.0
2019-05-17,1311300.0
2019-04-15,2056200.0
2019-03-14,1713200.0
2019-01-09,1863600.0
2018-08-02,1491400.0
2018-10-05,1254100.0
2019-08-21,964600.0
2019-10-17,1364400.0
2020-03-23,2929600.0
2020-06-10,1019100.0
2019-02-25,1121300.0
2020-01-07,1285600.0
2020-03-26,1298400.0
2019-10-23,2984500.0
