Dates,CTXS
2019-01-03,100.61000061035156
2019-08-15,101.30999755859375
2018-10-31,101.55000305175781
2019-09-16,102.47000122070312
2020-02-18,103.16000366210938
2020-05-07,102.76000213623047
2018-08-17,103.41999816894531
2019-12-04,104.37999725341797
2020-02-21,106.02999877929688
2018-12-17,107.05999755859375
2019-08-30,107.01000213623047
2018-11-15,105.55000305175781
2019-07-29,106.0199966430664
2019-06-27,105.7699966430664
2019-04-24,107.6500015258789
2018-07-10,108.75
2018-09-12,107.08999633789062
2019-02-19,106.12000274658203
2019-01-18,106.88999938964844
2020-02-24,106.68000030517578
2020-05-13,107.80000305175781
2019-12-10,108.5199966430664
2020-02-27,111.41999816894531
2019-12-13,110.45999908447266
2020-05-19,108.97000122070312
2019-03-06,110.29000091552734
2018-11-30,108.87000274658203
2019-08-13,109.31999969482422
2019-07-12,107.37000274658203
2019-06-10,108.55000305175781
2019-05-09,109.26000213623047
2018-07-25,110.31999969482422
2018-09-27,110.26000213623047
2018-10-29,109.13999938964844
2019-10-16,106.62999725341797
2019-12-16,106.52999877929688
2020-03-04,105.95999908447266
2020-05-22,103.19999694824219
2019-10-01,100.76000213623047
2019-12-19,99.47000122070312
2018-09-10,101.4000015258789
2019-05-24,102.1500015258789
2018-08-09,101.80000305175781
2019-04-22,102.45999908447266
2019-03-21,102.20999908447266
2019-01-16,100.73999786376953
2019-08-28,102.63999938964844
2018-11-13,103.05000305175781
2018-10-12,103.8499984741211
2019-06-25,104.81999969482422
2020-03-10,105.8499984741211
2020-05-28,106.13999938964844
2019-10-07,106.0
2020-03-13,107.41999816894531
2019-10-10,107.05000305175781
2020-03-16,107.06999969482422
2020-06-03,108.73999786376953
2018-11-28,108.25
2018-09-25,108.66000366210938
2018-07-23,101.86000061035156
2018-08-24,102.6500015258789
2019-07-10,101.9800033569336
2019-05-07,101.19000244140625
2019-04-05,101.55999755859375
2019-03-04,102.54000091552734
2019-01-31,103.79000091552734
2019-09-12,104.9000015258789
2019-12-31,106.08000183105469
2020-03-19,105.5999984741211
2020-01-03,105.12000274658203
2020-06-09,105.43000030517578
2019-02-15,105.04000091552734
2019-01-14,105.44000244140625
2018-07-06,105.01000213623047
2018-08-07,106.19999694824219
2018-10-10,106.48999786376953
2018-12-13,106.27999877929688
2019-08-26,105.37000274658203
2019-07-25,104.98999786376953
2019-05-22,105.19000244140625
2019-03-19,105.47000122070312
2020-01-06,105.43000030517578
2020-03-25,105.36000061035156
2020-06-12,105.5
2019-10-22,106.04000091552734
2020-01-09,104.91999816894531
2020-06-15,104.37999725341797
2019-10-25,103.62999725341797
2020-03-31,102.87000274658203
2020-06-18,99.9800033569336
2019-04-03,100.13999938964844
2018-08-22,100.19999694824219
2018-10-25,100.55999755859375
2019-01-29,101.66000366210938
2018-12-28,100.87999725341797
2018-11-26,101.55999755859375
2019-08-09,101.26000213623047
2019-07-08,100.4800033569336
2019-06-06,101.69999694824219
2019-09-10,100.45999908447266
2020-01-15,99.0999984741211
2020-04-03,99.98999786376953
2019-10-31,99.3499984741211
2020-04-06,99.44999694824219
2020-06-24,99.66000366210938
2018-11-09,99.69000244140625
2019-07-23,100.12999725341797
2019-06-21,102.4800033569336
2019-05-20,100.01000213623047
2019-04-18,100.9800033569336
2018-09-06,100.93000030517578
2018-10-08,101.3499984741211
2019-02-13,101.55999755859375
2018-12-11,101.91000366210938
2019-09-25,102.2699966430664
2020-01-21,102.25
2020-04-09,101.7699966430664
2019-11-06,100.19999694824219
2020-01-24,100.11000061035156
2020-01-27,99.8499984741211
2020-04-15,100.87999725341797
2018-12-26,100.45999908447266
2019-08-07,99.5199966430664
2019-06-04,100.9800033569336
2018-09-21,100.81999969482422
2018-07-19,100.95999908447266
2018-08-20,100.77999877929688
2018-10-23,99.25
2019-05-03,99.1500015258789
2019-04-01,98.37999725341797
2019-02-28,97.54000091552734
2019-11-12,97.54000091552734
2020-01-30,96.87000274658203
2019-11-15,97.19000244140625
2020-04-21,95.3499984741211
2019-04-16,95.81999969482422
2019-03-15,96.04000091552734
2019-02-11,96.58000183105469
2019-01-10,95.80000305175781
2019-08-22,95.06999969482422
2018-11-07,95.66000366210938
2018-08-03,96.12999725341797
2018-09-04,95.19000244140625
2019-06-19,94.6500015258789
2019-09-23,94.98999786376953
2019-11-18,94.38999938964844
2020-02-05,94.73999786376953
2020-04-24,94.12000274658203
2019-03-29,93.4800033569336
2019-11-21,94.36000061035156
2020-04-27,94.93000030517578
2020-02-11,95.36000061035156
2020-04-30,95.86000061035156
2019-05-01,95.9800033569336
2019-02-26,95.83999633789062
2019-01-25,96.54000091552734
2018-12-24,96.75
2019-09-06,96.79000091552734
2018-07-17,97.11000061035156
2018-09-19,97.69999694824219
2019-08-05,98.94000244140625
2019-10-08,99.37999725341797
2019-12-11,99.79000091552734
2019-11-27,99.58000183105469
2020-02-14,98.16000366210938
2020-05-06,97.4000015258789
2019-01-08,97.72000122070312
2018-12-07,98.13999938964844
2019-08-20,98.37999725341797
2018-11-05,99.29000091552734
2019-07-19,99.69000244140625
2018-10-04,99.83000183105469
2019-06-17,98.9800033569336
2019-05-16,98.95999908447266
2018-08-01,99.63999938964844
2019-03-13,99.69000244140625
2019-12-03,100.83999633789062
2020-02-20,101.52999877929688
2019-12-06,100.8499984741211
2020-05-12,100.56999969482422
2019-12-09,101.7300033569336
2020-02-26,101.20999908447266
2020-05-15,101.54000091552734
2019-03-28,100.87999725341797
2018-09-17,100.72000122070312
2018-08-16,95.06999969482422
2018-10-19,95.58999633789062
2019-04-29,95.30999755859375
2019-01-23,95.12999725341797
2019-09-04,94.23999786376953
2018-11-20,94.25
2019-07-02,93.54000091552734
2019-05-31,92.02999877929688
2019-12-12,91.61000061035156
2020-05-18,91.4000015258789
2019-09-27,92.41999816894531
2020-03-03,91.9800033569336
2020-05-21,91.22000122070312
2019-05-14,92.30000305175781
2018-08-31,91.29000091552734
2018-07-30,91.51000213623047
2018-10-02,92.44000244140625
2019-04-12,92.51000213623047
2019-03-11,91.88999938964844
2019-02-07,92.70999908447266
2019-07-17,92.94000244140625
2019-09-19,91.45999908447266
2019-10-21,92.19000244140625
2019-12-18,92.41000366210938
2020-03-06,92.12000274658203
2019-10-03,92.76000213623047
2020-03-09,92.9800033569336
2020-05-27,92.9000015258789
2019-12-24,93.16999816894531
2020-03-12,94.3499984741211
2018-12-20,94.41000366210938
2019-08-01,94.97000122070312
2018-08-14,95.76000213623047
2018-07-13,96.5
2018-10-17,96.52999877929688
2019-05-29,95.94999694824219
2019-03-26,96.63999938964844
2019-02-22,95.72000122070312
2019-10-04,96.72000122070312
2019-11-05,96.44999694824219
2019-12-27,96.97000122070312
2020-06-02,96.25
2019-12-30,95.16000366210938
2020-03-18,95.97000122070312
2020-06-05,95.83999633789062
2019-07-15,95.80999755859375
2018-12-03,96.5199966430664
2019-06-13,96.02999877929688
2019-01-04,95.18000030517578
2018-08-29,95.69000244140625
2019-02-05,96.51000213623047
2018-11-01,96.80000305175781
2019-08-16,95.77999877929688
2019-04-10,96.58999633789062
2019-09-17,96.95999908447266
2019-10-15,98.22000122070312
2020-01-02,98.29000091552734
2020-06-08,99.44999694824219
2019-10-18,99.93000030517578
2020-03-24,100.79000091552734
2020-06-11,101.5199966430664
2020-01-08,103.19000244140625
2019-04-25,104.0999984741211
2019-07-30,103.66999816894531
2019-02-20,107.7699966430664
2018-07-11,105.63999938964844
2018-09-13,106.87000274658203
2018-10-15,107.16999816894531
2019-06-28,108.81999969482422
2018-12-18,108.86000061035156
2018-11-16,109.54000091552734
2019-10-02,109.25
2020-03-27,108.79000091552734
2020-01-10,109.58999633789062
2019-10-24,110.11000061035156
2020-03-30,110.7300033569336
2020-06-17,111.30999755859375
2020-01-14,111.43000030517578
2020-04-02,111.94000244140625
2019-01-02,111.38999938964844
2019-08-14,112.58999633789062
2018-10-30,112.55000305175781
2019-06-11,113.33000183105469
2019-05-10,112.91999816894531
2019-04-08,113.23999786376953
2018-08-27,113.75
2018-07-26,114.04000091552734
2018-09-28,113.97000122070312
2019-03-07,113.5199966430664
2019-10-30,112.80999755859375
2020-01-17,111.91000366210938
2020-06-23,111.22000122070312
2020-04-08,110.87000274658203
2020-06-26,110.77999877929688
2019-03-22,110.62000274658203
2019-01-17,110.33000183105469
2019-08-29,109.68000030517578
2018-11-14,109.44999694824219
2019-06-26,110.30000305175781
2018-09-11,110.3499984741211
2018-07-09,111.69999694824219
2018-08-10,111.20999908447266
2019-04-23,111.2699966430664
2019-09-30,111.81999969482422
2020-01-23,111.05999755859375
2019-11-08,110.16000366210938
2020-04-14,110.66999816894531
2019-11-11,111.26000213623047
2020-01-29,110.79000091552734
2020-04-17,110.36000061035156
2018-07-24,110.9000015258789
2018-09-26,111.66999816894531
2019-05-08,111.81999969482422
2019-03-05,113.01000213623047
2019-02-01,112.41000366210938
2018-12-31,113.76000213623047
2018-11-29,114.05000305175781
2019-08-12,113.73999786376953
2019-07-11,115.13999938964844
2019-09-13,114.95999908447266
2019-11-14,115.30999755859375
2020-04-20,116.87999725341797
2020-02-04,117.22000122070312
2020-04-23,117.8499984741211
2018-12-14,119.16000366210938
2019-08-27,128.47999572753906
2018-08-08,128.25999450683594
2018-10-11,126.9000015258789
2018-11-12,125.55000305175781
2019-07-26,123.01000213623047
2019-06-24,122.54000091552734
2019-05-23,121.22000122070312
2019-03-20,122.66999816894531
2019-01-15,123.48999786376953
2019-11-20,122.75
2020-02-07,122.2300033569336
2020-02-10,121.08000183105469
2020-04-29,121.81999969482422
2019-11-26,121.62000274658203
2020-02-13,122.04000091552734
2019-01-30,123.0
2018-08-23,122.02999877929688
2018-09-24,123.51000213623047
2018-11-27,122.25
2018-10-26,119.56999969482422
2019-07-09,116.08000183105469
2019-06-07,111.94000244140625
2019-05-06,108.6500015258789
2019-04-04,106.80000305175781
2019-09-11,102.97000122070312
2019-11-29,103.38999938964844
2020-05-05,108.77999877929688
2019-12-02,106.4000015258789
2020-02-19,110.12999725341797
2020-05-08,116.45999908447266
2019-05-21,117.91000366210938
2019-03-18,115.94999694824219
2018-09-07,114.77999877929688
2018-08-06,114.80000305175781
2018-10-09,105.05999755859375
2019-02-14,113.66999816894531
2018-12-12,110.73999786376953
2019-07-24,127.45999908447266
2019-09-26,130.5
2019-10-28,125.30999755859375
2019-12-05,119.33000183105469
2020-05-11,121.5999984741211
2019-07-03,122.0
2020-02-25,126.66000366210938
2020-05-14,137.80999755859375
2020-02-28,140.0399932861328
2019-08-08,145.91000366210938
2019-06-05,141.5500030517578
2018-07-20,139.13999938964844
2018-08-21,142.52000427246094
2018-10-24,141.3300018310547
2019-04-02,147.13999938964844
2019-03-01,145.8000030517578
2019-01-28,146.82000732421875
2018-12-27,139.39999389648438
2019-09-09,139.99000549316406
2020-03-02,143.75999450683594
2020-05-20,145.08999633789062
2019-12-17,150.55999755859375
2020-03-05,150.41000366210938
2019-02-12,150.6699981689453
2019-01-11,146.63999938964844
2018-12-10,151.69000244140625
2019-08-23,141.55999755859375
2018-11-08,146.0399932861328
2019-07-22,147.47999572753906
2019-06-20,141.19000244140625
2018-09-05,139.97999572753906
2019-04-17,145.00999450683594
2019-09-24,142.5800018310547
2019-12-20,146.32000732421875
2020-05-26,146.5800018310547
2019-04-30,147.72000122070312
2019-12-23,150.67999267578125
2020-03-11,150.97999572753906
2020-05-29,154.02000427246094
2019-12-26,146.83999633789062
2020-06-01,146.50999450683594
2019-05-02,146.05999755859375
2019-02-27,146.72000122070312
2018-11-23,139.88999938964844
2019-08-06,137.1699981689453
2018-07-18,137.44000244140625
2018-09-20,136.72999572753906
2018-10-22,137.0399932861328
2019-07-05,138.9499969482422
2019-06-03,139.2100067138672
2019-10-09,141.19000244140625
2019-10-11,148.1199951171875
2020-03-17,146.64999389648438
2020-06-04,143.8699951171875
2019-10-14,139.57000732421875
2020-03-20,139.92999267578125
2018-11-06,139.14999389648438
2019-06-18,139.88999938964844
2019-05-17,140.22000122070312
2019-04-15,141.3699951171875
2019-03-14,137.8800048828125
2019-01-09,140.74000549316406
2018-08-02,143.22999572753906
2018-10-05,145.4600067138672
2019-08-21,145.3699951171875
2019-10-17,146.72999572753906
2020-03-23,144.60000610351562
2020-06-10,144.83999633789062
2019-02-25,142.72000122070312
2020-01-07,142.1699981689453
2020-03-26,140.88999938964844
2019-10-23,142.77000427246094
