Dates,CTXS
2020-04-28,101.93000030517578
2019-11-25,101.05000305175781
2020-02-12,101.0999984741211
2020-05-01,102.5
2020-05-04,103.68000030517578
2019-06-12,103.29000091552734
2019-04-09,100.52999877929688
2019-03-08,100.72000122070312
2019-02-04,100.58999633789062
2018-07-27,99.83999633789062
2018-08-28,99.05999755859375
2019-01-03,97.87999725341797
2019-08-15,99.5999984741211
2018-10-31,100.26000213623047
2019-09-16,102.12999725341797
2020-02-18,101.77999877929688
2020-05-07,102.0199966430664
2018-08-17,102.55999755859375
2019-12-04,102.94000244140625
2020-02-21,105.37000274658203
2018-12-17,105.62000274658203
2019-08-30,105.77999877929688
2018-11-15,105.23999786376953
2019-07-29,105.4800033569336
2019-06-27,105.56999969482422
2019-04-24,104.12999725341797
2018-07-10,107.05000305175781
2018-09-12,106.58000183105469
2019-02-19,104.7300033569336
2019-01-18,105.41999816894531
2020-02-24,106.1500015258789
2020-05-13,107.16000366210938
2019-12-10,107.25
2020-02-27,108.54000091552734
2019-12-13,110.41999816894531
2020-05-19,108.13999938964844
2019-03-06,108.22000122070312
2018-11-30,107.9000015258789
2019-08-13,105.43000030517578
2019-07-12,106.58999633789062
2019-06-10,106.83999633789062
2019-05-09,108.7699966430664
2018-07-25,109.9800033569336
2018-09-27,109.73999786376953
2018-10-29,108.0999984741211
2019-10-16,106.13999938964844
2019-12-16,105.83000183105469
2020-03-04,104.95999908447266
2020-05-22,100.66999816894531
2019-10-01,100.55999755859375
2019-12-19,99.45999908447266
2018-09-10,98.73999786376953
2019-05-24,99.36000061035156
2018-08-09,101.2699966430664
2019-04-22,101.86000061035156
2019-03-21,100.55000305175781
2019-01-16,100.41000366210938
2019-08-28,101.54000091552734
2018-11-13,102.48999786376953
2018-10-12,103.29000091552734
2019-06-25,103.55999755859375
2020-03-10,104.4000015258789
2020-05-28,105.16999816894531
2019-10-07,104.9800033569336
2020-03-13,105.7699966430664
2019-10-10,106.54000091552734
2020-03-16,106.4800033569336
2020-06-03,107.47000122070312
2018-11-28,107.19000244140625
2018-09-25,107.52999877929688
2018-07-23,100.04000091552734
2018-08-24,100.5
2019-07-10,100.94999694824219
2019-05-07,100.36000061035156
2019-04-05,100.70999908447266
2019-03-04,101.16000366210938
2019-01-31,102.4000015258789
2019-09-12,103.0
2019-12-31,105.0999984741211
2020-03-19,105.33999633789062
2020-01-03,104.26000213623047
2020-06-09,104.62999725341797
2019-02-15,104.63999938964844
2019-01-14,105.0999984741211
2018-07-06,104.75
2018-08-07,104.4800033569336
2018-10-10,105.8499984741211
2018-12-13,105.69999694824219
2019-08-26,105.08999633789062
2019-07-25,104.36000061035156
2019-05-22,104.44000244140625
2019-03-19,105.1500015258789
2020-01-06,104.94999694824219
2020-03-25,104.7699966430664
2020-06-12,104.79000091552734
2019-10-22,105.13999938964844
2020-01-09,104.0
2020-06-15,104.2699966430664
2019-10-25,103.29000091552734
2020-03-31,102.4000015258789
2020-06-18,98.1500015258789
2019-04-03,99.62999725341797
2018-08-22,99.0
2018-10-25,100.18000030517578
2019-01-29,100.4000015258789
2018-12-28,100.66999816894531
2018-11-26,100.77999877929688
2019-08-09,100.91999816894531
2019-07-08,100.16000366210938
2019-06-06,100.08999633789062
2019-09-10,100.0199966430664
2020-01-15,98.86000061035156
2020-04-03,99.04000091552734
2019-10-31,98.76000213623047
2020-04-06,98.52999877929688
2020-06-24,99.30999755859375
2018-11-09,99.01000213623047
2019-07-23,99.11000061035156
2019-06-21,99.5999984741211
2019-05-20,99.2300033569336
2019-04-18,100.01000213623047
2018-09-06,100.3499984741211
2018-10-08,100.20999908447266
2019-02-13,101.1500015258789
2018-12-11,101.12999725341797
2019-09-25,101.26000213623047
2020-01-21,101.88999938964844
2020-04-09,101.33999633789062
2019-11-06,99.98999786376953
2020-01-24,98.72000122070312
2020-01-27,99.31999969482422
2020-04-15,99.91999816894531
2018-12-26,100.11000061035156
2019-08-07,96.80999755859375
2019-06-04,98.87000274658203
2018-09-21,100.51000213623047
2018-07-19,100.0999984741211
2018-08-20,100.26000213623047
2018-10-23,99.12999725341797
2019-05-03,98.66000366210938
2019-04-01,96.9800033569336
2019-02-28,96.9800033569336
2019-11-12,96.5
2020-01-30,95.76000213623047
2019-11-15,95.27999877929688
2020-04-21,95.0
2019-04-16,95.37999725341797
2019-03-15,95.45999908447266
2019-02-11,95.91999816894531
2019-01-10,95.63999938964844
2019-08-22,94.16999816894531
2018-11-07,95.55999755859375
2018-08-03,95.0
2018-09-04,94.6500015258789
2019-06-19,93.98999786376953
2019-09-23,94.5199966430664
2019-11-18,94.01000213623047
2020-02-05,94.2300033569336
2020-04-24,93.55999755859375
2019-03-29,93.12000274658203
2019-11-21,93.54000091552734
2020-04-27,93.93000030517578
2020-02-11,95.1500015258789
2020-04-30,95.55000305175781
2019-05-01,95.77999877929688
2019-02-26,95.48999786376953
2019-01-25,94.5
2018-12-24,96.63999938964844
2019-09-06,96.0
2018-07-17,96.91000366210938
2018-09-19,97.55000305175781
2019-08-05,97.2300033569336
2019-10-08,99.12000274658203
2019-12-11,99.11000061035156
2019-11-27,99.44999694824219
2020-02-14,97.95999908447266
2020-05-06,97.23999786376953
2019-01-08,97.47000122070312
2018-12-07,97.54000091552734
2019-08-20,98.06999969482422
2018-11-05,98.19999694824219
2019-07-19,99.01000213623047
2018-10-04,98.25
2019-06-17,98.43000030517578
2019-05-16,97.86000061035156
2018-08-01,99.20999908447266
2019-03-13,98.9800033569336
2019-12-03,99.93000030517578
2020-02-20,100.83999633789062
2019-12-06,100.63999938964844
2020-05-12,100.11000061035156
2019-12-09,100.04000091552734
2020-02-26,101.02999877929688
2020-05-15,100.72000122070312
2019-03-28,100.3499984741211
2018-09-17,100.26000213623047
2018-08-16,94.8499984741211
2018-10-19,94.7699966430664
2019-04-29,94.25
2019-01-23,94.2699966430664
2019-09-04,93.33000183105469
2018-11-20,93.76000213623047
2019-07-02,93.19000244140625
2019-05-31,91.62000274658203
2019-12-12,90.69999694824219
2020-05-18,90.27999877929688
2019-09-27,91.6500015258789
2020-03-03,91.06999969482422
2020-05-21,91.16999816894531
2019-05-14,90.56999969482422
2018-08-31,90.9800033569336
2018-07-30,91.06999969482422
2018-10-02,92.0999984741211
2019-04-12,91.75
2019-03-11,91.87999725341797
2019-02-07,92.33999633789062
2019-07-17,92.3499984741211
2019-09-19,91.37999725341797
2019-10-21,91.72000122070312
2019-12-18,92.11000061035156
2020-03-06,91.19000244140625
2019-10-03,92.58999633789062
2020-03-09,92.62999725341797
2020-05-27,92.11000061035156
2019-12-24,92.87000274658203
2020-03-12,93.36000061035156
2018-12-20,94.2699966430664
2019-08-01,94.23999786376953
2018-08-14,94.2300033569336
2018-07-13,95.58999633789062
2018-10-17,96.4800033569336
2019-05-29,95.56999969482422
2019-03-26,95.12000274658203
2019-02-22,95.38999938964844
2019-10-04,95.37000274658203
2019-11-05,95.97000122070312
2019-12-27,96.12000274658203
2020-06-02,96.2300033569336
2019-12-30,94.68000030517578
2020-03-18,94.36000061035156
2020-06-05,95.62000274658203
2019-07-15,94.98999786376953
2018-12-03,95.76000213623047
2019-06-13,95.70999908447266
2019-01-04,94.75
2018-08-29,94.16999816894531
2019-02-05,95.68000030517578
2018-11-01,95.58000183105469
2019-08-16,94.19999694824219
2019-04-10,95.98999786376953
2019-09-17,96.29000091552734
2019-10-15,97.44999694824219
2020-01-02,97.68000030517578
2020-06-08,98.44999694824219
2019-10-18,98.33999633789062
2020-03-24,99.08999633789062
2020-06-11,100.51000213623047
2020-01-08,101.6500015258789
2019-04-25,103.22000122070312
2019-07-30,103.3499984741211
2019-02-20,105.0
2018-07-11,104.31999969482422
2018-09-13,105.37999725341797
2018-10-15,106.73999786376953
2019-06-28,106.98999786376953
2018-12-18,108.16000366210938
2018-11-16,108.5999984741211
2019-10-02,109.22000122070312
2020-03-27,108.63999938964844
2020-01-10,108.5999984741211
2019-10-24,109.3499984741211
2020-03-30,109.5999984741211
2020-06-17,110.30999755859375
2020-01-14,111.02999877929688
2020-04-02,111.05000305175781
2019-01-02,111.13999938964844
2019-08-14,111.4000015258789
2018-10-30,112.22000122070312
2019-06-11,112.4800033569336
2019-05-10,112.4800033569336
2019-04-08,112.5
2018-08-27,112.95999908447266
2018-07-26,113.91000366210938
2018-09-28,113.16000366210938
2019-03-07,112.68000030517578
2019-10-30,112.55000305175781
2020-01-17,110.88999938964844
2020-06-23,110.23999786376953
2020-04-08,110.73999786376953
2020-06-26,110.30000305175781
2019-03-22,110.61000061035156
2019-01-17,110.27999877929688
2019-08-29,109.58999633789062
2018-11-14,109.29000091552734
2019-06-26,108.86000061035156
2018-09-11,109.7699966430664
2018-07-09,110.66000366210938
2018-08-10,111.05999755859375
2019-04-23,110.83999633789062
2019-09-30,111.13999938964844
2020-01-23,110.97000122070312
2019-11-08,110.05000305175781
2020-04-14,110.16000366210938
2019-11-11,110.76000213623047
2020-01-29,110.41000366210938
2020-04-17,110.2699966430664
2018-07-24,110.05999755859375
2018-09-26,111.05999755859375
2019-05-08,110.36000061035156
2019-03-05,111.31999969482422
2019-02-01,112.22000122070312
2018-12-31,112.61000061035156
2018-11-29,113.51000213623047
2019-08-12,113.45999908447266
2019-07-11,112.29000091552734
2019-09-13,114.38999938964844
2019-11-14,114.30999755859375
2020-04-20,115.69999694824219
2020-02-04,116.08999633789062
2020-04-23,116.69999694824219
2018-12-14,118.0199966430664
2019-08-27,122.19999694824219
2018-08-08,126.76000213623047
2018-10-11,126.75
2018-11-12,125.20999908447266
2019-07-26,122.87999725341797
2019-06-24,121.62000274658203
2019-05-23,120.69000244140625
2019-03-20,121.08999633789062
2019-01-15,122.66999816894531
2019-11-20,122.26000213623047
2020-02-07,121.75
2020-02-10,120.86000061035156
2020-04-29,120.29000091552734
2019-11-26,121.38999938964844
2020-02-13,121.33999633789062
2019-01-30,121.58999633789062
2018-08-23,121.75
2018-09-24,121.83999633789062
2018-11-27,122.0999984741211
2018-10-26,118.91000366210938
2019-07-09,115.83999633789062
2019-06-07,111.83999633789062
2019-05-06,108.36000061035156
2019-04-04,106.41000366210938
2019-09-11,102.91000366210938
2019-11-29,100.30999755859375
2020-05-05,103.79000091552734
2019-12-02,105.05999755859375
2020-02-19,107.25
2020-05-08,107.51000213623047
2019-05-21,112.0999984741211
2019-03-18,111.05000305175781
2018-09-07,109.87999725341797
2018-08-06,110.68000030517578
2018-10-09,103.80999755859375
2019-02-14,106.37999725341797
2018-12-12,104.75
2019-07-24,113.7300033569336
2019-09-26,120.0
2019-10-28,123.62999725341797
2019-12-05,116.83000183105469
2020-05-11,114.56999969482422
2019-07-03,116.20999908447266
2020-02-25,121.83999633789062
2020-05-14,125.97000122070312
2020-02-28,133.02000427246094
2019-08-08,134.57000732421875
2019-06-05,140.52999877929688
2018-07-20,136.38999938964844
2018-08-21,137.38999938964844
2018-10-24,140.66000366210938
2019-04-02,136.30999755859375
2019-03-01,142.91000366210938
2019-01-28,145.0
2018-12-27,138.75999450683594
2019-09-09,138.41000366210938
2020-03-02,140.1199951171875
2020-05-20,141.44000244140625
2019-12-17,146.00999450683594
2020-03-05,144.52000427246094
2019-02-12,148.9199981689453
2019-01-11,145.22000122070312
2018-12-10,147.17999267578125
2019-08-23,139.2899932861328
2018-11-08,142.0500030517578
2019-07-22,146.1999969482422
2019-06-20,141.00999450683594
2018-09-05,139.16000366210938
2019-04-17,140.02000427246094
2019-09-24,140.4600067138672
2019-12-20,142.58999633789062
2020-05-26,144.9600067138672
2019-04-30,145.60000610351562
2019-12-23,147.6199951171875
2020-03-11,147.94000244140625
2020-05-29,151.24000549316406
2019-12-26,146.72000122070312
2020-06-01,144.22000122070312
2019-05-02,143.47999572753906
2019-02-27,144.44000244140625
2018-11-23,139.72999572753906
2019-08-06,137.0500030517578
2018-07-18,135.17999267578125
2018-09-20,135.0500030517578
2018-10-22,135.1300048828125
2019-07-05,137.24000549316406
2019-06-03,135.50999450683594
2019-10-09,139.02000427246094
2019-10-11,141.5399932861328
2020-03-17,145.1699981689453
2020-06-04,140.75999450683594
2019-10-14,139.0800018310547
2020-03-20,137.8000030517578
2018-11-06,135.33999633789062
2019-06-18,136.10000610351562
2019-05-17,139.11000061035156
2019-04-15,140.22000122070312
2019-03-14,137.5
2019-01-09,138.8300018310547
2018-08-02,139.1300048828125
2018-10-05,143.60000610351562
2019-08-21,144.50999450683594
2019-10-17,144.24000549316406
2020-03-23,144.52000427246094
2020-06-10,143.08999633789062
2019-02-25,142.57000732421875
2020-01-07,141.58999633789062
2020-03-26,140.11000061035156
2019-10-23,139.89999389648438
