Dates,GS
2020-05-22,167.16000366210938
2019-10-01,159.4199981689453
2019-12-19,154.30999755859375
2018-09-10,151.6999969482422
2019-05-24,159.02000427246094
2018-08-09,162.02000427246094
2019-04-22,163.77999877929688
2019-03-21,163.35000610351562
2019-01-16,168.2899932861328
2019-08-28,171.10000610351562
2018-11-13,172.27000427246094
2018-10-12,172.89999389648438
2019-06-25,174.91000366210938
2020-03-10,175.5
2020-05-28,172.4199981689453
2019-10-07,174.10000610351562
2020-03-13,176.39999389648438
2019-10-10,185.60000610351562
2020-03-16,192.8300018310547
2020-06-03,196.91000366210938
2018-11-28,195.9199981689453
2018-09-25,194.52999877929688
2018-07-23,195.75999450683594
2018-08-24,199.4199981689453
2019-07-10,197.10000610351562
2019-05-07,197.8699951171875
2019-04-05,199.64999389648438
2019-03-04,196.9499969482422
2019-01-31,196.5399932861328
2019-09-12,194.7899932861328
2019-12-31,196.86000061035156
2020-03-19,195.8300018310547
2020-01-03,191.0500030517578
2020-06-09,188.22000122070312
2019-02-15,191.07000732421875
2019-01-14,193.0
2018-07-06,194.60000610351562
2018-08-07,189.44000244140625
2018-10-10,193.10000610351562
2018-12-13,195.61000061035156
2019-08-26,197.50999450683594
2019-07-25,195.0500030517578
2019-05-22,195.1999969482422
2019-03-19,197.7100067138672
2020-01-06,196.5500030517578
2020-03-25,197.1199951171875
2020-06-12,196.00999450683594
2019-10-22,197.42999267578125
2020-01-09,194.14999389648438
2020-06-15,193.0
2019-10-25,194.52999877929688
2020-03-31,190.0800018310547
2020-06-18,189.7100067138672
2019-04-03,195.72999572753906
2018-08-22,195.69000244140625
2018-10-25,196.52000427246094
2019-01-29,196.6999969482422
2018-12-28,196.85000610351562
2018-11-26,198.9199981689453
2019-08-09,200.77999877929688
2019-07-08,193.97000122070312
2019-06-06,191.75
2019-09-10,187.77999877929688
2020-01-15,186.5
2020-04-03,188.69000244140625
2019-10-31,188.74000549316406
2020-04-06,189.2899932861328
2020-06-24,191.13999938964844
2018-11-09,193.61000061035156
2019-07-23,195.39999389648438
2019-06-21,198.5399932861328
2019-05-20,200.5
2019-04-18,202.05999755859375
2018-09-06,201.17999267578125
2018-10-08,198.86000061035156
2019-02-13,200.27000427246094
2018-12-11,201.57000732421875
2019-09-25,206.3699951171875
2020-01-21,199.6999969482422
2020-04-09,199.24000549316406
2019-11-06,201.77999877929688
2020-01-24,205.14999389648438
2020-01-27,204.13999938964844
2020-04-15,202.74000549316406
2018-12-26,199.72999572753906
2019-08-07,199.10000610351562
2019-06-04,200.32000732421875
2018-09-21,203.27000427246094
2018-07-19,204.14999389648438
2018-08-20,204.02999877929688
2018-10-23,203.1199951171875
2019-05-03,205.6699981689453
2019-04-01,201.7100067138672
2019-02-28,201.00999450683594
2019-11-12,200.8000030517578
2020-01-30,197.91000366210938
2019-11-15,198.99000549316406
2020-04-21,194.0
2019-04-16,194.89999389648438
2019-03-15,193.4199981689453
2019-02-11,196.6199951171875
2019-01-10,196.3000030517578
2019-08-22,195.57000732421875
2018-11-07,198.0
2018-08-03,195.4600067138672
2018-09-04,189.55999755859375
2019-06-19,191.67999267578125
2019-09-23,189.38999938964844
2019-11-18,184.9199981689453
2020-02-05,186.00999450683594
2020-04-24,182.30999755859375
2019-03-29,180.72999572753906
2019-11-21,185.7100067138672
2020-04-27,187.00999450683594
2020-02-11,187.30999755859375
2020-04-30,188.52000427246094
2019-05-01,191.39999389648438
2019-02-26,193.50999450683594
2019-01-25,189.8300018310547
2018-12-24,190.07000732421875
2019-09-06,189.30999755859375
2018-07-17,190.74000549316406
2018-09-19,190.6699981689453
2019-08-05,194.7899932861328
2019-10-08,193.61000061035156
2019-12-11,193.97000122070312
2019-11-27,196.02999877929688
2020-02-14,194.00999450683594
2020-05-06,196.1199951171875
2019-01-08,196.75999450683594
2018-12-07,202.94000244140625
2019-08-20,205.74000549316406
2018-11-05,204.16000366210938
2019-07-19,205.22999572753906
2018-10-04,206.1999969482422
2019-06-17,204.7100067138672
2019-05-16,203.5399932861328
2018-08-01,205.64999389648438
2019-03-13,206.0
2019-12-03,210.7899932861328
2020-02-20,209.7899932861328
2019-12-06,212.5500030517578
2020-05-12,213.16000366210938
2019-12-09,211.75
2020-02-26,213.35000610351562
2020-05-15,212.30999755859375
2019-03-28,214.9499969482422
2018-09-17,218.6300048828125
2018-08-16,218.22999572753906
2018-10-19,220.3699951171875
2019-04-29,220.1999969482422
2019-01-23,217.3300018310547
2019-09-04,219.00999450683594
2018-11-20,210.75999450683594
2019-07-02,205.30999755859375
2019-05-31,199.5800018310547
2019-12-12,200.88999938964844
2020-05-18,199.0500030517578
2019-09-27,203.5399932861328
2020-03-03,203.86000061035156
2020-05-21,200.47999572753906
2019-05-14,200.22999572753906
2018-08-31,195.05999755859375
2018-07-30,193.7100067138672
2018-10-02,197.0
2019-04-12,201.82000732421875
2019-03-11,199.6999969482422
2019-02-07,200.1699981689453
2019-07-17,200.91000366210938
2019-09-19,195.19000244140625
2019-10-21,198.0
2019-12-18,196.5
2020-03-06,196.25
2019-10-03,201.36000061035156
2020-03-09,203.00999450683594
2020-05-27,196.5800018310547
2019-12-24,200.0500030517578
2020-03-12,205.0399932861328
2018-12-20,205.57000732421875
2019-08-01,208.44000244140625
2018-08-14,213.22000122070312
2018-07-13,213.36000061035156
2018-10-17,215.14999389648438
2019-05-29,219.1999969482422
2019-03-26,216.32000732421875
2019-02-22,212.5399932861328
2019-10-04,213.3000030517578
2019-11-05,215.05999755859375
2019-12-27,213.6300048828125
2020-06-02,211.55999755859375
2019-12-30,206.8000030517578
2020-03-18,207.4499969482422
2020-06-05,208.11000061035156
2019-07-15,208.08999633789062
2018-12-03,206.8300018310547
2019-06-13,202.61000061035156
2019-01-04,197.60000610351562
2018-08-29,193.99000549316406
2019-02-05,196.0399932861328
2018-11-01,199.47000122070312
2019-08-16,195.9199981689453
2019-04-10,196.67999267578125
2019-09-17,197.5399932861328
2019-10-15,203.72000122070312
2020-01-02,202.9199981689453
2020-06-08,198.61000061035156
2019-10-18,206.10000610351562
2020-03-24,204.38999938964844
2020-06-11,204.99000549316406
2020-01-08,207.67999267578125
2019-04-25,208.30999755859375
2019-07-30,209.0
2019-02-20,209.77999877929688
2018-07-11,210.17999267578125
2018-09-13,215.69000244140625
2018-10-15,216.4499969482422
2019-06-28,213.80999755859375
2018-12-18,211.32000732421875
2018-11-16,214.75
2019-10-02,218.57000732421875
2020-03-27,218.47000122070312
2020-01-10,216.5500030517578
2019-10-24,220.41000366210938
2020-03-30,221.10000610351562
2020-06-17,218.52000427246094
2020-01-14,217.92999267578125
2020-04-02,217.00999450683594
2019-01-02,218.02999877929688
2019-08-14,219.0399932861328
2018-10-30,218.0399932861328
2019-06-11,218.30999755859375
2019-05-10,216.39999389648438
2019-04-08,216.82000732421875
2018-08-27,218.0
2018-07-26,220.88999938964844
2018-09-28,221.11000061035156
2019-03-07,221.86000061035156
2019-10-30,220.41000366210938
2020-01-17,217.0800018310547
2020-06-23,210.0
2020-04-08,212.3800048828125
2020-06-26,215.4199981689453
2019-03-22,218.82000732421875
2019-01-17,221.77000427246094
2019-08-29,220.5500030517578
2018-11-14,220.83999633789062
2019-06-26,220.60000610351562
2018-09-11,223.6999969482422
2018-07-09,227.8699951171875
2018-08-10,228.8000030517578
2019-04-23,229.94000244140625
2019-09-30,228.9600067138672
2020-01-23,228.6199951171875
2019-11-08,228.41000366210938
2020-04-14,228.3699951171875
2019-11-11,229.99000549316406
2020-01-29,230.47000122070312
2020-04-17,229.5
2018-07-24,228.6699981689453
2018-09-26,230.16000366210938
2019-05-08,230.3000030517578
2019-03-05,229.49000549316406
2019-02-01,234.75999450683594
2018-12-31,235.47999572753906
2018-11-29,239.82000732421875
2019-08-12,241.38999938964844
2019-07-11,243.0
2019-09-13,244.60000610351562
2019-11-14,239.16000366210938
2020-04-20,246.22999572753906
2020-02-04,248.0
2020-04-23,245.60000610351562
2018-12-14,246.33999633789062
2019-08-27,242.8800048828125
2018-08-08,240.60000610351562
2018-10-11,235.00999450683594
2018-11-12,238.0500030517578
2019-07-26,239.57000732421875
2019-06-24,236.72999572753906
2019-05-23,236.8800048828125
2019-03-20,238.0500030517578
2019-01-15,241.5500030517578
2019-11-20,243.0
2020-02-07,241.17999267578125
2020-02-10,236.5500030517578
2020-04-29,235.4600067138672
2019-11-26,236.22000122070312
2020-02-13,237.72000122070312
2019-01-30,236.57000732421875
2018-08-23,236.22999572753906
2018-09-24,231.1999969482422
2018-11-27,233.27999877929688
2018-10-26,231.25
2019-07-09,228.3699951171875
2019-06-07,222.5399932861328
2019-05-06,215.88999938964844
2019-04-04,214.75999450683594
2019-09-11,205.3699951171875
2019-11-29,194.85000610351562
2020-05-05,197.6300048828125
2019-12-02,202.1199951171875
2020-02-19,202.6999969482422
2020-05-08,196.9499969482422
2019-05-21,189.27999877929688
2019-03-18,170.16000366210938
2018-09-07,173.2899932861328
2018-08-06,170.97000122070312
2018-10-09,150.0
2019-02-14,152.35000610351562
2018-12-12,150.0
2019-07-24,150.0
2019-09-26,135.41000366210938
2019-10-28,130.85000610351562
2019-12-05,138.2899932861328
2020-05-11,133.25999450683594
2019-07-03,143.6300048828125
2020-02-25,145.32000732421875
2020-05-14,154.30999755859375
2020-02-28,157.0
2019-08-08,153.17999267578125
2019-06-05,153.72000122070312
2018-07-20,145.0
2018-08-21,141.6699981689453
2018-10-24,145.22999572753906
2019-04-02,153.77000427246094
2019-03-01,162.4499969482422
2019-01-28,168.5500030517578
2018-12-27,179.77000427246094
2019-09-09,179.1300048828125
2020-03-02,174.5399932861328
2020-05-20,169.14999389648438
2019-12-17,172.38999938964844
2020-03-05,178.2899932861328
2019-02-12,178.02000427246094
2019-01-11,173.66000366210938
2018-12-10,174.47000122070312
2019-08-23,174.4499969482422
2018-11-08,173.49000549316406
2019-07-22,178.72000122070312
2019-06-20,184.8699951171875
2018-09-05,189.57000732421875
2019-04-17,182.89999389648438
2019-09-24,176.64999389648438
2019-12-20,171.72000122070312
2020-05-26,178.13999938964844
2019-04-30,175.2100067138672
2019-12-23,179.17999267578125
2020-03-11,182.74000549316406
2020-05-29,181.25999450683594
2019-12-26,176.75
2020-06-01,170.75999450683594
2019-05-02,165.36000061035156
2019-02-27,170.5800018310547
2018-11-23,175.24000549316406
2019-08-06,177.72000122070312
2018-07-18,180.3000030517578
2018-09-20,177.67999267578125
2018-10-22,178.05999755859375
2019-07-05,185.22000122070312
2019-06-03,200.00999450683594
2019-10-09,201.2100067138672
2019-10-11,194.64999389648438
2020-03-17,195.1199951171875
2020-06-04,201.32000732421875
2019-10-14,206.42999267578125
2020-03-20,207.9600067138672
2018-11-06,217.66000366210938
2019-06-18,218.24000549316406
2019-05-17,215.16000366210938
2019-04-15,212.8000030517578
2019-03-14,194.02000427246094
2019-01-09,196.2100067138672
2018-08-02,195.14999389648438
2018-10-05,203.72999572753906
2019-08-21,205.44000244140625
2019-10-17,202.6699981689453
2020-03-23,200.97000122070312
2020-06-10,200.0
2019-02-25,203.63999938964844
2020-01-07,197.3800048828125
2020-03-26,197.61000061035156
2019-10-23,188.50999450683594
