Dates,GS
2019-05-31,205.82000732421875
2019-12-12,203.55999755859375
2020-05-18,201.11000061035156
2019-09-27,207.1699981689453
2020-03-03,205.6199951171875
2020-05-21,203.27999877929688
2019-05-14,201.50999450683594
2018-08-31,199.8000030517578
2018-07-30,195.91000366210938
2018-10-02,197.02999877929688
2019-04-12,203.80999755859375
2019-03-11,200.2100067138672
2019-02-07,202.74000549316406
2019-07-17,202.27999877929688
2019-09-19,200.80999755859375
2019-10-21,198.27000427246094
2019-12-18,200.3300018310547
2020-03-06,196.57000732421875
2019-10-03,201.36000061035156
2020-03-09,204.85000610351562
2020-05-27,201.10000610351562
2019-12-24,201.49000549316406
2020-03-12,205.27000427246094
2018-12-20,207.05999755859375
2019-08-01,209.22000122070312
2018-08-14,213.5
2018-07-13,215.2100067138672
2018-10-17,216.3800048828125
2019-05-29,220.35000610351562
2019-03-26,217.82000732421875
2019-02-22,215.8000030517578
2019-10-04,214.8300018310547
2019-11-05,217.5800018310547
2019-12-27,214.66000366210938
2020-06-02,212.85000610351562
2019-12-30,214.0399932861328
2020-03-18,207.9600067138672
2020-06-05,209.0500030517578
2019-07-15,209.85000610351562
2018-12-03,209.7100067138672
2019-06-13,207.00999450683594
2019-01-04,201.69000244140625
2018-08-29,197.61000061035156
2019-02-05,196.99000549316406
2018-11-01,200.7899932861328
2019-08-16,197.60000610351562
2019-04-10,198.19000244140625
2019-09-17,197.58999633789062
2019-10-15,203.72000122070312
2020-01-02,203.8300018310547
2020-06-08,202.0
2019-10-18,206.1699981689453
2020-03-24,208.2899932861328
2020-06-11,204.99000549316406
2020-01-08,208.6699981689453
2019-04-25,209.58999633789062
2019-07-30,209.22000122070312
2019-02-20,211.61000061035156
2018-07-11,210.17999267578125
2018-09-13,216.32000732421875
2018-10-15,217.22000122070312
2019-06-28,217.02000427246094
2018-12-18,215.14999389648438
2018-11-16,215.25999450683594
2019-10-02,219.6999969482422
2020-03-27,220.8000030517578
2020-01-10,218.00999450683594
2019-10-24,220.77000427246094
2020-03-30,223.0
2020-06-17,220.89999389648438
2020-01-14,218.55999755859375
2020-04-02,218.38999938964844
2019-01-02,218.7899932861328
2019-08-14,220.0
2018-10-30,219.72999572753906
2019-06-11,220.55999755859375
2019-05-10,218.36000061035156
2019-04-08,218.60000610351562
2018-08-27,218.0
2018-07-26,220.88999938964844
2018-09-28,222.67999267578125
2019-03-07,223.4499969482422
2019-10-30,220.8800048828125
2020-01-17,220.97000122070312
2020-06-23,215.42999267578125
2020-04-08,213.5399932861328
2020-06-26,217.14999389648438
2019-03-22,219.9499969482422
2019-01-17,224.61000061035156
2019-08-29,221.6699981689453
2018-11-14,222.25
2019-06-26,221.91000366210938
2018-09-11,226.72000122070312
2018-07-09,228.5
2018-08-10,230.0
2019-04-23,231.97000122070312
2019-09-30,230.9499969482422
2020-01-23,230.9600067138672
2019-11-08,229.66000366210938
2020-04-14,228.97999572753906
2019-11-11,230.25999450683594
2020-01-29,231.80999755859375
2020-04-17,231.67999267578125
2018-07-24,229.7100067138672
2018-09-26,231.0
2019-05-08,231.60000610351562
2019-03-05,229.92999267578125
2019-02-01,235.0
2018-12-31,235.67999267578125
2018-11-29,241.33999633789062
2019-08-12,242.75
2019-07-11,244.44000244140625
2019-09-13,245.32000732421875
2019-11-14,242.0
2020-04-20,247.00999450683594
2020-02-04,250.22999572753906
2020-04-23,247.2100067138672
2018-12-14,246.61000061035156
2019-08-27,244.5
2018-08-08,245.07000732421875
2018-10-11,236.3699951171875
2018-11-12,239.49000549316406
2019-07-26,244.52000427246094
2019-06-24,237.69000244140625
2019-05-23,241.99000549316406
2019-03-20,238.36000061035156
2019-01-15,242.8800048828125
2019-11-20,244.99000549316406
2020-02-07,245.35000610351562
2020-02-10,239.75
2020-04-29,237.39999389648438
2019-11-26,239.0
2020-02-13,238.00999450683594
2019-01-30,237.85000610351562
2018-08-23,237.94000244140625
2018-09-24,236.5500030517578
2018-11-27,235.0
2018-10-26,236.41000366210938
2019-07-09,230.91000366210938
2019-06-07,223.22999572753906
2019-05-06,224.77999877929688
2019-04-04,218.6999969482422
2019-09-11,210.49000549316406
2019-11-29,199.08999633789062
2020-05-05,201.41000366210938
2019-12-02,209.0
2020-02-19,205.83999633789062
2020-05-08,201.3300018310547
2019-05-21,190.67999267578125
2019-03-18,173.5800018310547
2018-09-07,181.6199951171875
2018-08-06,178.47999572753906
2018-10-09,160.0
2019-02-14,162.82000732421875
2018-12-12,150.22999572753906
2019-07-24,157.0
2019-09-26,150.0
2019-10-28,137.3800048828125
2019-12-05,148.99000549316406
2020-05-11,136.02999877929688
2019-07-03,144.32000732421875
2020-02-25,154.60000610351562
2020-05-14,156.3699951171875
2020-02-28,159.0800018310547
2019-08-08,158.52000427246094
2019-06-05,158.1300048828125
2018-07-20,146.10000610351562
2018-08-21,143.02000427246094
2018-10-24,149.1999969482422
2019-04-02,155.47000122070312
2019-03-01,166.0
2019-01-28,168.5500030517578
2018-12-27,180.5800018310547
2019-09-09,183.85000610351562
2020-03-02,182.35000610351562
2020-05-20,170.6300048828125
2019-12-17,177.22000122070312
2020-03-05,183.49000549316406
2019-02-12,179.6999969482422
2019-01-11,175.44000244140625
2018-12-10,177.5
2019-08-23,177.0
2018-11-08,177.0
2019-07-22,179.10000610351562
2019-06-20,189.16000366210938
2018-09-05,192.61000061035156
2019-04-17,186.0
2019-09-24,179.0
2019-12-20,175.0
2020-05-26,179.10000610351562
2019-04-30,179.67999267578125
2019-12-23,179.17999267578125
2020-03-11,185.02999877929688
2020-05-29,182.5399932861328
2019-12-26,183.88999938964844
2020-06-01,175.66000366210938
2019-05-02,169.0399932861328
2019-02-27,173.47999572753906
2018-11-23,177.7100067138672
2019-08-06,180.55999755859375
2018-07-18,180.9499969482422
2018-09-20,180.1999969482422
2018-10-22,180.02999877929688
2019-07-05,185.6300048828125
2019-06-03,203.0
2019-10-09,210.83999633789062
2019-10-11,197.22999572753906
2020-03-17,197.30999755859375
2020-06-04,203.77000427246094
2019-10-14,208.49000549316406
2020-03-20,208.7899932861328
2018-11-06,222.0
2019-06-18,220.02000427246094
2019-05-17,215.74000549316406
2019-04-15,217.38999938964844
2019-03-14,204.6999969482422
2019-01-09,200.6199951171875
2018-08-02,195.72999572753906
2018-10-05,214.97999572753906
2019-08-21,210.0
2019-10-17,203.99000549316406
2020-03-23,207.0500030517578
2020-06-10,200.99000549316406
2019-02-25,206.5
2020-01-07,202.33999633789062
2020-03-26,197.86000061035156
2019-10-23,199.0
