Dates,GS
2019-06-17,200.82940673828125
2019-05-16,202.80111694335938
2018-08-01,201.0441436767578
2019-03-13,206.2954864501953
2019-12-03,208.82354736328125
2020-02-20,206.5199737548828
2019-12-06,210.3657684326172
2020-05-12,208.19883728027344
2019-12-09,209.38967895507812
2020-02-26,208.41358947753906
2020-05-15,208.88211059570312
2019-03-28,214.1822509765625
2018-09-17,216.72006225585938
2018-08-16,214.71908569335938
2018-10-19,216.8274383544922
2019-04-29,215.05096435546875
2019-01-23,216.10511779785156
2019-09-04,214.86550903320312
2018-11-20,206.5395050048828
2019-07-02,204.36282348632812
2019-05-31,196.8567352294922
2019-12-12,201.0831756591797
2020-05-18,200.8196563720703
2019-09-27,202.0495147705078
2020-03-03,201.95188903808594
2020-05-21,196.7005615234375
2019-05-14,199.2286376953125
2018-08-31,190.88308715820312
2018-07-30,191.48828125
2018-10-02,194.6508026123047
2019-04-12,197.3643035888672
2019-03-11,195.19740295410156
2019-02-07,195.8806610107422
2019-07-17,197.5790252685547
2019-09-19,191.50779724121094
2019-10-21,194.8752899169922
2019-12-18,193.3330841064453
2020-03-06,195.62686157226562
2019-10-03,199.8209228515625
2020-03-09,200.28256225585938
2020-05-27,195.43045043945312
2019-12-24,198.14134216308594
2020-03-12,203.36669921875
2018-12-20,203.5238494873047
2019-08-01,208.20899963378906
2018-08-14,211.7940673828125
2018-07-13,212.94325256347656
2018-10-17,214.8487548828125
2019-05-29,215.98809814453125
2019-03-26,213.35577392578125
2019-02-22,212.069091796875
2019-10-04,213.21827697753906
2019-11-05,211.4011688232422
2019-12-27,209.93768310546875
2020-06-02,209.6626739501953
2019-12-30,204.0542449951172
2020-03-18,206.29367065429688
2020-06-05,204.51588439941406
2019-07-15,205.25254821777344
2018-12-03,203.54348754882812
2019-06-13,199.08425903320312
2019-01-04,194.72325134277344
2018-08-29,193.73123168945312
2019-02-05,197.22789001464844
2018-11-01,196.83499145507812
2019-08-16,193.85888671875
2019-04-10,193.34815979003906
2019-09-17,196.3144073486328
2019-10-15,201.03884887695312
2020-01-02,202.15858459472656
2020-06-08,202.78720092773438
2019-10-18,203.73011779785156
2020-03-24,202.78720092773438
2020-06-11,202.8461456298828
2020-01-08,205.52755737304688
2019-04-25,205.871337890625
2019-07-30,207.5607452392578
2019-02-20,207.2955322265625
2018-07-11,210.41896057128906
2018-09-13,213.8763427734375
2018-10-15,213.768310546875
2019-06-28,211.97085571289062
2018-12-18,209.58409118652344
2018-11-16,213.52276611328125
2019-10-02,215.95863342285156
2020-03-27,214.75051879882812
2020-01-10,214.534423828125
2019-10-24,219.3177947998047
2020-03-30,218.94456481933594
2020-06-17,215.13357543945312
2020-01-14,216.48904418945312
2020-04-02,215.41842651367188
2019-01-02,215.52645874023438
2019-08-14,216.33187866210938
2018-10-30,215.8211212158203
2019-06-11,216.1256103515625
2019-05-10,214.0335235595703
2019-04-08,214.34780883789062
2018-08-27,216.36134338378906
2018-07-26,218.7873992919922
2018-09-28,218.4927520751953
2019-03-07,218.98385620117188
2019-10-30,218.6381378173828
2020-01-17,214.9735870361328
2020-06-23,209.63975524902344
2020-04-08,213.29441833496094
2020-06-26,214.47972106933594
2019-03-22,221.8582000732422
2019-01-17,219.09249877929688
2019-08-29,219.16165161132812
2018-11-14,218.4801025390625
2019-06-26,223.28054809570312
2018-09-11,222.243408203125
2018-07-09,225.2461700439453
2018-08-10,228.3180694580078
2019-04-23,227.62664794921875
2019-09-30,227.12289428710938
2020-01-23,226.12525939941406
2019-11-08,226.28329467773438
2020-04-14,227.09327697753906
2019-11-11,228.37733459472656
2020-01-29,227.83407592773438
2020-04-17,226.984619140625
2018-07-24,227.11300659179688
2018-09-26,231.44923400878906
2019-05-08,228.74281311035156
2019-03-05,231.08377075195312
2019-02-01,232.60491943359375
2018-12-31,234.84707641601562
2018-11-29,239.6278076171875
2019-08-12,239.143798828125
2019-07-11,242.205810546875
2019-09-13,242.65029907226562
2019-11-14,242.205810546875
2020-04-20,246.6605682373047
2020-02-04,246.4037628173828
2020-04-23,242.68980407714844
2018-12-14,244.02328491210938
2019-08-27,242.5712890625
2018-08-08,238.9561309814453
2018-10-11,235.22242736816406
2018-11-12,239.60804748535156
2019-07-26,237.1781768798828
2019-06-24,241.1390380859375
2019-05-23,234.8372039794922
2019-03-20,236.08177185058594
2019-01-15,238.97589111328125
2019-11-20,241.30697631835938
2020-02-07,238.8573455810547
2020-02-10,235.0841522216797
2020-04-29,234.45199584960938
2019-11-26,233.56301879882812
2020-02-13,235.72618103027344
2019-01-30,235.4298553466797
2018-08-23,234.1754150390625
2018-09-24,230.35284423828125
2018-11-27,234.42236328125
2018-10-26,229.8787078857422
2019-07-09,227.7945556640625
2019-06-07,221.78904724121094
2019-05-06,214.9439697265625
2019-04-04,213.13636779785156
2019-09-11,203.1699981689453
2019-11-29,199.52279663085938
2020-05-05,208.1687469482422
2019-12-02,202.166259765625
2020-02-19,207.4432830810547
2020-05-08,197.55508422851562
2019-05-21,191.65199279785156
2019-03-18,171.73648071289062
2018-09-07,183.20480346679688
2018-08-06,170.82220458984375
2018-10-09,149.74395751953125
2019-02-14,176.06939697265625
2018-12-12,153.69923400878906
2019-07-24,157.684326171875
2019-09-26,139.15017700195312
2019-10-28,148.5613555908203
2019-12-05,137.55018615722656
2020-05-11,134.1315460205078
2019-07-03,152.6458282470703
2020-02-25,154.16632080078125
2020-05-14,164.7600860595703
2020-02-28,157.3563690185547
2019-08-08,158.62841796875
2019-06-05,153.62966918945312
2018-07-20,144.38743591308594
2018-08-21,148.9986114501953
2018-10-24,146.01724243164062
2019-04-02,157.24705505371094
2019-03-01,164.98866271972656
2019-01-28,175.8607177734375
2018-12-27,183.1153564453125
2019-09-09,178.06690979003906
2020-03-02,177.12281799316406
2020-05-20,177.4110107421875
2019-12-17,175.94020080566406
2020-03-05,182.3501434326172
2019-02-12,179.27932739257812
2019-01-11,172.7302703857422
2018-12-10,174.8867950439453
2019-08-23,173.9625701904297
2018-11-08,175.90045166015625
2019-07-22,182.3998260498047
2019-06-20,185.8482666015625
2018-09-05,188.84951782226562
2019-04-17,182.28057861328125
2019-09-24,175.99984741210938
2019-12-20,174.9364776611328
2020-05-26,177.1923828125
2019-04-30,175.82095336914062
2019-12-23,181.18740844726562
2020-03-11,184.23834228515625
2020-05-29,182.02218627929688
2019-12-26,176.10916137695312
2020-06-01,170.73275756835938
2019-05-02,173.3662872314453
2019-02-27,170.8023223876953
2018-11-23,180.75015258789062
2019-08-06,176.7252960205078
2018-07-18,180.31288146972656
2018-09-20,178.981201171875
2018-10-22,178.81224060058594
2019-07-05,194.84205627441406
2019-06-03,208.35757446289062
2019-10-09,199.97000122070312
2019-10-11,196.49000549316406
2020-03-17,199.92999267578125
2020-06-04,204.13999938964844
2019-10-14,210.57000732421875
2020-03-20,214.82000732421875
2018-11-06,217.9199981689453
2019-06-18,220.80999755859375
2019-05-17,218.10000610351562
2019-04-15,213.52000427246094
2019-03-14,194.1300048828125
2019-01-09,201.77999877929688
2018-08-02,206.30999755859375
2018-10-05,209.58999633789062
2019-08-21,206.19000244140625
2019-10-17,203.83999633789062
2020-03-23,201.6300048828125
2020-06-10,203.4199981689453
2019-02-25,204.77999877929688
2020-01-07,198.02000427246094
2020-03-26,207.10000610351562
2019-10-23,189.19000244140625
