Dates,XRAY
2018-10-23,50.29999923706055
2019-05-03,53.29999923706055
2019-04-01,53.560001373291016
2019-02-28,54.220001220703125
2019-11-12,54.09000015258789
2020-01-30,54.38999938964844
2019-11-15,54.2400016784668
2020-04-21,54.08000183105469
2019-04-16,54.619998931884766
2019-03-15,54.16999816894531
2019-02-11,54.650001525878906
2019-01-10,53.849998474121094
2019-08-22,53.869998931884766
2018-11-07,54.599998474121094
2018-08-03,54.41999816894531
2018-09-04,52.459999084472656
2019-06-19,53.349998474121094
2019-09-23,53.5
2019-11-18,53.209999084472656
2020-02-05,53.310001373291016
2020-04-24,53.0099983215332
2019-03-29,53.66999816894531
2019-11-21,53.95000076293945
2020-04-27,54.279998779296875
2020-02-11,55.04999923706055
2020-04-30,55.630001068115234
2019-05-01,55.849998474121094
2019-02-26,56.61000061035156
2019-01-25,56.86000061035156
2018-12-24,56.58000183105469
2019-09-06,56.70000076293945
2018-07-17,56.31999969482422
2018-09-19,56.599998474121094
2019-08-05,56.630001068115234
2019-10-08,57.38999938964844
2019-12-11,57.06999969482422
2019-11-27,57.54999923706055
2020-02-14,57.650001525878906
2020-05-06,57.2400016784668
2019-01-08,57.150001525878906
2018-12-07,57.470001220703125
2019-08-20,57.91999816894531
2018-11-05,57.959999084472656
2019-07-19,58.08000183105469
2018-10-04,57.41999816894531
2019-06-17,57.119998931884766
2019-05-16,57.34000015258789
2018-08-01,57.189998626708984
2019-03-13,56.619998931884766
2019-12-03,56.63999938964844
2020-02-20,56.68000030517578
2019-12-06,56.2599983215332
2020-05-12,56.0099983215332
2019-12-09,56.470001220703125
2020-02-26,56.66999816894531
2020-05-15,55.88999938964844
2019-03-28,56.06999969482422
2018-09-17,55.880001068115234
2018-08-16,55.0099983215332
2018-10-19,55.40999984741211
2019-04-29,55.849998474121094
2019-01-23,55.869998931884766
2019-09-04,53.97999954223633
2018-11-20,52.27000045776367
2019-07-02,49.119998931884766
2019-05-31,51.45000076293945
2019-12-12,50.02000045776367
2020-05-18,50.54999923706055
2019-09-27,50.43000030517578
2020-03-03,52.15999984741211
2020-05-21,52.06999969482422
2019-05-14,52.209999084472656
2018-08-31,52.04999923706055
2018-07-30,50.7599983215332
2018-10-02,52.22999954223633
2019-04-12,52.54999923706055
2019-03-11,52.869998931884766
2019-02-07,52.97999954223633
2019-07-17,52.63999938964844
2019-09-19,51.5
2019-10-21,51.27000045776367
2019-12-18,51.36000061035156
2020-03-06,50.90999984741211
2019-10-03,51.41999816894531
2020-03-09,51.5099983215332
2020-05-27,51.38999938964844
2019-12-24,50.72999954223633
2020-03-12,51.27000045776367
2018-12-20,50.63999938964844
2019-08-01,50.540000915527344
2018-08-14,50.38999938964844
2018-07-13,50.84000015258789
2018-10-17,51.27000045776367
2019-05-29,51.599998474121094
2019-03-26,51.15999984741211
2019-02-22,51.20000076293945
2019-10-04,49.400001525878906
2019-11-05,49.369998931884766
2019-12-27,49.5099983215332
2020-06-02,50.529998779296875
2019-12-30,52.279998779296875
2020-03-18,52.439998626708984
2020-06-05,53.15999984741211
2019-07-15,52.630001068115234
2018-12-03,52.689998626708984
2019-06-13,52.939998626708984
2019-01-04,51.65999984741211
2018-08-29,51.349998474121094
2019-02-05,52.029998779296875
2018-11-01,53.279998779296875
2019-08-16,53.06999969482422
2019-04-10,53.0099983215332
2019-09-17,53.29999923706055
2019-10-15,54.08000183105469
2020-01-02,53.349998474121094
2020-06-08,53.31999969482422
2019-10-18,53.4900016784668
2020-03-24,53.880001068115234
2020-06-11,54.810001373291016
2020-01-08,54.91999816894531
2019-04-25,54.25
2019-07-30,54.18000030517578
2019-02-20,52.81999969482422
2018-07-11,52.75
2018-09-13,53.16999816894531
2018-10-15,53.13999938964844
2019-06-28,54.08000183105469
2018-12-18,54.5
2018-11-16,54.959999084472656
2019-10-02,54.86000061035156
2020-03-27,54.790000915527344
2020-01-10,54.86000061035156
2019-10-24,56.7599983215332
2020-03-30,56.650001525878906
2020-06-17,55.599998474121094
2020-01-14,55.290000915527344
2020-04-02,55.97999954223633
2019-01-02,55.709999084472656
2019-08-14,55.86000061035156
2018-10-30,55.72999954223633
2019-06-11,56.13999938964844
2019-05-10,55.869998931884766
2019-04-08,56.209999084472656
2018-08-27,56.959999084472656
2018-07-26,57.2400016784668
2018-09-28,56.88999938964844
2019-03-07,56.93000030517578
2019-10-30,56.400001525878906
2020-01-17,56.150001525878906
2020-06-23,56.13999938964844
2020-04-08,56.7599983215332
2020-06-26,57.75
2019-03-22,57.970001220703125
2019-01-17,57.09000015258789
2019-08-29,56.91999816894531
2018-11-14,56.18000030517578
2019-06-26,56.63999938964844
2018-09-11,56.11000061035156
2018-07-09,57.08000183105469
2018-08-10,57.2599983215332
2019-04-23,57.0099983215332
2019-09-30,57.2599983215332
2020-01-23,56.70000076293945
2019-11-08,56.66999816894531
2020-04-14,56.189998626708984
2019-11-11,56.220001220703125
2020-01-29,56.29999923706055
2020-04-17,56.2599983215332
2018-07-24,55.95000076293945
2018-09-26,56.130001068115234
2019-05-08,55.849998474121094
2019-03-05,56.0099983215332
2019-02-01,56.290000915527344
2018-12-31,57.06999969482422
2018-11-29,57.38999938964844
2019-08-12,57.189998626708984
2019-07-11,57.650001525878906
2019-09-13,57.630001068115234
2019-11-14,58.560001373291016
2020-04-20,59.34000015258789
2020-02-04,59.66999816894531
2020-04-23,59.75
2018-12-14,60.13999938964844
2019-08-27,59.189998626708984
2018-08-08,58.470001220703125
2018-10-11,58.970001220703125
2018-11-12,59.060001373291016
2019-07-26,58.880001068115234
2019-06-24,57.130001068115234
2019-05-23,55.63999938964844
2019-03-20,55.5
2019-01-15,55.9900016784668
2019-11-20,56.63999938964844
2020-02-07,56.61000061035156
2020-02-10,57.06999969482422
2020-04-29,56.650001525878906
2019-11-26,57.060001373291016
2020-02-13,57.59000015258789
2019-01-30,57.310001373291016
2018-08-23,56.380001068115234
2018-09-24,57.029998779296875
2018-11-27,58.130001068115234
2018-10-26,56.91999816894531
2019-07-09,56.2599983215332
2019-06-07,54.709999084472656
2019-05-06,51.43000030517578
2019-04-04,50.83000183105469
2019-09-11,50.040000915527344
2019-11-29,47.33000183105469
2020-05-05,48.20000076293945
2019-12-02,46.75
2020-02-19,46.970001220703125
2020-05-08,44.970001220703125
2019-05-21,43.45000076293945
2019-03-18,41.869998931884766
2018-09-07,42.0
2018-08-06,41.849998474121094
2018-10-09,39.209999084472656
2019-02-14,38.02000045776367
2018-12-12,34.369998931884766
2019-07-24,31.700000762939453
2019-09-26,31.709999084472656
2019-10-28,31.790000915527344
2019-12-05,32.29999923706055
2020-05-11,31.579999923706055
2019-07-03,32.02000045776367
2020-02-25,33.27000045776367
2020-05-14,34.86000061035156
2020-02-28,37.119998931884766
2019-08-08,36.66999816894531
2019-06-05,38.34000015258789
2018-07-20,37.0
2018-08-21,36.7599983215332
2018-10-24,35.0099983215332
2019-04-02,36.209999084472656
2019-03-01,37.95000076293945
2019-01-28,37.869998931884766
2018-12-27,39.279998779296875
2019-09-09,39.720001220703125
2020-03-02,40.349998474121094
2020-05-20,39.18000030517578
2019-12-17,38.93000030517578
2020-03-05,39.869998931884766
2019-02-12,40.0
2019-01-11,39.619998931884766
2018-12-10,39.68000030517578
2019-08-23,38.650001525878906
2018-11-08,38.4900016784668
2019-07-22,39.68000030517578
2019-06-20,40.7599983215332
2018-09-05,42.20000076293945
2019-04-17,42.40999984741211
2019-09-24,40.150001525878906
2019-12-20,39.099998474121094
2020-05-26,40.04999923706055
2019-04-30,39.970001220703125
2019-12-23,40.599998474121094
2020-03-11,40.029998779296875
2020-05-29,38.93000030517578
2019-12-26,36.959999084472656
2020-06-01,36.31999969482422
2019-05-02,36.119998931884766
2019-02-27,37.13999938964844
2018-11-23,38.4900016784668
2019-08-06,39.880001068115234
2018-07-18,40.77000045776367
2018-09-20,41.16999816894531
2018-10-22,40.630001068115234
2019-07-05,43.38999938964844
2019-06-03,46.4900016784668
2019-10-09,46.81999969482422
2019-10-11,45.810001373291016
2020-03-17,45.91999816894531
2020-06-04,46.83000183105469
2019-10-14,47.630001068115234
2020-03-20,47.09000015258789
2018-11-06,49.18000030517578
2019-06-18,49.93000030517578
2019-05-17,48.34000015258789
2019-04-15,46.4900016784668
2019-03-14,42.959999084472656
2019-01-09,42.45000076293945
2018-08-02,42.040000915527344
2018-10-05,44.08000183105469
2019-08-21,44.33000183105469
2019-10-17,43.33000183105469
2020-03-23,43.47999954223633
2020-06-10,42.40999984741211
2019-02-25,43.88999938964844
2020-01-07,42.7400016784668
2020-03-26,41.75
2019-10-23,42.470001220703125
