Dates,XRAY
2020-04-06,747700.0
2020-06-24,2118100.0
2018-11-09,1843600.0
2019-07-23,2170300.0
2019-06-21,1460000.0
2019-05-20,1751100.0
2019-04-18,1031900.0
2018-09-06,777200.0
2018-10-08,803000.0
2019-02-13,898400.0
2018-12-11,887700.0
2019-09-25,1262400.0
2020-01-21,778900.0
2020-04-09,1286300.0
2019-11-06,1729100.0
2020-01-24,2172100.0
2020-01-27,1189700.0
2020-04-15,1422000.0
2018-12-26,1071700.0
2019-08-07,1208100.0
2019-06-04,1174200.0
2018-09-21,1009700.0
2018-07-19,1383800.0
2018-08-20,1677600.0
2018-10-23,1987200.0
2019-05-03,4408700.0
2019-04-01,2003700.0
2019-02-28,2326000.0
2019-11-12,2397400.0
2020-01-30,1937800.0
2019-11-15,2723000.0
2020-04-21,1637600.0
2019-04-16,1301300.0
2019-03-15,1192300.0
2019-02-11,2374800.0
2019-01-10,3199300.0
2019-08-22,1577000.0
2018-11-07,1416000.0
2018-08-03,1873500.0
2018-09-04,1871000.0
2019-06-19,1601600.0
2019-09-23,3362800.0
2019-11-18,2328400.0
2020-02-05,953600.0
2020-04-24,1720500.0
2019-03-29,1858000.0
2019-11-21,3158200.0
2020-04-27,1626200.0
2020-02-11,1445500.0
2020-04-30,944700.0
2019-05-01,1301500.0
2019-02-26,1152800.0
2019-01-25,1032300.0
2018-12-24,786100.0
2019-09-06,652900.0
2018-07-17,756700.0
2018-09-19,781800.0
2019-08-05,993500.0
2019-10-08,2493500.0
2019-12-11,4626900.0
2019-11-27,1419800.0
2020-02-14,1357000.0
2020-05-06,1355300.0
2019-01-08,981700.0
2018-12-07,2231700.0
2019-08-20,1684300.0
2018-11-05,947100.0
2019-07-19,641900.0
2018-10-04,971600.0
2019-06-17,2162200.0
2019-05-16,1634000.0
2018-08-01,1112900.0
2019-03-13,1465500.0
2019-12-03,1515300.0
2020-02-20,1160600.0
2019-12-06,1554000.0
2020-05-12,1203800.0
2019-12-09,1139400.0
2020-02-26,1097900.0
2020-05-15,922000.0
2019-03-28,650400.0
2018-09-17,1035600.0
2018-08-16,1310900.0
2018-10-19,1002500.0
2019-04-29,1325400.0
2019-01-23,1289900.0
2019-09-04,2823600.0
2018-11-20,2952600.0
2019-07-02,4252500.0
2019-05-31,3117600.0
2019-12-12,3014300.0
2020-05-18,2897000.0
2019-09-27,2329000.0
2020-03-03,2061700.0
2020-05-21,1541200.0
2019-05-14,1764000.0
2018-08-31,1406100.0
2018-07-30,1124900.0
2018-10-02,1300600.0
2019-04-12,2001700.0
2019-03-11,1885500.0
2019-02-07,1436100.0
2019-07-17,1440900.0
2019-09-19,1308200.0
2019-10-21,873900.0
2019-12-18,1431600.0
2020-03-06,1060400.0
2019-10-03,1191600.0
2020-03-09,1395600.0
2020-05-27,1403900.0
2019-12-24,1651900.0
2020-03-12,1406900.0
2018-12-20,2209100.0
2019-08-01,1524100.0
2018-08-14,1634200.0
2018-07-13,1539000.0
2018-10-17,1417700.0
2019-05-29,1383300.0
2019-03-26,1037800.0
2019-02-22,2523300.0
2019-10-04,2042000.0
2019-11-05,1763500.0
2019-12-27,4454300.0
2020-06-02,2231900.0
2019-12-30,2179000.0
2020-03-18,1904100.0
2020-06-05,1174800.0
2019-07-15,1729600.0
2018-12-03,1400600.0
2019-06-13,1425400.0
2019-01-04,2697000.0
2018-08-29,1060900.0
2019-02-05,1263200.0
2018-11-01,1514600.0
2019-08-16,2339200.0
2019-04-10,1028700.0
2019-09-17,760600.0
2019-10-15,984400.0
2020-01-02,838400.0
2020-06-08,1049000.0
2019-10-18,1291300.0
2020-03-24,1264900.0
2020-06-11,1515500.0
2020-01-08,1332200.0
2019-04-25,1229500.0
2019-07-30,1078900.0
2019-02-20,1511800.0
2018-07-11,1234600.0
2018-09-13,960400.0
2018-10-15,1017100.0
2019-06-28,1179900.0
2018-12-18,970300.0
2018-11-16,853500.0
2019-10-02,1248700.0
2020-03-27,1787400.0
2020-01-10,1973500.0
2019-10-24,4764300.0
2020-03-30,2697300.0
2020-06-17,2273000.0
2020-01-14,2994700.0
2020-04-02,1707600.0
2019-01-02,1018000.0
2019-08-14,1108500.0
2018-10-30,1182400.0
2019-06-11,1099200.0
2019-05-10,1290000.0
2019-04-08,1034800.0
2018-08-27,945600.0
2018-07-26,917000.0
2018-09-28,2583000.0
2019-03-07,682200.0
2019-10-30,673900.0
2020-01-17,1877900.0
2020-06-23,1339200.0
2020-04-08,1634900.0
2020-06-26,1435200.0
2019-03-22,1200000.0
2019-01-17,954400.0
2019-08-29,896300.0
2018-11-14,1781300.0
2019-06-26,1065200.0
2018-09-11,901500.0
2018-07-09,1355600.0
2018-08-10,911600.0
2019-04-23,1035500.0
2019-09-30,1071600.0
2020-01-23,3120900.0
2019-11-08,1162900.0
2020-04-14,579400.0
2019-11-11,708800.0
2020-01-29,664700.0
2020-04-17,1283000.0
2018-07-24,1211000.0
2018-09-26,1556600.0
2019-05-08,910000.0
2019-03-05,751000.0
2019-02-01,792600.0
2018-12-31,1001500.0
2018-11-29,1166800.0
2019-08-12,882900.0
2019-07-11,1196700.0
2019-09-13,951100.0
2019-11-14,1297300.0
2020-04-20,1562400.0
2020-02-04,1045400.0
2020-04-23,1417000.0
2018-12-14,2383800.0
2019-08-27,914900.0
2018-08-08,975200.0
2018-10-11,1255200.0
2018-11-12,1081500.0
2019-07-26,1022500.0
2019-06-24,1231000.0
2019-05-23,1625800.0
2019-03-20,1324000.0
2019-01-15,1081700.0
2019-11-20,1084000.0
2020-02-07,938400.0
2020-02-10,1254900.0
2020-04-29,520300.0
2019-11-26,532200.0
2020-02-13,1482500.0
2019-01-30,860300.0
2018-08-23,1150400.0
2018-09-24,1119600.0
2018-11-27,938200.0
2018-10-26,1026700.0
2019-07-09,1401500.0
2019-06-07,1543800.0
2019-05-06,2289500.0
2019-04-04,2473100.0
2019-09-11,3954700.0
2019-11-29,3256400.0
2020-05-05,4040100.0
2019-12-02,2707500.0
2020-02-19,3852300.0
2020-05-08,2561300.0
2019-05-21,2308000.0
2019-03-18,3089600.0
2018-09-07,2533800.0
2018-08-06,2480300.0
2018-10-09,4063200.0
2019-02-14,2813700.0
2018-12-12,2896000.0
2019-07-24,5441900.0
2019-09-26,6201900.0
2019-10-28,4086000.0
2019-12-05,4218100.0
2020-05-11,4276600.0
2019-07-03,6410700.0
2020-02-25,9214800.0
2020-05-14,3842600.0
2020-02-28,4579100.0
2019-08-08,3195500.0
2019-06-05,3788800.0
2018-07-20,2880800.0
2018-08-21,2912000.0
2018-10-24,2446200.0
2019-04-02,4434400.0
2019-03-01,2516400.0
2019-01-28,2394200.0
2018-12-27,3700300.0
2019-09-09,2754200.0
2020-03-02,2739600.0
2020-05-20,1376300.0
2019-12-17,1761300.0
2020-03-05,2223900.0
2019-02-12,1357600.0
2019-01-11,1543400.0
2018-12-10,1247900.0
2019-08-23,3103500.0
2018-11-08,3112900.0
2019-07-22,1987600.0
2019-06-20,1799900.0
2018-09-05,1975500.0
2019-04-17,1566300.0
2019-09-24,1650900.0
2019-12-20,2657100.0
2020-05-26,2901300.0
2019-04-30,2442800.0
2019-12-23,2736700.0
2020-03-11,3377900.0
2020-05-29,2906100.0
2019-12-26,3191200.0
2020-06-01,3220400.0
2019-05-02,2929800.0
2019-02-27,5570700.0
2018-11-23,2580800.0
2019-08-06,2696800.0
2018-07-18,2260200.0
2018-09-20,1938700.0
2018-10-22,2015400.0
2019-07-05,2846700.0
2019-06-03,3521400.0
2019-10-09,2610000.0
2019-10-11,2465200.0
2020-03-17,1075600.0
2020-06-04,1871100.0
2019-10-14,1946200.0
2020-03-20,1425200.0
2018-11-06,2303800.0
2019-06-18,1632000.0
2019-05-17,1716200.0
2019-04-15,2355300.0
2019-03-14,2720700.0
2019-01-09,1978600.0
2018-08-02,1393000.0
2018-10-05,1778000.0
2019-08-21,1083100.0
2019-10-17,1917400.0
2020-03-23,2458600.0
2020-06-10,1571600.0
2019-02-25,1764700.0
2020-01-07,2669700.0
2020-03-26,1990300.0
2019-10-23,2770000.0
