Dates,XRAY
2018-06-20,44.28791427612305
2018-06-21,43.738365173339844
2018-06-25,44.111270904541016
2018-06-22,43.905189514160156
2018-06-26,43.453773498535156
2018-06-27,43.13974380493164
2018-06-28,42.911617279052734
2018-06-29,43.03944778442383
2018-07-02,43.24593734741211
2018-07-03,43.78675842285156
2018-07-05,44.16041946411133
2018-07-16,44.62257385253906
2018-09-18,45.04539489746094
2019-01-24,44.779903411865234
2019-09-05,44.15058898925781
2018-11-21,44.65207290649414
2020-01-13,44.59307861328125
2020-04-01,43.97359085083008
2020-06-19,44.93722915649414
2019-10-29,43.50160598754883
2020-01-16,44.5832405090332
2020-06-22,44.27841567993164
2018-10-03,45.753379821777344
2018-07-31,45.95003890991211
2019-03-12,46.00904083251953
2019-02-08,46.20570373535156
2019-01-07,46.49085998535156
2018-12-06,46.89401626586914
2019-08-19,47.307010650634766
2019-07-18,46.3826904296875
2019-05-15,46.451534271240234
2019-09-20,46.933353424072266
2019-11-01,47.631500244140625
2020-04-07,38.752220153808594
2020-06-25,39.71586227416992
2020-06-16,39.45037078857422
2019-11-04,38.36873245239258
2020-01-22,38.9095458984375
2019-11-07,38.34906768798828
2020-04-13,37.33625793457031
2019-07-01,37.44442367553711
2019-05-30,38.024566650390625
2018-08-15,38.21139907836914
2018-10-18,38.31956481933594
2019-03-27,38.250732421875
2019-01-22,37.48374938964844
2018-12-21,37.85740661621094
2019-09-03,37.877071380615234
2018-11-19,38.526058197021484
2019-08-02,38.899715423583984
2020-01-28,38.99803924560547
2020-04-16,39.25370788574219
2019-11-13,38.024566650390625
2020-01-31,38.80138397216797
2018-12-04,38.250732421875
2018-11-02,37.8967399597168
2019-07-16,37.513248443603516
2018-08-30,37.55258560180664
2018-10-01,38.103233337402344
2019-06-14,38.09339904785156
2019-05-13,37.77873992919922
2019-04-11,37.46408462524414
2019-02-06,37.55258560180664
2019-09-18,37.96556854248047
2020-02-03,37.99506759643555
2020-04-22,38.11306381225586
2019-11-19,37.454246520996094
2020-02-06,36.82493209838867
2019-11-22,37.39524841308594
2019-03-25,37.403133392333984
2019-02-21,37.1961669921875
2018-12-19,37.137027740478516
2018-07-12,36.939910888671875
2018-09-14,36.54568099975586
2018-08-13,35.66849899291992
2018-10-16,35.816341400146484
2019-07-31,35.51080322265625
2019-05-28,35.23484420776367
2019-04-26,35.38268280029297
2020-04-28,35.16584777832031
2019-11-25,35.353111267089844
2020-02-12,35.707923889160156
2020-05-01,36.60480880737305
2020-05-04,36.53581619262695
2019-06-12,35.15598678588867
2019-04-09,35.757198333740234
2019-03-08,35.461524963378906
2019-02-04,35.441810607910156
2018-07-27,34.53506851196289
2018-08-28,34.68290710449219
2019-01-03,33.83530044555664
2019-08-15,33.825443267822266
2018-10-31,34.48579406738281
2019-09-16,34.130977630615234
2020-02-18,34.73219299316406
2020-05-07,34.525211334228516
2018-08-17,34.42665481567383
2019-12-04,34.998291015625
2020-02-21,35.983890533447266
2018-12-17,36.26970291137695
2019-08-30,35.540374755859375
2018-11-15,36.01345443725586
2019-07-29,36.18100357055664
2019-06-27,35.58964920043945
2019-04-24,36.44711685180664
2018-07-10,36.663944244384766
2018-09-12,36.387977600097656
2019-02-19,36.387977600097656
2019-01-18,36.3584098815918
2020-02-24,35.983890533447266
2020-05-13,36.466835021972656
2019-12-10,36.644229888916016
2020-02-27,36.999046325683594
2019-12-13,36.456974029541016
2020-05-19,37.2355842590332
2019-03-06,37.28486633300781
2018-11-30,36.27956771850586
2019-08-13,35.944461822509766
2019-07-12,35.78676986694336
2019-06-10,35.934608459472656
2019-05-09,36.466835021972656
2018-07-25,37.57068634033203
2018-09-27,37.176448822021484
2018-10-29,36.43726348876953
2019-10-16,36.634376525878906
2019-12-16,35.983890533447266
2020-03-04,35.441810607910156
2020-05-22,34.968727111816406
2019-10-01,35.13628387451172
2019-12-19,34.94902038574219
2018-09-10,36.65408706665039
2019-05-24,36.67186737060547
2018-08-09,36.65211486816406
2019-04-22,36.760780334472656
2019-03-21,37.43257141113281
2019-01-16,37.45233154296875
2019-08-28,38.53905487060547
2018-11-13,39.2306022644043
2018-10-12,38.96385955810547
2019-06-25,39.171329498291016
2020-03-10,39.556617736816406
2020-05-28,40.21853256225586
2019-10-07,39.58625793457031
2020-03-13,39.32939910888672
2019-10-10,39.6652946472168
2020-03-16,39.76408386230469
2020-06-03,40.33708190917969
2018-11-28,40.26792526245117
2018-09-25,40.52479553222656
2018-07-23,40.099979400634766
2018-08-24,40.91007995605469
2019-07-10,39.951786041259766
2019-05-07,40.584068298339844
2019-04-05,41.068145751953125
2019-03-04,41.44355773925781
2019-01-31,41.58186721801758
2019-09-12,42.2734260559082
2019-12-31,42.6784782409668
2020-03-19,42.747623443603516
2020-01-03,42.34257888793945
2020-06-09,42.10546875
2019-02-15,42.45124816894531
2019-01-14,42.46112823486328
2018-07-06,43.34038162231445
2018-08-07,43.15268325805664
2018-10-10,43.05388259887695
2018-12-13,43.31074905395508
2019-08-26,42.17462921142578
2019-07-25,41.255855560302734
