Dates,XRAY
2020-04-27,55.380001068115234
2020-02-11,55.630001068115234
2020-04-30,55.939998626708984
2019-05-01,57.099998474121094
2019-02-26,57.27000045776367
2019-01-25,56.900001525878906
2018-12-24,56.970001220703125
2019-09-06,56.77000045776367
2018-07-17,56.65999984741211
2018-09-19,56.84000015258789
2019-08-05,57.75
2019-10-08,57.43000030517578
2019-12-11,58.880001068115234
2019-11-27,57.66999816894531
2020-02-14,57.88999938964844
2020-05-06,57.61000061035156
2019-01-08,57.630001068115234
2018-12-07,58.36000061035156
2019-08-20,58.31999969482422
2018-11-05,58.189998626708984
2019-07-19,58.31999969482422
2018-10-04,57.79999923706055
2019-06-17,57.63999938964844
2019-05-16,57.56999969482422
2018-08-01,57.290000915527344
2019-03-13,56.77000045776367
2019-12-03,56.93000030517578
2020-02-20,57.09000015258789
2019-12-06,56.470001220703125
2020-05-12,56.93000030517578
2019-12-09,57.0
2020-02-26,56.66999816894531
2020-05-15,56.22999954223633
2019-03-28,56.5099983215332
2018-09-17,56.599998474121094
2018-08-16,55.849998474121094
2018-10-19,56.02000045776367
2019-04-29,56.369998931884766
2019-01-23,56.66999816894531
2019-09-04,54.45000076293945
2018-11-20,53.36000061035156
2019-07-02,52.790000915527344
2019-05-31,51.4900016784668
2019-12-12,51.619998931884766
2020-05-18,51.529998779296875
2019-09-27,52.369998931884766
2020-03-03,52.369998931884766
2020-05-21,52.279998779296875
2019-05-14,53.369998931884766
2018-08-31,52.150001525878906
2018-07-30,52.27000045776367
2018-10-02,52.33000183105469
2019-04-12,53.529998779296875
2019-03-11,53.130001068115234
2019-02-07,53.38999938964844
2019-07-17,52.95000076293945
2019-09-19,51.66999816894531
2019-10-21,52.060001373291016
2019-12-18,51.560001373291016
2020-03-06,51.720001220703125
2019-10-03,52.02000045776367
2020-03-09,52.150001525878906
2020-05-27,51.72999954223633
2019-12-24,51.33000183105469
2020-03-12,51.650001525878906
2018-12-20,50.689998626708984
2019-08-01,50.84000015258789
2018-08-14,51.189998626708984
2018-07-13,51.130001068115234
2018-10-17,51.72999954223633
2019-05-29,51.88999938964844
2019-03-26,51.41999816894531
2019-02-22,51.38999938964844
2019-10-04,49.86000061035156
2019-11-05,49.900001525878906
2019-12-27,51.130001068115234
2020-06-02,52.279998779296875
2019-12-30,53.040000915527344
2020-03-18,53.209999084472656
2020-06-05,53.380001068115234
2019-07-15,52.880001068115234
2018-12-03,53.310001373291016
2019-06-13,53.4900016784668
2019-01-04,51.7400016784668
2018-08-29,52.47999954223633
2019-02-05,53.630001068115234
2018-11-01,53.939998626708984
2019-08-16,53.310001373291016
2019-04-10,53.560001373291016
2019-09-17,53.90999984741211
2019-10-15,54.11000061035156
2020-01-02,53.4900016784668
2020-06-08,53.7400016784668
2019-10-18,53.90999984741211
2020-03-24,54.95000076293945
2020-06-11,54.900001525878906
2020-01-08,55.060001373291016
2019-04-25,54.40999984741211
2019-07-30,54.400001525878906
2019-02-20,53.08000183105469
2018-07-11,53.08000183105469
2018-09-13,53.349998474121094
2018-10-15,54.09000015258789
2019-06-28,55.33000183105469
2018-12-18,54.779998779296875
2018-11-16,55.45000076293945
2019-10-02,56.11000061035156
2020-03-27,54.900001525878906
2020-01-10,55.59000015258789
2019-10-24,57.08000183105469
2020-03-30,57.41999816894531
2020-06-17,55.70000076293945
2020-01-14,56.15999984741211
2020-04-02,56.47999954223633
2019-01-02,56.029998779296875
2019-08-14,56.630001068115234
2018-10-30,56.27000045776367
2019-06-11,56.38999938964844
2019-05-10,56.630001068115234
2019-04-08,57.099998474121094
2018-08-27,57.27000045776367
2018-07-26,57.65999984741211
2018-09-28,57.040000915527344
2019-03-07,57.11000061035156
2019-10-30,56.540000915527344
2020-01-17,56.70000076293945
2020-06-23,57.130001068115234
2020-04-08,57.59000015258789
2020-06-26,58.290000915527344
2019-03-22,58.04999923706055
2019-01-17,57.31999969482422
2019-08-29,57.369998931884766
2018-11-14,56.779998779296875
2019-06-26,56.939998626708984
2018-09-11,56.380001068115234
2018-07-09,57.52000045776367
2018-08-10,57.5099983215332
2019-04-23,57.380001068115234
2019-09-30,57.470001220703125
2020-01-23,56.849998474121094
2019-11-08,57.18000030517578
2020-04-14,57.209999084472656
2019-11-11,56.529998779296875
2020-01-29,56.84000015258789
2020-04-17,56.400001525878906
2018-07-24,56.59000015258789
2018-09-26,56.93000030517578
2019-05-08,56.29999923706055
2019-03-05,56.61000061035156
2019-02-01,56.90999984741211
2018-12-31,57.5099983215332
2018-11-29,57.54999923706055
2019-08-12,57.790000915527344
2019-07-11,58.11000061035156
2019-09-13,58.7599983215332
2019-11-14,59.099998474121094
2020-04-20,60.13999938964844
2020-02-04,59.959999084472656
2020-04-23,60.34000015258789
2018-12-14,60.7400016784668
2019-08-27,59.65999984741211
2018-08-08,59.65999984741211
2018-10-11,59.72999954223633
2018-11-12,59.08000183105469
2019-07-26,58.93000030517578
2019-06-24,57.630001068115234
2019-05-23,56.0
2019-03-20,55.619998931884766
2019-01-15,56.56999969482422
2019-11-20,57.220001220703125
2020-02-07,57.599998474121094
2020-02-10,57.099998474121094
2020-04-29,57.45000076293945
2019-11-26,58.0
2020-02-13,58.0099983215332
2019-01-30,58.11000061035156
2018-08-23,57.849998474121094
2018-09-24,57.91999816894531
2018-11-27,58.59000015258789
2018-10-26,57.439998626708984
2019-07-09,56.849998474121094
2019-06-07,54.720001220703125
2019-05-06,51.5
2019-04-04,50.880001068115234
2019-09-11,50.20000076293945
2019-11-29,49.2400016784668
2020-05-05,49.650001525878906
2019-12-02,47.209999084472656
2020-02-19,47.84000015258789
2020-05-08,45.31999969482422
2019-05-21,44.72999954223633
2019-03-18,42.119998931884766
2018-09-07,44.33000183105469
2018-08-06,42.560001373291016
2018-10-09,39.93000030517578
2019-02-14,40.459999084472656
2018-12-12,35.18000030517578
2019-07-24,34.58000183105469
2019-09-26,32.7400016784668
2019-10-28,35.11000061035156
2019-12-05,32.81999969482422
2020-05-11,31.899999618530273
2019-07-03,33.810001373291016
2020-02-25,35.0
2020-05-14,39.400001525878906
2020-02-28,37.93000030517578
2019-08-08,39.20000076293945
2019-06-05,38.83000183105469
2018-07-20,37.310001373291016
2018-08-21,37.470001220703125
2018-10-24,35.45000076293945
2019-04-02,37.72999954223633
2019-03-01,38.09000015258789
2019-01-28,39.58000183105469
2018-12-27,41.869998931884766
2019-09-09,40.2400016784668
2020-03-02,40.7599983215332
2020-05-20,39.95000076293945
2019-12-17,39.08000183105469
2020-03-05,40.86000061035156
2019-02-12,41.279998779296875
2019-01-11,39.65999984741211
2018-12-10,39.90999984741211
2019-08-23,38.70000076293945
2018-11-08,39.310001373291016
2019-07-22,41.099998474121094
2019-06-20,41.630001068115234
2018-09-05,44.20000076293945
2019-04-17,42.439998626708984
2019-09-24,40.290000915527344
2019-12-20,39.599998474121094
2020-05-26,40.66999816894531
2019-04-30,40.34000015258789
2019-12-23,41.060001373291016
2020-03-11,40.650001525878906
2020-05-29,40.310001373291016
2019-12-26,36.97999954223633
2020-06-01,37.34000015258789
2019-05-02,37.880001068115234
2019-02-27,37.709999084472656
2018-11-23,40.56999969482422
2019-08-06,41.08000183105469
2018-07-18,41.70000076293945
2018-09-20,41.959999084472656
2018-10-22,42.2400016784668
2019-07-05,45.33000183105469
2019-06-03,47.790000915527344
2019-10-09,46.9900016784668
2019-10-11,46.52000045776367
2020-03-17,47.099998474121094
2020-06-04,47.369998931884766
2019-10-14,47.84000015258789
2020-03-20,48.040000915527344
2018-11-06,50.18000030517578
2019-06-18,51.16999816894531
2019-05-17,48.5099983215332
2019-04-15,46.5099983215332
2019-03-14,43.369998931884766
2019-01-09,43.380001068115234
2018-08-02,43.88999938964844
2018-10-05,45.18000030517578
2019-08-21,44.75
2019-10-17,44.16999816894531
2020-03-23,43.619998931884766
2020-06-10,43.849998474121094
2019-02-25,44.77000045776367
2020-01-07,42.86000061035156
2020-03-26,42.81999969482422
2019-10-23,43.119998931884766
