Dates,XRAY
2019-04-05,41.11000061035156
2019-03-04,41.529998779296875
2019-01-31,42.150001525878906
2019-09-12,42.27000045776367
2019-12-31,42.939998626708984
2020-03-19,43.27000045776367
2020-01-03,42.959999084472656
2020-06-09,42.65999984741211
2019-02-15,42.650001525878906
2019-01-14,43.13999938964844
2018-07-06,43.18000030517578
2018-08-07,43.599998474121094
2018-10-10,43.91999816894531
2018-12-13,43.75
2019-08-26,42.529998779296875
2019-07-25,42.619998931884766
2019-05-22,41.97999954223633
2019-03-19,42.119998931884766
2020-01-06,41.56999969482422
2020-03-25,41.0
2020-06-12,41.2599983215332
2019-10-22,46.9900016784668
2020-01-09,49.209999084472656
2020-06-15,49.130001068115234
2019-10-25,48.91999816894531
2020-03-31,47.68000030517578
2020-06-18,48.09000015258789
2019-04-03,48.7599983215332
2018-08-22,49.5
2018-10-25,49.349998474121094
2019-01-29,49.58000183105469
2018-12-28,49.099998474121094
2018-11-26,49.88999938964844
2019-08-09,49.47999954223633
2019-07-08,49.439998626708984
2019-06-06,48.959999084472656
2019-09-10,49.7599983215332
2020-01-15,49.25
2020-04-03,49.59000015258789
2019-10-31,49.380001068115234
2020-04-06,49.220001220703125
2020-06-24,49.56999969482422
2018-11-09,49.790000915527344
2019-07-23,49.75
2019-06-21,50.369998931884766
2019-05-20,50.34000015258789
2019-04-18,50.4900016784668
2018-09-06,50.36000061035156
2018-10-08,50.11000061035156
2019-02-13,50.5099983215332
2018-12-11,50.70000076293945
2019-09-25,50.5099983215332
2020-01-21,51.459999084472656
2020-04-09,51.349998474121094
2019-11-06,50.56999969482422
2020-01-24,49.0099983215332
2020-01-27,49.41999816894531
2020-04-15,49.59000015258789
2018-12-26,49.869998931884766
2019-08-07,50.119998931884766
2019-06-04,50.189998626708984
2018-09-21,50.900001525878906
2018-07-19,50.68000030517578
2018-08-20,50.9900016784668
2018-10-23,50.43000030517578
2019-05-03,53.45000076293945
2019-04-01,54.279998779296875
2019-02-28,54.220001220703125
2019-11-12,54.95000076293945
2020-01-30,54.59000015258789
2019-11-15,54.7599983215332
2020-04-21,54.22999954223633
2019-04-16,54.869998931884766
2019-03-15,54.75
2019-02-11,55.029998779296875
2019-01-10,54.31999969482422
2019-08-22,54.27000045776367
2018-11-07,54.70000076293945
2018-08-03,54.95000076293945
2018-09-04,54.279998779296875
2019-06-19,54.18000030517578
2019-09-23,53.5
2019-11-18,53.34000015258789
2020-02-05,53.849998474121094
2020-04-24,53.40999984741211
2019-03-29,54.029998779296875
2019-11-21,54.220001220703125
2020-04-27,54.790000915527344
2020-02-11,55.45000076293945
2020-04-30,55.79999923706055
2019-05-01,56.150001525878906
2019-02-26,57.31999969482422
2019-01-25,57.22999954223633
2018-12-24,57.11000061035156
2019-09-06,56.939998626708984
2018-07-17,56.7599983215332
2018-09-19,56.86000061035156
2019-08-05,56.790000915527344
2019-10-08,57.900001525878906
2019-12-11,57.650001525878906
2019-11-27,58.630001068115234
2020-02-14,57.7599983215332
2020-05-06,57.939998626708984
2019-01-08,57.5099983215332
2018-12-07,57.65999984741211
2019-08-20,58.560001373291016
2018-11-05,58.31999969482422
2019-07-19,58.619998931884766
2018-10-04,58.0
2019-06-17,57.7599983215332
2019-05-16,57.59000015258789
2018-08-01,57.77000045776367
2019-03-13,57.45000076293945
2019-12-03,57.06999969482422
2020-02-20,56.77000045776367
2019-12-06,57.22999954223633
2020-05-12,56.369998931884766
2019-12-09,56.810001373291016
2020-02-26,57.119998931884766
2020-05-15,56.720001220703125
2019-03-28,56.47999954223633
2018-09-17,56.310001373291016
2018-08-16,56.369998931884766
2018-10-19,56.0
2019-04-29,56.0
2019-01-23,56.060001373291016
2019-09-04,56.0
2018-11-20,54.29999923706055
2019-07-02,50.5
2019-05-31,52.5099983215332
2019-12-12,51.119998931884766
2020-05-18,51.15999984741211
2019-09-27,51.86000061035156
2020-03-03,52.15999984741211
2020-05-21,52.099998474121094
2019-05-14,52.33000183105469
2018-08-31,53.0
2018-07-30,50.7599983215332
2018-10-02,52.75
2019-04-12,52.81999969482422
2019-03-11,53.54999923706055
2019-02-07,53.4900016784668
2019-07-17,53.4900016784668
2019-09-19,52.900001525878906
2019-10-21,52.0099983215332
2019-12-18,52.310001373291016
2020-03-06,51.279998779296875
2019-10-03,52.06999969482422
2020-03-09,52.150001525878906
2020-05-27,51.810001373291016
2019-12-24,52.209999084472656
2020-03-12,51.72999954223633
2018-12-20,51.630001068115234
2019-08-01,50.86000061035156
2018-08-14,50.75
2018-07-13,51.09000015258789
2018-10-17,51.27000045776367
2019-05-29,51.66999816894531
2019-03-26,51.720001220703125
2019-02-22,51.380001068115234
2019-10-04,51.38999938964844
2019-11-05,49.849998474121094
2019-12-27,49.900001525878906
2020-06-02,50.689998626708984
2019-12-30,52.54999923706055
2020-03-18,52.880001068115234
2020-06-05,53.2400016784668
2019-07-15,53.0
2018-12-03,53.02000045776367
2019-06-13,53.56999969482422
2019-01-04,53.38999938964844
2018-08-29,51.810001373291016
2019-02-05,52.84000015258789
2018-11-01,53.439998626708984
2019-08-16,53.83000183105469
2019-04-10,53.58000183105469
2019-09-17,53.58000183105469
2019-10-15,54.40999984741211
2020-01-02,54.15999984741211
2020-06-08,53.54999923706055
2019-10-18,53.77000045776367
2020-03-24,54.029998779296875
2020-06-11,54.86000061035156
2020-01-08,55.439998626708984
2019-04-25,55.040000915527344
2019-07-30,54.279998779296875
2019-02-20,54.630001068115234
2018-07-11,52.790000915527344
2018-09-13,53.25
2018-10-15,53.16999816894531
2019-06-28,54.18000030517578
2018-12-18,55.16999816894531
2018-11-16,54.959999084472656
2019-10-02,55.75
2020-03-27,56.25
2020-01-10,55.04999923706055
2019-10-24,58.150001525878906
2020-03-30,57.11000061035156
2020-06-17,57.11000061035156
2020-01-14,55.70000076293945
2020-04-02,56.380001068115234
2019-01-02,56.2400016784668
2019-08-14,56.18000030517578
2018-10-30,56.56999969482422
2019-06-11,56.41999816894531
2019-05-10,56.209999084472656
2019-04-08,56.61000061035156
2018-08-27,57.18000030517578
2018-07-26,57.36000061035156
2018-09-28,57.54999923706055
2019-03-07,57.2599983215332
2019-10-30,56.95000076293945
2020-01-17,56.619998931884766
2020-06-23,56.560001373291016
2020-04-08,57.02000045776367
2020-06-26,57.75
2019-03-22,58.459999084472656
2019-01-17,57.93000030517578
2019-08-29,57.369998931884766
2018-11-14,56.25
2019-06-26,57.02000045776367
2018-09-11,56.86000061035156
2018-07-09,57.43000030517578
2018-08-10,57.68000030517578
2019-04-23,57.650001525878906
2019-09-30,57.66999816894531
2020-01-23,57.52000045776367
2019-11-08,56.86000061035156
2020-04-14,57.029998779296875
2019-11-11,57.119998931884766
2020-01-29,56.439998626708984
2020-04-17,56.689998626708984
2018-07-24,56.369998931884766
2018-09-26,56.83000183105469
2019-05-08,56.2400016784668
2019-03-05,56.040000915527344
2019-02-01,56.349998474121094
2018-12-31,57.150001525878906
2018-11-29,57.529998779296875
2019-08-12,57.66999816894531
2019-07-11,57.65999984741211
2019-09-13,58.099998474121094
2019-11-14,58.65999984741211
2020-04-20,59.5
2020-02-04,60.02000045776367
2020-04-23,59.93000030517578
2018-12-14,60.4900016784668
2019-08-27,60.63999938964844
2018-08-08,59.630001068115234
2018-10-11,59.150001525878906
2018-11-12,59.77000045776367
2019-07-26,59.290000915527344
2019-06-24,58.709999084472656
2019-05-23,57.380001068115234
2019-03-20,56.2400016784668
2019-01-15,56.13999938964844
2019-11-20,56.970001220703125
2020-02-07,56.61000061035156
2020-02-10,57.560001373291016
2020-04-29,56.86000061035156
2019-11-26,57.47999954223633
2020-02-13,57.9900016784668
2019-01-30,58.040000915527344
2018-08-23,57.84000015258789
2018-09-24,57.90999984741211
2018-11-27,58.25
2018-10-26,58.4900016784668
2019-07-09,57.150001525878906
2019-06-07,55.779998779296875
2019-05-06,54.689998626708984
2019-04-04,51.9900016784668
2019-09-11,50.459999084472656
2019-11-29,49.18000030517578
2020-05-05,49.56999969482422
2019-12-02,49.130001068115234
2020-02-19,47.93000030517578
2020-05-08,46.9900016784668
2019-05-21,43.900001525878906
2019-03-18,42.0
2018-09-07,42.9900016784668
2018-08-06,43.060001373291016
2018-10-09,40.0
2019-02-14,41.290000915527344
2018-12-12,36.279998779296875
2019-07-24,35.95000076293945
2019-09-26,32.16999816894531
2019-10-28,32.40999984741211
2019-12-05,35.41999816894531
2020-05-11,32.779998779296875
2019-07-03,33.439998626708984
2020-02-25,33.869998931884766
2020-05-14,35.36000061035156
2020-02-28,37.58000183105469
2019-08-08,37.9900016784668
2019-06-05,38.97999954223633
2018-07-20,37.029998779296875
2018-08-21,37.380001068115234
2018-10-24,37.400001525878906
2019-04-02,36.880001068115234
2019-03-01,38.689998626708984
2019-01-28,38.54999923706055
2018-12-27,39.81999969482422
2019-09-09,41.25
2020-03-02,40.54999923706055
2020-05-20,39.52000045776367
2019-12-17,39.84000015258789
2020-03-05,40.16999816894531
2019-02-12,40.2599983215332
2019-01-11,40.70000076293945
2018-12-10,40.189998626708984
2019-08-23,40.290000915527344
2018-11-08,38.709999084472656
2019-07-22,39.68000030517578
2019-06-20,41.86000061035156
2018-09-05,42.29999923706055
2019-04-17,43.459999084472656
2019-09-24,41.709999084472656
2019-12-20,40.20000076293945
2020-05-26,40.11000061035156
2019-04-30,40.77000045776367
2019-12-23,40.95000076293945
2020-03-11,41.869998931884766
2020-05-29,39.79999923706055
2019-12-26,40.38999938964844
2020-06-01,36.939998626708984
2019-05-02,36.86000061035156
2019-02-27,37.81999969482422
2018-11-23,38.540000915527344
2019-08-06,40.56999969482422
2018-07-18,41.290000915527344
2018-09-20,41.599998474121094
2018-10-22,41.880001068115234
2019-07-05,43.38999938964844
2019-06-03,46.959999084472656
2019-10-09,47.97999954223633
2019-10-11,46.61000061035156
2020-03-17,46.2400016784668
2020-06-04,47.43000030517578
2019-10-14,48.09000015258789
2020-03-20,47.650001525878906
2018-11-06,49.18000030517578
2019-06-18,49.9900016784668
2019-05-17,50.599998474121094
2019-04-15,48.220001220703125
2019-03-14,45.72999954223633
2019-01-09,44.88999938964844
2018-08-02,42.400001525878906
2018-10-05,44.08000183105469
2019-08-21,45.4900016784668
2019-10-17,44.29999923706055
2020-03-23,44.91999816894531
2020-06-10,43.709999084472656
2019-02-25,44.33000183105469
2020-01-07,44.150001525878906
2020-03-26,42.650001525878906
2019-10-23,42.709999084472656
