Dates,HIG
2018-06-20,49.64411926269531
2018-06-21,49.00619125366211
2018-06-25,49.30134963989258
2018-06-22,49.18709945678711
2018-06-26,49.12044906616211
2018-06-27,48.33970260620117
2018-06-28,48.492042541503906
2018-06-29,48.682472229003906
2018-07-02,48.872894287109375
2018-07-03,49.10140609741211
2018-07-05,49.225181579589844
2018-07-16,49.36800003051758
2018-09-18,50.73907470703125
2019-01-24,50.69146728515625
2019-09-05,50.224918365478516
2018-11-21,50.01544952392578
2020-01-13,50.01544952392578
2020-04-01,50.529598236083984
2020-06-19,50.710506439208984
2019-10-29,51.06279373168945
2020-01-16,50.148746490478516
2020-06-22,49.83454513549805
2018-10-03,49.91071319580078
2018-07-31,49.88214874267578
2019-03-12,49.85358810424805
2019-02-08,50.66290283203125
2019-01-07,49.482261657714844
2018-12-06,50.148746490478516
2019-08-19,50.177310943603516
2019-07-18,50.06306076049805
2019-05-15,50.234439849853516
2019-09-20,50.234439849853516
2019-11-01,50.177310943603516
2020-04-07,50.32965850830078
2020-06-25,49.95832443237305
2020-06-16,49.70124816894531
2019-11-04,49.206146240234375
2020-01-22,48.958587646484375
2019-11-07,48.59678268432617
2020-04-13,48.549171447753906
2019-07-01,49.225181579589844
2019-05-30,49.47273635864258
2018-08-15,49.49177932739258
2018-10-18,49.83454513549805
2019-03-27,47.7588996887207
2019-01-22,47.5113525390625
2018-12-21,47.60655212402344
2019-09-03,48.558692932128906
2018-11-19,48.463478088378906
2019-08-02,48.31114196777344
2020-01-28,48.08262634277344
2020-04-16,48.24545669555664
2019-11-13,48.312503814697266
2020-01-31,47.93894958496094
2018-12-04,47.776123046875
2018-11-02,47.498348236083984
2019-07-16,47.29721450805664
2018-08-30,47.2014274597168
2018-10-01,46.88534927368164
2019-06-14,47.27805709838867
2019-05-13,47.73781204223633
2019-04-11,47.6132926940918
2019-02-06,47.986839294433594
2019-09-18,48.44660186767578
2020-02-03,48.61900329589844
2020-04-22,48.772254943847656
2019-11-19,48.44660186767578
2020-02-06,48.05388259887695
2019-11-22,47.66118240356445
2019-03-25,47.53667068481445
2019-02-21,47.852745056152344
2018-12-19,47.32594680786133
2018-07-12,47.40257263183594
2018-09-14,47.12480545043945
2018-08-13,47.498348236083984
2018-10-16,47.517513275146484
2019-07-31,47.967689514160156
2019-05-28,48.504066467285156
2019-04-26,46.626739501953125
2020-04-28,44.84518814086914
2019-11-25,44.81645965576172
2020-02-12,44.48121643066406
2020-05-01,44.644046783447266
2020-05-04,44.787723541259766
2019-06-12,44.567420959472656
2019-04-09,44.67278289794922
2019-03-08,44.0023078918457
2019-02-04,44.06935119628906
2018-07-27,43.00617599487305
2018-08-28,43.61918258666992
2019-01-03,43.20731735229492
2019-08-15,42.68051528930664
2018-10-31,43.23604965209961
2019-09-16,43.504241943359375
2020-02-18,43.86820983886719
2020-05-07,42.9965934753418
2018-08-17,43.5712890625
2019-12-04,44.19387435913086
2020-02-21,44.96012878417969
2018-12-17,44.5003776550293
2019-08-30,44.6248893737793
2018-11-15,43.5904426574707
2019-07-29,43.4084587097168
2019-06-27,42.211181640625
2019-04-24,42.124977111816406
2018-07-10,42.00046157836914
2018-09-12,41.98130798339844
2019-02-19,42.211181640625
2019-01-18,42.479373931884766
2020-02-24,42.23991394042969
2020-05-13,42.91039276123047
2019-12-10,42.259071350097656
2020-02-27,43.015750885009766
2019-12-13,42.412322998046875
2020-05-19,42.61484146118164
2019-03-06,42.20016860961914
2018-11-30,41.293678283691406
2019-08-13,40.84042739868164
2019-07-12,40.146087646484375
2019-06-10,40.088226318359375
2019-05-09,39.866432189941406
2018-07-25,39.91464614868164
2018-09-27,39.84714126586914
2018-10-29,39.79892349243164
2019-10-16,40.300392150878906
2019-12-16,40.772918701171875
2020-03-04,41.14901351928711
2020-05-22,40.98508071899414
2019-10-01,40.68612289428711
2019-12-19,39.30710220336914
2018-09-10,41.32260513305664
2019-05-24,42.306243896484375
2018-08-09,42.209808349609375
2019-04-22,42.865570068359375
2019-03-21,41.872283935546875
2019-01-16,41.293678283691406
2019-08-28,42.56662368774414
2018-11-13,42.412322998046875
2018-10-12,41.843353271484375
2019-06-25,42.209808349609375
2020-03-10,42.643768310546875
2020-05-28,42.87520980834961
2019-10-07,42.942718505859375
2020-03-13,43.289886474609375
2019-10-10,43.71420669555664
2020-03-16,44.466400146484375
2020-06-03,45.016082763671875
2018-11-28,44.562835693359375
2018-09-25,44.842498779296875
2018-07-23,45.006439208984375
2018-08-24,45.093231201171875
2019-07-10,44.99679183959961
2019-05-07,44.44711685180664
2019-04-05,44.967864990234375
2019-03-04,45.247528076171875
2019-01-31,45.34395980834961
2019-09-12,45.478973388671875
2019-12-31,46.607269287109375
2020-03-19,46.202239990234375
2020-01-03,46.481903076171875
2020-06-09,46.182952880859375
2019-02-15,46.52048110961914
2019-01-14,47.02193832397461
2018-07-06,47.00265121459961
2018-08-07,46.52048110961914
2018-10-10,46.993011474609375
2018-12-13,47.369110107421875
2019-08-26,47.32088851928711
2019-07-25,47.089447021484375
2019-05-22,47.14730453491211
2019-03-19,47.41732406616211
2020-01-06,47.263023376464844
2020-03-25,47.330535888671875
2020-06-12,47.600555419921875
2019-10-22,47.93043899536133
2020-01-09,47.61996078491211
2020-06-15,47.46471405029297
2019-10-25,47.037803649902344
2020-03-31,46.610897064208984
2020-06-18,46.67881393432617
2019-04-03,46.766136169433594
2018-08-22,46.989295959472656
2018-10-25,47.15423583984375
2019-01-29,47.35799026489258
2018-12-28,47.36769485473633
2018-11-26,47.87222671508789
2019-08-09,47.746089935302734
2019-07-08,46.79524230957031
2019-06-06,47.49382400512695
2019-09-10,47.0863151550293
2020-01-15,46.96989059448242
2020-04-03,47.629661560058594
2019-10-31,47.75579833984375
2020-04-06,47.89162826538086
2020-06-24,48.24092102050781
2018-11-09,48.37675476074219
2019-07-23,48.037166595458984
2019-06-21,48.24092102050781
2019-05-20,48.51258850097656
2019-04-18,48.44466781616211
2018-09-06,48.40586471557617
2018-10-08,48.2118034362793
2019-02-13,48.49318313598633
2018-12-11,49.06563186645508
2019-09-25,49.550758361816406
2020-01-21,49.24027633666992
2020-04-09,49.89034652709961
2019-11-06,49.075340270996094
2020-01-24,49.424625396728516
2020-01-27,49.37611389160156
2020-04-15,49.58957290649414
2018-12-26,49.71570587158203
2019-08-07,49.4537353515625
2019-06-04,50.026180267333984
2018-09-21,50.22993469238281
2018-07-19,50.753875732421875
2018-08-20,49.87094497680664
2018-10-23,50.588924407958984
2019-05-03,51.15167236328125
2019-04-01,50.986732482910156
2019-02-28,50.744171142578125
2019-11-12,50.94791793823242
2020-01-30,50.94791793823242
2019-11-15,51.433048248291016
2020-04-21,50.414276123046875
2019-04-16,51.15167236328125
2019-03-15,51.36512756347656
2019-02-11,52.005489349365234
2019-01-10,51.986087799072266
2019-08-22,51.559181213378906
2018-11-07,52.03459930419922
2018-08-03,52.59735107421875
2018-09-04,51.73382568359375
2019-06-19,51.65620803833008
2019-09-23,50.899410247802734
2019-11-18,51.60769271850586
2020-02-05,51.49126052856445
2020-04-24,51.38393020629883
2019-03-29,52.13526916503906
2019-11-21,52.5938835144043
2020-04-27,53.61843490600586
2020-02-11,53.657466888427734
2020-04-30,53.6379508972168
2019-05-01,53.5013427734375
2019-02-26,53.3647346496582
2019-01-25,53.325706481933594
2018-12-24,53.18909454345703
2019-09-06,53.61843490600586
2018-07-17,53.208614349365234
2018-09-19,53.647708892822266
2019-08-05,53.911163330078125
2019-10-08,54.28195571899414
2019-12-11,54.36977767944336
2019-11-27,54.34050369262695
2020-02-14,54.672264099121094
2020-05-06,53.55013656616211
2019-01-08,54.05752944946289
2018-12-07,54.36977767944336
2019-08-20,54.53565979003906
2018-11-05,54.91620635986328
2019-07-19,55.77488327026367
2018-10-04,55.56997299194336
2019-06-17,55.72609329223633
2019-05-16,55.69682312011719
2018-08-01,55.784637451171875
2019-03-13,55.48215103149414
2019-12-03,56.09688949584961
2020-02-20,56.32130813598633
2019-12-06,56.643310546875
2020-05-12,56.26276397705078
2019-12-09,56.496952056884766
2020-02-26,55.72609329223633
2020-05-15,55.65778732299805
2019-03-28,55.52118682861328
2018-09-17,56.13591384887695
2018-08-16,56.233497619628906
2018-10-19,56.73113250732422
2019-04-29,56.3505859375
2019-01-23,56.37010192871094
2019-09-04,56.233497619628906
2018-11-20,55.52118682861328
2019-07-02,56.087127685546875
2019-05-31,55.189422607421875
2019-12-12,56.223731994628906
2020-05-18,56.604286193847656
2019-09-27,57.277565002441406
2020-03-03,57.17998504638672
2020-05-21,56.56525802612305
2019-05-14,57.472721099853516
2018-08-31,55.862701416015625
2018-07-30,56.4871940612793
2018-10-02,57.053138732910156
2019-04-12,57.68738555908203
2019-03-11,57.12144470214844
2019-02-07,57.45320129394531
2019-07-17,58.03866195678711
2019-09-19,56.692100524902344
2019-10-21,57.15071487426758
