Dates,HIG
2018-06-20,53.209999084472656
2018-06-21,52.16999816894531
2018-06-25,52.02000045776367
2018-06-22,51.939998626708984
2018-06-26,51.72999954223633
2018-06-27,51.779998779296875
2018-06-28,51.150001525878906
2018-06-29,51.7400016784668
2018-07-02,51.540000915527344
2018-07-03,51.97999954223633
2018-07-05,51.9900016784668
2018-07-16,52.150001525878906
2018-09-18,53.310001373291016
2019-01-24,53.4900016784668
2019-09-05,53.33000183105469
2018-11-21,53.08000183105469
2020-01-13,52.709999084472656
2020-04-01,53.119998931884766
2020-06-19,53.459999084472656
2019-10-29,53.869998931884766
2020-01-16,53.61000061035156
2020-06-22,52.939998626708984
2018-10-03,52.66999816894531
2018-07-31,52.65999984741211
2019-03-12,52.4900016784668
2019-02-08,53.470001220703125
2019-01-07,53.619998931884766
2018-12-06,53.540000915527344
2019-08-19,52.90999984741211
2019-07-18,53.060001373291016
2019-05-15,52.880001068115234
2019-09-20,52.84000015258789
2019-11-01,52.779998779296875
2020-04-07,53.06999969482422
2020-06-25,52.970001220703125
2020-06-16,52.619998931884766
2019-11-04,51.83000183105469
2020-01-22,51.79999923706055
2019-11-07,51.5
2020-04-13,51.189998626708984
2019-07-01,52.09000015258789
2019-05-30,52.189998626708984
2018-08-15,52.36000061035156
2018-10-18,52.599998474121094
2019-03-27,51.56999969482422
2019-01-22,50.25
2018-12-21,50.36000061035156
2019-09-03,51.2599983215332
2018-11-19,51.54999923706055
2019-08-02,50.93000030517578
2020-01-28,50.81999969482422
2020-04-16,50.400001525878906
2019-11-13,50.61000061035156
2020-01-31,50.56999969482422
2018-12-04,50.33000183105469
2018-11-02,49.959999084472656
2019-07-16,49.97999954223633
2018-08-30,49.720001220703125
2018-10-01,49.290000915527344
2019-06-14,49.47999954223633
2019-05-13,49.869998931884766
2019-04-11,50.119998931884766
2019-02-06,50.279998779296875
2019-09-18,50.88999938964844
2020-02-03,51.310001373291016
2020-04-22,50.970001220703125
2019-11-19,52.0
2020-02-06,50.68000030517578
2019-11-22,50.36000061035156
2019-03-25,50.029998779296875
2019-02-21,50.130001068115234
2018-12-19,50.27000045776367
2018-07-12,49.7400016784668
2018-09-14,49.849998474121094
2018-08-13,49.779998779296875
2018-10-16,49.95000076293945
2019-07-31,50.439998626708984
2019-05-28,51.060001373291016
2019-04-26,50.529998779296875
2020-04-28,48.68000030517578
2019-11-25,47.61000061035156
2020-02-12,47.15999984741211
2020-05-01,46.810001373291016
2020-05-04,47.209999084472656
2019-06-12,47.220001220703125
2019-04-09,47.20000076293945
2019-03-08,46.81999969482422
2019-02-04,46.13999938964844
2018-07-27,45.869998931884766
2018-08-28,45.869998931884766
2019-01-03,46.54999923706055
2019-08-15,46.18000030517578
2018-10-31,45.209999084472656
2019-09-16,46.36000061035156
2020-02-18,45.95000076293945
2020-05-07,46.439998626708984
2018-08-17,45.83000183105469
2019-12-04,46.279998779296875
2020-02-21,47.02000045776367
2018-12-17,47.22999954223633
2019-08-30,46.83000183105469
2018-11-15,46.650001525878906
2019-07-29,46.15999984741211
2019-06-27,45.4900016784668
2019-04-24,44.11000061035156
2018-07-10,43.95000076293945
2018-09-12,43.900001525878906
2019-02-19,44.400001525878906
2019-01-18,44.83000183105469
2020-02-24,44.459999084472656
2020-05-13,45.040000915527344
2019-12-10,44.70000076293945
2020-02-27,44.91999816894531
2019-12-13,44.93000030517578
2020-05-19,44.31999969482422
2019-03-06,44.7400016784668
2018-11-30,44.27000045776367
2019-08-13,42.54999923706055
2019-07-12,42.900001525878906
2019-06-10,41.790000915527344
2019-05-09,42.45000076293945
2018-07-25,42.290000915527344
2018-09-27,41.70000076293945
2018-10-29,41.43000030517578
2019-10-16,42.43000030517578
2019-12-16,42.91999816894531
2020-03-04,43.58000183105469
2020-05-22,43.09000015258789
2019-10-01,43.66999816894531
2019-12-19,41.9900016784668
2018-09-10,42.95000076293945
2019-05-24,43.869998931884766
2018-08-09,44.41999816894531
2019-04-22,44.45000076293945
2019-03-21,43.689998626708984
2019-01-16,43.4900016784668
2019-08-28,44.20000076293945
2018-11-13,44.439998626708984
2018-10-12,44.290000915527344
2019-06-25,43.880001068115234
2020-03-10,44.369998931884766
2020-05-28,44.599998474121094
2019-10-07,44.81999969482422
2020-03-13,44.91999816894531
2019-10-10,45.560001373291016
2020-03-16,46.2400016784668
2020-06-03,46.790000915527344
2018-11-28,46.880001068115234
2018-09-25,46.540000915527344
2018-07-23,46.81999969482422
2018-08-24,47.369998931884766
2019-07-10,46.790000915527344
2019-05-07,46.810001373291016
2019-04-05,46.81999969482422
2019-03-04,47.0
2019-01-31,47.150001525878906
2019-09-12,47.2599983215332
2019-12-31,48.5099983215332
2020-03-19,48.77000045776367
2020-01-03,48.5
2020-06-09,48.060001373291016
2019-02-15,48.27000045776367
2019-01-14,48.959999084472656
2018-07-06,49.36000061035156
2018-08-07,48.59000015258789
2018-10-10,48.880001068115234
2018-12-13,49.18000030517578
2019-08-26,49.400001525878906
2019-07-25,49.34000015258789
2019-05-22,49.06999969482422
2019-03-19,49.4900016784668
2020-01-06,49.529998779296875
2020-03-25,49.15999984741211
2020-06-12,49.40999984741211
2019-10-22,49.72999954223633
2020-01-09,49.68000030517578
2020-06-15,49.2599983215332
2019-10-25,49.11000061035156
2020-03-31,48.380001068115234
2020-06-18,48.150001525878906
2019-04-03,48.34000015258789
2018-08-22,48.70000076293945
2018-10-25,48.93000030517578
2019-01-29,48.88999938964844
2018-12-28,49.209999084472656
2018-11-26,49.43000030517578
2019-08-09,49.790000915527344
2019-07-08,49.20000076293945
2019-06-06,49.099998474121094
2019-09-10,49.0
2020-01-15,48.970001220703125
2020-04-03,49.11000061035156
2019-10-31,49.4900016784668
2020-04-06,49.58000183105469
2020-06-24,49.779998779296875
2018-11-09,50.33000183105469
2019-07-23,49.9900016784668
2019-06-21,49.91999816894531
2019-05-20,50.13999938964844
2019-04-18,50.18000030517578
2018-09-06,50.02000045776367
2018-10-08,49.84000015258789
2019-02-13,50.04999923706055
2018-12-11,50.63999938964844
2019-09-25,51.22999954223633
2020-01-21,51.16999816894531
2020-04-09,51.43000030517578
2019-11-06,51.54999923706055
2020-01-24,51.45000076293945
2020-01-27,50.90999984741211
2020-04-15,51.310001373291016
2018-12-26,51.720001220703125
2019-08-07,51.15999984741211
2019-06-04,51.599998474121094
2018-09-21,52.13999938964844
2018-07-19,52.310001373291016
2018-08-20,52.38999938964844
2018-10-23,52.459999084472656
2019-05-03,52.869998931884766
2019-04-01,52.75
2019-02-28,52.689998626708984
2019-11-12,53.13999938964844
2020-01-30,52.720001220703125
2019-11-15,53.150001525878906
2020-04-21,52.61000061035156
2019-04-16,53.06999969482422
2019-03-15,53.290000915527344
2019-02-11,53.880001068115234
2019-01-10,54.099998474121094
2019-08-22,53.790000915527344
2018-11-07,53.88999938964844
2018-08-03,54.279998779296875
2018-09-04,53.91999816894531
2019-06-19,53.709999084472656
2019-09-23,53.369998931884766
2019-11-18,53.20000076293945
2020-02-05,53.650001525878906
2020-04-24,52.7400016784668
2019-03-29,53.4900016784668
2019-11-21,54.02000045776367
2020-04-27,54.95000076293945
2020-02-11,55.189998626708984
2020-04-30,55.41999816894531
2019-05-01,55.33000183105469
2019-02-26,55.11000061035156
2019-01-25,55.02000045776367
2018-12-24,54.869998931884766
2019-09-06,55.13999938964844
2018-07-17,55.040000915527344
2018-09-19,55.02000045776367
2019-08-05,55.38999938964844
2019-10-08,55.65999984741211
2019-12-11,55.79999923706055
2019-11-27,56.099998474121094
2020-02-14,56.310001373291016
2020-05-06,56.130001068115234
2019-01-08,55.459999084472656
2018-12-07,55.93000030517578
2019-08-20,55.9900016784668
2018-11-05,56.36000061035156
2019-07-19,57.22999954223633
2018-10-04,57.18000030517578
2019-06-17,57.209999084472656
2019-05-16,57.189998626708984
2018-08-01,57.380001068115234
2019-03-13,57.34000015258789
2019-12-03,57.540000915527344
2020-02-20,57.779998779296875
2019-12-06,58.189998626708984
2020-05-12,58.08000183105469
2019-12-09,58.11000061035156
2020-02-26,58.220001220703125
2020-05-15,57.4900016784668
2019-03-28,57.2400016784668
2018-09-17,57.560001373291016
2018-08-16,57.79999923706055
2018-10-19,58.13999938964844
2019-04-29,58.2400016784668
2019-01-23,57.81999969482422
2019-09-04,58.06999969482422
2018-11-20,57.93000030517578
