Dates,HIG
2019-08-22,53.54999923706055
2018-11-07,53.529998779296875
2018-08-03,53.630001068115234
2018-09-04,53.83000183105469
2019-06-19,53.40999984741211
2019-09-23,53.150001525878906
2019-11-18,53.0
2020-02-05,53.31999969482422
2020-04-24,52.45000076293945
2019-03-29,52.529998779296875
2019-11-21,53.9900016784668
2020-04-27,53.900001525878906
2020-02-11,54.939998626708984
2020-04-30,55.040000915527344
2019-05-01,55.27000045776367
2019-02-26,55.0
2019-01-25,54.689998626708984
2018-12-24,54.75
2019-09-06,54.52000045776367
2018-07-17,55.040000915527344
2018-09-19,54.47999954223633
2019-08-05,55.04999923706055
2019-10-08,55.45000076293945
2019-12-11,55.540000915527344
2019-11-27,55.65999984741211
2020-02-14,55.59000015258789
2020-05-06,56.130001068115234
2019-01-08,54.880001068115234
2018-12-07,55.7400016784668
2019-08-20,55.97999954223633
2018-11-05,56.0
2019-07-19,56.439998626708984
2018-10-04,57.16999816894531
2019-06-17,56.72999954223633
2019-05-16,57.11000061035156
2018-08-01,57.11000061035156
2019-03-13,57.27000045776367
2019-12-03,57.06999969482422
2020-02-20,57.68000030517578
2019-12-06,57.880001068115234
2020-05-12,57.95000076293945
2019-12-09,57.709999084472656
2020-02-26,58.220001220703125
2020-05-15,57.09000015258789
2019-03-28,57.02000045776367
2018-09-17,56.86000061035156
2018-08-16,57.56999969482422
2018-10-19,57.630001068115234
2019-04-29,58.08000183105469
2019-01-23,57.45000076293945
2019-09-04,57.75
2018-11-20,57.599998474121094
2019-07-02,57.79999923706055
2019-05-31,57.189998626708984
2019-12-12,56.5
2020-05-18,57.040000915527344
2019-09-27,58.38999938964844
2020-03-03,58.75
2020-05-21,58.349998474121094
2019-05-14,57.90999984741211
2018-08-31,58.189998626708984
2018-07-30,57.40999984741211
2018-10-02,58.11000061035156
2019-04-12,59.0
2019-03-11,58.88999938964844
2019-02-07,58.720001220703125
2019-07-17,59.189998626708984
2019-09-19,59.36000061035156
2019-10-21,58.310001373291016
2019-12-18,58.84000015258789
2020-03-06,58.29999923706055
2019-10-03,58.849998474121094
2020-03-09,58.75
2020-05-27,58.150001525878906
2019-12-24,59.25
2020-03-12,60.2599983215332
2018-12-20,60.040000915527344
2019-08-01,60.68000030517578
2018-08-14,60.16999816894531
2018-07-13,59.27000045776367
2018-10-17,59.29999923706055
2019-05-29,60.040000915527344
2019-03-26,60.060001373291016
2019-02-22,59.95000076293945
2019-10-04,60.709999084472656
2019-11-05,60.779998779296875
2019-12-27,60.790000915527344
2020-06-02,60.25
2019-12-30,60.34000015258789
2020-03-18,60.540000915527344
2020-06-05,60.5
2019-07-15,60.79999923706055
2018-12-03,60.59000015258789
2019-06-13,60.7599983215332
2019-01-04,59.130001068115234
2018-08-29,57.91999816894531
2019-02-05,58.25
2018-11-01,59.41999816894531
2019-08-16,58.56999969482422
2019-04-10,58.16999816894531
2019-09-17,58.18000030517578
2019-10-15,58.95000076293945
2020-01-02,58.63999938964844
2020-06-08,59.2599983215332
2019-10-18,59.33000183105469
2020-03-24,59.34000015258789
2020-06-11,58.790000915527344
2020-01-08,59.540000915527344
2019-04-25,59.2599983215332
2019-07-30,57.59000015258789
2019-02-20,58.09000015258789
2018-07-11,57.5
2018-09-13,56.959999084472656
2018-10-15,56.560001373291016
2019-06-28,56.79999923706055
2018-12-18,56.86000061035156
2018-11-16,57.310001373291016
2019-10-02,57.70000076293945
2020-03-27,59.33000183105469
2020-01-10,60.369998931884766
2019-10-24,61.13999938964844
2020-03-30,60.97999954223633
2020-06-17,60.7599983215332
2020-01-14,61.34000015258789
2020-04-02,61.34000015258789
2019-01-02,61.5099983215332
2019-08-14,61.90999984741211
2018-10-30,61.81999969482422
2019-06-11,61.93000030517578
2019-05-10,61.97999954223633
2019-04-08,61.90999984741211
2018-08-27,61.68000030517578
2018-07-26,61.72999954223633
2018-09-28,62.0
2019-03-07,62.66999816894531
2019-10-30,62.15999984741211
2020-01-17,61.970001220703125
2020-06-23,61.09000015258789
2020-04-08,60.06999969482422
2020-06-26,60.29999923706055
2019-03-22,60.91999816894531
2019-01-17,60.83000183105469
2019-08-29,61.08000183105469
2018-11-14,61.09000015258789
2019-06-26,60.90999984741211
2018-09-11,60.95000076293945
2018-07-09,61.41999816894531
2018-08-10,61.099998474121094
2019-04-23,61.060001373291016
2019-09-30,60.77000045776367
2020-01-23,61.290000915527344
2019-11-08,61.04999923706055
2020-04-14,60.029998779296875
2019-11-11,60.369998931884766
2020-01-29,60.369998931884766
2020-04-17,60.70000076293945
2018-07-24,60.599998474121094
2018-09-26,60.959999084472656
2019-05-08,60.29999923706055
2019-03-05,60.52000045776367
2019-02-01,60.09000015258789
2018-12-31,60.060001373291016
2018-11-29,60.5099983215332
2019-08-12,60.599998474121094
2019-07-11,59.81999969482422
2019-09-13,59.38999938964844
2019-11-14,59.560001373291016
2020-04-20,59.83000183105469
2020-02-04,60.54999923706055
2020-04-23,61.060001373291016
2018-12-14,60.4900016784668
2019-08-27,59.29999923706055
2018-08-08,58.810001373291016
2018-10-11,58.2400016784668
2018-11-12,58.22999954223633
2019-07-26,58.84000015258789
2019-06-24,58.22999954223633
2019-05-23,59.20000076293945
2019-03-20,59.56999969482422
2019-01-15,59.38999938964844
2019-11-20,58.220001220703125
2020-02-07,59.599998474121094
2020-02-10,59.43000030517578
2020-04-29,59.790000915527344
2019-11-26,59.11000061035156
2020-02-13,59.599998474121094
2019-01-30,58.93000030517578
2018-08-23,59.16999816894531
2018-09-24,58.79999923706055
2018-11-27,58.70000076293945
2018-10-26,57.88999938964844
2019-07-09,57.90999984741211
2019-06-07,57.16999816894531
2019-05-06,56.63999938964844
2019-04-04,55.54999923706055
2019-09-11,53.86000061035156
2019-11-29,50.439998626708984
2020-05-05,50.119998931884766
2019-12-02,54.189998626708984
2020-02-19,52.529998779296875
2020-05-08,52.04999923706055
2019-05-21,49.7599983215332
2019-03-18,47.45000076293945
2018-09-07,48.540000915527344
2018-08-06,46.68000030517578
2018-10-09,41.97999954223633
2019-02-14,42.59000015258789
2018-12-12,36.5
2019-07-24,34.459999084472656
2019-09-26,31.209999084472656
2019-10-28,25.979999542236328
2019-12-05,34.11000061035156
2020-05-11,31.43000030517578
2019-07-03,31.31999969482422
2020-02-25,34.47999954223633
2020-05-14,33.70000076293945
2020-02-28,33.5
2019-08-08,34.970001220703125
2019-06-05,35.29999923706055
2018-07-20,34.09000015258789
2018-08-21,33.15999984741211
2018-10-24,32.900001525878906
2019-04-02,34.04999923706055
2019-03-01,36.0
2019-01-28,37.27000045776367
2018-12-27,39.7400016784668
2019-09-09,41.72999954223633
2020-03-02,41.900001525878906
2020-05-20,39.369998931884766
2019-12-17,38.459999084472656
2020-03-05,39.04999923706055
2019-02-12,38.810001373291016
2019-01-11,37.029998779296875
2018-12-10,37.7400016784668
2019-08-23,36.18000030517578
2018-11-08,36.209999084472656
2019-07-22,36.02000045776367
2019-06-20,39.279998779296875
2018-09-05,40.54999923706055
2019-04-17,37.209999084472656
2019-09-24,36.810001373291016
2019-12-20,35.22999954223633
2020-05-26,35.7400016784668
2019-04-30,35.41999816894531
2019-12-23,34.029998779296875
2020-03-11,35.709999084472656
2020-05-29,36.09000015258789
2019-12-26,35.040000915527344
2020-06-01,33.63999938964844
2019-05-02,31.56999969482422
2019-02-27,33.0
2018-11-23,35.119998931884766
2019-08-06,34.91999816894531
2018-07-18,34.81999969482422
2018-09-20,35.0099983215332
2018-10-22,37.2599983215332
2019-07-05,38.86000061035156
2019-06-03,40.20000076293945
2019-10-09,39.689998626708984
2019-10-11,38.33000183105469
2020-03-17,38.599998474121094
2020-06-04,39.220001220703125
2019-10-14,41.439998626708984
2020-03-20,41.849998474121094
2018-11-06,47.61000061035156
2019-06-18,47.15999984741211
2019-05-17,45.0
2019-04-15,44.68000030517578
2019-03-14,40.099998474121094
2019-01-09,41.189998626708984
2018-08-02,38.33000183105469
2018-10-05,42.81999969482422
2019-08-21,41.34000015258789
2019-10-17,40.47999954223633
2020-03-23,42.2400016784668
2020-06-10,39.400001525878906
2019-02-25,39.880001068115234
2020-01-07,38.77000045776367
2020-03-26,37.459999084472656
2019-10-23,37.790000915527344
