Dates,TWTR
2018-11-16,29.6200008392334
2019-10-02,30.049999237060547
2020-03-27,29.809999465942383
2020-01-10,29.540000915527344
2019-10-24,29.049999237060547
2020-03-30,29.209999084472656
2020-06-17,29.34000015258789
2020-01-14,29.049999237060547
2020-04-02,29.079999923706055
2019-01-02,28.889999389648438
2019-08-14,29.25
2018-10-30,29.489999771118164
2019-06-11,29.440000534057617
2019-05-10,29.170000076293945
2019-04-08,29.790000915527344
2018-08-27,30.030000686645508
2018-07-26,30.540000915527344
2018-09-28,30.959999084472656
2019-03-07,31.170000076293945
2019-10-30,30.90999984741211
2020-01-17,30.420000076293945
2020-06-23,29.969999313354492
2020-04-08,30.0
2020-06-26,30.040000915527344
2019-03-22,30.190000534057617
2019-01-17,30.209999084472656
2019-08-29,29.84000015258789
2018-11-14,30.549999237060547
2019-06-26,30.299999237060547
2018-09-11,30.389999389648438
2018-07-09,30.969999313354492
2018-08-10,30.700000762939453
2019-04-23,31.68000030517578
2019-09-30,32.029998779296875
2020-01-23,32.130001068115234
2019-11-08,32.43000030517578
2020-04-14,32.5
2019-11-11,32.630001068115234
2020-01-29,32.54999923706055
2020-04-17,32.029998779296875
2018-07-24,32.04999923706055
2018-09-26,32.29999923706055
2019-05-08,31.520000457763672
2019-03-05,31.639999389648438
2019-02-01,32.540000915527344
2018-12-31,33.04999923706055
2018-11-29,33.220001220703125
2019-08-12,32.779998779296875
2019-07-11,32.689998626708984
2019-09-13,32.81999969482422
2019-11-14,33.22999954223633
2020-04-20,34.189998626708984
2020-02-04,34.220001220703125
2020-04-23,34.09000015258789
2018-12-14,34.02000045776367
2019-08-27,33.88999938964844
2018-08-08,33.189998626708984
2018-10-11,32.779998779296875
2018-11-12,33.41999816894531
2019-07-26,33.630001068115234
2019-06-24,33.220001220703125
2019-05-23,32.47999954223633
2019-03-20,33.06999969482422
2019-01-15,33.959999084472656
2019-11-20,33.38999938964844
2020-02-07,38.40999984741211
2020-02-10,37.029998779296875
2020-04-29,35.959999084472656
2019-11-26,35.650001525878906
2020-02-13,36.790000915527344
2019-01-30,37.15999984741211
2018-08-23,36.90999984741211
2018-09-24,38.060001373291016
2018-11-27,38.77000045776367
2018-10-26,39.04999923706055
2019-07-09,38.310001373291016
2019-06-07,35.88999938964844
2019-05-06,35.209999084472656
2019-04-04,34.630001068115234
2019-09-11,33.0099983215332
2019-11-29,33.20000076293945
2020-05-05,35.81999969482422
2019-12-02,34.93000030517578
2020-02-19,36.0
2020-05-08,34.970001220703125
2019-05-21,33.459999084472656
2019-03-18,32.459999084472656
2018-09-07,34.310001373291016
2018-08-06,31.299999237060547
2018-10-09,26.780000686645508
2019-02-14,29.290000915527344
2018-12-12,24.040000915527344
2019-07-24,24.479999542236328
2019-09-26,22.0
2019-10-28,24.1299991607666
2019-12-05,23.950000762939453
2020-05-11,24.690000534057617
2019-07-03,25.850000381469727
2020-02-25,25.969999313354492
2020-05-14,26.40999984741211
2020-02-28,25.290000915527344
2019-08-08,25.59000015258789
2019-06-05,24.559999465942383
2018-07-20,23.31999969482422
2018-08-21,23.020000457763672
2018-10-24,23.09000015258789
2019-04-02,24.93000030517578
2019-03-01,25.610000610351562
2019-01-28,27.860000610351562
2018-12-27,27.770000457763672
2019-09-09,27.209999084472656
2020-03-02,27.940000534057617
2020-05-20,27.510000228881836
2019-12-17,26.549999237060547
2020-03-05,26.700000762939453
2019-02-12,27.010000228881836
2019-01-11,25.75
2018-12-10,28.440000534057617
2019-08-23,27.860000610351562
2018-11-08,28.739999771118164
2019-07-22,30.0
2019-06-20,28.790000915527344
2018-09-05,31.09000015258789
2019-04-17,28.68000030517578
2019-09-24,27.84000015258789
2019-12-20,28.229999542236328
2020-05-26,28.06999969482422
2019-04-30,27.68000030517578
2019-12-23,28.770000457763672
2020-03-11,29.93000030517578
2020-05-29,29.690000534057617
2019-12-26,29.149999618530273
2020-06-01,28.1299991607666
2019-05-02,28.559999465942383
2019-02-27,29.0
2018-11-23,29.639999389648438
2019-08-06,29.8799991607666
2018-07-18,32.22999954223633
2018-09-20,32.34000015258789
2018-10-22,32.619998931884766
2019-07-05,34.0099983215332
2019-06-03,33.06999969482422
2019-10-09,31.600000381469727
2019-10-11,30.969999313354492
2020-03-17,31.889999389648438
2020-06-04,32.2599983215332
2019-10-14,34.880001068115234
2020-03-20,33.720001220703125
2018-11-06,34.869998931884766
2019-06-18,36.63999938964844
2019-05-17,35.91999816894531
2019-04-15,35.13999938964844
2019-03-14,33.029998779296875
2019-01-09,33.400001525878906
2018-08-02,34.11000061035156
2018-10-05,34.630001068115234
2019-08-21,34.34000015258789
2019-10-17,34.029998779296875
2020-03-23,33.40999984741211
2020-06-10,33.470001220703125
2019-02-25,32.90999984741211
2020-01-07,31.729999542236328
2020-03-26,31.3700008392334
2019-10-23,29.049999237060547
