Dates,TWTR
2020-02-06,29.239999771118164
2019-11-22,29.450000762939453
2019-03-25,29.690000534057617
2019-02-21,29.280000686645508
2018-12-19,28.700000762939453
2018-07-12,28.6200008392334
2018-09-14,29.1200008392334
2018-08-13,28.760000228881836
2018-10-16,28.959999084472656
2019-07-31,28.940000534057617
2019-05-28,29.56999969482422
2019-04-26,29.1200008392334
2020-04-28,27.579999923706055
2019-11-25,28.170000076293945
2020-02-12,29.049999237060547
2020-05-01,29.889999389648438
2020-05-04,30.139999389648438
2019-06-12,30.239999771118164
2019-04-09,29.790000915527344
2019-03-08,29.280000686645508
2019-02-04,29.020000457763672
2018-07-27,29.770000457763672
2018-08-28,33.66999816894531
2019-01-03,33.13999938964844
2019-08-15,33.75
2018-10-31,34.54999923706055
2019-09-16,35.63999938964844
2020-02-18,34.90999984741211
2020-05-07,35.349998474121094
2018-08-17,34.279998779296875
2019-12-04,34.810001373291016
2020-02-21,35.119998931884766
2018-12-17,34.9900016784668
2019-08-30,34.41999816894531
2018-11-15,34.099998474121094
2019-07-29,32.849998474121094
2019-06-27,33.849998474121094
2019-04-24,33.36000061035156
2018-07-10,33.91999816894531
2018-09-12,33.599998474121094
2019-02-19,31.739999771118164
2019-01-18,32.08000183105469
2020-02-24,31.959999084472656
2020-05-13,32.869998931884766
2019-12-10,33.099998474121094
2020-02-27,33.0
2019-12-13,32.540000915527344
2020-05-19,31.549999237060547
2019-03-06,33.849998474121094
2018-11-30,34.15999984741211
2019-08-13,32.970001220703125
2019-07-12,34.369998931884766
2019-06-10,33.63999938964844
2019-05-09,35.75
2018-07-25,37.13999938964844
2018-09-27,36.4900016784668
2018-10-29,36.619998931884766
2019-10-16,35.70000076293945
2019-12-16,34.16999816894531
2020-03-04,34.70000076293945
2020-05-22,32.720001220703125
2019-10-01,29.760000228881836
2019-12-19,27.270000457763672
2018-09-10,28.700000762939453
2019-05-24,28.920000076293945
2018-08-09,29.139999389648438
2019-04-22,29.1299991607666
2019-03-21,28.989999771118164
2019-01-16,29.18000030517578
2019-08-28,30.100000381469727
2018-11-13,31.3799991607666
2018-10-12,32.04999923706055
2019-06-25,32.400001525878906
2020-03-10,33.5
2020-05-28,33.20000076293945
2019-10-07,32.75
2020-03-13,33.349998474121094
2019-10-10,33.29999923706055
2020-03-16,33.09000015258789
2020-06-03,33.88999938964844
2018-11-28,33.349998474121094
2018-09-25,32.45000076293945
2018-07-23,31.729999542236328
2018-08-24,33.619998931884766
2019-07-10,33.20000076293945
2019-05-07,33.54999923706055
2019-04-05,32.380001068115234
2019-03-04,33.689998626708984
2019-01-31,34.09000015258789
2019-09-12,34.18000030517578
2019-12-31,34.56999969482422
2020-03-19,35.25
2020-01-03,31.729999542236328
2020-06-09,30.739999771118164
2019-02-15,30.440000534057617
2019-01-14,30.799999237060547
2018-07-06,31.84000015258789
2018-08-07,31.280000686645508
2018-10-10,31.799999237060547
2018-12-13,32.11000061035156
2019-08-26,31.93000030517578
2019-07-25,31.479999542236328
2019-05-22,31.729999542236328
2019-03-19,32.709999084472656
2020-01-06,31.959999084472656
2020-03-25,31.0
2020-06-12,30.790000915527344
2019-10-22,31.190000534057617
2020-01-09,31.260000228881836
2020-06-15,31.229999542236328
2019-10-25,31.34000015258789
2020-03-31,30.84000015258789
2020-06-18,30.209999084472656
2019-04-03,30.90999984741211
2018-08-22,31.40999984741211
2018-10-25,31.479999542236328
2019-01-29,31.549999237060547
2018-12-28,31.40999984741211
2018-11-26,31.579999923706055
2019-08-09,31.5
2019-07-08,32.650001525878906
2019-06-06,32.689998626708984
2019-09-10,34.209999084472656
2020-01-15,33.29999923706055
2020-04-03,33.86000061035156
2019-10-31,33.45000076293945
2020-04-06,32.93000030517578
2020-06-24,33.2400016784668
2018-11-09,33.68000030517578
2019-07-23,33.88999938964844
2019-06-21,34.7599983215332
2019-05-20,35.13999938964844
2019-04-18,34.79999923706055
2018-09-06,35.060001373291016
2018-10-08,35.38999938964844
2019-02-13,35.27000045776367
2018-12-11,34.869998931884766
2019-09-25,34.83000183105469
2020-01-21,35.029998779296875
2020-04-09,34.9900016784668
2019-11-06,34.900001525878906
2020-01-24,34.86000061035156
2020-01-27,34.619998931884766
2020-04-15,40.529998779296875
2018-12-26,39.95000076293945
2019-08-07,40.130001068115234
2019-06-04,39.34000015258789
2018-09-21,39.970001220703125
2018-07-19,40.91999816894531
2018-08-20,40.06999969482422
2018-10-23,40.0
2019-05-03,40.81999969482422
2019-04-01,40.439998626708984
2019-02-28,40.150001525878906
2019-11-12,39.150001525878906
2020-01-30,39.02000045776367
2019-11-15,39.15999984741211
2020-04-21,37.63999938964844
2019-04-16,37.52000045776367
2019-03-15,38.13999938964844
2019-02-11,38.720001220703125
2019-01-10,38.130001068115234
2019-08-22,37.72999954223633
2018-11-07,37.86000061035156
2018-08-03,39.31999969482422
2018-09-04,38.290000915527344
2019-06-19,37.849998474121094
2019-09-23,38.040000915527344
2019-11-18,37.400001525878906
2020-02-05,37.290000915527344
2020-04-24,36.959999084472656
2019-03-29,36.900001525878906
2019-11-21,36.150001525878906
2020-04-27,36.709999084472656
2020-02-11,36.75
2020-04-30,38.310001373291016
2019-05-01,38.63999938964844
2019-02-26,38.2599983215332
2019-01-25,37.619998931884766
2018-12-24,37.040000915527344
2019-09-06,36.4900016784668
2018-07-17,36.68000030517578
2018-09-19,37.5099983215332
2019-08-05,36.68000030517578
2019-10-08,36.650001525878906
2019-12-11,35.75
2019-11-27,35.66999816894531
2020-02-14,35.72999954223633
2020-05-06,35.380001068115234
2019-01-08,35.63999938964844
2018-12-07,34.9900016784668
2019-08-20,36.25
2018-11-05,36.599998474121094
2019-07-19,36.38999938964844
2018-10-04,36.349998474121094
2019-06-17,36.63999938964844
2019-05-16,37.66999816894531
2018-08-01,38.029998779296875
2019-03-13,37.869998931884766
2019-12-03,37.900001525878906
2020-02-20,38.970001220703125
2019-12-06,38.790000915527344
2020-05-12,38.22999954223633
2019-12-09,37.79999923706055
2020-02-26,38.09000015258789
2020-05-15,37.689998626708984
2019-03-28,38.02000045776367
2018-09-17,38.79999923706055
2018-08-16,39.22999954223633
2018-10-19,42.33000183105469
2019-04-29,42.220001220703125
2019-01-23,41.720001220703125
2019-09-04,43.2400016784668
2018-11-20,43.47999954223633
2019-07-02,43.040000915527344
2019-05-31,42.0
2019-12-12,41.63999938964844
2020-05-18,41.900001525878906
2019-09-27,42.349998474121094
2020-03-03,41.970001220703125
2020-05-21,41.47999954223633
2019-05-14,41.86000061035156
2018-08-31,41.25
2018-07-30,41.04999923706055
2018-10-02,40.650001525878906
2019-04-12,41.880001068115234
2019-03-11,42.849998474121094
2019-02-07,43.279998779296875
2019-07-17,43.08000183105469
2019-09-19,42.689998626708984
2019-10-21,41.47999954223633
2019-12-18,42.689998626708984
2020-03-06,42.20000076293945
2019-10-03,42.650001525878906
2020-03-09,42.70000076293945
2020-05-27,43.77000045776367
2019-12-24,43.400001525878906
2020-03-12,45.33000183105469
2018-12-20,45.68000030517578
2019-08-01,45.86000061035156
2018-08-14,43.95000076293945
2018-07-13,43.779998779296875
2018-10-17,44.11000061035156
2019-05-29,43.20000076293945
2019-03-26,43.06999969482422
2019-02-22,43.59000015258789
2019-10-04,43.40999984741211
2019-11-05,43.58000183105469
2019-12-27,43.84000015258789
2020-06-02,44.09000015258789
2019-12-30,43.75
2020-03-18,42.779998779296875
2020-06-05,42.4900016784668
2019-07-15,42.66999816894531
2018-12-03,41.47999954223633
2019-06-13,41.56999969482422
2019-01-04,40.119998931884766
2018-08-29,40.15999984741211
2019-02-05,40.59000015258789
2018-11-01,40.869998931884766
2019-08-16,40.47999954223633
2019-04-10,40.099998474121094
2019-09-17,39.88999938964844
2019-10-15,40.70000076293945
2020-01-02,40.470001220703125
2020-06-08,40.400001525878906
2019-10-18,40.459999084472656
2020-03-24,40.150001525878906
2020-06-11,39.90999984741211
2020-01-08,40.290000915527344
2019-04-25,40.47999954223633
2019-07-30,39.45000076293945
2019-02-20,32.38999938964844
2018-07-11,31.040000915527344
2018-09-13,30.65999984741211
2018-10-15,30.360000610351562
2019-06-28,30.170000076293945
2018-12-18,29.979999542236328
2018-11-16,30.260000228881836
2019-10-02,30.149999618530273
2020-03-27,30.360000610351562
2020-01-10,29.899999618530273
2019-10-24,29.59000015258789
2020-03-30,29.43000030517578
2020-06-17,29.350000381469727
2020-01-14,29.5
2020-04-02,29.299999237060547
2019-01-02,29.3700008392334
2019-08-14,29.43000030517578
2018-10-30,29.739999771118164
2019-06-11,29.670000076293945
2019-05-10,29.479999542236328
2019-04-08,30.489999771118164
2018-08-27,30.170000076293945
2018-07-26,30.56999969482422
2018-09-28,30.989999771118164
2019-03-07,31.360000610351562
2019-10-30,31.139999389648438
2020-01-17,30.950000762939453
2020-06-23,30.010000228881836
2020-04-08,30.329999923706055
2020-06-26,30.360000610351562
2019-03-22,30.469999313354492
2019-01-17,30.75
2019-08-29,30.260000228881836
2018-11-14,30.600000381469727
2019-06-26,30.59000015258789
2018-09-11,30.610000610351562
2018-07-09,31.280000686645508
2018-08-10,31.209999084472656
2019-04-23,31.90999984741211
2019-09-30,32.41999816894531
2020-01-23,32.25
2019-11-08,32.79999923706055
2020-04-14,32.709999084472656
2019-11-11,32.88999938964844
2020-01-29,32.84000015258789
2020-04-17,32.5
2018-07-24,32.31999969482422
2018-09-26,32.5
2019-05-08,32.099998474121094
2019-03-05,31.709999084472656
2019-02-01,32.70000076293945
2018-12-31,33.400001525878906
2018-11-29,33.540000915527344
2019-08-12,33.0099983215332
2019-07-11,33.06999969482422
2019-09-13,33.119998931884766
2019-11-14,33.5099983215332
2020-04-20,34.27000045776367
2020-02-04,34.38999938964844
2020-04-23,34.38999938964844
2018-12-14,34.540000915527344
2019-08-27,34.36000061035156
2018-08-08,34.11000061035156
2018-10-11,32.93000030517578
2018-11-12,33.65999984741211
2019-07-26,33.880001068115234
2019-06-24,33.22999954223633
2019-05-23,33.13999938964844
2019-03-20,33.2400016784668
2019-01-15,34.119998931884766
2019-11-20,34.15999984741211
2020-02-07,39.63999938964844
2020-02-10,38.150001525878906
2020-04-29,36.849998474121094
2019-11-26,36.279998779296875
2020-02-13,37.02000045776367
2019-01-30,37.31999969482422
2018-08-23,37.349998474121094
2018-09-24,38.06999969482422
2018-11-27,38.90999984741211
2018-10-26,39.060001373291016
2019-07-09,38.7599983215332
2019-06-07,36.59000015258789
2019-05-06,36.45000076293945
2019-04-04,35.81999969482422
2019-09-11,34.20000076293945
2019-11-29,33.369998931884766
2020-05-05,36.86000061035156
2019-12-02,36.47999954223633
2020-02-19,36.0
2020-05-08,35.72999954223633
2019-05-21,33.9900016784668
2019-03-18,35.36000061035156
2018-09-07,34.779998779296875
2018-08-06,33.459999084472656
2018-10-09,29.690000534057617
2019-02-14,29.40999984741211
2018-12-12,28.350000381469727
2019-07-24,25.84000015258789
2019-09-26,23.489999771118164
2019-10-28,25.170000076293945
2019-12-05,25.860000610351562
2020-05-11,25.25
2019-07-03,26.459999084472656
2020-02-25,27.459999084472656
2020-05-14,27.030000686645508
2020-02-28,25.829999923706055
2019-08-08,25.940000534057617
2019-06-05,26.329999923706055
2018-07-20,24.389999389648438
2018-08-21,23.579999923706055
2018-10-24,24.31999969482422
2019-04-02,25.049999237060547
2019-03-01,26.860000610351562
2019-01-28,28.459999084472656
2018-12-27,29.049999237060547
2019-09-09,27.6200008392334
2020-03-02,28.40999984741211
2020-05-20,27.639999389648438
2019-12-17,27.170000076293945
2020-03-05,27.920000076293945
2019-02-12,27.530000686645508
2019-01-11,26.719999313354492
2018-12-10,28.5
2019-08-23,28.84000015258789
2018-11-08,28.84000015258789
2019-07-22,30.389999389648438
2019-06-20,30.450000762939453
2018-09-05,31.5
2019-04-17,30.56999969482422
2019-09-24,28.450000762939453
2019-12-20,28.420000076293945
2020-05-26,28.729999542236328
2019-04-30,28.420000076293945
2019-12-23,28.780000686645508
2020-03-11,29.969999313354492
2020-05-29,30.079999923706055
2019-12-26,29.93000030517578
2020-06-01,29.68000030517578
2019-05-02,28.579999923706055
2019-02-27,29.25
2018-11-23,30.290000915527344
2019-08-06,30.350000381469727
2018-07-18,32.349998474121094
2018-09-20,32.61000061035156
2018-10-22,32.77000045776367
2019-07-05,34.27000045776367
2019-06-03,34.0
2019-10-09,32.68000030517578
2019-10-11,31.610000610351562
2020-03-17,32.099998474121094
2020-06-04,32.41999816894531
2019-10-14,35.040000915527344
2020-03-20,34.939998626708984
2018-11-06,35.970001220703125
2019-06-18,36.939998626708984
2019-05-17,36.20000076293945
2019-04-15,36.439998626708984
2019-03-14,34.45000076293945
2019-01-09,34.16999816894531
2018-08-02,34.189998626708984
2018-10-05,35.459999084472656
2019-08-21,34.81999969482422
2019-10-17,34.45000076293945
2020-03-23,34.95000076293945
2020-06-10,33.63999938964844
2019-02-25,33.79999923706055
2020-01-07,33.060001373291016
2020-03-26,31.610000610351562
2019-10-23,31.31999969482422
