Dates,EXPE
2018-10-23,126.62408447265625
2019-05-03,125.50824737548828
2019-04-01,122.53593444824219
2019-02-28,121.33122253417969
2019-11-12,120.34374237060547
2020-01-30,117.8059310913086
2019-11-15,117.27268981933594
2020-04-21,115.30760955810547
2019-04-16,118.06267547607422
2019-03-15,117.6479263305664
2019-02-11,116.69007110595703
2019-01-10,114.80400085449219
2019-08-22,115.02124786376953
2018-11-07,116.00872802734375
2018-08-03,115.56314086914062
2018-09-04,115.2957992553711
2019-06-19,114.7809066772461
2019-09-23,114.8502197265625
2019-11-18,114.87992858886719
2020-02-05,114.95914459228516
2020-04-24,113.86994934082031
2019-03-29,115.02845001220703
2019-11-21,118.96934509277344
2020-04-27,119.38521575927734
2020-02-11,119.33570098876953
2020-04-30,121.395263671875
2019-05-01,120.5536117553711
2019-02-26,121.85074615478516
2019-01-25,122.99935150146484
2018-12-24,124.3954849243164
2019-09-06,125.56388854980469
2018-07-17,125.81143188476562
2018-09-19,126.33622741699219
2019-08-05,128.3660888671875
2019-10-08,128.32647705078125
2019-12-11,129.1978302001953
2019-11-27,128.95028686523438
2020-02-14,128.47500610351562
2020-05-06,126.40554809570312
2019-01-08,128.86117553710938
2018-12-07,131.7227783203125
2019-08-20,131.93072509765625
2018-11-05,132.69314575195312
2019-07-19,133.55459594726562
2018-10-04,133.792236328125
2019-06-17,131.1781768798828
2019-05-16,132.13864135742188
2018-08-01,131.99012756347656
2019-03-13,132.62384033203125
2019-12-03,133.25755310058594
2020-02-20,133.41598510742188
2019-12-06,135.0299530029297
2020-05-12,133.81204223632812
2019-12-09,135.12896728515625
2020-02-26,133.77244567871094
2020-05-15,134.6833953857422
2019-03-28,135.96070861816406
2018-09-17,136.46571350097656
2018-08-16,136.8518829345703
2018-10-19,138.04998779296875
2019-04-29,137.3469696044922
2019-01-23,133.92095947265625
2019-09-04,131.43563842773438
2018-11-20,130.1186981201172
2019-07-02,127.90069580078125
2019-05-31,125.25695037841797
2019-12-12,125.81143188476562
2020-05-18,125.92036437988281
2019-09-27,129.1879425048828
2020-03-03,127.65316009521484
2020-05-21,126.76200866699219
2019-05-14,127.88089752197266
2018-08-31,125.40547180175781
2018-07-30,125.55400085449219
2018-10-02,127.33631134033203
2019-04-12,129.5146942138672
2019-03-11,129.33644104003906
2019-02-07,129.94204711914062
2019-07-17,129.76336669921875
2019-09-19,126.59644317626953
2019-10-21,127.5693588256836
2019-12-18,127.52964782714844
2020-03-06,128.44297790527344
2019-10-03,129.0684051513672
2020-03-09,129.15777587890625
2020-05-27,127.84732818603516
2019-12-24,127.76789855957031
2020-03-12,130.59727478027344
2018-12-20,130.756103515625
2019-08-01,130.2597198486328
2018-08-14,129.22726440429688
2018-07-13,129.60450744628906
2018-10-17,130.696533203125
2019-05-29,131.3418426513672
2019-03-26,130.32920837402344
2019-02-22,131.72900390625
2019-10-04,132.8408966064453
2019-11-05,133.50604248046875
2019-12-27,133.2082061767578
2020-06-02,131.41131591796875
2019-12-30,131.63966369628906
2020-03-18,132.63241577148438
2020-06-05,131.90769958496094
2019-07-15,131.2127685546875
2018-12-03,133.43655395507812
2019-06-13,132.94017028808594
2019-01-04,131.7091522216797
2018-08-29,132.28494262695312
2019-02-05,132.2551727294922
2018-11-01,131.3914794921875
2019-08-16,130.59727478027344
2019-04-10,132.58279418945312
2019-09-17,135.00511169433594
2019-10-15,137.2686004638672
2020-01-02,135.7198944091797
2020-06-08,136.2559814453125
2019-10-18,137.2586669921875
2020-03-24,137.47708129882812
2020-06-11,135.04481506347656
2020-01-08,135.2731475830078
2019-04-25,135.6603240966797
2019-07-30,137.3083038330078
2019-02-20,136.1467742919922
2018-07-11,136.06735229492188
2018-09-13,137.0898895263672
2018-10-15,136.1566925048828
2019-06-28,135.46177673339844
2018-12-18,135.67025756835938
2018-11-16,136.802001953125
2019-10-02,134.2208251953125
2020-03-27,134.04212951660156
2020-01-10,134.3796844482422
2019-10-24,97.5781478881836
2020-03-30,100.5862045288086
2020-06-17,98.35249328613281
2020-01-14,94.96719360351562
2020-04-02,94.90762329101562
2019-01-02,94.88777160644531
2019-08-14,94.97711944580078
2018-10-30,94.7878189086914
2019-06-11,94.52877807617188
2019-05-10,93.96089172363281
2019-04-08,94.34944915771484
2018-08-27,96.27230072021484
2018-07-26,98.06564331054688
2018-09-28,98.93242645263672
2019-03-07,101.13424682617188
2019-10-30,101.28369140625
2020-01-17,100.3770523071289
2020-06-23,99.02208709716797
2020-04-08,105.16925048828125
2020-06-26,105.28880310058594
2019-03-22,107.18177795410156
2019-01-17,108.39726257324219
2019-08-29,111.43596649169922
2018-11-14,111.5455551147461
2019-06-26,113.0798568725586
2018-09-11,112.34259796142578
2018-07-09,113.80715942382812
2018-08-10,111.09722900390625
2019-04-23,110.0909652709961
2019-09-30,108.6961441040039
2020-01-23,109.67252349853516
2019-11-08,107.6002197265625
2020-04-14,108.36736297607422
2019-11-11,108.666259765625
2020-01-29,107.91902923583984
2020-04-17,107.37106323242188
2018-07-24,107.73970031738281
2018-09-26,110.5691909790039
2019-05-08,108.72602844238281
2019-03-05,108.33747863769531
2019-02-01,109.61273956298828
2018-12-31,108.21792602539062
2018-11-29,109.35370635986328
2019-08-12,110.28026580810547
2019-07-11,110.18062591552734
2019-09-13,110.00129699707031
2019-11-14,110.33007049560547
2020-04-20,111.32637023925781
2020-02-04,111.40607452392578
2020-04-23,109.7621841430664
2018-12-14,109.6227035522461
2019-08-27,113.30901336669922
2018-08-08,111.72489166259766
2018-10-11,108.67622375488281
2018-11-12,108.70610809326172
2019-07-26,109.14448547363281
2019-06-24,108.6961441040039
2019-05-23,108.04854583740234
2019-03-20,107.40096282958984
2019-01-15,110.25037384033203
2019-11-20,110.6887435913086
2020-02-07,111.33633422851562
2020-02-10,109.68247985839844
2020-04-29,108.30758666992188
2019-11-26,108.7957763671875
2020-02-13,110.5592269897461
2019-01-30,110.18062591552734
2018-08-23,122.3454360961914
2018-09-24,120.65172576904297
2018-11-27,121.4288330078125
2018-10-26,121.20965576171875
2019-07-09,119.67535400390625
2019-06-07,111.8942642211914
2019-05-06,108.50685119628906
2019-04-04,100.8154296875
2019-09-11,98.3446044921875
2019-11-29,98.25494384765625
2020-05-05,96.37194061279297
2019-12-02,94.83763885498047
2020-02-19,96.7804183959961
2020-05-08,91.17125701904297
2019-05-21,91.51000213623047
2019-03-18,86.30000305175781
2018-09-07,85.93000030517578
2018-08-06,76.66999816894531
2018-10-09,65.04000091552734
2019-02-14,69.62999725341797
2018-12-12,54.70000076293945
2019-07-24,54.119998931884766
2019-09-26,45.650001525878906
2019-10-28,48.43000030517578
2019-12-05,48.79999923706055
2020-05-11,50.849998474121094
2019-07-03,59.47999954223633
2020-02-25,65.88999938964844
2020-05-14,64.41000366210938
2020-02-28,60.029998779296875
2019-08-08,56.38999938964844
2019-06-05,56.27000045776367
2018-07-20,52.0
2018-08-21,47.86000061035156
2018-10-24,48.709999084472656
2019-04-02,52.83000183105469
2019-03-01,56.5099983215332
2019-01-28,60.54999923706055
2018-12-27,62.41999816894531
2019-09-09,58.790000915527344
2020-03-02,61.58000183105469
2020-05-20,60.560001373291016
2019-12-17,58.220001220703125
2020-03-05,63.220001220703125
2019-02-12,59.95000076293945
2019-01-11,57.25
2018-12-10,61.41999816894531
2019-08-23,63.369998931884766
2018-11-08,66.56999969482422
2019-07-22,69.1500015258789
2019-06-20,71.83999633789062
2018-09-05,74.83000183105469
2019-04-17,70.9800033569336
2019-09-24,67.29000091552734
2019-12-20,67.0199966430664
2020-05-26,64.08000183105469
2019-04-30,64.37999725341797
2019-12-23,66.45999908447266
2020-03-11,69.2699966430664
2020-05-29,67.62000274658203
2019-12-26,64.98999786376953
2020-06-01,62.0099983215332
2019-05-02,64.37000274658203
2019-02-27,66.76000213623047
2018-11-23,79.19000244140625
2019-08-06,76.3499984741211
2018-07-18,79.58000183105469
2018-09-20,77.01000213623047
2018-10-22,77.94999694824219
2019-07-05,82.81999969482422
2019-06-03,81.61000061035156
2019-10-09,78.77999877929688
2019-10-11,79.4800033569336
2020-03-17,82.41999816894531
2020-06-04,84.22000122070312
2019-10-14,89.13999938964844
2020-03-20,89.87999725341797
2018-11-06,93.05999755859375
2019-06-18,93.98999786376953
2019-05-17,88.69999694824219
2019-04-15,87.37000274658203
2019-03-14,77.7300033569336
2019-01-09,82.5199966430664
2018-08-02,84.2699966430664
2018-10-05,85.30000305175781
2019-08-21,84.66999816894531
2019-10-17,84.4000015258789
2020-03-23,82.05999755859375
2020-06-10,83.12000274658203
2019-02-25,86.5999984741211
2020-01-07,81.23999786376953
2020-03-26,82.72000122070312
2019-10-23,77.58999633789062
