Dates,MRO
2019-01-03,18.420000076293945
2019-08-15,18.829999923706055
2018-10-31,17.940000534057617
2019-09-16,18.959999084472656
2020-02-18,19.030000686645508
2020-05-07,18.65999984741211
2018-08-17,18.510000228881836
2019-12-04,18.799999237060547
2020-02-21,18.600000381469727
2018-12-17,19.139999389648438
2019-08-30,17.68000030517578
2018-11-15,18.059999465942383
2019-07-29,17.190000534057617
2019-06-27,16.969999313354492
2019-04-24,16.68000030517578
2018-07-10,17.15999984741211
2018-09-12,16.799999237060547
2019-02-19,16.610000610351562
2019-01-18,16.139999389648438
2020-02-24,15.680000305175781
2020-05-13,15.850000381469727
2019-12-10,16.200000762939453
2020-02-27,16.110000610351562
2019-12-13,16.56999969482422
2020-05-19,16.299999237060547
2019-03-06,17.6200008392334
2018-11-30,17.56999969482422
2019-08-13,16.280000686645508
2019-07-12,16.739999771118164
2019-06-10,15.6899995803833
2019-05-09,15.460000038146973
2018-07-25,15.699999809265137
2018-09-27,15.399999618530273
2018-10-29,15.40999984741211
2019-10-16,14.9399995803833
2019-12-16,14.789999961853027
2020-03-04,14.430000305175781
2020-05-22,13.609999656677246
2019-10-01,13.539999961853027
2019-12-19,13.25
2018-09-10,12.84000015258789
2019-05-24,13.800000190734863
2018-08-09,14.40999984741211
2019-04-22,14.229999542236328
2019-03-21,13.899999618530273
2019-01-16,14.739999771118164
2019-08-28,14.970000267028809
2018-11-13,15.539999961853027
2018-10-12,15.880000114440918
2019-06-25,15.739999771118164
2020-03-10,15.850000381469727
2020-05-28,16.170000076293945
2019-10-07,15.859999656677246
2020-03-13,15.979999542236328
2019-10-10,15.710000038146973
2020-03-16,15.390000343322754
2020-06-03,15.989999771118164
2018-11-28,15.880000114440918
2018-09-25,15.770000457763672
2018-07-23,15.489999771118164
2018-08-24,15.9399995803833
2019-07-10,15.600000381469727
2019-05-07,16.010000228881836
2019-04-05,16.06999969482422
2019-03-04,16.030000686645508
2019-01-31,15.880000114440918
2019-09-12,15.84000015258789
2019-12-31,16.079999923706055
2020-03-19,15.800000190734863
2020-01-03,15.760000228881836
2020-06-09,15.270000457763672
2019-02-15,14.9399995803833
2019-01-14,15.630000114440918
2018-07-06,15.569999694824219
2018-08-07,15.800000190734863
2018-10-10,17.100000381469727
2018-12-13,16.889999389648438
2019-08-26,17.020000457763672
2019-07-25,17.049999237060547
2019-05-22,16.850000381469727
2019-03-19,16.709999084472656
2020-01-06,16.6299991607666
2020-03-25,16.6299991607666
2020-06-12,16.850000381469727
2019-10-22,16.68000030517578
2020-01-09,17.170000076293945
2020-06-15,17.469999313354492
2019-10-25,17.15999984741211
2020-03-31,16.920000076293945
2020-06-18,16.440000534057617
2019-04-03,16.440000534057617
2018-08-22,16.649999618530273
2018-10-25,17.170000076293945
2019-01-29,17.31999969482422
2018-12-28,17.1299991607666
2018-11-26,17.3799991607666
2019-08-09,17.530000686645508
2019-07-08,17.079999923706055
2019-06-06,17.56999969482422
2019-09-10,17.520000457763672
2020-01-15,16.59000015258789
2020-04-03,16.920000076293945
2019-10-31,17.1299991607666
2020-04-06,16.8799991607666
2020-06-24,17.06999969482422
2018-11-09,16.899999618530273
2019-07-23,17.389999389648438
2019-06-21,17.260000228881836
2019-05-20,16.969999313354492
2019-04-18,17.170000076293945
2018-09-06,17.770000457763672
2018-10-08,17.489999771118164
2019-02-13,17.399999618530273
2018-12-11,17.309999465942383
2019-09-25,17.809999465942383
2020-01-21,17.670000076293945
2020-04-09,17.56999969482422
2019-11-06,17.579999923706055
2020-01-24,17.739999771118164
2020-01-27,17.93000030517578
2020-04-15,18.809999465942383
2018-12-26,18.8700008392334
2019-08-07,18.15999984741211
2019-06-04,17.75
2018-09-21,17.350000381469727
2018-07-19,17.360000610351562
2018-08-20,17.06999969482422
2018-10-23,15.859999656677246
2019-05-03,15.699999809265137
2019-04-01,15.34000015258789
2019-02-28,15.5
2019-11-12,15.430000305175781
2020-01-30,15.399999618530273
2019-11-15,15.199999809265137
2020-04-21,15.130000114440918
2019-04-16,15.029999732971191
2019-03-15,15.270000457763672
2019-02-11,15.550000190734863
2019-01-10,15.550000190734863
2019-08-22,15.40999984741211
2018-11-07,15.609999656677246
2018-08-03,15.649999618530273
2018-09-04,15.100000381469727
2019-06-19,14.75
2019-09-23,14.5
2019-11-18,14.0
2020-02-05,14.0600004196167
2020-04-24,13.210000038146973
2019-03-29,13.279999732971191
2019-11-21,13.460000038146973
2020-04-27,13.479999542236328
2020-02-11,13.210000038146973
2020-04-30,13.25
2019-05-01,13.319999694824219
2019-02-26,13.609999656677246
2019-01-25,13.210000038146973
2018-12-24,13.130000114440918
2019-09-06,13.229999542236328
2018-07-17,12.899999618530273
2018-09-19,13.449999809265137
2019-08-05,13.680000305175781
2019-10-08,13.979999542236328
2019-12-11,14.220000267028809
2019-11-27,14.100000381469727
2020-02-14,13.869999885559082
2020-05-06,14.149999618530273
2019-01-08,14.390000343322754
2018-12-07,14.220000267028809
2019-08-20,14.579999923706055
2018-11-05,14.25
2019-07-19,13.5600004196167
2018-10-04,13.59000015258789
2019-06-17,13.670000076293945
2019-05-16,13.479999542236328
2018-08-01,13.699999809265137
2019-03-13,13.90999984741211
2019-12-03,13.65999984741211
2020-02-20,13.930000305175781
2019-12-06,13.430000305175781
2020-05-12,13.289999961853027
2019-12-09,13.170000076293945
2020-02-26,13.420000076293945
2020-05-15,13.630000114440918
2019-03-28,13.649999618530273
2018-09-17,13.710000038146973
2018-08-16,14.079999923706055
2018-10-19,13.729999542236328
2019-04-29,13.720000267028809
2019-01-23,13.40999984741211
2019-09-04,14.119999885559082
2018-11-20,13.819999694824219
2019-07-02,13.569999694824219
2019-05-31,12.989999771118164
2019-12-12,12.539999961853027
2020-05-18,11.819999694824219
2019-09-27,12.600000381469727
2020-03-03,12.949999809265137
2020-05-21,12.789999961853027
2019-05-14,12.680000305175781
2018-08-31,12.520000457763672
2018-07-30,12.229999542236328
2018-10-02,12.100000381469727
2019-04-12,12.680000305175781
2019-03-11,12.720000267028809
2019-02-07,12.8100004196167
2019-07-17,12.4399995803833
2019-09-19,12.039999961853027
2019-10-21,11.90999984741211
2019-12-18,11.729999542236328
2020-03-06,11.65999984741211
2019-10-03,12.0600004196167
2020-03-09,12.239999771118164
2020-05-27,11.5
2019-12-24,11.90999984741211
2020-03-12,12.239999771118164
2018-12-20,12.4399995803833
2019-08-01,12.640000343322754
2018-08-14,12.970000267028809
2018-07-13,12.960000038146973
2018-10-17,12.720000267028809
2019-05-29,12.760000228881836
2019-03-26,14.079999923706055
2019-02-22,14.100000381469727
2019-10-04,12.899999618530273
2019-11-05,13.170000076293945
2019-12-27,13.119999885559082
2020-06-02,13.0
2019-12-30,12.949999809265137
2020-03-18,11.960000038146973
2020-06-05,12.140000343322754
2019-07-15,11.760000228881836
2018-12-03,12.079999923706055
2019-06-13,12.369999885559082
2019-01-04,11.739999771118164
2018-08-29,11.15999984741211
2019-02-05,11.579999923706055
2018-11-01,11.5600004196167
2019-08-16,11.25
2019-04-10,11.270000457763672
2019-09-17,11.229999542236328
2019-10-15,11.539999961853027
2020-01-02,11.529999732971191
2020-06-08,11.680000305175781
2019-10-18,11.819999694824219
2020-03-24,11.670000076293945
2020-06-11,11.539999961853027
2020-01-08,11.270000457763672
2019-04-25,11.539999961853027
2019-07-30,11.710000038146973
2019-02-20,12.109999656677246
2018-07-11,11.90999984741211
2018-09-13,12.050000190734863
2018-10-15,11.789999961853027
2019-06-28,12.069999694824219
2018-12-18,11.520000457763672
2018-11-16,11.649999618530273
2019-10-02,12.319999694824219
2020-03-27,12.649999618530273
2020-01-10,12.5600004196167
2019-10-24,12.609999656677246
2020-03-30,12.329999923706055
2020-06-17,12.270000457763672
2020-01-14,12.199999809265137
2020-04-02,11.880000114440918
2019-01-02,11.920000076293945
2019-08-14,11.960000038146973
2018-10-30,11.949999809265137
2019-06-11,11.680000305175781
2019-05-10,11.479999542236328
2019-04-08,11.760000228881836
2018-08-27,11.930000305175781
2018-07-26,12.119999885559082
2018-09-28,12.119999885559082
2019-03-07,11.84000015258789
2019-10-30,11.680000305175781
2020-01-17,11.789999961853027
2020-06-23,11.739999771118164
2020-04-08,11.949999809265137
2020-06-26,12.25
2019-03-22,12.09000015258789
2019-01-17,12.34000015258789
2019-08-29,12.59000015258789
2018-11-14,12.550000190734863
2019-06-26,12.65999984741211
2018-09-11,13.140000343322754
2018-07-09,12.859999656677246
2018-08-10,13.079999923706055
2019-04-23,13.329999923706055
2019-09-30,13.369999885559082
2020-01-23,13.279999732971191
2019-11-08,13.1899995803833
2020-04-14,13.600000381469727
2019-11-11,13.779999732971191
2020-01-29,13.75
2020-04-17,13.520000457763672
2018-07-24,13.289999961853027
2018-09-26,13.6899995803833
2019-05-08,14.050000190734863
2019-03-05,13.84000015258789
2019-02-01,13.760000228881836
2018-12-31,13.800000190734863
2018-11-29,13.09000015258789
2019-08-12,13.390000343322754
2019-07-11,13.079999923706055
2019-09-13,13.210000038146973
2019-11-14,13.210000038146973
2020-04-20,13.34000015258789
2020-02-04,13.359999656677246
2020-04-23,13.140000343322754
2018-12-14,12.829999923706055
2019-08-27,12.25
2018-08-08,12.119999885559082
2018-10-11,11.630000114440918
2018-11-12,11.789999961853027
2019-07-26,11.869999885559082
2019-06-24,11.550000190734863
2019-05-23,11.649999618530273
2019-03-20,11.34000015258789
2019-01-15,11.760000228881836
2019-11-20,12.0
2020-02-07,12.220000267028809
2020-02-10,11.75
2020-04-29,11.5600004196167
2019-11-26,11.579999923706055
2020-02-13,11.850000381469727
2019-01-30,11.270000457763672
2018-08-23,11.130000114440918
2018-09-24,10.449999809265137
2018-11-27,10.350000381469727
2018-10-26,10.550000190734863
2019-07-09,10.149999618530273
2019-06-07,9.640000343322754
2019-05-06,9.5
2019-04-04,8.989999771118164
2019-09-11,8.010000228881836
2019-11-29,7.570000171661377
2020-05-05,8.449999809265137
2019-12-02,8.319999694824219
2020-02-19,8.229999542236328
2020-05-08,7.860000133514404
2019-05-21,7.449999809265137
2019-03-18,4.210000038146973
2018-09-07,4.849999904632568
2018-08-06,4.21999979019165
2018-10-09,3.7799999713897705
2019-02-14,4.360000133514404
2018-12-12,3.809999942779541
2019-07-24,4.150000095367432
2019-09-26,3.5
2019-10-28,3.5
2019-12-05,4.0
2020-05-11,3.559999942779541
2019-07-03,3.690000057220459
2020-02-25,3.799999952316284
2020-05-14,3.7300000190734863
2020-02-28,3.7200000286102295
2019-08-08,3.490000009536743
2019-06-05,3.4600000381469727
2018-07-20,3.2200000286102295
2018-08-21,3.259999990463257
2018-10-24,3.7300000190734863
2019-04-02,3.690000057220459
2019-03-01,3.890000104904175
2019-01-28,3.9100000858306885
2018-12-27,4.349999904632568
2019-09-09,4.429999828338623
2020-03-02,4.349999904632568
2020-05-20,3.950000047683716
2019-12-17,4.21999979019165
2020-03-05,3.950000047683716
2019-02-12,4.0
2019-01-11,4.110000133514404
2018-12-10,4.400000095367432
2019-08-23,4.760000228881836
2018-11-08,5.0
2019-07-22,4.800000190734863
2019-06-20,4.960000038146973
2018-09-05,5.190000057220459
2019-04-17,6.309999942779541
2019-09-24,5.889999866485596
2019-12-20,5.340000152587891
2020-05-26,6.199999809265137
2019-04-30,5.610000133514404
2019-12-23,5.619999885559082
2020-03-11,5.599999904632568
2020-05-29,5.699999809265137
2019-12-26,5.829999923706055
2020-06-01,5.900000095367432
2019-05-02,5.429999828338623
2019-02-27,5.619999885559082
2018-11-23,5.940000057220459
2019-08-06,6.03000020980835
2018-07-18,5.920000076293945
2018-09-20,6.0
2018-10-22,5.880000114440918
2019-07-05,6.070000171661377
2019-06-03,6.119999885559082
2019-10-09,6.110000133514404
2019-10-11,5.639999866485596
2020-03-17,5.340000152587891
2020-06-04,5.769999980926514
2019-10-14,5.96999979019165
2020-03-20,5.929999828338623
2018-11-06,6.860000133514404
2019-06-18,8.420000076293945
2019-05-17,7.949999809265137
2019-04-15,7.519999980926514
2019-03-14,6.309999942779541
2019-01-09,6.78000020980835
2018-08-02,6.21999979019165
2018-10-05,6.96999979019165
2019-08-21,6.710000038146973
2019-10-17,6.309999942779541
2020-03-23,6.699999809265137
2020-06-10,6.260000228881836
2019-02-25,6.400000095367432
2020-01-07,6.159999847412109
2020-03-26,5.650000095367432
2019-10-23,5.869999885559082
