Dates,MRO
2020-05-04,21.149999618530273
2019-06-12,20.770000457763672
2019-04-09,21.020000457763672
2019-03-08,20.59000015258789
2019-02-04,19.8799991607666
2018-07-27,19.729999542236328
2018-08-28,19.049999237060547
2019-01-03,18.950000762939453
2019-08-15,18.860000610351562
2018-10-31,18.719999313354492
2019-09-16,19.760000228881836
2020-02-18,19.309999465942383
2020-05-07,18.959999084472656
2018-08-17,18.700000762939453
2019-12-04,18.81999969482422
2020-02-21,18.940000534057617
2018-12-17,19.299999237060547
2019-08-30,18.0
2018-11-15,18.200000762939453
2019-07-29,17.31999969482422
2019-06-27,17.229999542236328
2019-04-24,17.219999313354492
2018-07-10,17.43000030517578
2018-09-12,17.290000915527344
2019-02-19,16.690000534057617
2019-01-18,16.68000030517578
2020-02-24,16.020000457763672
2020-05-13,16.299999237060547
2019-12-10,16.450000762939453
2020-02-27,16.5
2019-12-13,16.81999969482422
2020-05-19,16.770000457763672
2019-03-06,17.84000015258789
2018-11-30,17.760000228881836
2019-08-13,16.31999969482422
2019-07-12,17.139999389648438
2019-06-10,15.90999984741211
2019-05-09,15.630000114440918
2018-07-25,16.059999465942383
2018-09-27,15.770000457763672
2018-10-29,15.529999732971191
2019-10-16,15.180000305175781
2019-12-16,14.800000190734863
2020-03-04,14.6899995803833
2020-05-22,13.960000038146973
2019-10-01,13.899999618530273
2019-12-19,13.359999656677246
2018-09-10,14.180000305175781
2019-05-24,14.300000190734863
2018-08-09,14.4399995803833
2019-04-22,14.359999656677246
2019-03-21,14.890000343322754
2019-01-16,14.920000076293945
2019-08-28,15.430000305175781
2018-11-13,15.770000457763672
2018-10-12,15.970000267028809
2019-06-25,16.15999984741211
2020-03-10,16.420000076293945
2020-05-28,16.219999313354492
2019-10-07,16.09000015258789
2020-03-13,16.15999984741211
2019-10-10,15.859999656677246
2020-03-16,15.869999885559082
2020-06-03,16.149999618530273
2018-11-28,15.920000076293945
2018-09-25,15.84000015258789
2018-07-23,15.930000305175781
2018-08-24,16.139999389648438
2019-07-10,15.84000015258789
2019-05-07,16.100000381469727
2019-04-05,16.170000076293945
2019-03-04,16.100000381469727
2019-01-31,16.239999771118164
2019-09-12,16.25
2019-12-31,16.200000762939453
2020-03-19,16.079999923706055
2020-01-03,15.829999923706055
2020-06-09,15.319999694824219
2019-02-15,15.359999656677246
2019-01-14,15.770000457763672
2018-07-06,15.880000114440918
2018-08-07,17.290000915527344
2018-10-10,17.25
2018-12-13,17.18000030517578
2019-08-26,17.329999923706055
2019-07-25,17.1299991607666
2019-05-22,17.030000686645508
2019-03-19,16.899999618530273
2020-01-06,16.829999923706055
2020-03-25,17.079999923706055
2020-06-12,16.850000381469727
2019-10-22,17.1200008392334
2020-01-09,17.389999389648438
2020-06-15,17.479999542236328
2019-10-25,17.190000534057617
2020-03-31,17.049999237060547
2020-06-18,16.440000534057617
2019-04-03,16.6299991607666
2018-08-22,16.93000030517578
2018-10-25,17.360000610351562
2019-01-29,17.420000076293945
2018-12-28,17.43000030517578
2018-11-26,17.520000457763672
2019-08-09,17.540000915527344
2019-07-08,17.790000915527344
2019-06-06,17.770000457763672
2019-09-10,17.579999923706055
2020-01-15,16.809999465942383
2020-04-03,17.329999923706055
2019-10-31,17.239999771118164
2020-04-06,16.969999313354492
2020-06-24,17.1299991607666
2018-11-09,17.399999618530273
2019-07-23,17.68000030517578
2019-06-21,17.420000076293945
2019-05-20,17.190000534057617
2019-04-18,17.719999313354492
2018-09-06,17.8799991607666
2018-10-08,17.510000228881836
2019-02-13,17.489999771118164
2018-12-11,17.540000915527344
2019-09-25,17.940000534057617
2020-01-21,17.75
2020-04-09,17.59000015258789
2019-11-06,17.81999969482422
2020-01-24,17.799999237060547
2020-01-27,18.829999923706055
2020-04-15,18.93000030517578
2018-12-26,18.889999389648438
2019-08-07,18.350000381469727
2019-06-04,17.760000228881836
2018-09-21,17.389999389648438
2018-07-19,17.3799991607666
2018-08-20,17.149999618530273
2018-10-23,16.299999237060547
2019-05-03,15.90999984741211
2019-04-01,15.829999923706055
2019-02-28,15.5600004196167
2019-11-12,15.90999984741211
2020-01-30,15.479999542236328
2019-11-15,15.329999923706055
2020-04-21,15.270000457763672
2019-04-16,15.65999984741211
2019-03-15,15.539999961853027
2019-02-11,15.819999694824219
2019-01-10,15.670000076293945
2019-08-22,15.760000228881836
2018-11-07,16.020000457763672
2018-08-03,15.739999771118164
2018-09-04,15.149999618530273
2019-06-19,14.859999656677246
2019-09-23,14.550000190734863
2019-11-18,14.100000381469727
2020-02-05,14.15999984741211
2020-04-24,13.40999984741211
2019-03-29,13.5600004196167
2019-11-21,13.59000015258789
2020-04-27,13.520000457763672
2020-02-11,13.380000114440918
2020-04-30,13.510000228881836
2019-05-01,13.640000343322754
2019-02-26,13.739999771118164
2019-01-25,13.289999961853027
2018-12-24,13.289999961853027
2019-09-06,13.319999694824219
2018-07-17,13.380000114440918
2018-09-19,13.789999961853027
2019-08-05,13.850000381469727
2019-10-08,14.289999961853027
2019-12-11,14.359999656677246
2019-11-27,14.15999984741211
2020-02-14,14.050000190734863
2020-05-06,14.569999694824219
2019-01-08,14.479999542236328
2018-12-07,14.3100004196167
2019-08-20,14.699999809265137
2018-11-05,14.25
2019-07-19,13.670000076293945
2018-10-04,13.779999732971191
2019-06-17,13.880000114440918
2019-05-16,13.569999694824219
2018-08-01,13.979999542236328
2019-03-13,13.970000267028809
2019-12-03,13.970000267028809
2020-02-20,13.949999809265137
2019-12-06,13.640000343322754
2020-05-12,13.430000305175781
2019-12-09,13.449999809265137
2020-02-26,13.6899995803833
2020-05-15,13.8100004196167
2019-03-28,13.779999732971191
2018-09-17,14.109999656677246
2018-08-16,14.130000114440918
2018-10-19,13.8100004196167
2019-04-29,13.779999732971191
2019-01-23,14.239999771118164
2019-09-04,14.369999885559082
2018-11-20,13.920000076293945
2019-07-02,13.6899995803833
2019-05-31,12.989999771118164
2019-12-12,12.699999809265137
2020-05-18,12.140000343322754
2019-09-27,12.869999885559082
2020-03-03,13.140000343322754
2020-05-21,12.989999771118164
2019-05-14,13.270000457763672
2018-08-31,12.640000343322754
2018-07-30,12.319999694824219
2018-10-02,12.5
2019-04-12,12.949999809265137
2019-03-11,12.770000457763672
2019-02-07,12.880000114440918
2019-07-17,12.489999771118164
2019-09-19,12.25
2019-10-21,11.960000038146973
2019-12-18,11.760000228881836
2020-03-06,12.0600004196167
2019-10-03,12.359999656677246
2020-03-09,12.279999732971191
2020-05-27,11.789999961853027
2019-12-24,12.140000343322754
2020-03-12,12.6899995803833
2018-12-20,12.550000190734863
2019-08-01,12.9399995803833
2018-08-14,13.25
2018-07-13,13.319999694824219
2018-10-17,12.850000381469727
2019-05-29,12.930000305175781
2019-03-26,14.390000343322754
2019-02-22,14.100000381469727
2019-10-04,13.210000038146973
2019-11-05,13.300000190734863
2019-12-27,13.319999694824219
2020-06-02,13.180000305175781
2019-12-30,12.989999771118164
2020-03-18,12.369999885559082
2020-06-05,12.229999542236328
2019-07-15,12.3100004196167
2018-12-03,12.3100004196167
2019-06-13,12.5
2019-01-04,11.819999694824219
2018-08-29,11.710000038146973
2019-02-05,11.6899995803833
2018-11-01,11.649999618530273
2019-08-16,11.380000114440918
2019-04-10,11.369999885559082
2019-09-17,11.489999771118164
2019-10-15,11.850000381469727
2020-01-02,11.890000343322754
2020-06-08,12.010000228881836
2019-10-18,11.949999809265137
2020-03-24,11.6899995803833
2020-06-11,11.699999809265137
2020-01-08,11.550000190734863
2019-04-25,11.970000267028809
2019-07-30,12.199999809265137
2019-02-20,12.15999984741211
2018-07-11,12.029999732971191
2018-09-13,12.1899995803833
2018-10-15,12.170000076293945
2019-06-28,12.09000015258789
2018-12-18,11.609999656677246
2018-11-16,12.09000015258789
2019-10-02,12.59000015258789
2020-03-27,12.970000267028809
2020-01-10,12.699999809265137
2019-10-24,12.65999984741211
2020-03-30,12.550000190734863
2020-06-17,12.350000381469727
2020-01-14,12.369999885559082
2020-04-02,12.100000381469727
2019-01-02,12.149999618530273
2019-08-14,12.260000228881836
2018-10-30,11.979999542236328
2019-06-11,11.739999771118164
2019-05-10,11.949999809265137
2019-04-08,11.899999618530273
2018-08-27,12.220000267028809
2018-07-26,12.220000267028809
2018-09-28,12.119999885559082
2019-03-07,11.930000305175781
2019-10-30,11.760000228881836
2020-01-17,12.029999732971191
2020-06-23,11.869999885559082
2020-04-08,12.289999961853027
2020-06-26,12.329999923706055
2019-03-22,12.5
2019-01-17,12.6899995803833
2019-08-29,12.760000228881836
2018-11-14,12.699999809265137
2019-06-26,13.079999923706055
2018-09-11,13.229999542236328
2018-07-09,13.229999542236328
2018-08-10,13.430000305175781
2019-04-23,13.550000190734863
2019-09-30,13.470000267028809
2020-01-23,13.289999961853027
2019-11-08,13.600000381469727
2020-04-14,13.729999542236328
2019-11-11,13.890000343322754
2020-01-29,13.75
2020-04-17,13.609999656677246
2018-07-24,13.609999656677246
2018-09-26,13.75
2019-05-08,14.069999694824219
2019-03-05,14.010000228881836
2019-02-01,13.84000015258789
2018-12-31,13.819999694824219
2018-11-29,13.489999771118164
2019-08-12,13.390000343322754
2019-07-11,13.260000228881836
2019-09-13,13.329999923706055
2019-11-14,13.380000114440918
2020-04-20,13.470000267028809
2020-02-04,13.390000343322754
2020-04-23,13.180000305175781
2018-12-14,12.829999923706055
2019-08-27,12.380000114440918
2018-08-08,12.140000343322754
2018-10-11,11.789999961853027
2018-11-12,11.850000381469727
2019-07-26,11.989999771118164
2019-06-24,11.899999618530273
2019-05-23,11.729999542236328
2019-03-20,11.579999923706055
2019-01-15,11.970000267028809
2019-11-20,12.300000190734863
2020-02-07,12.25
2020-02-10,11.829999923706055
2020-04-29,11.609999656677246
2019-11-26,11.710000038146973
2020-02-13,11.970000267028809
2019-01-30,11.279999732971191
2018-08-23,11.1899995803833
2018-09-24,10.510000228881836
2018-11-27,10.520000457763672
2018-10-26,10.600000381469727
2019-07-09,10.220000267028809
2019-06-07,9.640000343322754
2019-05-06,9.510000228881836
2019-04-04,9.0
2019-09-11,8.4399995803833
2019-11-29,8.300000190734863
2020-05-05,8.449999809265137
2019-12-02,8.470000267028809
2020-02-19,8.3100004196167
2020-05-08,7.949999809265137
2019-05-21,7.579999923706055
2019-03-18,5.0
2018-09-07,4.869999885559082
2018-08-06,4.489999771118164
2018-10-09,4.199999809265137
2019-02-14,4.53000020980835
2018-12-12,4.510000228881836
2019-07-24,4.170000076293945
2019-09-26,3.6600000858306885
2019-10-28,3.930000066757202
2019-12-05,4.039999961853027
2020-05-11,3.5999999046325684
2019-07-03,3.7100000381469727
2020-02-25,3.869999885559082
2020-05-14,4.059999942779541
2020-02-28,3.7699999809265137
2019-08-08,3.5
2019-06-05,3.5199999809265137
2018-07-20,3.2899999618530273
2018-08-21,3.740000009536743
2018-10-24,3.799999952316284
2019-04-02,3.740000009536743
2019-03-01,4.150000095367432
2019-01-28,3.9600000381469727
2018-12-27,4.550000190734863
2019-09-09,4.449999809265137
2020-03-02,4.360000133514404
2020-05-20,4.239999771118164
2019-12-17,4.21999979019165
2020-03-05,4.349999904632568
2019-02-12,4.369999885559082
2019-01-11,4.320000171661377
2018-12-10,4.610000133514404
2019-08-23,5.0
2018-11-08,5.150000095367432
2019-07-22,4.960000038146973
2019-06-20,5.070000171661377
2018-09-05,5.880000114440918
2019-04-17,6.340000152587891
2019-09-24,6.03000020980835
2019-12-20,5.809999942779541
2020-05-26,6.25
2019-04-30,5.789999961853027
2019-12-23,5.809999942779541
2020-03-11,5.789999961853027
2020-05-29,5.840000152587891
2019-12-26,6.230000019073486
2020-06-01,5.929999828338623
2019-05-02,5.789999961853027
2019-02-27,5.78000020980835
2018-11-23,6.199999809265137
2019-08-06,6.050000190734863
2018-07-18,6.070000171661377
2018-09-20,6.110000133514404
2018-10-22,5.929999828338623
2019-07-05,6.119999885559082
2019-06-03,6.150000095367432
2019-10-09,6.110000133514404
2019-10-11,5.650000095367432
2020-03-17,5.690000057220459
2020-06-04,5.869999885559082
2019-10-14,6.010000228881836
2020-03-20,6.239999771118164
2018-11-06,7.449999809265137
2019-06-18,8.479999542236328
2019-05-17,8.020000457763672
2019-04-15,7.539999961853027
2019-03-14,6.789999961853027
2019-01-09,6.820000171661377
2018-08-02,6.699999809265137
2018-10-05,7.0
2019-08-21,6.710000038146973
2019-10-17,6.570000171661377
2020-03-23,6.699999809265137
2020-06-10,6.300000190734863
2019-02-25,6.440000057220459
2020-01-07,6.199999809265137
2020-03-26,5.989999771118164
2019-10-23,5.889999866485596
