Dates,AMZN
2007-02-12,38.9900016784668
2007-02-13,39.61000061035156
2007-02-15,40.279998779296875
2007-02-14,40.31999969482422
2007-02-16,40.439998626708984
2007-02-20,41.7400016784668
2007-02-21,41.31999969482422
2007-02-22,42.0
2007-02-23,41.20000076293945
2007-02-26,41.20000076293945
2007-02-27,40.540000915527344
2007-03-28,39.58000183105469
2007-11-07,39.31999969482422
2007-09-04,38.869998931884766
2007-08-03,38.31999969482422
2008-04-15,38.65999984741211
2008-05-21,39.31999969482422
2008-08-08,39.220001220703125
2008-08-11,38.88999938964844
2008-01-25,39.04999923706055
2007-05-14,38.880001068115234
2007-04-12,38.220001220703125
2007-12-24,38.290000915527344
2007-09-19,38.08000183105469
2008-04-30,38.540000915527344
2007-07-17,38.689998626708984
2007-06-15,39.79999923706055
2008-02-26,39.720001220703125
2008-05-27,39.599998474121094
2008-08-14,39.04999923706055
2008-05-30,39.41999816894531
2008-08-20,39.5099983215332
2007-08-01,39.91999816894531
2008-03-12,40.2400016784668
2007-03-26,40.470001220703125
2007-05-29,41.380001068115234
2007-04-27,41.54999923706055
2008-01-08,41.7599983215332
2007-12-07,42.13999938964844
2007-11-05,41.959999084472656
2007-10-04,41.869998931884766
2008-05-15,42.369998931884766
2008-06-05,42.5
2008-08-26,45.29999923706055
2007-10-19,45.31999969482422
2007-09-17,45.150001525878906
2007-08-16,45.150001525878906
2008-04-28,45.16999816894531
2007-04-10,44.810001373291016
2007-03-09,45.0
2007-06-13,57.18000030517578
2008-03-27,63.040000915527344
2008-01-23,63.84000015258789
2007-11-20,62.439998626708984
2008-06-11,62.040000915527344
2008-08-29,62.25
2007-12-05,62.540000915527344
2007-10-02,63.75
2007-04-25,63.22999954223633
2007-08-31,61.84000015258789
2007-07-30,62.95000076293945
2008-04-11,62.650001525878906
2007-06-28,61.599998474121094
2008-03-10,61.7400016784668
2008-02-07,61.970001220703125
2008-05-13,63.34000015258789
2008-06-23,63.52000045776367
2007-07-13,63.29999923706055
2008-03-25,68.68000030517578
2008-02-22,69.06999969482422
2007-12-20,73.30999755859375
2007-05-10,70.41999816894531
2007-03-07,69.69999694824219
2007-06-11,69.77999877929688
2007-10-17,70.08000183105469
2007-08-14,70.73999786376953
2008-05-28,69.30000305175781
2008-06-26,70.6500015258789
2007-05-31,74.23999786376953
2008-07-02,73.75
2007-08-29,74.72000122070312
2008-04-09,73.23999786376953
2007-06-26,73.05000305175781
2008-02-05,70.76000213623047
2008-01-04,71.88999938964844
2007-03-22,72.12000274658203
2007-05-25,72.87000274658203
2007-04-23,72.63999938964844
2007-12-03,71.66000366210938
2007-11-01,70.5
2008-07-08,69.7699966430664
2007-12-18,69.87999725341797
2007-11-16,69.62999725341797
2007-10-15,68.62999725341797
2007-09-13,68.20999908447266
2008-04-24,70.2300033569336
2007-07-11,69.19000244140625
2008-02-20,69.70999908447266
2007-03-05,70.05000305175781
2007-05-08,69.6500015258789
2008-06-27,69.30000305175781
2008-07-11,72.3499984741211
2008-07-14,71.94000244140625
2008-03-06,71.6500015258789
2007-05-23,73.56999969482422
2008-01-02,75.3499984741211
2007-03-20,74.83999633789062
2007-10-30,74.5199966430664
2007-09-28,73.48999786376953
2007-08-27,74.31999969482422
2007-07-26,72.95999908447266
2008-04-07,72.66999816894531
2008-05-09,72.16000366210938
2008-07-23,88.80000305175781
2007-09-11,89.0
2007-04-04,85.33000183105469
2007-06-07,84.05000305175781
2007-08-10,83.7300033569336
2008-04-22,78.1500015258789
2007-07-09,79.76000213623047
2008-01-17,80.75
2007-11-14,79.0
2008-06-25,80.0
2008-08-28,79.87999725341797
2008-07-29,77.26000213623047
2007-11-29,76.5
2007-05-21,76.31999969482422
2007-04-19,74.79000091552734
2007-09-26,75.1500015258789
2007-07-24,73.23999786376953
2007-06-22,75.04000091552734
2008-03-04,75.27999877929688
2008-02-01,77.83000183105469
2007-12-31,79.48999786376953
2008-05-07,79.0
2008-08-01,79.4000015258789
2008-08-04,80.80000305175781
2008-08-07,78.6500015258789
2008-01-15,79.05000305175781
2007-12-14,80.11000061035156
2007-04-02,80.52999877929688
2007-03-01,83.52999877929688
2007-05-04,84.88999938964844
2007-06-05,86.45999908447266
2007-11-12,84.97000122070312
2007-10-11,85.16000366210938
2007-08-08,86.61000061035156
2008-03-19,88.88999938964844
2008-05-23,88.06999969482422
2008-08-13,88.08999633789062
2007-08-23,87.33999633789062
2008-04-03,91.5999984741211
2007-06-20,89.81999969482422
2008-01-30,90.41999816894531
2007-04-17,91.9000015258789
2007-03-16,93.75
2007-11-27,93.5
2007-10-26,94.26000213623047
2007-09-24,94.11000061035156
2008-05-05,93.5999984741211
2008-05-29,94.0999984741211
2008-03-14,93.9000015258789
2008-08-19,92.80000305175781
2008-06-04,92.56999969482422
2008-08-22,93.70999908447266
2007-10-09,95.8499984741211
2007-09-07,96.7300033569336
2007-08-06,95.75
2008-04-18,95.73999786376953
2007-07-05,92.38999938964844
2008-03-17,92.12000274658203
2007-05-02,90.05000305175781
2008-02-14,91.9000015258789
2007-12-12,90.43000030517578
2008-05-20,90.6500015258789
2008-08-25,91.69000244140625
2008-06-10,101.08999633789062
2008-01-28,90.87999725341797
2007-12-27,89.5
2007-10-24,90.87999725341797
2007-08-21,91.47000122070312
2007-03-14,90.6500015258789
2007-05-17,89.5999984741211
2007-06-18,89.58000183105469
2007-07-20,88.12000274658203
