Dates,AMZN
2007-02-12,3835700.0
2007-02-13,4505500.0
2007-02-15,6814100.0
2007-02-14,5088200.0
2007-02-16,4679000.0
2007-02-20,8903400.0
2007-02-21,4508400.0
2007-02-22,4926100.0
2007-02-23,5497400.0
2007-02-26,4035200.0
2007-02-27,8850700.0
2007-03-28,7687400.0
2007-11-07,9255800.0
2007-09-04,7787800.0
2007-08-03,9565600.0
2008-04-15,12848200.0
2008-05-21,8644600.0
2008-08-08,7629300.0
2008-08-11,6200100.0
2008-01-25,4879000.0
2007-05-14,5204100.0
2007-04-12,8591100.0
2007-12-24,7265700.0
2007-09-19,6865500.0
2008-04-30,4226600.0
2007-07-17,3801300.0
2007-06-15,4996400.0
2008-02-26,5331500.0
2008-05-27,2941500.0
2008-08-14,3521100.0
2008-05-30,3993600.0
2008-08-20,6202200.0
2007-08-01,6405200.0
2008-03-12,5996900.0
2007-03-26,7091300.0
2007-05-29,5968200.0
2007-04-27,4064700.0
2008-01-08,3288400.0
2007-12-07,4182700.0
2007-11-05,3421800.0
2007-10-04,5078400.0
2008-05-15,4754500.0
2008-06-05,3610000.0
2008-08-26,13444000.0
2007-10-19,7398900.0
2007-09-17,4996400.0
2007-08-16,4809700.0
2008-04-28,5980500.0
2007-04-10,7088600.0
2007-03-09,19887600.0
2007-06-13,104329200.0
2008-03-27,62179500.0
2008-01-23,50733400.0
2007-11-20,23979200.0
2008-06-11,18519000.0
2008-08-29,14427200.0
2007-12-05,13482000.0
2007-10-02,14299300.0
2007-04-25,14808300.0
2007-08-31,13551100.0
2007-07-30,8874900.0
2008-04-11,10052000.0
2007-06-28,7919100.0
2008-03-10,7760400.0
2008-02-07,8702100.0
2008-05-13,14485400.0
2008-06-23,11870900.0
2007-07-13,9799200.0
2008-03-25,36468800.0
2008-02-22,17211300.0
2007-12-20,42582500.0
2007-05-10,23824600.0
2007-03-07,9987200.0
2007-06-11,11730800.0
2007-10-17,10576100.0
2007-08-14,9310200.0
2008-05-28,7014500.0
2008-06-26,11380500.0
2007-05-31,30442500.0
2008-07-02,15591000.0
2007-08-29,24138200.0
2008-04-09,10204500.0
2007-06-26,11159100.0
2008-02-05,11829500.0
2008-01-04,11917900.0
2007-03-22,8245300.0
2007-05-25,9833200.0
2007-04-23,7813600.0
2007-12-03,11871000.0
2007-11-01,9172600.0
2008-07-08,7609700.0
2007-12-18,8382600.0
2007-11-16,7593500.0
2007-10-15,11247800.0
2007-09-13,8242900.0
2008-04-24,9782200.0
2007-07-11,5316600.0
2008-02-20,4906100.0
2007-03-05,2223500.0
2007-05-08,4487900.0
2008-06-27,4615300.0
2008-07-11,14816900.0
2008-07-14,8885400.0
2008-03-06,6593600.0
2007-05-23,11451600.0
2008-01-02,12502000.0
2007-03-20,8334900.0
2007-10-30,6084400.0
2007-09-28,6289700.0
2007-08-27,5273500.0
2007-07-26,9130700.0
2008-04-07,9267800.0
2008-05-09,25342300.0
2008-07-23,60452400.0
2007-09-11,23267100.0
2007-04-04,13942600.0
2007-06-07,12855600.0
2007-08-10,14104500.0
2008-04-22,16918000.0
2007-07-09,10361600.0
2008-01-17,7987500.0
2007-11-14,9002900.0
2008-06-25,8059300.0
2008-08-28,8244800.0
2008-07-29,8348400.0
2007-11-29,9067600.0
2007-05-21,6068600.0
2007-04-19,5946200.0
2007-09-26,6375900.0
2007-07-24,10787300.0
2007-06-22,7240600.0
2008-03-04,5916100.0
2008-02-01,8429100.0
2007-12-31,6848100.0
2008-05-07,5665000.0
2008-08-01,5665700.0
2008-08-04,6951300.0
2008-08-07,5767000.0
2008-01-15,5076800.0
2007-12-14,4628800.0
2007-04-02,6157400.0
2007-03-01,8266000.0
2007-05-04,9062200.0
2007-06-05,8826900.0
2007-11-12,8231200.0
2007-10-11,5366900.0
2007-08-08,6859800.0
2008-03-19,9030300.0
2008-05-23,5983500.0
2008-08-13,3954700.0
2007-08-23,4484500.0
2008-04-03,8924400.0
2007-06-20,6458700.0
2008-01-30,5780800.0
2007-04-17,6524500.0
2007-03-16,5321800.0
2007-11-27,5800300.0
2007-10-26,5770300.0
2007-09-24,2812700.0
2008-05-05,4813700.0
2008-05-29,5397400.0
2008-03-14,4867200.0
2008-08-19,5052200.0
2008-06-04,3318300.0
2008-08-22,5523500.0
2007-10-09,7428400.0
2007-09-07,7144600.0
2007-08-06,5567800.0
2008-04-18,9822400.0
2007-07-05,8359900.0
2008-03-17,5608800.0
2007-05-02,8511500.0
2008-02-14,7678700.0
2007-12-12,5329500.0
2008-05-20,9126200.0
2008-08-25,9868400.0
2008-06-10,41761800.0
2008-01-28,41617400.0
2007-12-27,11630900.0
2007-10-24,8826200.0
2007-08-21,7097200.0
2007-03-14,5405400.0
2007-05-17,7044800.0
2007-06-18,8265700.0
2007-07-20,10230500.0
2008-04-01,7453100.0
2008-02-29,7934000.0
2008-06-13,8397800.0
2008-01-10,11803200.0
2008-06-16,11620200.0
2008-06-19,9396900.0
2008-04-16,9496300.0
2007-07-03,8427400.0
2008-02-12,7831500.0
2008-01-11,7114100.0
2007-12-10,8649800.0
2007-11-08,11610000.0
2007-03-29,6678300.0
2007-06-01,2780900.0
2007-04-30,8610500.0
2007-09-05,8634200.0
2007-03-12,11403400.0
2007-04-13,6977100.0
2007-10-22,6881600.0
2007-09-20,6000500.0
2007-07-18,7337900.0
2008-02-27,6608600.0
2007-05-15,5472700.0
2007-11-23,3934800.0
2008-05-01,5180600.0
2008-06-02,10269600.0
2008-07-01,7228100.0
2008-01-09,6046300.0
2007-03-27,6002300.0
2007-05-30,7697700.0
2007-11-06,7266100.0
2007-10-05,7616200.0
2007-08-02,5879800.0
2008-04-14,6604900.0
2008-03-13,2017100.0
2008-05-16,5442200.0
2008-06-17,7113700.0
2008-07-07,7587900.0
2008-07-10,5755200.0
2007-07-16,13858700.0
2008-03-28,9122500.0
2008-02-25,10270000.0
2007-04-11,9981600.0
2007-06-14,12283300.0
2008-01-24,16410900.0
2008-04-29,11609900.0
2007-11-21,10624300.0
2007-09-18,9056100.0
2007-08-17,9655900.0
2008-07-16,12407000.0
2007-10-03,9900900.0
2007-07-31,13364300.0
2007-04-26,12822200.0
2008-03-11,20405700.0
2007-06-29,9886600.0
2008-02-08,10027600.0
2008-01-07,8505300.0
2007-12-06,9958000.0
2008-05-14,25298700.0
2008-07-17,42885900.0
2008-07-22,16361000.0
2008-07-25,9155200.0
2007-08-15,9633900.0
2007-11-19,12399500.0
2007-10-18,14501700.0
2008-01-22,11700400.0
2007-03-08,7763700.0
2007-05-11,9449000.0
2007-04-09,11070300.0
2007-06-12,7497200.0
2007-12-21,11120100.0
2008-03-26,7109200.0
2008-07-28,6450700.0
2007-07-02,13150800.0
2008-07-31,12342700.0
2007-06-27,7858200.0
2008-04-10,9891300.0
2007-12-04,8930500.0
2007-03-23,13167800.0
2007-04-24,11664600.0
2007-11-02,13721100.0
2007-10-01,16703600.0
2008-02-06,11126400.0
2007-08-30,8343300.0
2008-05-12,10438100.0
2008-08-06,9321000.0
2008-05-22,9742900.0
2007-10-16,7748800.0
2007-09-14,10707500.0
2007-08-13,12420700.0
2007-07-12,9709100.0
2008-03-24,9550700.0
2008-02-21,11041900.0
2008-04-25,11410700.0
2007-03-06,9395400.0
2007-05-09,6327500.0
2007-12-19,6285100.0
2008-08-12,7942400.0
2008-08-15,5279100.0
2008-08-18,5470300.0
2008-01-03,9734000.0
2007-10-31,8592400.0
2007-08-28,8149900.0
2007-07-27,7152800.0
2008-04-08,6672400.0
2008-03-07,4966000.0
2007-03-21,6660300.0
2007-05-24,6255500.0
2007-06-25,6785600.0
2008-02-04,4354500.0
2008-06-03,6813100.0
2008-08-21,6746800.0
2008-06-06,6220000.0
2007-05-07,16791300.0
2007-04-05,9335400.0
2007-07-10,7245000.0
2007-06-08,19250400.0
2008-02-19,21073500.0
2008-01-18,9456500.0
2007-12-17,10991900.0
2007-11-15,6726400.0
2007-09-12,7875700.0
2008-04-23,7197000.0
2008-08-27,8154900.0
2008-06-12,5647400.0
2007-09-27,6545700.0
2007-05-22,8376600.0
2007-03-19,8131300.0
2007-04-20,4243500.0
2007-07-25,7215400.0
2008-03-05,5020800.0
2007-11-30,4589200.0
2007-10-29,6917700.0
2008-05-08,6206700.0
2008-06-09,18684800.0
2008-06-18,7912200.0
2007-11-13,7070500.0
2007-03-02,5390600.0
2007-04-03,6331900.0
2007-06-06,10108200.0
2007-10-12,6700600.0
2007-09-10,6857600.0
2007-08-09,5270600.0
2008-04-21,6215200.0
2008-03-20,5870000.0
2008-01-16,6458300.0
2008-06-24,8938700.0
2008-03-03,7843700.0
2008-01-31,6537300.0
2007-04-18,6065600.0
2007-06-21,5874500.0
2007-11-28,6204400.0
2007-09-25,5974500.0
2007-08-24,5754400.0
2007-07-23,8802400.0
2008-04-04,6846600.0
2008-05-06,6717300.0
2008-06-30,6588900.0
2008-07-03,7425800.0
2007-08-07,7140100.0
2007-07-06,7393300.0
2008-03-18,11310100.0
2008-02-15,11840500.0
2007-02-28,7104100.0
2007-05-03,10292500.0
2007-06-04,7044400.0
2008-01-14,4248200.0
2007-12-13,7355500.0
2007-10-10,7916000.0
2008-07-09,6912100.0
2007-11-26,9941600.0
2007-10-25,7930000.0
2007-08-22,9021300.0
2008-04-02,11342100.0
2007-05-18,12038900.0
2007-03-15,9597400.0
2007-04-16,8298000.0
2007-06-19,6896900.0
2008-01-29,8795800.0
2007-12-28,17916200.0
2008-07-15,30996600.0
2008-02-11,9150700.0
2008-07-18,10480200.0
2008-07-21,6770900.0
2008-02-13,7567300.0
2007-12-11,5300700.0
2007-11-09,4774500.0
2007-10-08,4498200.0
2007-09-06,7794600.0
2007-03-30,6406100.0
2007-05-01,5444800.0
2008-04-17,9162700.0
2008-05-19,25070200.0
2008-06-20,8026500.0
2008-07-24,7208800.0
2007-08-20,6901700.0
2007-07-19,6871600.0
2008-03-31,6547400.0
2008-02-28,6630400.0
2007-12-26,5950600.0
2007-10-23,6157800.0
2007-03-13,4677800.0
2007-05-16,4356400.0
2007-09-21,4374200.0
2008-05-02,5627300.0
2008-07-30,7834100.0
2008-08-05,4728700.0
