Dates,MGM
2020-05-12,29.34000015258789
2019-12-09,28.239999771118164
2020-02-26,28.959999084472656
2020-05-15,28.59000015258789
2019-03-28,28.56999969482422
2018-09-17,28.90999984741211
2018-08-16,29.3700008392334
2018-10-19,30.350000381469727
2019-04-29,30.530000686645508
2019-01-23,30.219999313354492
2019-09-04,30.43000030517578
2018-11-20,30.0
2019-07-02,28.790000915527344
2019-05-31,27.899999618530273
2019-12-12,28.190000534057617
2020-05-18,27.709999084472656
2019-09-27,28.5
2020-03-03,28.68000030517578
2020-05-21,28.450000762939453
2019-05-14,28.459999084472656
2018-08-31,28.329999923706055
2018-07-30,28.020000457763672
2018-10-02,28.170000076293945
2019-04-12,29.149999618530273
2019-03-11,28.6200008392334
2019-02-07,29.200000762939453
2019-07-17,28.799999237060547
2019-09-19,28.5
2019-10-21,28.09000015258789
2019-12-18,28.450000762939453
2020-03-06,27.729999542236328
2019-10-03,28.43000030517578
2020-03-09,28.34000015258789
2020-05-27,27.700000762939453
2019-12-24,27.479999542236328
2020-03-12,27.770000457763672
2018-12-20,28.030000686645508
2019-08-01,28.459999084472656
2018-08-14,28.290000915527344
2018-07-13,29.1200008392334
2018-10-17,28.93000030517578
2019-05-29,29.31999969482422
2019-03-26,28.850000381469727
2019-02-22,29.540000915527344
2019-10-04,29.549999237060547
2019-11-05,29.549999237060547
2019-12-27,29.1299991607666
2020-06-02,28.6299991607666
2019-12-30,28.84000015258789
2020-03-18,28.350000381469727
2020-06-05,28.09000015258789
2019-07-15,27.8700008392334
2018-12-03,27.399999618530273
2019-06-13,27.889999389648438
2019-01-04,27.479999542236328
2018-08-29,27.100000381469727
2019-02-05,27.280000686645508
2018-11-01,27.149999618530273
2019-08-16,26.979999542236328
2019-04-10,26.530000686645508
2019-09-17,26.860000610351562
2019-10-15,27.889999389648438
2020-01-02,27.809999465942383
2020-06-08,27.979999542236328
2019-10-18,27.940000534057617
2020-03-24,27.56999969482422
2020-06-11,27.600000381469727
2020-01-08,28.079999923706055
2019-04-25,28.09000015258789
2019-07-30,27.670000076293945
2019-02-20,28.1299991607666
2018-07-11,28.09000015258789
2018-09-13,28.200000762939453
2018-10-15,28.729999542236328
2019-06-28,28.540000915527344
2018-12-18,28.6200008392334
2018-11-16,28.690000534057617
2019-10-02,29.020000457763672
2020-03-27,29.989999771118164
2020-01-10,30.389999389648438
2019-10-24,30.950000762939453
2020-03-30,30.829999923706055
2020-06-17,31.170000076293945
2020-01-14,31.5
2020-04-02,30.959999084472656
2019-01-02,31.100000381469727
2019-08-14,31.299999237060547
2018-10-30,31.139999389648438
2019-06-11,31.690000534057617
2019-05-10,31.68000030517578
2019-04-08,31.969999313354492
2018-08-27,31.8799991607666
2018-07-26,32.09000015258789
2018-09-28,32.150001525878906
2019-03-07,32.029998779296875
2019-10-30,32.0
2020-01-17,32.060001373291016
2020-06-23,31.229999542236328
2020-04-08,31.649999618530273
2020-06-26,31.90999984741211
2019-03-22,32.0099983215332
2019-01-17,31.93000030517578
2019-08-29,31.799999237060547
2018-11-14,32.13999938964844
2019-06-26,32.16999816894531
2018-09-11,32.540000915527344
2018-07-09,32.93000030517578
2018-08-10,32.91999816894531
2019-04-23,33.22999954223633
2019-09-30,33.290000915527344
2020-01-23,33.529998779296875
2019-11-08,33.400001525878906
2020-04-14,33.47999954223633
2019-11-11,33.5099983215332
2020-01-29,33.63999938964844
2020-04-17,33.529998779296875
2018-07-24,33.27000045776367
2018-09-26,33.52000045776367
2019-05-08,33.209999084472656
2019-03-05,32.97999954223633
2019-02-01,32.790000915527344
2018-12-31,32.95000076293945
2018-11-29,33.43000030517578
2019-08-12,33.4900016784668
2019-07-11,33.209999084472656
2019-09-13,33.31999969482422
2019-11-14,33.189998626708984
2020-04-20,33.290000915527344
2020-02-04,34.11000061035156
2020-04-23,33.849998474121094
2018-12-14,32.630001068115234
2019-08-27,31.290000915527344
2018-08-08,32.33000183105469
2018-10-11,29.5
2018-11-12,30.579999923706055
2019-07-26,31.239999771118164
2019-06-24,30.790000915527344
2019-05-23,31.209999084472656
2019-03-20,31.290000915527344
2019-01-15,31.549999237060547
2019-11-20,32.689998626708984
2020-02-07,32.65999984741211
2020-02-10,32.0
2020-04-29,31.239999771118164
2019-11-26,32.369998931884766
2020-02-13,33.0
2019-01-30,32.25
2018-08-23,31.790000915527344
2018-09-24,31.540000915527344
2018-11-27,32.25
2018-10-26,31.8799991607666
2019-07-09,31.75
2019-06-07,30.09000015258789
2019-05-06,29.950000762939453
2019-04-04,28.1200008392334
2019-09-11,26.0
2019-11-29,24.780000686645508
2020-05-05,24.600000381469727
2019-12-02,25.049999237060547
2020-02-19,23.520000457763672
2020-05-08,22.530000686645508
2019-05-21,19.649999618530273
2019-03-18,18.600000381469727
2018-09-07,18.90999984741211
2018-08-06,20.100000381469727
2018-10-09,16.5
2019-02-14,16.0
2018-12-12,12.5
2019-07-24,10.920000076293945
2019-09-26,9.0
2019-10-28,7.170000076293945
2019-12-05,8.890000343322754
2020-05-11,9.729999542236328
2019-07-03,11.449999809265137
2020-02-25,14.449999809265137
2020-05-14,13.25
2020-02-28,12.75
2019-08-08,11.550000190734863
2019-06-05,11.9399995803833
2018-07-20,11.010000228881836
2018-08-21,11.5600004196167
2018-10-24,11.65999984741211
2019-04-02,11.640000343322754
2019-03-01,15.170000076293945
2019-01-28,14.109999656677246
2018-12-27,16.239999771118164
2019-09-09,14.800000190734863
2020-03-02,14.399999618530273
2020-05-20,14.399999618530273
2019-12-17,14.210000038146973
2020-03-05,14.890000343322754
2019-02-12,13.449999809265137
2019-01-11,13.010000228881836
2018-12-10,13.579999923706055
2019-08-23,13.720000267028809
2018-11-08,13.890000343322754
2019-07-22,14.25
2019-06-20,16.5
2018-09-05,16.719999313354492
2019-04-17,16.940000534057617
2019-09-24,15.5600004196167
2019-12-20,14.539999961853027
2020-05-26,15.300000190734863
2019-04-30,14.369999885559082
2019-12-23,14.0
2020-03-11,15.329999923706055
2020-05-29,15.1899995803833
2019-12-26,14.8100004196167
2020-06-01,13.800000190734863
2019-05-02,12.229999542236328
2019-02-27,13.40999984741211
2018-11-23,14.850000381469727
2019-08-06,15.34000015258789
2018-07-18,15.8100004196167
2018-09-20,16.059999465942383
2018-10-22,15.90999984741211
2019-07-05,17.299999237060547
2019-06-03,18.780000686645508
2019-10-09,18.06999969482422
2019-10-11,16.799999237060547
2020-03-17,17.309999465942383
2020-06-04,18.170000076293945
2019-10-14,18.899999618530273
2020-03-20,21.3700008392334
2018-11-06,23.219999313354492
2019-06-18,22.809999465942383
2019-05-17,22.84000015258789
2019-04-15,22.459999084472656
2019-03-14,17.84000015258789
2019-01-09,19.6200008392334
2018-08-02,18.0
2018-10-05,20.65999984741211
2019-08-21,19.030000686645508
2019-10-17,18.459999084472656
2020-03-23,19.030000686645508
2020-06-10,17.979999542236328
2019-02-25,18.059999465942383
2020-01-07,18.040000915527344
2020-03-26,16.190000534057617
2019-10-23,16.5
