Dates,MGM
2019-07-09,31.90999984741211
2019-06-07,30.229999542236328
2019-05-06,30.059999465942383
2019-04-04,28.170000076293945
2019-09-11,27.059999465942383
2019-11-29,25.270000457763672
2020-05-05,25.059999465942383
2019-12-02,25.540000915527344
2020-02-19,23.690000534057617
2020-05-08,22.6200008392334
2019-05-21,21.56999969482422
2019-03-18,19.579999923706055
2018-09-07,21.420000076293945
2018-08-06,20.100000381469727
2018-10-09,17.579999923706055
2019-02-14,16.81999969482422
2018-12-12,14.0600004196167
2019-07-24,11.010000228881836
2019-09-26,9.029999732971191
2019-10-28,9.239999771118164
2019-12-05,11.15999984741211
2020-05-11,9.819999694824219
2019-07-03,12.899999618530273
2020-02-25,14.720000267028809
2020-05-14,15.300000190734863
2020-02-28,12.970000267028809
2019-08-08,12.369999885559082
2019-06-05,12.390000343322754
2018-07-20,12.220000267028809
2018-08-21,12.1899995803833
2018-10-24,11.970000267028809
2019-04-02,13.069999694824219
2019-03-01,15.729999542236328
2019-01-28,15.279999732971191
2018-12-27,16.440000534057617
2019-09-09,14.800000190734863
2020-03-02,15.09000015258789
2020-05-20,14.65999984741211
2019-12-17,14.40999984741211
2020-03-05,14.9399995803833
2019-02-12,14.3100004196167
2019-01-11,13.5
2018-12-10,13.640000343322754
2019-08-23,14.039999961853027
2018-11-08,14.130000114440918
2019-07-22,15.5
2019-06-20,16.5
2018-09-05,17.6299991607666
2019-04-17,17.309999465942383
2019-09-24,15.989999771118164
2019-12-20,15.380000114440918
2020-05-26,15.319999694824219
2019-04-30,14.550000190734863
2019-12-23,15.239999771118164
2020-03-11,15.710000038146973
2020-05-29,15.199999809265137
2019-12-26,15.010000228881836
2020-06-01,13.84000015258789
2019-05-02,13.569999694824219
2019-02-27,14.069999694824219
2018-11-23,15.420000076293945
2019-08-06,15.6899995803833
2018-07-18,16.579999923706055
2018-09-20,16.440000534057617
2018-10-22,16.0
2019-07-05,17.969999313354492
2019-06-03,18.84000015258789
2019-10-09,18.1299991607666
2019-10-11,17.520000457763672
2020-03-17,18.040000915527344
2020-06-04,18.280000686645508
2019-10-14,20.399999618530273
2020-03-20,21.959999084472656
2018-11-06,23.579999923706055
2019-06-18,23.84000015258789
2019-05-17,22.940000534057617
2019-04-15,22.479999542236328
2019-03-14,19.440000534057617
2019-01-09,19.68000030517578
2018-08-02,19.75
2018-10-05,20.850000381469727
2019-08-21,19.329999923706055
2019-10-17,18.989999771118164
2020-03-23,19.09000015258789
2020-06-10,18.200000762939453
2019-02-25,18.5
2020-01-07,18.100000381469727
2020-03-26,17.049999237060547
2019-10-23,16.790000915527344
