Dates,CLX
2019-02-21,143.85488891601562
2018-12-19,143.87396240234375
2018-07-12,145.6242218017578
2018-09-14,140.79432678222656
2018-08-13,140.19178771972656
2018-10-16,143.06101989746094
2019-07-31,143.3479766845703
2019-05-28,143.74964904785156
2019-04-26,141.1195068359375
2020-04-28,135.98353576660156
2019-11-25,138.52760314941406
2020-02-12,140.22047424316406
2020-05-01,142.20982360839844
2020-05-04,142.9175567626953
2019-06-12,142.50631713867188
2019-04-09,145.92071533203125
2019-03-08,144.2756805419922
2019-02-04,143.58706665039062
2018-07-27,146.29373168945312
2018-08-28,144.9834442138672
2019-01-03,141.3777313232422
2019-08-15,143.23316955566406
2018-10-31,147.10279846191406
2019-09-16,142.89625549316406
2020-02-18,147.97872924804688
2020-05-07,148.43116760253906
2018-08-17,151.08792114257812
2019-12-04,152.18528747558594
2020-02-21,152.73391723632812
2018-12-17,151.8387451171875
2019-08-30,152.83021545410156
2018-11-15,155.04415893554688
2019-07-29,153.87940979003906
2019-06-27,154.18743896484375
2019-04-24,154.69761657714844
2018-07-10,155.95860290527344
2018-09-12,156.31475830078125
2019-02-19,154.40882873535156
2019-01-18,153.7350311279297
2020-02-24,156.73829650878906
2020-05-13,157.2196044921875
2019-12-10,160.13624572753906
2020-02-27,159.2313995361328
2019-12-13,159.83782958984375
2020-05-19,159.4239501953125
2019-03-06,159.1062774658203
2018-11-30,157.5083770751953
2019-08-13,157.63348388671875
2019-07-12,156.3917694091797
2019-06-10,156.1318817138672
2019-05-09,159.91482543945312
2018-07-25,157.71051025390625
2018-09-27,158.90411376953125
2018-10-29,158.3650665283203
2019-10-16,150.8761444091797
2019-12-16,149.6825408935547
2020-03-04,149.05685424804688
2020-05-22,147.8151092529297
2019-10-01,148.72958374023438
2019-12-19,139.93148803710938
2018-09-10,145.187255859375
2019-05-24,147.4492950439453
2018-08-09,147.3915557861328
2019-04-22,148.37339782714844
2019-03-21,145.4760284423828
2019-01-16,146.34234619140625
2019-08-28,147.3337860107422
2018-11-13,149.08572387695312
2018-10-12,145.4856414794922
2019-06-25,145.29312133789062
2020-03-10,147.38194274902344
2020-05-28,147.6129608154297
2019-10-07,145.52413940429688
2020-03-13,146.91026306152344
2019-10-10,146.2172088623047
2020-03-16,146.29420471191406
2020-06-03,148.59478759765625
2018-11-28,146.43479919433594
2018-09-25,146.9384765625
2018-07-23,144.48789978027344
2018-08-24,143.05433654785156
2019-07-10,142.13417053222656
2019-05-07,141.38833618164062
2019-04-05,141.07835388183594
2019-03-04,143.72268676757812
2019-01-31,145.15623474121094
2019-09-12,153.4088134765625
2019-12-31,147.9652099609375
2020-03-19,149.0016326904297
2020-01-03,148.3817138671875
2020-06-09,150.77418518066406
2019-02-15,150.60951232910156
2019-01-14,150.0380401611328
2018-07-06,151.40377807617188
2018-08-07,151.44253540039062
2018-10-10,151.37472534179688
2018-12-13,151.11318969726562
2019-08-26,150.40609741210938
2019-07-25,153.9512481689453
2019-05-22,154.57113647460938
2019-03-19,152.65328979492188
2020-01-06,153.06980895996094
2020-03-25,151.87841796875
2020-06-12,153.06980895996094
2019-10-22,152.84703063964844
2020-01-09,153.0116729736328
2020-06-15,151.83966064453125
2019-10-25,151.9171600341797
2020-03-31,152.17868041992188
2020-06-18,152.87606811523438
2019-04-03,154.07716369628906
2018-08-22,154.19338989257812
2018-10-25,155.1038818359375
2019-01-29,154.81329345703125
2018-12-28,155.62692260742188
2018-11-26,154.464599609375
2019-08-09,151.94619750976562
2019-07-08,151.05506896972656
2019-06-06,153.09886169433594
2019-09-10,153.16665649414062
2020-01-15,153.18603515625
2020-04-03,154.92953491210938
2019-10-31,155.297607421875
2020-04-06,156.246826171875
2020-06-24,155.4235382080078
2018-11-09,153.5637664794922
2019-07-23,152.6920166015625
2019-06-21,152.0139923095703
2019-05-20,152.04307556152344
2019-04-18,150.71607971191406
2018-09-06,148.575439453125
2018-10-08,148.13955688476562
2019-02-13,148.96286010742188
2018-12-11,150.4545135498047
2019-09-25,150.60951232910156
2020-01-21,149.60215759277344
2020-04-09,147.5583953857422
2019-11-06,148.2073516845703
2020-01-24,148.66261291503906
2020-01-27,149.66029357910156
2020-04-15,149.64077758789062
2018-12-26,150.3133087158203
2019-08-07,151.16127014160156
2019-06-04,153.56869506835938
2018-09-21,152.41859436035156
2018-07-19,155.6837158203125
2018-08-20,144.4068145751953
2018-10-23,144.97213745117188
2019-05-03,144.4263153076172
2019-04-01,144.49453735351562
2019-02-28,144.69923400878906
2019-11-12,145.05010986328125
2020-01-30,143.23721313476562
2019-11-15,144.43605041503906
2020-04-21,145.36199951171875
2019-04-16,143.50038146972656
2019-03-15,144.56277465820312
2019-02-11,144.95263671875
2019-01-10,143.32493591308594
2019-08-22,143.0032958984375
2018-11-07,144.4263153076172
2018-08-03,146.78501892089844
2018-09-04,147.0579071044922
2019-06-19,145.83958435058594
2019-09-23,143.11050415039062
2019-11-18,143.6660614013672
2020-02-05,145.84933471679688
2020-04-24,145.0403594970703
2019-03-29,148.71485900878906
2019-11-21,148.9292755126953
2020-04-27,151.46339416503906
2020-02-11,154.93324279785156
2020-04-30,152.66226196289062
2019-05-01,152.81817626953125
2019-02-26,152.1749267578125
2019-01-25,152.94491577148438
2018-12-24,152.02871704101562
2019-09-06,152.9059295654297
2018-07-17,150.8981170654297
2018-09-19,149.7480010986328
2019-08-05,149.2021942138672
2019-10-08,150.6641845703125
2019-12-11,150.99557495117188
2019-11-27,151.27822875976562
2020-02-14,151.82403564453125
2020-05-06,147.80841064453125
2019-01-08,148.41270446777344
2018-12-07,149.23141479492188
2019-08-20,148.9292755126953
2018-11-05,150.2548370361328
2019-07-19,152.97415161132812
2018-10-04,151.82403564453125
2019-06-17,152.9059295654297
2019-05-16,151.51214599609375
2018-08-01,150.59596252441406
2019-03-13,151.3074951171875
2019-12-03,154.0560302734375
2020-02-20,154.51412963867188
2019-12-06,155.88839721679688
2020-05-12,155.5375213623047
2019-12-09,157.94496154785156
2020-02-26,157.75979614257812
2020-05-15,157.49659729003906
2019-03-28,160.2354278564453
2018-09-17,159.44595336914062
2018-08-16,159.40696716308594
2018-10-19,162.1165313720703
2019-04-29,161.18084716796875
2019-01-23,162.0244903564453
2019-09-04,159.50343322753906
2018-11-20,153.1664581298828
2019-07-02,153.91197204589844
2019-05-31,152.0775909423828
2019-12-12,151.38111877441406
2020-05-18,154.62808227539062
2019-09-27,155.95236206054688
2020-03-03,155.2559051513672
2020-05-21,155.5599822998047
2019-05-14,155.93275451660156
2018-08-31,154.29454040527344
2018-07-30,155.92291259765625
2018-10-02,157.83580017089844
2019-04-12,159.04237365722656
2019-03-11,155.95236206054688
2019-02-07,155.05970764160156
2019-07-17,156.11912536621094
2019-09-19,152.96044921875
2019-10-21,153.97084045410156
2019-12-18,155.62864685058594
2020-03-06,156.93331909179688
2019-10-03,156.21722412109375
2020-03-09,155.14797973632812
2020-05-27,159.25819396972656
2019-12-24,161.2299041748047
2020-03-12,159.1110382080078
2018-12-20,158.95407104492188
2019-08-01,155.3147430419922
2018-08-14,155.26568603515625
2018-07-13,155.9033203125
2018-10-17,157.1491241455078
2019-05-29,155.9131317138672
2019-03-26,150.84158325195312
2019-02-22,152.57786560058594
2019-10-04,152.83291625976562
2019-11-05,151.27320861816406
2019-12-27,148.8894805908203
2020-06-02,147.36900329589844
2019-12-30,148.12432861328125
2020-03-18,147.89871215820312
2020-06-05,147.72213745117188
2019-07-15,149.77232360839844
2018-12-03,148.97776794433594
2019-06-13,148.3990020751953
2019-01-04,146.50576782226562
2018-08-29,144.2201385498047
2019-02-05,148.49710083007812
2018-11-01,148.28128051757812
2019-08-16,146.9471893310547
2019-04-10,147.25128173828125
2019-09-17,147.8791046142578
2019-10-15,147.38861083984375
2020-01-02,145.88775634765625
2020-06-08,145.38748168945312
2019-10-18,145.68174743652344
2020-03-24,146.5548095703125
2020-06-11,146.84909057617188
2020-01-08,146.23110961914062
2019-04-25,145.61309814453125
2019-07-30,146.95700073242188
2019-02-20,147.88890075683594
2018-07-11,148.51670837402344
2018-09-13,147.89871215820312
2018-10-15,147.65174865722656
2019-06-28,148.97552490234375
2018-12-18,145.9031524658203
2018-11-16,145.26101684570312
2019-10-02,144.7275390625
2020-03-27,146.0414581298828
2020-01-10,146.85153198242188
2019-10-24,145.2412567138672
2020-03-30,146.2093963623047
2020-06-17,145.1029510498047
2020-01-14,143.60133361816406
2020-04-02,145.5079803466797
2019-01-02,144.5102081298828
2019-08-14,143.5420684814453
2018-10-30,143.97674560546875
2019-06-11,144.7374267578125
2019-05-10,144.60899353027344
2019-04-08,143.2654571533203
2018-08-27,144.4904327392578
2018-07-26,143.49267578125
2018-09-28,146.3970947265625
2019-03-07,147.1479034423828
2019-10-30,146.43661499023438
2020-01-17,147.12814331054688
2020-06-23,146.16000366210938
2020-04-08,148.48158264160156
2020-06-26,148.96563720703125
2019-03-22,150.02268981933594
2019-01-17,150.9019317626953
2019-08-29,150.58580017089844
2018-11-14,150.2894287109375
2019-06-26,150.41786193847656
2018-09-11,149.86463928222656
2018-07-09,149.75596618652344
2018-08-10,148.2642364501953
2019-04-23,148.00738525390625
2019-09-30,149.6472930908203
2020-01-23,150.81301879882812
2019-11-08,150.49688720703125
2020-04-14,150.63519287109375
2019-11-11,151.08963012695312
2020-01-29,151.6724853515625
2020-04-17,151.0303497314453
2018-07-24,151.682373046875
2018-09-26,150.7636260986328
2019-05-08,151.05999755859375
2019-03-05,151.51443481445312
2019-02-01,149.6868133544922
2018-12-31,150.13137817382812
2018-11-29,150.95132446289062
2019-08-12,151.810791015625
2019-07-11,154.31019592285156
2019-09-13,154.35958862304688
2019-11-14,154.77450561523438
2020-04-20,155.22894287109375
2020-02-04,155.7920379638672
2020-04-23,157.17510986328125
2018-12-14,157.69869995117188
2019-08-27,157.14547729492188
2018-08-08,156.36502075195312
2018-10-11,158.0247039794922
2018-11-12,155.21029663085938
2019-07-26,154.35504150390625
2019-06-24,155.00144958496094
2019-05-23,156.44345092773438
2019-03-20,154.98155212402344
2019-01-15,162.7187042236328
2019-11-20,164.42922973632812
2020-02-07,164.1607208251953
2020-02-10,165.31431579589844
2020-04-29,166.7364501953125
2019-11-26,163.8524169921875
2020-02-13,163.32533264160156
2019-01-30,163.86236572265625
2018-08-23,163.9220428466797
2018-09-24,163.91209411621094
2018-11-27,163.93197631835938
2018-10-26,163.2656707763672
2019-07-09,163.7330780029297
2019-06-07,166.26904296875
2019-05-06,166.92539978027344
2019-04-04,167.1044158935547
2019-09-11,167.77072143554688
2019-11-29,158.54183959960938
2020-05-05,171.06248474121094
2019-12-02,166.94528198242188
2020-02-19,171.56968688964844
2020-05-08,174.88133239746094
2019-05-21,172.3055877685547
2019-03-18,173.93655395507812
2018-09-07,174.0360107421875
2018-08-06,168.46685791015625
2018-10-09,157.8258056640625
2019-02-14,166.84584045410156
2018-12-12,173.72772216796875
2019-07-24,196.7899932861328
2019-09-26,189.8981475830078
2019-10-28,190.7235870361328
2019-12-05,176.42279052734375
2020-05-11,169.20278930664062
2019-07-03,167.392822265625
2020-02-25,164.74746704101562
2020-05-14,172.15643310546875
2020-02-28,172.23599243164062
2019-08-08,173.5188751220703
2019-06-05,172.295654296875
2018-07-20,173.69789123535156
2018-08-21,178.7101287841797
2018-10-24,176.56201171875
2019-04-02,180.38087463378906
2019-03-01,180.50021362304688
2019-01-28,180.04273986816406
2018-12-27,183.19528198242188
2019-09-09,184.44834899902344
2020-03-02,193.29931640625
2020-05-20,194.56231689453125
2019-12-17,195.4076385498047
2020-03-05,192.43411254882812
2019-02-12,191.3699951171875
2019-01-11,190.77000427246094
2018-12-10,191.92999267578125
2019-08-23,189.9199981689453
2018-11-08,190.64999389648438
2019-07-22,189.0500030517578
2019-06-20,186.94000244140625
2018-09-05,183.92999267578125
2019-04-17,186.44000244140625
2019-09-24,192.7100067138672
2019-12-20,199.27000427246094
2020-05-26,203.47999572753906
2019-04-30,199.7899932861328
2019-12-23,201.99000549316406
2020-03-11,204.0500030517578
2020-05-29,205.80999755859375
2019-12-26,205.67999267578125
2020-06-01,206.74000549316406
2019-05-02,206.2100067138672
2019-02-27,209.8300018310547
2018-11-23,203.9499969482422
2019-08-06,201.72000122070312
2018-07-18,204.24000549316406
2018-09-20,199.39999389648438
2018-10-22,198.58999633789062
2019-07-05,197.1300048828125
2019-06-03,200.0
2019-10-09,204.9600067138672
2019-10-11,206.25
2020-03-17,204.2100067138672
2020-06-04,206.75999450683594
2019-10-14,205.97000122070312
2020-03-20,204.25
2018-11-06,197.57000732421875
2019-06-18,198.75999450683594
2019-05-17,202.07000732421875
2019-04-15,207.3000030517578
2019-03-14,204.92999267578125
2019-01-09,205.1199951171875
2018-08-02,208.02999877929688
2018-10-05,208.72999572753906
2019-08-21,212.0
2019-10-17,214.58999633789062
2020-03-23,217.63999938964844
2020-06-10,216.89999389648438
2019-02-25,213.3800048828125
2020-01-07,212.02999877929688
2020-03-26,214.9199981689453
2019-10-23,215.3000030517578
