Dates,CLX
2018-12-13,156.25999450683594
2019-08-26,156.1699981689453
2019-07-25,155.25999450683594
2019-05-22,158.52000427246094
2019-03-19,160.0
2020-01-06,157.8699951171875
2020-03-25,157.25
2020-06-12,157.4600067138672
2019-10-22,158.2100067138672
2020-01-09,158.07000732421875
2020-06-15,157.75
2019-10-25,156.41000366210938
2020-03-31,157.1300048828125
2020-06-18,157.8000030517578
2019-04-03,157.7100067138672
2018-08-22,159.08999633789062
2018-10-25,159.13999938964844
2019-01-29,160.41000366210938
2018-12-28,159.75
2018-11-26,160.61000061035156
2019-08-09,157.9600067138672
2019-07-08,157.35000610351562
2019-06-06,156.13999938964844
2019-09-10,158.22000122070312
2020-01-15,157.6300048828125
2020-04-03,158.94000244140625
2019-10-31,159.7100067138672
2020-04-06,161.14999389648438
2020-06-24,160.55999755859375
2018-11-09,159.66000366210938
2019-07-23,158.0
2019-06-21,157.30999755859375
2019-05-20,157.77999877929688
2019-04-18,156.4199981689453
2018-09-06,152.4600067138672
2018-10-08,152.97000122070312
2019-02-13,152.63999938964844
2018-12-11,154.8000030517578
2019-09-25,155.52000427246094
2020-01-21,155.02999877929688
2020-04-09,154.8699951171875
2019-11-06,152.69000244140625
2020-01-24,153.67999267578125
2020-01-27,154.4600067138672
2020-04-15,153.39999389648438
2018-12-26,153.8000030517578
2019-08-07,153.58999633789062
2019-06-04,155.82000732421875
2018-09-21,157.05999755859375
2018-07-19,155.8300018310547
2018-08-20,153.58999633789062
2018-10-23,148.10000610351562
2019-05-03,148.9600067138672
2019-04-01,148.22000122070312
2019-02-28,148.0
2019-11-12,148.6199951171875
2020-01-30,148.82000732421875
2019-11-15,146.3699951171875
2020-04-21,147.0800018310547
2019-04-16,148.30999755859375
2019-03-15,147.3800048828125
2019-02-11,148.57000732421875
2019-01-10,148.02000427246094
2019-08-22,145.5
2018-11-07,147.69000244140625
2018-08-03,148.1999969482422
2018-09-04,150.32000732421875
2019-06-19,151.3300018310547
2019-09-23,149.4600067138672
2019-11-18,146.00999450683594
2020-02-05,147.13999938964844
2020-04-24,149.39999389648438
2019-03-29,148.91000366210938
2019-11-21,152.9600067138672
2020-04-27,153.5500030517578
2020-02-11,155.72000122070312
2020-04-30,159.52999877929688
2019-05-01,156.52999877929688
2019-02-26,156.22000122070312
2019-01-25,156.74000549316406
2018-12-24,157.41000366210938
2019-09-06,156.1999969482422
2018-07-17,157.22000122070312
2018-09-19,155.30999755859375
2019-08-05,153.35000610351562
2019-10-08,153.0800018310547
2019-12-11,154.85000610351562
2019-11-27,155.5
2020-02-14,154.74000549316406
2020-05-06,154.86000061035156
2019-01-08,151.27999877929688
2018-12-07,152.49000549316406
2019-08-20,153.77000427246094
2018-11-05,152.74000549316406
2019-07-19,154.77000427246094
2018-10-04,156.0500030517578
2019-06-17,156.13999938964844
2019-05-16,156.42999267578125
2018-08-01,155.25999450683594
2019-03-13,154.69000244140625
2019-12-03,155.6999969482422
2020-02-20,157.63999938964844
2019-12-06,159.00999450683594
2020-05-12,159.67999267578125
2019-12-09,159.5500030517578
2020-02-26,162.0
2020-05-15,161.94000244140625
2019-03-28,162.85000610351562
2018-09-17,164.5
2018-08-16,162.69000244140625
2018-10-19,164.69000244140625
2019-04-29,165.55999755859375
2019-01-23,164.9600067138672
2019-09-04,164.91000366210938
2018-11-20,153.6999969482422
2019-07-02,156.11000061035156
2019-05-31,156.42999267578125
2019-12-12,154.77000427246094
2020-05-18,153.67999267578125
2019-09-27,157.72000122070312
2020-03-03,159.24000549316406
2020-05-21,157.86000061035156
2019-05-14,158.8000030517578
2018-08-31,158.52000427246094
2018-07-30,158.1300048828125
2018-10-02,159.8300018310547
2019-04-12,162.2899932861328
2019-03-11,162.24000549316406
2019-02-07,159.75999450683594
2019-07-17,158.52999877929688
2019-09-19,159.17999267578125
2019-10-21,156.5399932861328
2019-12-18,157.8300018310547
2020-03-06,158.8300018310547
2019-10-03,160.55999755859375
2020-03-09,159.1999969482422
2020-05-27,158.07000732421875
2019-12-24,162.61000061035156
2020-03-12,164.89999389648438
2018-12-20,163.1699981689453
2019-08-01,161.9199981689453
2018-08-14,157.22000122070312
2018-07-13,156.75
2018-10-17,160.1999969482422
2019-05-29,159.5399932861328
2019-03-26,157.75
2019-02-22,153.4600067138672
2019-10-04,156.67999267578125
2019-11-05,156.19000244140625
2019-12-27,154.61000061035156
2020-06-02,149.99000549316406
2019-12-30,151.47999572753906
2020-03-18,151.3000030517578
2020-06-05,151.64999389648438
2019-07-15,151.82000732421875
2018-12-03,151.27000427246094
2019-06-13,152.44000244140625
2019-01-04,151.4199981689453
2018-08-29,148.55999755859375
2019-02-05,147.6999969482422
2018-11-01,151.72000122070312
2019-08-16,151.52999877929688
2019-04-10,149.91000366210938
2019-09-17,149.9600067138672
2019-10-15,151.7899932861328
2020-01-02,150.72999572753906
2020-06-08,148.6199951171875
2019-10-18,148.77999877929688
2020-03-24,148.4499969482422
2020-06-11,149.19000244140625
2020-01-08,149.6699981689453
2019-04-25,149.2899932861328
2019-07-30,147.42999267578125
2019-02-20,150.5800018310547
2018-07-11,151.0500030517578
2018-09-13,152.13999938964844
2018-10-15,149.3699951171875
2019-06-28,149.85000610351562
2018-12-18,152.00999450683594
2018-11-16,147.3300018310547
2019-10-02,146.97999572753906
2020-03-27,146.55999755859375
2020-01-10,148.1699981689453
2019-10-24,147.69000244140625
2020-03-30,146.97999572753906
2020-06-17,147.92999267578125
2020-01-14,146.64999389648438
2020-04-02,145.74000549316406
2019-01-02,147.3699951171875
2019-08-14,145.92999267578125
2018-10-30,145.39999389648438
2019-06-11,145.85000610351562
2019-05-10,146.5399932861328
2019-04-08,146.3699951171875
2018-08-27,144.92999267578125
2018-07-26,146.27000427246094
2018-09-28,146.75999450683594
2019-03-07,148.4199981689453
2019-10-30,149.1300048828125
2020-01-17,147.94000244140625
2020-06-23,148.63999938964844
2020-04-08,147.22999572753906
2020-06-26,149.89999389648438
2019-03-22,151.3300018310547
2019-01-17,151.75
2019-08-29,152.63999938964844
2018-11-14,152.49000549316406
2019-06-26,152.63999938964844
2018-09-11,151.6300048828125
2018-07-09,152.0500030517578
2018-08-10,151.25
2019-04-23,150.02000427246094
2019-09-30,149.8000030517578
2020-01-23,152.57000732421875
2019-11-08,153.30999755859375
2020-04-14,151.91000366210938
2019-11-11,152.7100067138672
2020-01-29,153.0
2020-04-17,153.0800018310547
2018-07-24,152.72999572753906
2018-09-26,153.3800048828125
2019-05-08,152.57000732421875
2019-03-05,153.07000732421875
2019-02-01,153.19000244140625
2018-12-31,151.77999877929688
2018-11-29,152.22999572753906
2019-08-12,152.69000244140625
2019-07-11,153.77000427246094
2019-09-13,155.72999572753906
2019-11-14,156.25
2020-04-20,156.8800048828125
2020-02-04,157.22999572753906
2020-04-23,157.6999969482422
2018-12-14,159.5
2019-08-27,159.6300048828125
2018-08-08,160.0
2018-10-11,160.41000366210938
2018-11-12,159.1699981689453
2019-07-26,156.0
2019-06-24,156.0399932861328
2019-05-23,156.64999389648438
2019-03-20,157.64999389648438
2019-01-15,158.77999877929688
2019-11-20,163.27999877929688
2020-02-07,166.02999877929688
2020-02-10,165.07000732421875
2020-04-29,166.86000061035156
2019-11-26,167.49000549316406
2020-02-13,164.24000549316406
2019-01-30,164.5800018310547
2018-08-23,164.99000549316406
2018-09-24,165.25999450683594
2018-11-27,165.0
2018-10-26,164.72999572753906
2019-07-09,163.69000244140625
2019-06-07,165.88999938964844
2019-05-06,167.66000366210938
2019-04-04,167.91000366210938
2019-09-11,170.0
2019-11-29,172.3300018310547
2020-05-05,163.10000610351562
2019-12-02,173.0800018310547
2020-02-19,170.89999389648438
2020-05-08,170.27000427246094
2019-05-21,171.94000244140625
2019-03-18,167.9499969482422
2018-09-07,176.6199951171875
2018-08-06,173.0500030517578
2018-10-09,160.10000610351562
2019-02-14,164.0
2018-12-12,170.1999969482422
2019-07-24,178.91000366210938
2019-09-26,197.1199951171875
2019-10-28,193.57000732421875
2019-12-05,190.61000061035156
2020-05-11,176.83999633789062
2019-07-03,171.4199981689453
2020-02-25,166.0
2020-05-14,167.9600067138672
2020-02-28,170.4499969482422
2019-08-08,177.60000610351562
2019-06-05,173.74000549316406
2018-07-20,171.8800048828125
2018-08-21,173.7899932861328
2018-10-24,178.30999755859375
2019-04-02,177.58999633789062
2019-03-01,179.8000030517578
2019-01-28,182.8800048828125
2018-12-27,179.22999572753906
2019-09-09,183.52000427246094
2020-03-02,189.99000549316406
2020-05-20,193.77999877929688
2019-12-17,197.4499969482422
2020-03-05,194.1199951171875
2019-02-12,195.63999938964844
2019-01-11,193.3699951171875
2018-12-10,191.17999267578125
2019-08-23,190.97999572753906
2018-11-08,189.8699951171875
2019-07-22,191.00999450683594
2019-06-20,188.89999389648438
2018-09-05,181.36000061035156
2019-04-17,185.49000549316406
2019-09-24,193.0
2019-12-20,195.1199951171875
2020-05-26,199.39999389648438
2019-04-30,203.75999450683594
2019-12-23,201.44000244140625
2020-03-11,203.0
2020-05-29,204.4499969482422
2019-12-26,206.50999450683594
2020-06-01,205.25999450683594
2019-05-02,205.50999450683594
2019-02-27,206.85000610351562
2018-11-23,207.27999877929688
2019-08-06,203.0
2018-07-18,205.61000061035156
2018-09-20,204.75
2018-10-22,198.97999572753906
2019-07-05,198.4600067138672
2019-06-03,195.38999938964844
2019-10-09,200.75
2019-10-11,205.49000549316406
2020-03-17,206.2100067138672
2020-06-04,204.02000427246094
2019-10-14,206.97000122070312
2020-03-20,205.52999877929688
2018-11-06,202.80999755859375
2019-06-18,194.5
2019-05-17,200.0
2019-04-15,202.92999267578125
2019-03-14,208.4499969482422
2019-01-09,205.10000610351562
2018-08-02,207.39999389648438
2018-10-05,208.02999877929688
2019-08-21,209.69000244140625
2019-10-17,212.94000244140625
2020-03-23,218.1699981689453
2020-06-10,218.44000244140625
2019-02-25,217.07000732421875
2020-01-07,212.97999572753906
2020-03-26,214.52000427246094
2019-10-23,216.5
