Dates,CLX
2019-09-04,162.60000610351562
2018-11-20,156.13999938964844
2019-07-02,156.89999389648438
2019-05-31,155.02999877929688
2019-12-12,154.32000732421875
2020-05-18,157.6300048828125
2019-09-27,158.97999572753906
2020-03-03,158.27000427246094
2020-05-21,158.5800018310547
2019-05-14,158.9600067138672
2018-08-31,157.2899932861328
2018-07-30,158.9499969482422
2018-10-02,160.89999389648438
2019-04-12,162.1300048828125
2019-03-11,158.97999572753906
2019-02-07,158.07000732421875
2019-07-17,159.14999389648438
2019-09-19,155.92999267578125
2019-10-21,156.9600067138672
2019-12-18,158.64999389648438
2020-03-06,159.97999572753906
2019-10-03,159.25
2020-03-09,158.16000366210938
2020-05-27,162.35000610351562
2019-12-24,164.36000061035156
2020-03-12,162.1999969482422
2018-12-20,162.0399932861328
2019-08-01,158.3300018310547
2018-08-14,158.27999877929688
2018-07-13,158.92999267578125
2018-10-17,160.1999969482422
2019-05-29,158.94000244140625
2019-03-26,153.77000427246094
2019-02-22,155.5399932861328
2019-10-04,155.8000030517578
2019-11-05,154.2100067138672
2019-12-27,151.77999877929688
2020-06-02,150.22999572753906
2019-12-30,151.0
2020-03-18,150.77000427246094
2020-06-05,150.58999633789062
2019-07-15,152.67999267578125
2018-12-03,151.8699951171875
2019-06-13,151.27999877929688
2019-01-04,149.35000610351562
2018-08-29,147.02000427246094
2019-02-05,151.3800048828125
2018-11-01,151.16000366210938
2019-08-16,149.8000030517578
2019-04-10,150.11000061035156
2019-09-17,150.75
2019-10-15,150.25
2020-01-02,148.72000122070312
2020-06-08,148.2100067138672
2019-10-18,148.50999450683594
2020-03-24,149.39999389648438
2020-06-11,149.6999969482422
2020-01-08,149.07000732421875
2019-04-25,148.44000244140625
2019-07-30,149.80999755859375
2019-02-20,150.75999450683594
2018-07-11,151.39999389648438
2018-09-13,150.77000427246094
2018-10-15,149.4600067138672
2019-06-28,150.8000030517578
2018-12-18,147.69000244140625
2018-11-16,147.0399932861328
2019-10-02,146.5
2020-03-27,147.8300018310547
2020-01-10,148.64999389648438
2019-10-24,147.02000427246094
2020-03-30,148.0
2020-06-17,146.8800048828125
2020-01-14,145.36000061035156
2020-04-02,147.2899932861328
2019-01-02,146.27999877929688
2019-08-14,145.3000030517578
2018-10-30,145.74000549316406
2019-06-11,146.50999450683594
2019-05-10,146.3800048828125
2019-04-08,145.02000427246094
2018-08-27,146.25999450683594
2018-07-26,145.25
2018-09-28,148.19000244140625
2019-03-07,148.9499969482422
2019-10-30,148.22999572753906
2020-01-17,148.92999267578125
2020-06-23,147.9499969482422
2020-04-08,150.3000030517578
2020-06-26,150.7899932861328
2019-03-22,151.86000061035156
2019-01-17,152.75
2019-08-29,152.42999267578125
2018-11-14,152.1300048828125
2019-06-26,152.25999450683594
2018-09-11,151.6999969482422
2018-07-09,151.58999633789062
2018-08-10,150.0800018310547
2019-04-23,149.82000732421875
2019-09-30,151.47999572753906
2020-01-23,152.66000366210938
2019-11-08,152.33999633789062
2020-04-14,152.47999572753906
2019-11-11,152.94000244140625
2020-01-29,153.52999877929688
2020-04-17,152.8800048828125
2018-07-24,153.5399932861328
2018-09-26,152.61000061035156
2019-05-08,152.91000366210938
2019-03-05,153.3699951171875
2019-02-01,151.52000427246094
2018-12-31,151.97000122070312
2018-11-29,152.8000030517578
2019-08-12,153.6699981689453
2019-07-11,156.1999969482422
2019-09-13,156.25
2019-11-14,156.6699981689453
2020-04-20,157.1300048828125
2020-02-04,157.6999969482422
2020-04-23,159.10000610351562
2018-12-14,159.6300048828125
2019-08-27,159.07000732421875
2018-08-08,158.27999877929688
2018-10-11,159.9600067138672
2018-11-12,156.07000732421875
2019-07-26,155.2100067138672
2019-06-24,155.86000061035156
2019-05-23,157.30999755859375
2019-03-20,155.83999633789062
2019-01-15,163.6199951171875
2019-11-20,165.33999633789062
2020-02-07,165.07000732421875
2020-02-10,166.22999572753906
2020-04-29,167.66000366210938
2019-11-26,164.75999450683594
2020-02-13,164.22999572753906
2019-01-30,164.77000427246094
2018-08-23,164.8300018310547
2018-09-24,164.82000732421875
2018-11-27,164.83999633789062
2018-10-26,164.1699981689453
2019-07-09,164.63999938964844
2019-06-07,167.19000244140625
2019-05-06,167.85000610351562
2019-04-04,168.02999877929688
2019-09-11,168.6999969482422
2019-11-29,159.4199981689453
2020-05-05,172.00999450683594
2019-12-02,167.8699951171875
2020-02-19,172.52000427246094
2020-05-08,175.85000610351562
2019-05-21,173.25999450683594
2019-03-18,174.89999389648438
2018-09-07,175.0
2018-08-06,169.39999389648438
2018-10-09,158.6999969482422
2019-02-14,167.77000427246094
2018-12-12,174.69000244140625
2019-07-24,197.8800048828125
2019-09-26,190.9499969482422
2019-10-28,191.77999877929688
2019-12-05,177.39999389648438
2020-05-11,170.13999938964844
2019-07-03,168.32000732421875
2020-02-25,165.66000366210938
2020-05-14,173.11000061035156
2020-02-28,173.19000244140625
2019-08-08,174.47999572753906
2019-06-05,173.25
2018-07-20,174.66000366210938
2018-08-21,179.6999969482422
2018-10-24,177.5399932861328
2019-04-02,181.3800048828125
2019-03-01,181.5
2019-01-28,181.0399932861328
2018-12-27,184.2100067138672
2019-09-09,185.47000122070312
2020-03-02,194.3699951171875
2020-05-20,195.63999938964844
2019-12-17,196.49000549316406
2020-03-05,193.5
2019-02-12,192.42999267578125
2019-01-11,190.77000427246094
2018-12-10,191.92999267578125
2019-08-23,189.9199981689453
2018-11-08,190.64999389648438
2019-07-22,189.0500030517578
2019-06-20,186.94000244140625
2018-09-05,183.92999267578125
2019-04-17,186.44000244140625
2019-09-24,192.7100067138672
2019-12-20,199.27000427246094
2020-05-26,203.47999572753906
2019-04-30,199.7899932861328
2019-12-23,201.99000549316406
2020-03-11,204.0500030517578
2020-05-29,205.80999755859375
2019-12-26,205.67999267578125
2020-06-01,206.74000549316406
2019-05-02,206.2100067138672
2019-02-27,209.8300018310547
2018-11-23,203.9499969482422
2019-08-06,201.72000122070312
2018-07-18,204.24000549316406
2018-09-20,199.39999389648438
2018-10-22,198.58999633789062
2019-07-05,197.1300048828125
2019-06-03,200.0
2019-10-09,204.9600067138672
2019-10-11,206.25
2020-03-17,204.2100067138672
2020-06-04,206.75999450683594
2019-10-14,205.97000122070312
2020-03-20,204.25
2018-11-06,197.57000732421875
2019-06-18,198.75999450683594
2019-05-17,202.07000732421875
2019-04-15,207.3000030517578
2019-03-14,204.92999267578125
2019-01-09,205.1199951171875
2018-08-02,208.02999877929688
2018-10-05,208.72999572753906
2019-08-21,212.0
2019-10-17,214.58999633789062
2020-03-23,217.63999938964844
2020-06-10,216.89999389648438
2019-02-25,213.3800048828125
2020-01-07,212.02999877929688
2020-03-26,214.9199981689453
2019-10-23,215.3000030517578
