Dates,CLX
2018-11-26,708100.0
2019-08-09,1149500.0
2019-07-08,991100.0
2019-06-06,840000.0
2019-09-10,784800.0
2020-01-15,608800.0
2020-04-03,673800.0
2019-10-31,804300.0
2020-04-06,727500.0
2020-06-24,1104100.0
2018-11-09,1151000.0
2019-07-23,844200.0
2019-06-21,956800.0
2019-05-20,718300.0
2019-04-18,929600.0
2018-09-06,1507200.0
2018-10-08,783200.0
2019-02-13,965000.0
2018-12-11,955700.0
2019-09-25,919400.0
2020-01-21,772500.0
2020-04-09,1084800.0
2019-11-06,710800.0
2020-01-24,653600.0
2020-01-27,1041600.0
2020-04-15,1087400.0
2018-12-26,951100.0
2019-08-07,926300.0
2019-06-04,1213300.0
2018-09-21,1089300.0
2018-07-19,2439900.0
2018-08-20,4161900.0
2018-10-23,2018600.0
2019-05-03,1169600.0
2019-04-01,1305400.0
2019-02-28,844700.0
2019-11-12,970200.0
2020-01-30,1074600.0
2019-11-15,896300.0
2020-04-21,951700.0
2019-04-16,870600.0
2019-03-15,685600.0
2019-02-11,714400.0
2019-01-10,1117600.0
2019-08-22,1067200.0
2018-11-07,1062100.0
2018-08-03,1074200.0
2018-09-04,988600.0
2019-06-19,728700.0
2019-09-23,1592000.0
2019-11-18,1285800.0
2020-02-05,1148100.0
2020-04-24,914600.0
2019-03-29,1123200.0
2019-11-21,926400.0
2020-04-27,989700.0
2020-02-11,1164200.0
2020-04-30,1408100.0
2019-05-01,644200.0
2019-02-26,776400.0
2019-01-25,751900.0
2018-12-24,1034800.0
2019-09-06,697100.0
2018-07-17,786700.0
2018-09-19,766000.0
2019-08-05,826600.0
2019-10-08,1034500.0
2019-12-11,1226500.0
2019-11-27,589400.0
2020-02-14,572700.0
2020-05-06,791500.0
2019-01-08,554200.0
2018-12-07,1228800.0
2019-08-20,1145700.0
2018-11-05,745000.0
2019-07-19,732900.0
2018-10-04,616200.0
2019-06-17,523900.0
2019-05-16,701000.0
2018-08-01,874200.0
2019-03-13,578600.0
2019-12-03,745800.0
2020-02-20,1072500.0
2019-12-06,943000.0
2020-05-12,641500.0
2019-12-09,925500.0
2020-02-26,904400.0
2020-05-15,768000.0
2019-03-28,1243700.0
2018-09-17,957400.0
2018-08-16,794900.0
2018-10-19,793000.0
2019-04-29,1033100.0
2019-01-23,1019800.0
2019-09-04,1485500.0
2018-11-20,2801200.0
2019-07-02,1321400.0
2019-05-31,1505100.0
2019-12-12,1210200.0
2020-05-18,1118900.0
2019-09-27,905400.0
2020-03-03,567800.0
2020-05-21,464800.0
2019-05-14,854000.0
2018-08-31,998800.0
2018-07-30,829100.0
2018-10-02,759000.0
2019-04-12,870500.0
2019-03-11,1043200.0
2019-02-07,803900.0
2019-07-17,666500.0
2019-09-19,801800.0
2019-10-21,669800.0
2019-12-18,689300.0
2020-03-06,557100.0
2019-10-03,785300.0
2020-03-09,1096900.0
2020-05-27,1473100.0
2019-12-24,1196600.0
2020-03-12,978800.0
2018-12-20,868800.0
2019-08-01,1490700.0
2018-08-14,1334600.0
2018-07-13,892700.0
2018-10-17,707800.0
2019-05-29,911100.0
2019-03-26,1054600.0
2019-02-22,869500.0
2019-10-04,789600.0
2019-11-05,1112100.0
2019-12-27,1968200.0
2020-06-02,1360200.0
2019-12-30,1400500.0
2020-03-18,1009300.0
2020-06-05,938400.0
2019-07-15,932500.0
2018-12-03,864000.0
2019-06-13,928700.0
2019-01-04,2843200.0
2018-08-29,1693200.0
2019-02-05,1252000.0
2018-11-01,931600.0
2019-08-16,812500.0
2019-04-10,735000.0
2019-09-17,767000.0
2019-10-15,675700.0
2020-01-02,605000.0
2020-06-08,903000.0
2019-10-18,763800.0
2020-03-24,590400.0
2020-06-11,582700.0
2020-01-08,868900.0
2019-04-25,934200.0
2019-07-30,684300.0
2019-02-20,709900.0
2018-07-11,667700.0
2018-09-13,1143800.0
2018-10-15,1256900.0
2019-06-28,1026000.0
2018-12-18,1839100.0
2018-11-16,1148200.0
2019-10-02,1050000.0
2020-03-27,861300.0
2020-01-10,976500.0
2019-10-24,871500.0
2020-03-30,688900.0
2020-06-17,612200.0
2020-01-14,686500.0
2020-04-02,641600.0
2019-01-02,698100.0
2019-08-14,908900.0
2018-10-30,852400.0
2019-06-11,587400.0
2019-05-10,740400.0
2019-04-08,766200.0
2018-08-27,791900.0
2018-07-26,861300.0
2018-09-28,1624500.0
2019-03-07,800600.0
2019-10-30,427500.0
2020-01-17,845700.0
2020-06-23,1028000.0
2020-04-08,702600.0
2020-06-26,1014000.0
2019-03-22,1182900.0
2019-01-17,1209700.0
2019-08-29,1219000.0
2018-11-14,685400.0
2019-06-26,1027000.0
2018-09-11,930200.0
2018-07-09,956600.0
2018-08-10,1006000.0
2019-04-23,1031600.0
2019-09-30,547200.0
2020-01-23,1812400.0
2019-11-08,837700.0
2020-04-14,205900.0
2019-11-11,609400.0
2020-01-29,447600.0
2020-04-17,440700.0
2018-07-24,667000.0
2018-09-26,1292500.0
2019-05-08,809800.0
2019-03-05,869300.0
2019-02-01,1198200.0
2018-12-31,901200.0
2018-11-29,504900.0
2019-08-12,523600.0
2019-07-11,1064900.0
2019-09-13,1166600.0
2019-11-14,619200.0
2020-04-20,489500.0
2020-02-04,718400.0
2020-04-23,1051700.0
2018-12-14,768400.0
2019-08-27,693200.0
2018-08-08,839400.0
2018-10-11,2502400.0
2018-11-12,1044400.0
2019-07-26,859600.0
2019-06-24,912100.0
2019-05-23,1769800.0
2019-03-20,1676200.0
2019-01-15,3172800.0
2019-11-20,1882700.0
2020-02-07,1102100.0
2020-02-10,1004400.0
2020-04-29,787700.0
2019-11-26,889100.0
2020-02-13,1048200.0
2019-01-30,787800.0
2018-08-23,724900.0
2018-09-24,627800.0
2018-11-27,612200.0
2018-10-26,673000.0
2019-07-09,794500.0
2019-06-07,2094300.0
2019-05-06,2351700.0
2019-04-04,2853800.0
2019-09-11,4306900.0
2019-11-29,4701100.0
2020-05-05,3753400.0
2019-12-02,3374300.0
2020-02-19,3143800.0
2020-05-08,2778300.0
2019-05-21,2222300.0
2019-03-18,3489600.0
2018-09-07,2766600.0
2018-08-06,2376200.0
2018-10-09,3280300.0
2019-02-14,2964600.0
2018-12-12,5350200.0
2019-07-24,7478700.0
2019-09-26,7072100.0
2019-10-28,4546100.0
2019-12-05,5571400.0
2020-05-11,3437000.0
2019-07-03,2929500.0
2020-02-25,4572700.0
2020-05-14,3704700.0
2020-02-28,2211500.0
2019-08-08,2328600.0
2019-06-05,2081300.0
2018-07-20,2569800.0
2018-08-21,3044600.0
2018-10-24,2277200.0
2019-04-02,2551400.0
2019-03-01,2477700.0
2019-01-28,1987700.0
2018-12-27,2114400.0
2019-09-09,1140400.0
2020-03-02,2566600.0
2020-05-20,1598800.0
2019-12-17,1831700.0
2020-03-05,2442400.0
2019-02-12,2078900.0
2019-01-11,1580400.0
2018-12-10,2067800.0
2019-08-23,1629600.0
2018-11-08,1596900.0
2019-07-22,1784300.0
2019-06-20,1557300.0
2018-09-05,1928800.0
2019-04-17,3266100.0
2019-09-24,5017800.0
2019-12-20,3904100.0
2020-05-26,2287600.0
2019-04-30,1650000.0
2019-12-23,1592400.0
2020-03-11,1393600.0
2020-05-29,1575600.0
2019-12-26,1210900.0
2020-06-01,1484100.0
2019-05-02,1362900.0
2019-02-27,2265000.0
2018-11-23,2424000.0
2019-08-06,1314100.0
2018-07-18,1369900.0
2018-09-20,1463200.0
2018-10-22,1214800.0
2019-07-05,2510400.0
2019-06-03,2010600.0
2019-10-09,1514100.0
2019-10-11,1707300.0
2020-03-17,1300800.0
2020-06-04,1125300.0
2019-10-14,1176600.0
2020-03-20,1071200.0
2018-11-06,2881300.0
2019-06-18,1745800.0
2019-05-17,2118000.0
2019-04-15,2465400.0
2019-03-14,2915600.0
2019-01-09,1850200.0
2018-08-02,1809300.0
2018-10-05,1420600.0
2019-08-21,1302500.0
2019-10-17,1631100.0
2020-03-23,3070100.0
2020-06-10,1350600.0
2019-02-25,1517900.0
2020-01-07,1856800.0
2020-03-26,1635300.0
2019-10-23,1723300.0
