Dates,PFE
2020-06-03,42.86000061035156
2018-11-28,42.40999984741211
2018-09-25,41.9900016784668
2018-07-23,41.779998779296875
2018-08-24,41.099998474121094
2019-07-10,40.5
2019-05-07,39.5
2019-04-05,40.77000045776367
2019-03-04,41.380001068115234
2019-01-31,42.869998931884766
2019-09-12,42.84000015258789
2019-12-31,42.43000030517578
2020-03-19,41.91999816894531
2020-01-03,42.11000061035156
2020-06-09,41.529998779296875
2019-02-15,42.279998779296875
2019-01-14,41.709999084472656
2018-07-06,41.91999816894531
2018-08-07,41.70000076293945
2018-10-10,42.380001068115234
2018-12-13,42.2400016784668
2019-08-26,42.529998779296875
2019-07-25,42.02000045776367
2019-05-22,42.29999923706055
2019-03-19,43.040000915527344
2020-01-06,42.959999084472656
2020-03-25,42.97999954223633
2020-06-12,42.95000076293945
2019-10-22,43.61000061035156
2020-01-09,43.439998626708984
2020-06-15,43.09000015258789
2019-10-25,42.81999969482422
2020-03-31,41.86000061035156
2020-06-18,41.33000183105469
2019-04-03,41.099998474121094
2018-08-22,41.70000076293945
2018-10-25,41.869998931884766
2019-01-29,42.0
2018-12-28,41.22999954223633
2018-11-26,41.77000045776367
2019-08-09,41.970001220703125
2019-07-08,42.20000076293945
2019-06-06,41.93000030517578
2019-09-10,42.20000076293945
2020-01-15,41.810001373291016
2020-04-03,42.20000076293945
2019-10-31,42.34000015258789
2020-04-06,42.18000030517578
2020-06-24,42.400001525878906
2018-11-09,42.58000183105469
2019-07-23,42.95000076293945
2019-06-21,42.9900016784668
2019-05-20,42.790000915527344
2019-04-18,42.97999954223633
2018-09-06,43.06999969482422
2018-10-08,42.97999954223633
2019-02-13,42.91999816894531
2018-12-11,42.790000915527344
2019-09-25,42.34000015258789
2020-01-21,41.86000061035156
2020-04-09,42.220001220703125
2019-11-06,40.900001525878906
2020-01-24,39.93000030517578
2020-01-27,39.029998779296875
2020-04-15,39.09000015258789
2018-12-26,39.5
2019-08-07,39.25
2019-06-04,39.66999816894531
2018-09-21,39.970001220703125
2018-07-19,40.400001525878906
2018-08-20,40.59000015258789
2018-10-23,40.810001373291016
2019-05-03,41.220001220703125
2019-04-01,40.90999984741211
2019-02-28,41.38999938964844
2019-11-12,40.79999923706055
2020-01-30,40.29999923706055
2019-11-15,40.630001068115234
2020-04-21,40.22999954223633
2019-04-16,40.59000015258789
2019-03-15,40.86000061035156
2019-02-11,41.150001525878906
2019-01-10,41.29999923706055
2019-08-22,41.400001525878906
2018-11-07,41.709999084472656
2018-08-03,41.689998626708984
2018-09-04,41.84000015258789
2019-06-19,42.060001373291016
2019-09-23,42.150001525878906
2019-11-18,41.70000076293945
2020-02-05,41.68000030517578
2020-04-24,41.689998626708984
2019-03-29,41.630001068115234
2019-11-21,42.47999954223633
2020-04-27,42.599998474121094
2020-02-11,42.79999923706055
2020-04-30,42.97999954223633
2019-05-01,43.2400016784668
2019-02-26,43.20000076293945
2019-01-25,42.470001220703125
2018-12-24,43.06999969482422
2019-09-06,42.52000045776367
2018-07-17,42.70000076293945
2018-09-19,42.81999969482422
2019-08-05,43.16999816894531
2019-10-08,43.83000183105469
2019-12-11,43.54999923706055
2019-11-27,43.689998626708984
2020-02-14,43.849998474121094
2020-05-06,43.68000030517578
2019-01-08,43.02000045776367
2018-12-07,43.45000076293945
2019-08-20,43.5099983215332
2018-11-05,43.68000030517578
2019-07-19,44.369998931884766
2018-10-04,44.310001373291016
2019-06-17,43.79999923706055
2019-05-16,43.41999816894531
2018-08-01,43.650001525878906
2019-03-13,43.31999969482422
2019-12-03,42.90999984741211
2020-02-20,42.27000045776367
2019-12-06,42.790000915527344
2020-05-12,43.09000015258789
2019-12-09,42.86000061035156
2020-02-26,43.189998626708984
2020-05-15,42.83000183105469
2019-03-28,42.849998474121094
2018-09-17,43.0
2018-08-16,42.83000183105469
2018-10-19,42.65999984741211
2019-04-29,42.16999816894531
2019-01-23,39.83000183105469
2019-09-04,38.599998474121094
2018-11-20,38.310001373291016
2019-07-02,38.25
2019-05-31,37.7599983215332
2019-12-12,37.189998626708984
2020-05-18,36.650001525878906
2019-09-27,36.70000076293945
2020-03-03,36.77000045776367
2020-05-21,36.310001373291016
2019-05-14,35.43000030517578
2018-08-31,34.93000030517578
2018-07-30,34.29999923706055
2018-10-02,34.720001220703125
2019-04-12,34.880001068115234
2019-03-11,35.099998474121094
2019-02-07,34.939998626708984
2019-07-17,34.959999084472656
2019-09-19,35.209999084472656
2019-10-21,34.619998931884766
2019-12-18,35.0099983215332
2020-03-06,34.36000061035156
2019-10-03,35.790000915527344
2020-03-09,35.619998931884766
2020-05-27,35.61000061035156
2019-12-24,36.29999923706055
2020-03-12,36.11000061035156
2018-12-20,36.36000061035156
2019-08-01,36.59000015258789
2018-08-14,36.59000015258789
2018-07-13,37.7400016784668
2018-10-17,37.56999969482422
2019-05-29,37.38999938964844
2019-03-26,36.459999084472656
2019-02-22,36.790000915527344
2019-10-04,36.56999969482422
2019-11-05,36.41999816894531
2019-12-27,36.88999938964844
2020-06-02,36.380001068115234
2019-12-30,36.27000045776367
2020-03-18,35.90999984741211
2020-06-05,36.06999969482422
2019-07-15,35.86000061035156
2018-12-03,36.279998779296875
2019-06-13,35.93000030517578
2019-01-04,35.2599983215332
2018-08-29,34.709999084472656
2019-02-05,35.4900016784668
2018-11-01,35.81999969482422
2019-08-16,35.650001525878906
2019-04-10,35.650001525878906
2019-09-17,35.66999816894531
2019-10-15,36.13999938964844
2020-01-02,36.15999984741211
2020-06-08,36.45000076293945
2019-10-18,36.630001068115234
2020-03-24,36.4900016784668
2020-06-11,36.43000030517578
2020-01-08,36.650001525878906
2019-04-25,36.40999984741211
2019-07-30,36.310001373291016
2019-02-20,36.75
2018-07-11,36.400001525878906
2018-09-13,36.86000061035156
2018-10-15,38.0
2019-06-28,38.40999984741211
2018-12-18,38.38999938964844
2018-11-16,38.689998626708984
2019-10-02,38.709999084472656
2020-03-27,38.029998779296875
2020-01-10,37.61000061035156
2019-10-24,37.400001525878906
2020-03-30,36.880001068115234
2020-06-17,36.90999984741211
2020-01-14,36.83000183105469
2020-04-02,36.95000076293945
2019-01-02,36.560001373291016
2019-08-14,36.630001068115234
2018-10-30,37.38999938964844
2019-06-11,37.43000030517578
2019-05-10,37.56999969482422
2019-04-08,37.209999084472656
2018-08-27,37.790000915527344
2018-07-26,38.47999954223633
2018-09-28,38.540000915527344
2019-03-07,38.380001068115234
2019-10-30,38.540000915527344
2020-01-17,38.790000915527344
2020-06-23,37.959999084472656
2020-04-08,38.22999954223633
2020-06-26,38.369998931884766
2019-03-22,38.279998779296875
2019-01-17,38.099998474121094
2019-08-29,38.27000045776367
2018-11-14,38.369998931884766
2019-06-26,38.16999816894531
2018-09-11,38.52000045776367
2018-07-09,38.70000076293945
2018-08-10,39.439998626708984
2019-04-23,39.0099983215332
2019-09-30,39.0
2020-01-23,39.349998474121094
2019-11-08,39.41999816894531
2020-04-14,39.33000183105469
2019-11-11,39.29999923706055
2020-01-29,39.43000030517578
2020-04-17,39.29999923706055
2018-07-24,38.790000915527344
2018-09-26,39.29999923706055
2019-05-08,38.720001220703125
2019-03-05,38.81999969482422
2019-02-01,39.119998931884766
2018-12-31,38.7599983215332
2018-11-29,39.27000045776367
2019-08-12,38.97999954223633
2019-07-11,39.619998931884766
2019-09-13,39.43000030517578
2019-11-14,40.189998626708984
2020-04-20,40.790000915527344
2020-02-04,40.56999969482422
2020-04-23,40.380001068115234
2018-12-14,40.31999969482422
2019-08-27,40.189998626708984
2018-08-08,40.939998626708984
2018-10-11,39.40999984741211
2018-11-12,39.31999969482422
2019-07-26,38.119998931884766
2019-06-24,37.099998474121094
2019-05-23,36.939998626708984
2019-03-20,37.459999084472656
2019-01-15,38.08000183105469
2019-11-20,37.849998474121094
2020-02-07,38.439998626708984
2020-02-10,38.36000061035156
2020-04-29,38.209999084472656
2019-11-26,37.88999938964844
2020-02-13,38.09000015258789
2019-01-30,37.58000183105469
2018-08-23,36.970001220703125
2018-09-24,36.54999923706055
2018-11-27,36.400001525878906
2018-10-26,35.709999084472656
2019-07-09,35.7599983215332
2019-06-07,35.040000915527344
2019-05-06,34.68000030517578
2019-04-04,34.2400016784668
2019-09-11,34.439998626708984
2019-11-29,33.4900016784668
2020-05-05,33.90999984741211
2019-12-02,35.18000030517578
2020-02-19,35.099998474121094
2020-05-08,35.650001525878906
2019-05-21,34.70000076293945
2019-03-18,33.459999084472656
2018-09-07,34.56999969482422
2018-08-06,33.7599983215332
2018-10-09,30.479999542236328
2019-02-14,31.270000457763672
2018-12-12,29.940000534057617
2019-07-24,31.639999389648438
2019-09-26,30.770000457763672
2019-10-28,32.220001220703125
2019-12-05,30.280000686645508
2020-05-11,28.760000228881836
2019-07-03,29.510000228881836
2020-02-25,29.5
2020-05-14,29.889999389648438
2020-02-28,30.799999237060547
2019-08-08,31.049999237060547
2019-06-05,32.400001525878906
2018-07-20,31.920000076293945
2018-08-21,31.899999618530273
2018-10-24,32.630001068115234
2019-04-02,33.91999816894531
2019-03-01,35.0
2019-01-28,33.9900016784668
2018-12-27,35.029998779296875
2019-09-09,35.959999084472656
2020-03-02,35.93000030517578
2020-05-20,36.060001373291016
2019-12-17,36.119998931884766
2020-03-05,36.5
2019-02-12,36.380001068115234
2019-01-11,35.779998779296875
2018-12-10,36.959999084472656
2019-08-23,36.279998779296875
2018-11-08,36.84000015258789
2019-07-22,37.59000015258789
2019-06-20,39.04999923706055
2018-09-05,38.459999084472656
2019-04-17,38.0
2019-09-24,37.849998474121094
2019-12-20,37.599998474121094
2020-05-26,38.810001373291016
2019-04-30,38.970001220703125
2019-12-23,38.40999984741211
2020-03-11,37.25
2020-05-29,37.25
2019-12-26,38.119998931884766
2020-06-01,37.310001373291016
2019-05-02,36.79999923706055
2019-02-27,37.959999084472656
2018-11-23,38.34000015258789
2019-08-06,37.849998474121094
2018-07-18,37.95000076293945
2018-09-20,37.56999969482422
2018-10-22,37.11000061035156
2019-07-05,37.650001525878906
2019-06-03,37.40999984741211
2019-10-09,37.84000015258789
2019-10-11,38.27000045776367
2020-03-17,35.5
2020-06-04,35.529998779296875
2019-10-14,36.290000915527344
2020-03-20,35.709999084472656
2018-11-06,36.2400016784668
2019-06-18,35.79999923706055
2019-05-17,36.5
2019-04-15,36.36000061035156
2019-03-14,35.599998474121094
2019-01-09,34.08000183105469
2018-08-02,33.29999923706055
2018-10-05,33.59000015258789
2019-08-21,33.59000015258789
2019-10-17,33.27000045776367
2020-03-23,33.689998626708984
2020-06-10,33.33000183105469
2019-02-25,33.20000076293945
2020-01-07,32.709999084472656
2020-03-26,32.11000061035156
2019-10-23,32.25
